Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Jannik Sinner,1,22.8,2264.3,,2190.9,1975.5,1835.6,,2227.6,2119.9,2050.0,,2024 Monte Carlo QF,22.6,2271.1,2247.0
Novak Djokovic,2,37.0,2181.8,,2103.3,1954.0,1898.1,,2142.6,2067.9,2040.0,,2016 Miami F,28.8,2470.3,1977.9
Carlos Alcaraz,3,21.1,2178.1,,2046.2,2071.4,1866.0,,2112.1,2124.7,2022.0,,2023 Canada R16,20.2,2239.6,2149.7
Daniil Medvedev,4,28.3,2105.2,,2053.5,1850.6,1719.2,,2079.3,1977.9,1912.2,,2022 Australian Open SF,25.9,2191.9,2030.4
Alexander Zverev,5,27.1,2070.4,,1938.2,1979.6,1665.4,,2004.3,2025.0,1867.9,,2022 Atp Cup RR,24.7,2161.7,2096.5
Grigor Dimitrov,6,33.0,2034.0,,1949.7,1808.0,1620.8,,1991.8,1921.0,1827.4,,2014 Canada QF,23.2,2090.6,2012.0
Casper Ruud,7,25.4,2027.7,,1843.8,1980.0,1412.8,,1935.8,2003.9,1720.3,,2022 Roland Garros SF,23.4,2064.0,2085.3
Alex De Minaur,8,25.3,2021.7,,1926.2,1795.3,1723.3,,1973.9,1908.5,1872.5,,2024 s Hertogenbosch F,25.3,2038.4,2033.6
Hubert Hurkacz,9,27.3,2011.7,,1877.4,1824.6,1758.4,,1944.6,1918.2,1885.1,,2024 Halle SF,27.3,2016.0,2033.9
Stefanos Tsitsipas,10,25.8,1999.1,,1850.5,2017.2,1626.5,,1924.8,2008.1,1812.8,,2021 Roland Garros SF,22.8,2133.4,1998.1
Tommy Paul,11,27.0,1983.3,,1877.1,1716.6,1732.1,,1930.2,1850.0,1857.7,,2024 Queen's Club F,27.0,1983.3,2050.6
Andrey Rublev,12,26.6,1980.5,,1892.6,1902.0,1713.7,,1936.5,1941.2,1847.1,,2021 Monte Carlo SF,23.4,2106.2,1890.4
Taylor Fritz,13,26.6,1976.7,,1889.8,1833.2,1691.1,,1933.3,1905.0,1833.9,,2023 Monte Carlo QF,25.4,2041.3,1986.1
Sebastian Korda,14,23.9,1929.3,,1781.7,1609.1,1714.0,,1855.5,1769.2,1821.7,,2023 Australian Open R16,22.5,2005.3,1964.2
Jack Draper,15,22.4,1923.4,,1794.5,1538.5,1716.7,,1859.0,1731.0,1820.0,,2024 Queen's Club R16,22.4,1938.4,1945.6
Holger Rune,16,21.1,1917.9,,1817.4,1863.5,1594.4,,1867.6,1890.7,1756.1,,2023 Roland Garros R16,20.0,2070.1,1867.4
Tomas Machac,17,23.6,1915.1,,1795.0,1714.2,1452.0,,1855.0,1814.7,1683.6,,2024 Roland Garros R64,23.6,1940.4,1947.7
Jan Lennard Struff,18,34.1,1908.2,,1674.9,1833.7,1620.4,,1791.5,1871.0,1764.3,,2024 Halle R16,34.1,1910.2,2021.0
Felix Auger Aliassime,19,23.8,1896.7,,1778.9,1774.9,1639.1,,1837.8,1835.8,1767.9,,2022 Paris QF,22.2,2053.1,1910.7
Tallon Griekspoor,20,27.9,1893.9,,1794.0,1717.2,1685.4,,1843.9,1805.6,1789.7,,2022 Australian Open R128,25.5,1924.9,1891.2
Ugo Humbert,21,25.9,1893.3,,1899.3,1651.1,1557.9,,1896.3,1772.2,1725.6,,2024 Indian Wells R64,25.6,2009.8,1787.1
Matteo Berrettini,22,28.1,1892.7,,1689.7,1817.1,1760.0,,1791.2,1854.9,1826.3,,2022 Gstaad SF,26.2,2072.6,1857.6
Karen Khachanov,23,28.0,1883.0,,1781.5,1769.5,1527.0,,1832.3,1826.3,1705.0,,2018 Paris F,22.4,2015.3,1831.4
Alejandro Tabilo,24,27.0,1866.4,,1718.9,1716.7,1574.1,,1792.6,1791.5,1720.2,,2024 Mallorca F,27.0,1866.4,1962.7
Lorenzo Musetti,25,22.2,1862.5,,1648.1,1800.0,1678.4,,1755.3,1831.2,1770.4,,2022 Paris R16,20.6,1925.4,1920.0
Matteo Arnaldi,26,23.3,1861.8,,1729.7,1802.1,1502.8,,1795.7,1832.0,1682.3,,2024 Queen's Club R32,23.3,1886.9,1858.8
Gael Monfils,27,37.8,1859.4,,1820.6,1541.1,1478.3,,1840.0,1700.2,1668.8,,2015 Monte Carlo QF,28.6,2068.0,1819.0
Rafael Nadal,28,37.9,1854.2,,1687.2,1760.2,1500.0,,1770.7,1807.2,1677.1,,2009 Madrid SF,22.9,2370.4,1767.3
Milos Raonic,29,33.4,1853.3,,1764.5,1666.8,1656.7,,1808.9,1760.1,1755.0,,2016 Wimbledon SF,25.5,2156.0,1822.9
Marton Fucsovics,30,32.2,1841.6,,1685.9,1718.4,1693.3,,1763.7,1780.0,1767.4,,2021 Miami R64,29.1,1924.6,1864.6
Nicolas Jarry,31,28.6,1841.2,,1688.7,1768.9,1555.1,,1765.0,1805.0,1698.1,,2023 Basel R32,28.0,1893.0,1805.2
Alexander Bublik,32,27.0,1831.4,,1749.4,1599.7,1709.3,,1790.4,1715.6,1770.3,,2024 Indian Wells R64,26.7,1881.1,1789.5
Arthur Fils,33,20.0,1822.1,,1714.7,1692.8,1563.8,,1768.4,1757.5,1693.0,,2024 Auckland R16,19.5,1856.9,1836.2
Luciano Darderi,34,22.3,1818.3,,1271.9,1777.5,1338.7,,1545.1,1797.9,1578.5,,2024 Perugia CH F,22.3,1841.8,1847.5
Sebastian Baez,35,23.4,1815.0,,1584.8,1821.7,1359.8,,1699.9,1818.3,1587.4,,2022 Bastad SF,21.5,1934.6,1782.0
Ben Shelton,36,21.7,1808.6,,1799.8,1599.8,1376.8,,1804.2,1704.2,1592.7,,2024 Madrid R64,21.5,1951.8,1736.5
Hamad Medjedovic,37,20.8,1801.3,,1528.1,1750.8,1522.4,,1664.7,1776.0,1661.8,,2024 Roland Garros Qual,20.8,1821.6,1807.9
Francisco Cerundolo,38,25.8,1800.1,,1625.0,1769.1,1547.7,,1712.6,1784.6,1673.9,,2023 Wimbledon R128,24.8,1938.5,1786.1
Thanasi Kokkinakis,39,28.1,1799.2,,1724.9,1652.8,1382.7,,1762.1,1726.0,1591.0,,2015 Queen's Club R32,19.1,1867.8,1805.9
Jiri Lehecka,40,22.4,1798.7,,1670.9,1614.1,1512.1,,1734.8,1706.4,1655.4,,2024 Madrid R16,22.4,1908.7,1969.7
Jordan Thompson,41,30.1,1797.3,,1725.1,1416.9,1664.8,,1761.2,1607.1,1731.1,,2024 Los Cabos F,29.8,1851.1,1759.9
Andy Murray,42,37.0,1797.0,,1698.2,1689.1,1722.9,,1747.6,1743.1,1760.0,,2017 Doha SF,29.6,2347.2,1635.8
Jakub Mensik,43,18.8,1795.7,,1760.4,1617.2,1450.3,,1778.0,1706.5,1623.0,,2024 Madrid R64,18.6,1887.0,1794.4
Alejandro Davidovich Fokina,44,25.0,1792.1,,1730.7,1696.4,1457.0,,1761.4,1744.2,1624.5,,2021 Roland Garros R16,21.9,1928.4,1683.3
Frances Tiafoe,45,26.3,1788.3,,1726.7,1664.6,1649.2,,1757.5,1726.5,1718.7,,2023 Queen's Club R32,25.4,1960.4,1682.8
John Isner,46,38.3,1787.9,,1686.1,1699.5,1669.8,,1737.0,1743.7,1728.8,,2012 US Open R64,27.3,2039.9,
Zhizhen Zhang,47,27.6,1782.2,,1582.2,1708.1,1505.2,,1682.2,1745.1,1643.7,,2024 Halle QF,27.6,1798.2,1806.2
Pavel Kotov,48,25.5,1780.3,,1606.3,1681.1,1456.7,,1693.3,1730.7,1618.5,,2024 Roland Garros R64,25.5,1781.9,1822.6
Roberto Bautista Agut,49,36.1,1779.7,,1675.8,1683.1,1655.2,,1727.8,1731.4,1717.5,,2016 Rotterdam R16,27.8,2014.5,1761.0
Kamil Majchrzak,50,28.4,1776.9,,1676.8,1702.7,1573.5,,1726.8,1739.8,1675.2,,2024 Poznan CH QF,28.4,1795.3,1767.6
Mariano Navone,51,23.3,1776.8,,1130.1,1779.1,1286.2,,1453.5,1778.0,1531.5,,2024 Cagliari CH F,23.1,1861.4,1768.4
Cameron Norrie,52,28.8,1776.4,,1760.2,1768.0,1578.6,,1768.3,1772.2,1677.5,,2022 Cincinnati QF,26.9,2018.4,1666.6
Giovanni Mpetshi Perricard,53,20.9,1775.6,,1635.0,1593.5,1573.3,,1705.3,1684.5,1674.4,,2024 Queen's Club R32,20.9,1803.8,1811.4
Brandon Nakashima,54,22.8,1774.4,,1669.4,1651.4,1589.9,,1721.9,1712.9,1682.2,,2021 NextGen Finals RR,20.2,1897.7,1769.9
Marcos Giron,55,30.9,1771.2,,1704.8,1526.7,1581.2,,1738.0,1648.9,1676.2,,2021 Paris R32,28.2,1843.2,1746.5
Denis Shapovalov,56,25.1,1768.7,,1696.3,1709.8,1556.2,,1732.5,1739.2,1662.5,,2020 Auckland R16,20.7,1970.2,1717.8
Miomir Kecmanovic,57,24.8,1768.3,,1667.7,1700.5,1477.9,,1718.0,1734.4,1623.1,,2022 Munich QF,22.6,1895.3,1770.5
Dominik Koepfer,58,30.1,1766.6,,1713.3,1665.7,1453.4,,1740.0,1716.2,1610.0,,2024 Miami R32,29.8,1813.4,1759.2
Borna Coric,59,27.5,1765.5,,1725.7,1689.8,1520.2,,1745.6,1727.7,1642.8,,2019 Australian Open R32,22.1,1999.2,1638.6
