rank,player,country,birthdate,player_url
68,Yuliia Starodubtseva,UKR,2000-02-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YuliiaStarodubtseva
69,Suzan Lamens,NED,1999-07-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SuzanLamens
70,Greet Minnen,BEL,1997-08-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GreetMinnen
71,Renata Zarazua,MEX,1997-09-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RenataZarazua
72,Moyuka Uchijima,JPN,2001-08-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MoyukaUchijima
73,Marketa Vondrousova,CZE,1999-06-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarketaVondrousova
74,Kimberly Birrell,AUS,1998-04-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KimberlyBirrell
75,Anna Bondar,HUN,1997-05-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaBondar
76,Emiliana Arango,COL,2000-11-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmilianaArango
77,Maria Sakkari,GRE,1995-07-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaSakkari
78,Anna Blinkova,RUS,1998-09-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnnaBlinkova
79,Ajla Tomljanovic,AUS,1993-05-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AjlaTomljanovic
80,Kamilla Rakhimova,RUS,2001-08-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KamillaRakhimova
81,Katerina Siniakova,CZE,1996-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KaterinaSiniakova
82,Viktorija Golubic,SUI,1992-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktorijaGolubic
83,Nuria Parrizas Diaz,ESP,1991-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaParrizasDiaz
84,Bernarda Pera,USA,1994-12-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BernardaPera
85,Yue Yuan,CHN,1998-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YueYuan
86,Mayar Sherif,EGY,1996-05-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MayarSherif
87,Victoria Azarenka,BLR,1989-07-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaAzarenka
88,Zeynep Sonmez,TUR,2002-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ZeynepSonmez
89,Iva Jovic,USA,2007-12-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IvaJovic
90,Anca Alexia Todoni,ROU,2004-10-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AncaAlexiaTodoni
91,Antonia Ruzic,CRO,2003-01-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AntoniaRuzic
92,Varvara Gracheva,FRA,2000-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraGracheva
93,Jil Teichmann,SUI,1997-07-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JilTeichmann
94,Arantxa Rus,NED,1990-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArantxaRus
95,Anastasia Zakharova,RUS,2002-01-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnastasiaZakharova
96,Leolia Jeanjean,FRA,1995-08-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeoliaJeanjean
97,Victoria Mboko,CAN,2006-08-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaMboko
98,Katie Volynets,USA,2001-12-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatieVolynets
99,Taylor Townsend,USA,1996-04-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaylorTownsend
100,Rebeka Masarova,ESP,1999-08-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebekaMasarova
101,Solana Sierra,ARG,2004-06-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SolanaSierra
102,Cristina Bucsa,ESP,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CristinaBucsa
103,Olivia Gadecki,AUS,2002-04-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OliviaGadecki
104,Laura Siegemund,GER,1988-03-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraSiegemund
105,Mananchaya Sawangkaew,THA,2002-07-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MananchayaSawangkaew
106,Erika Andreeva,RUS,2004-06-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ErikaAndreeva
107,Aliaksandra Sasnovich,BLR,1994-03-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AliaksandraSasnovich
108,Aoi Ito,JPN,2004-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AoiIto
109,Ella Seidel,GER,2005-02-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EllaSeidel
110,Dalma Galfi,HUN,1998-08-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DalmaGalfi
111,Viktoriya Tomova,BUL,1995-02-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ViktoriyaTomova
112,Rebecca Marino,CAN,1990-12-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RebeccaMarino
113,Elsa Jacquemot,FRA,2003-05-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElsaJacquemot
114,Sara Bejlek,CZE,2006-01-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraBejlek
115,Irina Camelia Begu,ROU,1990-08-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrinaCameliaBegu
116,Elisabetta Cocciaretto,ITA,2001-01-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElisabettaCocciaretto
117,Anhelina Kalinina,UKR,1997-02-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnhelinaKalinina
118,Diane Parry,FRA,2002-09-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DianeParry
119,Robin Montgomery,USA,2004-09-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=RobinMontgomery
120,Ena Shibahara,JPN,1998-02-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EnaShibahara
121,Varvara Lepchenko,USA,1986-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VarvaraLepchenko
122,Francesca Jones,GBR,2000-09-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=FrancescaJones
123,Maria Lourdes Carle,ARG,2000-02-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariaLourdesCarle
124,Shuai Zhang,CHN,1989-01-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ShuaiZhang
125,Yafan Wang,CHN,1994-04-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=YafanWang
126,Talia Gibson,AUS,2004-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaliaGibson
127,Simona Waltert,SUI,2000-12-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SimonaWaltert
128,Darja Semenistaja,LAT,2002-09-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DarjaSemenistaja
129,Maja Chwalinska,POL,2001-10-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MajaChwalinska
130,Sijia Wei,CHN,2003-12-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SijiaWei
131,Sara Sorribes Tormo,ESP,1996-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SaraSorribesTormo
132,Katarzyna Kawa,POL,1992-11-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KatarzynaKawa
133,Marina Stakusic,CAN,2004-11-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MarinaStakusic
134,Priscilla Hon,AUS,1998-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PriscillaHon
135,Tereza Valentova,CZE,2007-02-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TerezaValentova
136,Victoria Jimenez Kasintseva,AND,2005-08-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VictoriaJimenezKasintseva
137,Daria Saville,AUS,1994-03-05,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSaville
138,Petra Martic,CRO,1991-01-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMartic
139,Julia Grabher,AUT,1996-07-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaGrabher
140,Leyre Romero Gormaz,ESP,2002-04-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeyreRomeroGormaz
141,Astra Sharma,AUS,1995-09-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AstraSharma
142,Joanna Garland,TPE,2001-07-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JoannaGarland
143,Heather Watson,GBR,1992-05-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HeatherWatson
144,Oksana Selekhmeteva,RUS,2003-01-13,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OksanaSelekhmeteva
145,Maddison Inglis,AUS,1998-01-14,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaddisonInglis
146,Bianca Andreescu,CAN,2000-06-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BiancaAndreescu
147,Xinyu Gao,CHN,1997-11-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XinyuGao
148,Linda Fruhvirtova,CZE,2005-05-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaFruhvirtova
149,Jessika Ponchet,FRA,1996-09-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JessikaPonchet
150,Panna Udvardy,HUN,1998-09-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PannaUdvardy
151,Chloe Paquet,FRA,1994-07-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ChloePaquet
152,Harriet Dart,GBR,1996-07-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HarrietDart
153,Sinja Kraus,AUT,2002-04-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SinjaKraus
154,Jodie Burrage,GBR,1999-05-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JodieBurrage
155,Louisa Chirico,USA,1996-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LouisaChirico
156,Tatiana Prozorova,RUS,2003-10-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TatianaProzorova
157,Tamara Korpatsch,GER,1995-05-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraKorpatsch
158,Whitney Osuigwe,USA,2002-04-17,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=WhitneyOsuigwe
159,Kathinka Von Deichmann,LIE,1994-05-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KathinkaVonDeichmann
160,Destanee Aiava,AUS,2000-05-10,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DestaneeAiava
161,Lucrezia Stefanini,ITA,1998-05-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LucreziaStefanini
162,Daria Snigur,UKR,2002-03-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DariaSnigur
163,Xiyu Wang,CHN,2001-03-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=XiyuWang
164,Caroline Garcia,FRA,1993-10-16,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolineGarcia
165,Dominika Salkova,CZE,2004-06-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=DominikaSalkova
166,Jana Fett,CRO,1996-11-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JanaFett
167,Caroline Wozniacki,DEN,1990-07-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarolineWozniacki
168,Sorana Cirstea,ROU,1990-04-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SoranaCirstea
169,Iryna Shymanovich,BLR,1997-06-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=IrynaShymanovich
170,Jule Niemeier,GER,1999-08-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuleNiemeier
171,Veronika Erjavec,SLO,1999-12-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=VeronikaErjavec
172,Nina Stojanovic,SRB,1996-07-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NinaStojanovic
173,Lola Radivojevic,SRB,2005-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LolaRadivojevic
174,Nao Hibino,JPN,1994-11-28,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NaoHibino
175,Hanne Vandewinkel,BEL,2004-05-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HanneVandewinkel
176,Elena Pridankina,RUS,2005-08-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ElenaPridankina
177,Petra Marcinko,CRO,2005-12-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PetraMarcinko
178,Celine Naef,SUI,2005-06-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CelineNaef
179,Barbora Palicova,CZE,2004-03-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=BarboraPalicova
180,Tiantsoa Sarah Rakotomanga Rajaonah,FRA,2005-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TiantsoaSarahRakotomangaRajaonah
181,Sofia Costoulas,BEL,2005-04-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=SofiaCostoulas
182,Alina Charaeva,RUS,2002-05-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AlinaCharaeva
183,Nuria Brancaccio,ITA,2000-06-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=NuriaBrancaccio
184,Arianne Hartono,NED,1996-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArianneHartono
185,Lanlana Tararudee,THA,2004-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LanlanaTararudee
186,Andrea Lazaro Garcia,ESP,1994-11-04,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AndreaLazaroGarcia
187,Kyoka Okamura,JPN,1995-10-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KyokaOkamura
188,Martina Trevisan,ITA,1993-11-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MartinaTrevisan
189,Guiomar Maristany Zuleta De Reales,ESP,1999-02-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GuiomarMaristanyZuletaDeReales
190,Julia Riera,ARG,2002-05-29,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JuliaRiera
191,Mai Hontama,JPN,1999-08-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MaiHontama
192,Mona Barthel,GER,1990-07-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MonaBarthel
193,Oleksandra Oliynykova,CRO,2001-01-03,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=OleksandraOliynykova
194,Carson Branstine,USA,2000-09-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CarsonBranstine
195,Clervie Ngounoue,USA,2006-07-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClervieNgounoue
196,Carole Monnet,FRA,2001-12-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CaroleMonnet
197,Laura Pigossi,BRA,1994-08-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LauraPigossi
198,Mariam Bolkvadze,GEO,1998-01-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MariamBolkvadze
199,Clara Burel,FRA,2001-03-24,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ClaraBurel
200,Lauren Davis,USA,1993-10-09,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LaurenDavis
201,Anouk Koevermans,NED,2004-01-02,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AnoukKoevermans
202,Tessah Andrianjafitrimo,FRA,1998-10-11,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TessahAndrianjafitrimo
203,Miriam Bianca Bulgaru,ROU,1998-10-08,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=MiriamBiancaBulgaru
204,Hina Inoue,USA,2003-06-01,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=HinaInoue
205,Tara Wurth,CRO,2002-09-30,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TaraWurth
206,Tamara Zidansek,SLO,1997-12-26,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=TamaraZidansek
207,Emerson Jones,AUS,2008-07-07,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EmersonJones
208,Caty Mcnally,USA,2001-11-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=CatyMcnally
209,Justina Mikulskyte,LTU,1996-02-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JustinaMikulskyte
210,Manon Leonard,FRA,2001-01-20,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ManonLeonard
211,Kristina Dmitruk,BLR,2003-09-25,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=KristinaDmitruk
212,Lizette Cabrera,AUS,1997-12-19,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LizetteCabrera
213,Arina Rodionova,AUS,1989-12-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=ArinaRodionova
214,Angela Fita Boluda,ESP,1999-07-12,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=AngelaFitaBoluda
215,Patricia Maria Tig,ROU,1994-07-27,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=PatriciaMariaTig
216,Georgia Pedone,ITA,2004-08-31,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GeorgiaPedone
217,Gabriela Andrea Knutson,CZE,1997-04-21,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=GabrielaAndreaKnutson
218,Ekaterina Makarova,RUS,1996-02-15,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=EkaterinaMakarova
219,Lea Boskovic,CRO,1999-09-22,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LeaBoskovic
220,Linda Klimovicova,CZE,2004-06-18,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=LindaKlimovicova
221,Janice Tjen,INA,2002-05-06,https://www.tennisabstract.com/cgi-bin/wplayer.cgi?p=JaniceTjen
