Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,35.6,2159.2,,2053.3,1917.8,1871.7,,2106.3,2038.5,2015.5,,2016 Miami F,28.8,2470.2,1912.0
Carlos Alcaraz,2,19.4,2125.4,,2012.1,2016.7,1572.6,,2068.7,2071.0,1849.0,,2022 Roland Garros R16,19.0,2224.6,
Stefanos Tsitsipas,3,24.3,2058.1,,1938.2,2038.2,1711.1,,1998.1,2048.1,1884.6,,2021 Roland Garros SF,22.8,2133.3,1867.7
Daniil Medvedev,4,26.8,2023.8,,1944.4,1693.9,1731.9,,1984.1,1858.9,1877.9,,2022 Australian Open SF,25.9,2191.9,
Felix Auger Aliassime,5,22.4,2019.8,,1943.1,1784.9,1688.0,,1981.5,1902.4,1853.9,,2022 Paris QF,22.2,2053.1,
Jannik Sinner,6,21.3,2018.9,,1891.0,1957.6,1543.4,,1954.9,1988.2,1781.1,,2022 Canada R32,20.9,2104.0,
Matteo Berrettini,7,26.7,2017.5,,1836.3,1885.1,1954.1,,1926.9,1951.3,1985.8,,2022 Gstaad SF,26.2,2072.6,1740.0
Taylor Fritz,8,25.1,1998.0,,1910.7,1686.7,1663.7,,1954.4,1842.3,1830.8,,2023 United Cup F,25.1,1998.0,1849.8
Holger Rune,9,19.6,1997.3,,1947.6,1758.3,1351.8,,1972.4,1877.8,1674.6,,2022 Paris F,19.5,2020.5,
Alexander Zverev,10,25.7,1976.2,,1852.4,1918.8,1546.4,,1914.3,1947.5,1761.3,,2022 Atp Cup RR,24.7,2161.7,
Casper Ruud,11,24.0,1974.7,,1830.2,1966.3,1426.7,,1902.5,1970.5,1700.7,,2022 Roland Garros SF,23.4,2063.9,
Cameron Norrie,12,27.3,1970.5,,1868.8,1834.5,1660.8,,1919.7,1902.5,1815.7,,2022 Cincinnati QF,26.9,2018.4,1868.1
Andrey Rublev,13,25.2,1970.1,,1889.3,1843.0,1612.0,,1929.7,1906.6,1791.1,,2021 Monte Carlo SF,23.4,2106.1,
Sebastian Korda,14,22.4,1960.9,,1870.4,1718.3,1580.6,,1915.6,1839.6,1770.7,,2023 Adelaide 1 QF,22.4,1968.5,1787.0
Rafael Nadal,15,36.5,1955.9,,1784.4,1878.1,1530.2,,1870.2,1917.0,1743.0,,2009 Madrid SF,22.9,2370.3,
Alex De Minaur,16,23.8,1945.4,,1849.0,1600.2,1652.0,,1897.2,1772.8,1798.7,,2020 Atp Cup RR,20.8,1993.4,
Hubert Hurkacz,17,25.8,1942.4,,1843.0,1742.9,1753.5,,1892.7,1842.7,1847.9,,2022 Canada SF,25.4,1998.1,
Borna Coric,18,26.1,1935.0,,1868.8,1730.9,1620.4,,1901.9,1833.0,1777.7,,2019 Australian Open R32,22.1,1999.1,
Nick Kyrgios,19,27.4,1932.9,,1787.0,1500.0,1656.1,,1860.0,1716.5,1794.5,,2017 Cincinnati SF,22.2,2088.9,
Frances Tiafoe,20,24.9,1932.1,,1850.8,1696.3,1604.1,,1891.5,1814.2,1768.1,,2022 Tokyo SF,24.7,1944.1,1710.4
Karen Khachanov,21,26.6,1913.8,,1797.9,1802.2,1689.3,,1855.8,1858.0,1801.5,,2018 Paris F,22.4,2015.2,1711.5
Marin Cilic,22,34.2,1908.7,,1779.3,1781.7,1785.1,,1844.0,1845.2,1846.9,,2010 Dubai R16,21.4,2094.6,
Pablo Carreno Busta,23,31.4,1896.4,,1796.2,1821.6,1480.6,,1846.3,1859.0,1688.5,,2021 Winston-Salem R16,30.1,2002.0,
Roberto Bautista Agut,24,34.7,1891.4,,1800.6,1697.3,1715.3,,1846.0,1794.3,1803.3,,2016 Rotterdam R16,27.8,2014.7,1736.6
Grigor Dimitrov,25,31.6,1888.0,,1774.9,1785.9,1517.6,,1831.5,1837.0,1702.8,,2014 Canada QF,23.2,2090.4,
Tommy Paul,26,25.6,1885.7,,1805.1,1590.5,1629.3,,1845.4,1738.1,1757.5,,2022 Miami R64,24.8,1908.0,
Gael Monfils,27,35.9,1883.4,,1835.6,1538.4,1419.8,,1859.5,1710.9,1651.6,,2015 Monte Carlo QF,28.6,2067.9,
