Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Alexei Popyrin,43,25.6,1824.5,,44,1771.9,42,1760.7,50,1682.1,,1902.2,2024-10,,27,0.47,
Giovanni Mpetshi Perricard,44,21.6,1821.0,,45,1768.4,68,1711.0,35,1721.0,,1862.8,2024-12,,30,0.38,1730.3
Hamad Medjedovic,45,21.6,1817.5,,42,1775.7,50,1750.4,60,1656.6,,1841.1,2024-05,,72,-0.47,1832.5
Colton Smith,46,22.0,1817.5,,52,1757.4,114,1621.0,87,1608.7,,1835.1,2025-03,,168,-1.30,1846.7
Nuno Borges,47,28.1,1807.7,,47,1767.0,47,1752.9,103,1587.9,,1843.6,2025-03,,43,0.09,1776.1
Roman Safiullin,48,27.6,1807.7,,51,1759.7,56,1730.7,39,1706.6,,1911.3,2024-01,,68,-0.35,1718.4
Flavio Cobolli,49,22.9,1807.1,,66,1728.5,40,1770.5,85,1609.9,,1889.7,2024-12,,36,0.31,1714.6
Miomir Kecmanovic,50,25.5,1806.7,,55,1751.1,46,1753.0,54,1668.5,,1900.6,2022-04,,47,0.06,1794.5
Learner Tien,51,19.3,1806.1,,46,1768.3,236,1467.0,91,1603.1,,1888.2,2025-02,,69,-0.30,1770.1
Jacob Fearnley,52,23.6,1804.6,,49,1763.0,199,1512.3,44,1697.3,,1910.0,2024-10,,73,-0.34,1758.5
Yoshihito Nishioka,53,29.4,1802.8,,48,1764.6,79,1687.4,66,1643.1,,1884.7,2023-01,,71,-0.29,1804.1
Christopher Oconnell,54,30.8,1801.9,,53,1753.1,69,1709.2,52,1671.3,,1814.1,2025-03,,82,-0.42,1797.4
Marin Cilic,55,36.5,1801.6,,56,1748.0,52,1746.5,24,1750.2,,2100.4,2010-02,,117,-0.75,1736.4
Reilly Opelka,56,27.5,1801.0,,50,1760.9,51,1746.7,67,1642.3,,1927.5,2022-04,,105,-0.63,1804.8
Marton Fucsovics,57,33.1,1792.5,,61,1736.0,48,1752.1,33,1727.0,,1924.2,2021-03,,89,-0.45,1769.1
David Goffin,58,34.2,1789.9,,59,1743.9,57,1730.6,32,1727.1,,2048.7,2017-04,,56,0.04,1689.7
Sebastian Baez,59,24.2,1785.5,,122,1620.3,26,1820.9,119,1563.3,,1941.4,2022-07,,33,0.58,1797.8
Juncheng Shang,60,19.9,1781.5,,62,1733.3,91,1658.1,53,1668.6,,1895.7,2024-09,,60,0,1648.0
Kei Nishikori,61,35.2,1780.4,,58,1745.6,95,1652.6,77,1624.3,,2194.2,2016-08,,65,-0.06,1760.6
Quentin Halys,62,28.3,1780.2,,64,1730.1,74,1693.5,42,1705.0,,1811.4,2023-04,,55,0.12,1797.4
Laslo Djere,63,29.8,1779.1,,79,1689.1,33,1776.0,94,1600.2,,1854.6,2023-09,,78,-0.21,1842.4
Pablo Carreno Busta,64,33.7,1777.5,,54,1752.2,41,1762.8,104,1586.5,,2005.1,2021-08,,103,-0.48,1710.7
Lorenzo Sonego,65,29.8,1776.6,,60,1736.8,70,1706.1,58,1659.3,,1895.3,2021-05,,41,0.46,1723.3
Borna Coric,66,28.3,1772.1,,63,1732.9,54,1739.8,61,1649.1,,2011.6,2019-01,,97,-0.39,1855.3
Roberto Bautista Agut,67,36.9,1770.9,,70,1712.7,62,1725.9,29,1731.4,,2033.8,2016-02,,52,0.25,
Kamil Majchrzak,68,29.2,1769.1,,72,1710.4,53,1745.9,51,1677.4,,1798.3,2024-06,,102,-0.41,1792.8
Cameron Norrie,69,29.5,1767.8,,65,1729.3,36,1771.9,46,1687.0,,2028.6,2022-08,,87,-0.23,1671.2
Nishesh Basavareddy,70,19.9,1767.1,,57,1746.1,224,1477.6,105,1583.5,,1856.6,2025-01,,108,-0.43,1711.3
Alexander Bublik,71,27.7,1766.6,,68,1718.2,83,1681.7,31,1729.6,,1904.1,2024-02,,76,-0.07,1749.4
Fabian Marozsan,72,25.4,1760.4,,69,1717.1,77,1688.5,108,1579.8,,1867.2,2024-04,,81,-0.12,1703.5
Jan Lennard Struff,73,34.8,1759.8,,93,1669.5,49,1750.9,62,1647.5,,1935.1,2024-07,,49,0.40,1569.8
Gabriel Diallo,74,23.5,1759.7,,67,1720.6,117,1617.5,120,1562.6,,1807.9,2024-10,,79,-0.07,1726.7
Lucas Pouille,75,30.9,1758.9,,71,1711.4,84,1680.8,48,1683.7,,1987.7,2017-06,,112,-0.40,1651.6
Jaume Munar,76,27.9,1757.1,,83,1685.1,65,1718.2,135,1549.6,,1819.0,2021-04,,54,0.34,1773.0
Luciano Darderi,77,23.1,1751.7,,196,1522.5,37,1771.9,121,1562.1,,1857.0,2024-06,,48,0.47,1835.7
Roberto Carballes Baena,78,32.0,1748.2,,88,1676.8,61,1727.5,115,1570.2,,1788.1,2024-07,,57,0.31,1685.1
Botic Van De Zandschulp,79,29.4,1744.8,,74,1707.8,78,1688.0,84,1611.5,,1938.0,2022-09,,88,-0.11,1655.2
Alexandre Muller,80,28.1,1743.9,,87,1679.5,66,1718.0,110,1578.2,,1780.8,2025-02,,39,0.72,1730.1
Corentin Moutet,81,25.9,1740.9,,78,1691.7,72,1696.1,79,1623.9,,1830.6,2022-09,,75,0.08,1686.7
Tomas Martin Etcheverry,82,25.7,1740.6,,85,1681.5,59,1728.7,147,1532.9,,1871.7,2023-05,,46,0.58,1621.5
Mackenzie Mcdonald,83,29.9,1738.7,,73,1709.7,135,1592.7,71,1633.4,,1847.6,2023-03,,100,-0.19,1729.4
Nicolas Jarry,84,29.4,1738.6,,80,1687.9,63,1724.1,70,1635.2,,1903.0,2023-10,,58,0.37,1552.1
Benjamin Bonzi,85,28.7,1737.9,,75,1700.0,128,1604.9,63,1647.0,,1835.8,2022-06,,62,0.32,1586.1
Camilo Ugo Carabelli,86,25.7,1736.0,,123,1620.1,64,1720.0,184,1506.2,,1753.7,2025-03,,63,0.31,1772.7
Ethan Quinn,87,21.0,1731.9,,82,1687.5,231,1469.4,97,1594.0,,1746.9,2025-03,,123,-0.35,1774.7
Aleksandar Kovacevic,88,26.5,1731.5,,77,1692.1,166,1550.6,131,1552.4,,1758.8,2024-04,,77,0.13,1809.0
Zhizhen Zhang,89,28.3,1727.2,,101,1650.9,60,1728.4,81,1614.6,,1830.9,2024-09,,53,0.52,1598.0
Stan Wawrinka,90,40.0,1727.0,,81,1687.6,75,1692.3,82,1614.3,,2145.5,2016-01,,163,-0.59,1605.0
Alejandro Tabilo,91,27.8,1721.3,,89,1675.1,81,1683.9,59,1659.1,,1895.7,2024-07,,32,1.05,
Dominik Koepfer,92,30.7,1719.9,,92,1669.9,67,1712.3,83,1613.0,,1822.7,2024-03,,190,-0.73,1561.7
Bu Yunchaokete,93,23.1,1717.8,,84,1682.1,176,1540.3,142,1539.7,,1834.9,2024-09,,67,0.33,1647.7
Yibing Wu,94,25.4,1716.2,,76,1697.1,136,1592.7,140,1544.7,,1882.9,2023-03,,452,-1.57,
Yosuke Watanuki,95,26.9,1712.2,,91,1670.7,105,1633.0,80,1622.8,,1798.2,2023-05,,215,-0.82,1728.2
Adam Walton,96,25.9,1710.8,,94,1669.2,237,1466.8,118,1564.1,,1722.8,2024-05,,86,0.11,1745.3
Emil Ruusuvuori,97,25.9,1709.2,,86,1680.3,107,1631.0,76,1628.0,,1893.2,2023-06,,226,-0.85,1510.8
Mariano Navone,98,24.0,1708.4,,169,1555.6,58,1729.3,207,1490.6,,1875.9,2024-04,,70,0.34,1702.1
Damir Dzumhur,99,32.8,1707.7,,111,1637.8,76,1689.1,92,1602.1,,1895.8,2017-09,,64,0.44,1812.1
Soon Woo Kwon,100,27.1,1707.6,,90,1672.8,126,1606.9,111,1577.8,,1830.7,2023-01,,439,-1.48,
Max Purcell,101,26.3,1702.6,,107,1638.9,179,1539.3,64,1645.3,,1789.1,2023-08,,138,-0.31,
Vit Kopriva,102,27.7,1701.2,,119,1625.1,87,1669.4,86,1609.6,,1714.3,2025-03,,95,0.07,1745.9
Raphael Collignon,103,23.2,1700.4,,95,1667.4,99,1645.9,129,1554.7,,1753.1,2024-11,,91,0.12,1671.4
Hugo Gaston,104,24.5,1698.7,,105,1639.7,80,1687.4,99,1592.9,,1795.1,2021-11,,80,0.26,1693.5
Pedro Martinez,105,27.9,1697.5,,127,1616.9,71,1702.7,215,1484.7,,1844.3,2022-04,,51,0.72,1626.3
Mattia Bellucci,106,23.8,1694.9,,115,1635.2,143,1581.0,75,1628.7,,1814.3,2024-10,,66,0.47,1644.8
Arthur Cazaux,107,22.5,1691.5,,99,1653.9,177,1540.0,112,1574.2,,1806.5,2024-02,,118,-0.10,1600.2
Eliot Spizzirri,108,23.2,1690.4,,100,1652.0,249,1455.2,130,1553.1,,1710.2,2025-03,,127,-0.16,1702.2
Borna Gojo,109,27.0,1687.5,,97,1666.0,123,1612.9,206,1491.4,,1800.2,2023-10,,410,-1.32,
Rinky Hijikata,110,24.0,1686.9,,98,1656.1,316,1404.1,101,1589.4,,1744.9,2025-01,,85,0.26,1621.6
Lloyd Harris,111,28.0,1686.4,,113,1635.8,151,1569.9,56,1665.5,,1896.0,2021-10,,141,-0.24,
Valentin Royer,112,23.8,1686.2,,156,1571.7,82,1682.1,158,1524.8,,1706.9,2025-03,,116,-0.04,1729.6
Dalibor Svrcina,113,22.4,1684.7,,102,1650.8,122,1613.2,183,1506.7,,1684.7,2025-03,,132,-0.16,1764.7
Arthur Rinderknech,114,29.6,1684.6,,108,1638.8,92,1657.4,136,1548.5,,1869.2,2022-10,,74,0.43,
Aleksandar Vukic,115,28.9,1684.1,,109,1638.4,142,1584.5,74,1630.2,,1773.3,2025-01,,83,0.33,1491.8
Marc Andrea Huesler,116,28.7,1680.8,,103,1646.1,127,1606.8,107,1582.4,,1817.0,2023-02,,142,-0.20,1720.1
Francisco Comesana,117,24.4,1678.9,,146,1584.7,93,1656.4,102,1588.4,,1717.9,2023-09,,61,0.65,1703.4
Sebastian Ofner,118,28.8,1673.3,,116,1634.0,103,1640.9,93,1602.1,,1812.7,2024-01,,133,-0.12,1549.7
Francesco Passaro,119,24.1,1672.2,,151,1580.1,94,1652.7,190,1501.5,,1779.0,2022-08,,98,0.19,1662.5
Aslan Karatsev,120,31.5,1671.7,,118,1625.7,89,1663.1,170,1516.6,,1964.6,2021-05,,196,-0.49,1557.4
Andrea Vavassori,121,29.9,1669.5,,112,1637.7,106,1631.5,153,1528.8,,1734.8,2023-04,,292,-0.88,1641.2
Nicolas Moreno De Alboran,122,27.3,1669.4,,114,1635.3,120,1615.1,156,1527.2,,1687.7,2024-11,,145,-0.17,
Diego Schwartzman,123,32.4,1668.6,,104,1643.9,90,1659.4,122,1561.5,,1979.6,2020-11,,402,-1.18,
Fabio Fognini,124,37.8,1668.5,,142,1591.5,86,1670.4,72,1633.3,,2003.8,2014-04,,113,0.09,
Arthur Bouquier,125,24.1,1666.5,,110,1638.2,263,1443.3,146,1533.3,,1732.0,2025-03,,192,-0.43,1724.4
Dusan Lajovic,126,34.7,1666.0,,145,1585.3,85,1679.7,210,1488.5,,1854.6,2018-10,,109,0.14,1559.3
Dominic Thiem,127,31.1,1665.9,,96,1667.0,115,1619.9,139,1544.8,,2129.1,2016-06,,934,-2.00,
Thiago Monteiro,128,30.7,1664.7,,143,1590.4,88,1663.4,148,1532.2,,1748.2,2024-05,,94,0.31,1628.0
Cristian Garin,129,28.8,1664.0,,126,1617.3,104,1640.8,73,1631.0,,1889.6,2019-04,,160,-0.22,1653.1
Leandro Riedi,130,22.5,1661.3,,129,1616.3,146,1572.9,89,1604.5,,1823.3,2023-01,,290,-0.80,
Kyrian Jacquet,131,23.8,1661.0,,106,1639.5,145,1576.6,185,1505.4,,1735.1,2025-02,,152,-0.15,1664.9
Christopher Eubanks,132,28.9,1661.0,,130,1611.5,206,1497.3,69,1638.0,,1864.8,2023-07,,110,0.18,1628.5
Daniel Altmaier,133,26.5,1660.0,,125,1618.1,116,1618.5,167,1518.2,,1789.1,2021-08,,84,0.46,1622.9
Alexander Blockx,134,19.9,1659.8,,121,1620.6,180,1535.8,151,1529.9,,1743.2,2025-01,,151,-0.12,1619.2
Jesper De Jong,135,24.8,1659.7,,139,1596.3,97,1647.4,159,1524.4,,1721.9,2024-10,,96,0.34,1629.5
Pierre Hugues Herbert,136,34.0,1657.8,,117,1627.6,139,1589.8,109,1579.5,,1867.9,2019-06,,158,-0.15,1746.9
Michael Mmoh,137,27.2,1657.0,,124,1619.4,188,1529.8,138,1545.3,,1762.3,2017-02,,362,-0.97,1612.8
Brandon Holt,138,26.9,1655.8,,120,1625.0,269,1439.1,163,1522.4,,1725.5,2025-02,,114,0.19,1656.4
Luca Nardi,139,21.6,1655.3,,128,1616.7,134,1594.9,220,1477.5,,1724.6,2024-04,,93,0.40,1625.0
Jaime Faria,140,21.5,1653.1,,177,1549.4,100,1643.6,202,1493.1,,1692.5,2024-05,,99,0.35,1649.1
Yannick Hanfmann,141,33.3,1652.0,,140,1593.7,101,1643.3,141,1544.7,,1843.4,2023-06,,121,0.15,1545.6
Facundo Bagnis,142,34.4,1649.2,,188,1533.0,102,1642.5,342,1400.1,,1737.0,2021-07,,403,-1.04,
Richard Gasquet,143,38.7,1647.0,,131,1611.3,130,1603.2,96,1594.4,,2059.5,2016-05,,164,-0.14,1570.1
Thiago Seyboth Wild,144,25.0,1645.0,,132,1610.7,119,1616.7,132,1551.6,,1793.4,2024-05,,111,0.26,1447.2
Lukas Klein,145,26.9,1642.5,,137,1601.8,132,1597.9,116,1569.1,,1777.5,2024-03,,181,-0.22,1554.6
Valentin Vacherot,146,26.3,1642.4,,147,1583.2,108,1631.0,192,1500.5,,1740.8,2024-03,,255,-0.56,1604.7
Hugo Dellien,147,31.7,1642.0,,212,1507.3,111,1628.6,212,1486.2,,1779.8,2022-05,,101,0.38,1629.3
Adrian Mannarino,148,36.7,1638.6,,136,1605.6,202,1507.9,78,1624.3,,1896.3,2018-01,,134,0.10,1404.3
Nikoloz Basilashvili,149,33.1,1638.3,,134,1607.4,138,1590.0,98,1593.4,,1889.8,2019-01,,161,-0.08,1612.3
Tristan Boyer,150,23.9,1638.3,,138,1596.7,118,1616.9,193,1499.3,,1753.1,2025-01,,120,0.22,1543.6
Pavel Kotov,151,26.3,1635.8,,154,1578.5,110,1630.0,145,1535.5,,1797.1,2024-05,,124,0.20,1535.8
Facundo Diaz Acosta,152,24.1,1632.7,,186,1533.7,98,1646.1,239,1459.5,,1791.9,2024-02,,143,0.06,1545.4
Emilio Nava,153,23.2,1632.3,,202,1519.5,96,1652.4,196,1497.1,,1661.0,2024-03,,169,-0.10,1738.8
Tristan Schoolkate,154,24.0,1628.1,,141,1591.7,328,1390.1,149,1531.3,,1636.3,2024-06,,119,0.26,1684.5
Jerome Kym,155,21.9,1627.9,,159,1568.9,125,1608.1,175,1513.9,,1738.0,2024-10,,131,0.17,
Alex Molcan,156,26.7,1627.7,,133,1608.3,131,1602.6,123,1558.5,,1872.5,2022-07,,642,-1.41,
James Duckworth,157,33.1,1623.7,,152,1579.6,215,1485.6,95,1596.8,,1785.9,2021-11,,90,0.56,1519.7
Juan Manuel Cerundolo,158,23.3,1622.4,,221,1498.4,121,1613.9,247,1454.2,,1774.8,2021-10,,125,0.23,1621.5
Otto Virtanen,159,23.7,1620.3,,149,1581.0,208,1495.8,117,1568.8,,1768.8,2024-03,,129,0.21,1510.4
Daniel Evans,160,34.8,1620.2,,135,1605.7,159,1560.8,100,1592.5,,1902.5,2021-04,,194,-0.19,1418.2
Luca Van Assche,161,20.8,1619.9,,144,1589.7,141,1586.0,161,1523.2,,1801.5,2023-04,,188,-0.16,1618.5
Federico Coria,162,33.0,1618.6,,226,1489.9,129,1604.9,324,1411.0,,1754.4,2021-07,,126,0.25,1611.4
Constant Lestienne,163,32.8,1618.0,,150,1581.0,239,1463.4,194,1497.9,,1781.3,2023-01,,189,-0.15,1594.5
Harold Mayot,164,23.1,1617.8,,161,1566.8,147,1572.9,106,1582.8,,1701.9,2024-06,,148,0.10,1587.5
Thiago Agustin Tirante,165,23.9,1614.0,,157,1570.1,150,1570.7,176,1513.9,,1672.2,2021-09,,135,0.20,1657.3
Daniel Elahi Galan,166,28.7,1610.9,,179,1542.9,137,1591.8,114,1570.5,,1757.5,2022-09,,115,0.37,1593.9
Filip Misolic,167,23.6,1609.6,,170,1555.6,153,1569.6,230,1465.4,,1720.3,2023-11,,195,-0.16,1663.5
Liam Draxl,168,23.3,1609.5,,148,1582.2,259,1446.2,187,1504.7,,1653.0,2025-03,,176,-0.05,1624.2
Matteo Gigante,169,23.1,1608.2,,163,1566.0,175,1542.7,160,1524.2,,1632.4,2024-04,,206,-0.20,1651.6
Billy Harris,170,30.1,1607.3,,155,1574.0,254,1449.6,90,1603.6,,1711.4,2024-06,,107,0.46,1606.9
Elmer Moller,171,21.7,1602.9,,229,1486.9,124,1608.6,134,1551.4,,1736.7,2024-10,,136,0.23,1595.6
Giulio Zeppieri,172,23.3,1597.3,,153,1578.6,170,1546.4,195,1497.2,,1691.2,2022-07,,324,-0.63,1508.7
Taro Daniel,173,32.1,1596.4,,158,1569.3,169,1547.2,208,1489.6,,1766.8,2023-04,,122,0.35,1350.5
Mark Lajal,174,21.8,1594.9,,166,1558.9,280,1433.4,88,1608.2,,1668.0,2023-06,,200,-0.14,1573.0
Alexis Galarneau,175,26.0,1593.2,,172,1554.3,213,1487.2,191,1501.3,,1631.5,2024-04,,182,-0.04,1603.3
Marat Sharipov,176,22.3,1592.3,,167,1558.3,314,1406.2,198,1496.2,,1613.9,2025-02,,259,-0.39,1659.2
Felipe Meligeni Alves,177,27.1,1591.9,,237,1479.2,133,1594.9,125,1558.1,,1695.3,2023-10,,153,0.15,1571.1
Gregoire Barrere,178,31.1,1591.1,,173,1551.3,158,1561.6,128,1554.9,,1804.5,2020-02,,165,0.08,1439.0
Maximilian Marterer,179,29.6,1590.7,,187,1533.7,144,1580.4,133,1551.5,,1815.1,2018-06,,216,-0.19,
Tomas Barrios Vera,180,27.3,1590.7,,238,1479.0,140,1588.4,144,1536.8,,1710.3,2023-07,,128,0.34,1585.1
Alexander Shevchenko,181,24.3,1590.4,,160,1568.2,164,1552.2,233,1462.2,,1792.0,2024-02,,106,0.54,1467.2
Murphy Cassone,182,22.6,1589.8,,171,1555.4,315,1404.9,201,1494.9,,1684.9,2025-02,,221,-0.19,1591.0
Coleman Wong,183,20.7,1589.3,,168,1556.8,228,1470.2,232,1463.3,,1666.1,2024-09,,173,0.06,1618.1
J J Wolf,184,26.1,1586.4,,174,1551.2,171,1546.3,154,1528.8,,1847.7,2023-02,,279,-0.42,1546.8
Kyle Edmund,185,29.8,1582.6,,164,1563.7,148,1572.0,181,1508.4,,1952.7,2019-03,,491,-0.98,
Gustavo Heide,186,22.9,1581.7,,260,1454.0,149,1571.6,237,1460.3,,1661.1,2024-07,,187,-0.01,1584.2
Dino Prizmic,187,19.6,1580.0,,165,1559.6,187,1532.6,213,1486.1,,1719.0,2023-09,,336,-0.59,1510.2
Martin Landaluce,188,19.2,1578.9,,162,1566.6,205,1498.7,209,1489.4,,1741.8,2024-10,,154,0.20,1419.8
Li Tu,189,28.7,1575.2,,183,1536.0,217,1484.7,127,1555.4,,1633.5,2022-10,,174,0.08,1531.4
Mikhail Kukushkin,190,37.2,1574.5,,184,1535.2,183,1534.0,124,1558.3,,1864.2,2010-10,,162,0.16,1477.0
Timofey Skatov,191,24.1,1574.2,,209,1508.9,155,1567.2,203,1493.1,,1672.0,2024-07,,179,0.06,1549.7
Radu Albot,192,35.3,1573.2,,189,1531.7,168,1547.9,126,1555.5,,1823.4,2019-05,,232,-0.19,1352.6
Seong Chan Hong,193,27.2,1573.0,,178,1543.3,262,1444.7,345,1397.6,,1613.7,2024-04,,235,-0.20,
Alexander Ritschard,194,31.0,1572.8,,243,1476.0,109,1630.1,205,1491.7,,1695.9,2024-07,,130,0.40,1444.2
Duje Ajdukovic,195,24.1,1572.4,,176,1550.6,174,1543.9,269,1436.2,,1687.6,2024-09,,170,0.14,1453.1
Pablo Llamas Ruiz,196,22.4,1571.1,,228,1487.2,152,1569.6,200,1496.1,,1733.1,2023-08,,615,-1.14,1506.4
Sumit Nagal,197,27.6,1570.8,,201,1520.6,154,1569.2,263,1440.3,,1745.2,2019-09,,144,0.31,1493.5
Chun Hsin Tseng,198,23.6,1568.4,,218,1499.8,156,1564.3,293,1425.3,,1715.6,2022-04,,104,0.64,1610.3
Benjamin Hassan,199,30.1,1568.2,,204,1518.3,167,1548.9,221,1475.9,,1680.2,2023-10,,214,-0.07,1545.4
Carlos Taberner,200,27.6,1568.0,,278,1433.0,157,1563.5,278,1432.6,,1725.0,2021-10,,146,0.31,1604.9
James Trotter,201,25.6,1566.7,,175,1551.1,380,1344.2,243,1456.2,,1658.1,2025-01,,175,0.14,1505.6
Liam Broady,202,30.6,1566.1,,185,1535.1,244,1458.7,197,1496.4,,1757.4,2022-03,,628,-1.13,
Shintaro Mochizuki,203,21.7,1565.2,,195,1524.8,165,1551.8,219,1477.9,,1625.3,2024-06,,150,0.30,1576.2
Zsombor Piros,204,25.4,1563.8,,194,1525.1,181,1535.3,150,1530.8,,1731.0,2023-04,,250,-0.20,1593.1
Jurij Rodionov,205,25.8,1563.6,,182,1536.5,212,1490.4,186,1505.1,,1702.1,2023-06,,191,0.07,1526.7
Hugo Grenier,206,29.0,1562.6,,193,1525.5,257,1446.8,169,1516.8,,1734.0,2022-09,,184,0.11,1513.0
Albert Ramos,207,37.2,1562.4,,190,1531.6,182,1534.7,291,1426.5,,1889.0,2017-04,,,,
Alex Bolt,208,32.1,1561.8,,214,1506.6,377,1347.9,113,1572.3,,1688.9,2019-03,,227,-0.09,1517.5
Rei Sakamoto,209,18.7,1561.6,,192,1526.7,326,1390.8,216,1480.8,,1612.5,2024-12,,278,-0.29,1563.7
Ricardas Berankis,210,34.6,1560.8,,208,1510.6,162,1556.7,157,1526.3,,1842.4,2011-02,,299,-0.35,1485.8
