Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Marin Cilic,49,36.7,1810.4,,50,1752.4,51,1734.2,20,1776.1,,2100.4,2010-02,,65,-0.28,1841.8
Nuno Borges,50,28.3,1805.1,,47,1765.6,40,1761.2,73,1636.9,,1843.6,2025-03,,35,0.36,1789.6
Roberto Bautista Agut,51,37.2,1804.4,,64,1729.5,44,1746.6,28,1736.3,,2033.8,2016-02,,54,-0.06,1799.7
Filip Misolic,52,23.8,1796.9,,97,1649.2,37,1765.5,74,1636.1,,1813.0,2025-07,,105,-0.70,1864.5
Marton Fucsovics,53,33.3,1794.2,,55,1736.8,52,1733.2,31,1728.9,,1924.2,2021-03,,89,-0.52,1794.2
Fabian Marozsan,54,25.7,1793.8,,59,1733.8,49,1736.9,103,1598.1,,1867.2,2024-04,,56,-0.04,1778.9
Borna Coric,55,28.5,1790.3,,54,1742.0,42,1751.1,60,1658.2,,2011.6,2019-01,,88,-0.47,1847.2
Laslo Djere,56,30.0,1789.8,,76,1694.4,31,1787.9,87,1617.5,,1854.6,2023-09,,60,-0.07,1803.6
Kei Nishikori,57,35.3,1782.1,,52,1746.5,98,1655.0,77,1625.2,,2194.2,2016-08,,71,-0.22,1771.2
Juncheng Shang,58,19.9,1781.5,,62,1733.3,96,1658.1,54,1668.6,,1895.7,2024-09,,85,-0.38,1648.0
Zizou Bergs,59,26.0,1780.0,,48,1762.5,83,1680.7,64,1653.3,,1859.2,2025-03,,53,0.11,1729.0
Giovanni Mpetshi Perricard,60,21.9,1779.2,,51,1747.6,76,1695.1,52,1671.9,,1862.8,2024-12,,45,0.29,1735.0
Sebastian Ofner,61,29.1,1777.8,,83,1686.3,45,1743.2,56,1667.5,,1812.7,2024-01,,141,-0.84,1853.4
Jaume Munar,62,28.1,1777.2,,75,1695.2,57,1723.5,80,1623.5,,1819.0,2021-04,,51,0.20,1815.2
Lorenzo Sonego,63,30.1,1772.3,,57,1734.7,79,1688.2,50,1677.1,,1895.3,2021-05,,40,0.45,1765.7
David Goffin,64,34.5,1771.5,,56,1734.7,60,1720.4,43,1702.5,,2048.7,2017-04,,68,-0.06,1664.6
Hamad Medjedovic,65,21.9,1771.3,,49,1752.6,59,1722.2,86,1618.4,,1844.3,2025-04,,72,-0.10,1740.9
Miomir Kecmanovic,66,25.8,1771.3,,61,1733.3,67,1706.7,66,1647.4,,1900.6,2022-04,,50,0.28,1734.7
Ethan Quinn,67,21.3,1770.7,,70,1706.8,80,1681.8,76,1633.4,,1804.0,2025-05,,82,-0.20,1785.7
Reilly Opelka,68,27.8,1768.0,,53,1744.5,77,1691.1,68,1644.1,,1927.5,2022-04,,66,0.03,1748.2
Nicolas Jarry,69,29.7,1765.9,,72,1701.6,64,1716.6,45,1694.0,,1903.0,2023-10,,96,-0.33,1793.2
Alexandre Muller,70,28.4,1762.8,,80,1688.9,48,1737.2,120,1565.5,,1801.7,2025-05,,42,0.51,1759.7
Lucas Pouille,71,30.9,1758.9,,69,1711.4,82,1680.8,48,1683.7,,1987.7,2017-06,,181,-0.94,1651.6
Alejandro Tabilo,72,27.9,1755.6,,78,1692.2,63,1717.3,51,1676.2,,1895.7,2024-07,,103,-0.36,1695.0
Kamil Majchrzak,73,29.4,1748.6,,73,1700.2,58,1723.4,58,1659.9,,1810.1,2025-04,,81,-0.10,1730.8
Daniel Altmaier,74,26.7,1744.7,,92,1660.5,62,1718.5,122,1565.1,,1789.1,2021-08,,61,0.19,1775.3
Quentin Halys,75,28.6,1744.4,,68,1712.2,84,1678.9,63,1653.6,,1811.4,2023-04,,52,0.37,1696.6
Jason Kubler,76,32.0,1742.6,,74,1696.2,107,1642.3,40,1708.4,,1790.0,2022-07,,198,-0.96,1754.9
Yoshihito Nishioka,77,29.7,1739.9,,63,1733.1,105,1643.9,121,1565.4,,1884.7,2023-01,,87,-0.12,1605.5
Arthur Rinderknech,78,29.9,1738.8,,90,1666.0,89,1672.0,65,1649.6,,1869.2,2022-10,,64,0.20,1763.6
Learner Tien,79,19.5,1738.7,,58,1734.5,194,1521.7,90,1611.6,,1888.2,2025-02,,67,0.16,1709.2
Jan Lennard Struff,80,35.1,1736.8,,93,1658.0,71,1703.4,71,1641.7,,1935.1,2024-07,,129,-0.48,1633.1
Colton Smith,81,22.3,1729.5,,67,1713.5,163,1556.7,75,1633.6,,1837.6,2025-06,,135,-0.51,1729.4
Dino Prizmic,82,19.8,1729.4,,104,1634.3,68,1706.7,127,1560.8,,1759.7,2025-06,,157,-0.65,1778.3
Luciano Darderi,83,23.3,1729.1,,205,1511.2,61,1719.0,119,1565.7,,1857.0,2024-06,,55,0.41,1726.0
Roman Safiullin,84,27.8,1728.0,,66,1719.9,91,1667.6,101,1599.2,,1911.3,2024-01,,78,0.07,1591.3
Zhizhen Zhang,85,28.3,1727.2,,96,1650.9,56,1728.4,88,1614.6,,1830.9,2024-09,,140,-0.50,1598.0
Pablo Carreno Busta,86,33.9,1726.6,,65,1726.7,73,1699.0,126,1561.0,,2005.1,2021-08,,92,-0.07,1623.1
Roberto Carballes Baena,87,32.2,1723.3,,91,1664.4,74,1698.7,135,1551.4,,1788.1,2024-07,,79,0.10,1628.9
Yibing Wu,88,25.7,1720.1,,71,1705.6,126,1604.9,140,1546.6,,1882.9,2023-03,,259,-1.08,1659.8
Dominik Koepfer,89,30.7,1719.9,,87,1669.9,66,1712.3,89,1613.0,,1822.7,2024-03,,459,-1.64,1561.7
Tomas Martin Etcheverry,90,25.9,1719.0,,86,1670.7,69,1706.3,147,1538.9,,1871.7,2023-05,,58,0.44,1652.9
Elmer Moller,91,21.9,1717.8,,170,1544.4,72,1699.8,111,1588.0,,1741.1,2025-04,,102,-0.11,1740.8
Cristian Garin,92,29.0,1715.5,,100,1643.1,75,1697.6,72,1641.6,,1889.6,2019-04,,117,-0.24,1738.4
Camilo Ugo Carabelli,93,26.0,1714.7,,127,1609.5,70,1703.9,216,1474.0,,1771.9,2025-05,,59,0.46,1689.5
Vit Kopriva,94,28.0,1712.4,,107,1630.7,81,1681.8,108,1589.7,,1760.5,2025-05,,83,0.12,1718.8
Benjamin Bonzi,95,29.0,1712.1,,82,1687.1,136,1593.8,78,1625.2,,1835.8,2022-06,,69,0.32,1624.0
Sebastian Baez,96,24.5,1710.5,,147,1582.8,65,1716.3,161,1521.8,,1941.4,2022-07,,37,0.95,1632.6
Otto Virtanen,97,23.9,1708.3,,111,1625.1,169,1550.2,46,1691.7,,1768.8,2024-03,,114,-0.16,1769.2
Botic Van De Zandschulp,98,29.7,1703.5,,81,1687.1,108,1642.1,115,1572.7,,1938.0,2022-09,,100,-0.02,1629.7
Stan Wawrinka,99,40.2,1700.6,,85,1674.4,102,1652.9,97,1601.1,,2145.5,2016-01,,156,-0.45,1601.2
Mackenzie Mcdonald,100,30.2,1700.5,,79,1690.6,178,1546.5,95,1606.7,,1847.6,2023-03,,86,0.15,1657.0
Raphael Collignon,101,23.4,1698.0,,89,1666.1,97,1656.7,141,1546.5,,1777.6,2025-04,,84,0.18,1679.3
Valentin Royer,102,24.0,1697.9,,150,1577.5,95,1658.8,79,1624.7,,1715.0,2025-04,,108,-0.06,1715.9
Juan Manuel Cerundolo,103,23.6,1694.5,,183,1534.4,86,1676.9,230,1464.6,,1774.8,2021-10,,109,-0.06,1727.7
Arthur Cazaux,104,22.8,1691.7,,95,1654.0,187,1531.5,93,1608.1,,1806.5,2024-02,,116,-0.11,1669.5
Lloyd Harris,105,28.3,1691.0,,102,1638.1,150,1578.8,70,1642.4,,1896.0,2021-10,,371,-1.26,1658.9
Titouan Droguet,106,24.0,1690.1,,153,1575.3,85,1677.5,110,1588.2,,1706.5,2025-07,,174,-0.50,1740.4
Borna Gojo,107,27.3,1689.4,,88,1666.9,101,1653.6,220,1471.4,,1800.2,2023-10,,217,-0.71,1616.0
Dusan Lajovic,108,35.0,1686.0,,136,1595.3,87,1674.9,162,1520.5,,1854.6,2018-10,,119,-0.10,1668.5
Francisco Comesana,109,24.7,1685.0,,140,1587.7,88,1674.4,128,1555.4,,1741.0,2025-05,,74,0.39,1680.8
Pedro Martinez,110,28.1,1684.3,,125,1610.2,92,1666.7,179,1503.5,,1844.3,2022-04,,47,0.85,1645.0
Yannick Hanfmann,111,33.6,1683.1,,128,1609.3,100,1654.3,107,1593.8,,1843.4,2023-06,,134,-0.19,1701.1
Damir Dzumhur,112,33.1,1680.9,,113,1624.3,90,1668.1,131,1553.8,,1895.8,2017-09,,70,0.47,1674.4
Aleksandar Vukic,113,29.2,1672.1,,106,1632.4,159,1564.6,106,1593.9,,1773.3,2025-01,,90,0.23,1639.1
Nikoloz Basilashvili,114,33.3,1671.1,,115,1623.8,118,1614.8,81,1623.1,,1889.8,2019-01,,112,0.02,1696.4
Rinky Hijikata,115,24.3,1669.6,,98,1647.5,214,1492.4,104,1595.1,,1744.9,2025-01,,80,0.36,1643.1
Andrea Vavassori,116,29.9,1669.5,,103,1637.7,111,1631.5,156,1528.8,,1734.8,2023-04,,324,-1.03,1641.2
Emil Ruusuvuori,117,26.0,1667.3,,101,1641.8,127,1604.4,94,1607.1,,1893.2,2023-06,,583,-1.61,1460.1
Christopher Oconnell,118,31.0,1667.1,,84,1685.7,122,1608.1,148,1537.6,,1814.1,2025-03,,77,0.43,1514.9
Zsombor Piros,119,25.7,1666.1,,152,1576.3,99,1654.9,129,1555.0,,1731.0,2023-04,,166,-0.33,1740.9
Bu Yunchaokete,120,23.4,1664.0,,94,1655.2,132,1598.7,215,1474.2,,1834.9,2024-09,,73,0.50,1599.5
Shintaro Mochizuki,121,22.0,1663.4,,154,1573.9,162,1558.2,59,1659.5,,1663.4,2025-06,,125,-0.03,1730.8
Yosuke Watanuki,122,27.2,1662.9,,109,1626.7,121,1608.3,102,1598.3,,1798.2,2023-05,,162,-0.28,1623.0
Hugo Dellien,123,32.0,1662.6,,201,1517.6,110,1634.4,188,1492.1,,1779.8,2022-05,,94,0.27,1684.7
Jesper De Jong,124,25.0,1662.0,,135,1597.4,93,1660.9,172,1512.0,,1721.9,2024-10,,106,0.16,1642.8
Nishesh Basavareddy,125,20.1,1661.0,,77,1693.1,243,1463.0,169,1513.9,,1856.6,2025-01,,111,0.12,1605.7
Liam Draxl,126,23.5,1660.2,,99,1645.6,158,1565.8,191,1490.8,,1660.2,2025-07,,121,0.04,1678.1
Francesco Passaro,127,24.4,1659.3,,155,1573.6,109,1640.3,196,1486.0,,1779.0,2022-08,,131,-0.03,1632.7
Richard Gasquet,128,38.9,1659.2,,121,1617.4,116,1617.5,98,1600.5,,2059.5,2016-05,,182,-0.35,1653.2
Aslan Karatsev,129,31.6,1657.3,,118,1618.5,106,1643.8,176,1509.4,,1964.6,2021-05,,231,-0.58,1544.4
Jaime Faria,130,21.9,1651.1,,169,1548.4,135,1594.1,112,1587.5,,1692.5,2024-05,,115,0.12,1660.3
Daniel Evans,131,35.1,1650.4,,117,1620.7,173,1547.5,82,1623.0,,1902.5,2021-04,,145,-0.10,1676.5
Mattia Bellucci,132,24.0,1650.4,,122,1612.9,184,1538.3,100,1599.4,,1814.3,2024-10,,63,0.74,1622.4
Chris Rodesch,133,23.9,1648.9,,192,1528.0,133,1596.6,105,1594.2,,1648.9,2025-06,,150,-0.12,1672.5
Nicolas Moreno De Alboran,134,27.8,1648.5,,112,1624.8,147,1581.2,158,1527.6,,1687.7,2024-11,,169,-0.23,1580.8
Brandon Holt,135,27.2,1646.8,,110,1626.3,309,1408.7,123,1562.0,,1725.5,2025-02,,104,0.26,1637.9
Tristan Schoolkate,136,24.3,1646.0,,133,1607.1,337,1386.0,92,1608.8,,1680.4,2025-04,,110,0.21,1654.9
Alexander Blockx,137,20.2,1645.5,,108,1627.0,161,1559.1,118,1567.8,,1743.2,2025-01,,128,0.07,1637.1
Adrian Mannarino,138,37.0,1644.4,,129,1608.5,213,1492.4,67,1646.1,,1896.3,2018-01,,93,0.39,1661.4
Martin Landaluce,139,19.4,1644.2,,134,1599.3,172,1547.7,84,1620.4,,1741.8,2024-10,,138,0.01,1647.9
Hugo Gaston,140,24.7,1643.2,,124,1612.0,117,1617.3,142,1545.8,,1795.1,2021-11,,91,0.43,1582.2
Matteo Gigante,141,23.4,1641.9,,146,1582.9,115,1618.1,205,1482.1,,1709.5,2025-05,,137,0.03,1655.4
Terence Atmane,142,23.4,1640.9,,114,1624.3,148,1580.6,175,1510.4,,1707.1,2023-10,,127,0.11,1646.8
Facundo Diaz Acosta,143,24.5,1637.9,,180,1536.3,104,1645.4,249,1454.9,,1791.9,2024-02,,189,-0.28,1603.2
Pierre Hugues Herbert,144,34.2,1637.8,,119,1617.7,160,1560.8,117,1568.9,,1867.9,2019-06,,144,0,1635.2
Carlos Taberner,145,27.8,1637.7,,246,1467.8,112,1625.3,257,1447.1,,1725.0,2021-10,,107,0.30,1674.2
Luca Nardi,146,21.9,1637.6,,131,1607.8,138,1591.0,248,1455.0,,1724.6,2024-04,,95,0.43,1609.1
Emilio Nava,147,23.5,1632.9,,200,1519.8,120,1608.5,146,1540.2,,1713.5,2025-04,,123,0.18,1644.9
Adam Walton,148,26.2,1632.6,,123,1612.3,239,1468.5,198,1485.8,,1747.1,2025-04,,97,0.42,1596.1
Michael Mmoh,149,27.3,1632.5,,132,1607.1,192,1526.2,152,1533.1,,1762.3,2017-02,,322,-0.77,1564.7
Alexander Shevchenko,150,24.5,1629.5,,139,1587.8,130,1599.6,240,1457.5,,1792.0,2024-02,,101,0.40,1615.1
Vilius Gaubas,151,20.5,1627.4,,229,1485.1,125,1605.0,132,1552.4,,1718.5,2025-05,,143,0.05,1648.5
Rei Sakamoto,152,19.0,1626.1,,137,1593.9,252,1454.3,170,1513.0,,1656.2,2025-07,,206,-0.30,1638.0
Tomas Barrios Vera,153,27.5,1625.0,,217,1496.2,129,1599.9,113,1580.7,,1710.3,2023-07,,124,0.21,1628.2
Mark Lajal,154,22.1,1624.2,,157,1573.5,201,1507.4,99,1599.7,,1668.0,2023-06,,185,-0.18,1636.3
Kyrian Jacquet,155,24.1,1623.6,,116,1620.8,168,1552.8,149,1534.6,,1735.1,2025-02,,165,-0.06,1603.8
Zachary Svajda,156,22.5,1623.6,,203,1514.5,232,1473.3,62,1654.0,,1769.0,2023-10,,153,0.02,1693.2
Jack Pinnington Jones,157,22.2,1623.6,,238,1475.3,292,1421.8,85,1619.2,,1623.6,2025-07,,190,-0.19,1680.8
Fabio Fognini,158,38.1,1622.9,,161,1568.7,114,1620.0,130,1554.3,,2003.8,2014-04,,161,-0.02,1394.4
Valentin Vacherot,159,26.6,1620.6,,158,1572.3,124,1606.1,232,1464.3,,1740.8,2024-03,,261,-0.50,1579.4
Dalibor Svrcina,160,22.7,1618.2,,120,1617.6,156,1569.7,212,1478.1,,1712.9,2025-04,,120,0.29,1599.7
Guy Den Ouden,161,23.2,1616.5,,373,1351.7,113,1621.7,226,1468.7,,1660.6,2025-06,,184,-0.13,1671.3
Aleksandar Kovacevic,162,26.8,1615.3,,105,1634.0,218,1488.7,201,1483.6,,1758.8,2024-04,,76,0.76,1562.7
Leandro Riedi,163,23.4,1613.5,,151,1576.6,189,1529.2,96,1604.6,,1823.3,2023-01,,427,-0.96,1520.8
Chun Hsin Tseng,164,23.8,1612.9,,196,1522.1,119,1610.3,279,1434.7,,1715.6,2022-04,,98,0.51,1623.8
Giulio Zeppieri,165,23.5,1612.7,,142,1586.3,166,1554.4,114,1574.3,,1691.2,2022-07,,296,-0.58,1603.4
Thiago Seyboth Wild,166,25.3,1611.1,,138,1593.8,141,1586.8,165,1517.7,,1793.4,2024-05,,133,0.22,1534.0
Andrea Pellegrino,167,28.2,1610.2,,294,1412.8,137,1591.9,294,1427.0,,1644.1,2025-06,,139,0.18,1671.8
Lukas Klein,168,27.2,1609.0,,143,1585.1,167,1554.1,124,1561.1,,1777.5,2024-03,,186,-0.10,1577.1
Luka Pavlovic,169,25.2,1609.0,,348,1373.9,140,1587.0,154,1532.4,,1631.1,2025-07,,194,-0.14,1620.5
Marc Andrea Huesler,170,29.0,1608.5,,126,1609.9,175,1547.0,163,1518.8,,1817.0,2023-02,,170,0,1521.2
Federico Coria,171,33.2,1608.4,,230,1484.8,139,1589.1,330,1405.9,,1754.4,2021-07,,151,0.12,1585.4
Alex Bolt,172,32.4,1606.9,,172,1543.3,358,1368.5,109,1588.9,,1688.9,2019-03,,180,-0.05,1647.3
Thiago Agustin Tirante,173,24.2,1606.5,,162,1566.3,144,1582.1,190,1491.7,,1672.2,2021-09,,118,0.38,1618.4
Marco Trungelliti,174,35.4,1606.0,,204,1512.1,131,1599.2,222,1470.9,,1693.1,2018-07,,147,0.17,1651.2
Ignacio Buse,175,21.2,1605.9,,322,1391.9,123,1607.1,213,1476.4,,1664.0,2025-06,,167,0.05,1618.6
James Duckworth,176,33.4,1604.2,,159,1569.8,199,1509.2,137,1549.0,,1785.9,2021-11,,113,0.44,1548.4
Kyle Edmund,177,30.4,1602.2,,156,1573.5,146,1581.8,125,1561.1,,1952.7,2019-03,,407,-0.83,1609.3
Luca Van Assche,178,21.1,1602.1,,149,1580.8,157,1569.3,178,1506.0,,1801.5,2023-04,,192,-0.08,1583.0
Hyeon Chung,179,29.1,1601.0,,144,1584.9,145,1582.0,243,1456.4,,1991.8,2018-03,,367,-0.72,1440.5
Roman Andres Burruchaga,180,23.4,1599.4,,224,1489.2,151,1575.1,167,1515.4,,1669.3,2024-05,,136,0.28,1586.9
Billy Harris,181,30.4,1598.6,,160,1569.6,260,1447.6,133,1551.6,,1711.4,2024-06,,142,0.24,1606.2
Patrick Kypson,182,25.6,1597.4,,145,1584.6,190,1529.0,234,1460.9,,1709.4,2024-02,,218,-0.18,1651.3
Facundo Bagnis,183,35.3,1597.3,,206,1507.0,134,1594.7,408,1366.5,,1737.0,2021-07,,848,-1.53,1325.7
Jerome Kym,184,22.3,1596.6,,164,1553.2,152,1574.0,214,1476.0,,1738.0,2024-10,,154,0.18,1552.9
Daniel Elahi Galan,185,29.0,1593.8,,184,1534.3,153,1573.2,160,1523.9,,1757.5,2022-09,,122,0.42,1553.3
Pablo Llamas Ruiz,186,22.7,1593.5,,215,1498.4,142,1586.4,194,1487.9,,1733.1,2023-08,,571,-1.12,1571.4
Francesco Maestrelli,187,22.5,1592.2,,232,1484.5,149,1578.9,264,1441.6,,1711.4,2022-07,,179,0.04,1656.9
Maximilian Marterer,188,30.0,1589.2,,186,1532.9,143,1582.2,168,1515.3,,1815.1,2018-06,,281,-0.40,1504.1
Federico Cina,189,18.2,1587.2,,167,1550.3,198,1512.1,186,1493.6,,1644.2,2025-06,,243,-0.25,1619.7
J J Wolf,190,26.1,1586.4,,165,1551.2,179,1546.3,157,1528.8,,1847.7,2023-02,,449,-0.86,1546.8
Elias Ymer,191,29.2,1582.0,,198,1520.8,165,1556.6,159,1524.8,,1751.8,2015-06,,264,-0.32,1602.4
Gustavo Heide,192,22.9,1581.7,,262,1454.0,154,1571.6,235,1460.3,,1661.1,2024-07,,236,-0.21,1584.2
Benjamin Hassan,193,30.4,1581.4,,194,1524.9,177,1546.9,195,1487.5,,1680.2,2023-10,,196,-0.02,1581.1
Albert Ramos,194,37.4,1576.7,,175,1538.7,185,1537.6,283,1433.6,,1889.0,2017-04,,293,-0.41,1563.6
Pavel Kotov,195,26.6,1576.6,,168,1548.9,174,1547.1,187,1492.3,,1797.1,2024-05,,224,-0.14,1446.6
Henrique Rocha,196,21.2,1576.1,,202,1517.5,170,1549.4,183,1493.9,,1637.6,2024-09,,163,0.18,1586.8
Hady Habib,197,26.8,1575.4,,179,1536.8,191,1528.6,171,1512.9,,1625.0,2025-05,,172,0.14,1570.6
Alibek Kachmazov,198,22.8,1574.9,,163,1563.6,273,1438.7,189,1491.8,,1637.6,2025-04,,183,0.08,1557.9
Felipe Meligeni Alves,199,27.3,1574.0,,244,1470.2,155,1569.8,144,1545.5,,1695.3,2023-10,,149,0.29,1532.1
Seong Chan Hong,200,27.2,1573.0,,171,1543.3,263,1444.7,341,1397.6,,1613.7,2024-04,,372,-0.62,
Christopher Eubanks,201,29.1,1572.7,,166,1551.1,271,1439.3,138,1548.8,,1864.8,2023-07,,130,0.44,1441.1
Mikhail Kukushkin,202,37.5,1571.2,,185,1533.5,183,1538.5,145,1542.8,,1864.2,2010-10,,197,0.03,1502.3
Thiago Monteiro,203,31.0,1569.2,,174,1542.6,164,1556.7,221,1471.4,,1748.2,2024-05,,152,0.29,1394.8
Liam Broady,204,31.4,1564.8,,182,1534.5,249,1458.1,182,1495.4,,1757.4,2022-03,,534,-0.96,
Dominic Stricker,205,22.8,1564.1,,193,1525.3,195,1520.2,143,1545.6,,1798.6,2021-06,,229,-0.11,1511.6
Arthur Bouquier,206,24.5,1563.6,,141,1586.8,361,1361.7,224,1469.3,,1732.0,2025-03,,215,-0.04,1600.8
Constant Lestienne,207,33.1,1563.6,,181,1534.7,279,1433.6,241,1457.5,,1781.3,2023-01,,201,0.03,1466.2
August Holmgren,208,27.1,1562.0,,254,1460.3,285,1426.3,83,1621.3,,1677.9,2021-09,,146,0.35,1606.6
