Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,22.3,2170.6,,2037.1,2098.3,1697.1,,2103.8,2134.4,1933.8,,2022 Wimbledon R64,21.0,2264.6,2123.4
Cori Gauff,2,19.4,2123.7,,2057.3,1845.9,1643.4,,2090.5,1984.8,1883.5,,2023 Us Open F,19.4,2123.7,2191.2
Aryna Sabalenka,3,25.3,2104.8,,1999.5,1921.2,1739.6,,2052.1,2013.0,1922.2,,2021 Rome R32,23.0,2128.4,2117.5
Elena Rybakina,4,24.1,2061.3,,1989.4,1778.0,1773.9,,2025.4,1919.7,1917.6,,2023 Miami SF,23.7,2099.2,2070.9
Jessica Pegula,5,29.5,2051.2,,1974.5,1740.3,1587.1,,2012.9,1895.7,1819.2,,2023 Tokyo SF,29.5,2066.0,2061.6
Marketa Vondrousova,6,24.1,2040.4,,1887.4,1681.2,1669.5,,1963.9,1860.8,1855.0,,2019 Roland Garros SF,19.9,2060.3,2087.9
Ons Jabeur,7,29.0,2017.3,,1854.8,1891.1,1808.3,,1936.0,1954.2,1912.8,,2022 Wimbledon SF,27.8,2106.9,1982.6
Karolina Muchova,8,27.0,2013.7,,1916.4,1822.3,1518.2,,1965.0,1918.0,1765.9,,2023 Us Open QF,27.0,2024.9,2065.5
Madison Keys,9,28.5,1979.3,,1868.8,1692.0,1759.1,,1924.0,1835.7,1869.2,,2016 Olympics QF,21.4,2091.6,2007.0
Petra Kvitova,10,33.5,1978.2,,1888.9,1755.7,1803.8,,1933.5,1867.0,1891.0,,2012 Sydney QF,21.8,2175.5,1924.5
Jelena Ostapenko,11,26.2,1956.9,,1824.5,1695.0,1786.3,,1890.7,1825.9,1871.6,,2022 Doha QF,24.7,2035.3,1973.9
Maria Sakkari,12,28.1,1947.9,,1886.1,1781.2,1551.3,,1917.0,1864.6,1749.6,,2022 Indian Wells SF,26.6,2070.6,1938.4
Qinwen Zheng,13,20.8,1942.4,,1867.6,1821.6,1336.6,,1905.0,1882.0,1639.5,,2023 Us Open R16,20.8,1952.8,1957.3
Veronika Kudermetova,14,26.4,1934.3,,1815.5,1781.9,1631.9,,1874.9,1858.1,1783.1,,2023 Rome QF,26.0,1973.8,1938.1
Barbora Krejcikova,15,27.7,1928.1,,1884.4,1646.4,1608.3,,1906.2,1787.2,1768.2,,2021 Us Open R16,25.7,2049.0,1925.8
Daria Kasatkina,16,26.3,1928.0,,1817.4,1780.8,1617.9,,1872.7,1854.4,1772.9,,2018 Indian Wells SF,20.8,2047.4,1944.3
Liudmila Samsonova,17,24.8,1925.8,,1873.4,1550.1,1541.2,,1899.6,1737.9,1733.5,,2022 Guadalajara 2 R32,23.9,1974.0,1923.0
Elina Svitolina,18,28.9,1908.2,,1798.0,1787.3,1610.1,,1853.1,1847.7,1759.1,,2018 Roland Garros R64,23.7,2114.0,1946.7
Belinda Bencic,19,26.5,1904.1,,1806.3,1647.9,1617.5,,1855.2,1776.0,1760.8,,2016 St. Petersburg SF,18.9,2121.8,1893.2
Ekaterina Alexandrova,20,28.8,1903.0,,1753.1,1644.3,1702.6,,1828.1,1773.7,1802.8,,2020 St. Petersburg R16,25.2,1975.0,1911.8
Beatriz Haddad Maia,21,27.2,1901.0,,1763.6,1738.6,1698.6,,1832.3,1819.8,1799.8,,2023 Montreal R64,27.1,1930.2,1900.8
Paula Badosa,22,25.6,1894.8,,1739.4,1770.3,1542.0,,1817.1,1832.5,1718.4,,2022 Australian Open R32,24.1,2084.4,2008.8
Lesia Tsurenko,23,34.2,1893.1,,1753.8,1733.9,1625.5,,1823.5,1813.5,1759.3,,2018 Brisbane SF,29.5,1944.5,1902.9
Danielle Collins,24,29.7,1888.2,,1833.6,1610.1,1428.9,,1860.9,1749.1,1658.6,,2022 Australian Open SF,28.0,2048.5,1856.5
Caroline Garcia,25,29.9,1879.5,,1789.7,1745.4,1677.3,,1834.6,1812.5,1778.4,,2017 Singapore RR,24.0,2044.2,1820.4
Victoria Azarenka,26,34.1,1878.3,,1818.9,1593.1,1509.3,,1848.6,1735.7,1693.8,,2013 Indian Wells R16,23.5,2328.4,1838.2
Sorana Cirstea,27,33.4,1869.1,,1805.7,1621.1,1558.3,,1837.4,1745.1,1713.7,,2013 US Open R128,23.3,1908.3,1912.4
Marie Bouzkova,28,25.1,1867.9,,1775.6,1559.3,1554.8,,1821.7,1713.6,1711.3,,2022 Guadalajara 2 R16,24.2,1941.4,1894.8
Donna Vekic,29,27.2,1858.6,,1775.4,1597.2,1632.9,,1817.0,1727.9,1745.8,,2019 Us Open R16,23.1,1950.9,1825.7
Mirra Andreeva,30,16.3,1855.7,,1561.7,1726.6,1561.1,,1708.7,1791.2,1708.4,,2023 Wimbledon R32,16.1,1945.1,1862.8
Anastasia Potapova,31,22.4,1852.1,,1708.3,1755.1,1588.9,,1780.2,1803.6,1720.5,,2023 Birmingham QF,22.2,1914.4,1832.1
Camila Giorgi,32,31.7,1844.6,,1770.0,1657.0,1573.3,,1807.3,1750.8,1709.0,,2021 Montreal SF,29.6,1948.2,1837.3
Anastasia Pavlyuchenkova,33,32.2,1843.2,,1742.8,1715.3,1481.3,,1793.0,1779.3,1662.3,,2011 Roland Garros R16,19.8,2063.5,1826.2
Bianca Andreescu,34,23.1,1832.4,,1818.3,1633.2,1467.4,,1825.4,1732.8,1649.9,,2019 Beijing R16,19.2,2158.7,1747.9
Karolina Pliskova,35,31.4,1831.4,,1779.5,1729.2,1645.3,,1805.5,1780.3,1738.3,,2019 Wimbledon R32,27.2,2088.2,1686.0
