Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,36.4,2225.1,,2129.9,1960.1,1898.1,,2177.5,2092.6,2061.6,,2016 Miami F,28.8,2470.3,2320.0
Carlos Alcaraz,2,20.4,2157.1,,1979.2,2039.0,1909.3,,2068.2,2098.0,2033.2,,2023 Canada R16,20.2,2239.7,2140.9
Daniil Medvedev,3,27.7,2124.6,,2054.8,1850.0,1751.2,,2089.7,1987.3,1937.9,,2022 Australian Open SF,25.9,2191.9,2138.9
Jannik Sinner,4,22.2,2123.3,,2046.0,1913.5,1733.0,,2084.6,2018.4,1928.1,,2023 Shanghai R32,22.1,2127.4,2149.1
Andrey Rublev,5,26.0,2044.9,,1941.5,1918.9,1757.6,,1993.2,1981.9,1901.3,,2021 Monte Carlo SF,23.4,2106.2,2066.6
Grigor Dimitrov,6,32.4,2011.7,,1888.0,1802.7,1611.6,,1949.8,1907.2,1811.6,,2014 Canada QF,23.2,2090.6,2094.8
Alexander Zverev,7,26.5,2007.5,,1872.8,1917.9,1619.4,,1940.1,1962.7,1813.5,,2022 Atp Cup RR,24.7,2161.7,2027.5
Hubert Hurkacz,8,26.7,1987.7,,1909.5,1717.5,1723.7,,1948.6,1852.6,1855.7,,2023 Paris R16,26.7,1998.8,2021.7
Stefanos Tsitsipas,9,25.2,1979.8,,1885.7,2005.1,1650.8,,1932.8,1992.5,1815.3,,2021 Roland Garros SF,22.8,2133.4,1953.0
Holger Rune,10,20.5,1947.3,,1789.2,1897.3,1631.9,,1868.3,1922.3,1789.6,,2023 Roland Garros R16,20.0,2070.1,1906.4
Taylor Fritz,11,26.0,1946.6,,1901.8,1757.6,1598.7,,1924.2,1852.1,1772.6,,2023 Monte Carlo QF,25.4,2041.3,1912.9
Alex De Minaur,12,24.6,1934.7,,1856.6,1622.5,1679.5,,1895.7,1778.6,1807.1,,2020 Atp Cup RR,20.8,1993.5,1927.3
Ugo Humbert,13,25.3,1906.2,,1817.8,1656.7,1582.4,,1862.0,1781.4,1744.3,,2023 Basel QF,25.3,1916.5,1956.9
Matteo Berrettini,14,27.3,1899.7,,1693.2,1801.9,1822.2,,1796.4,1850.8,1860.9,,2022 Gstaad SF,26.2,2072.6,1876.1
Felix Auger Aliassime,15,23.2,1898.1,,1836.0,1729.0,1639.1,,1867.0,1813.6,1768.6,,2022 Paris QF,22.2,2053.1,1853.7
Casper Ruud,16,24.8,1895.1,,1724.1,1940.5,1412.8,,1809.6,1917.8,1653.9,,2022 Roland Garros SF,23.4,2064.0,1835.4
Ben Shelton,17,21.0,1891.4,,1820.4,1393.9,1375.9,,1855.9,1642.6,1633.6,,2023 Tokyo F,21.0,1924.3,1916.8
Jack Draper,18,21.8,1884.0,,1816.4,1500.0,1500.0,,1850.2,1692.0,1692.0,,2023 Lyon R16,21.4,1924.1,1925.3
Karen Khachanov,19,27.4,1880.3,,1766.7,1715.5,1579.1,,1823.5,1797.9,1729.7,,2018 Paris F,22.4,2015.3,1943.6
Tommy Paul,20,26.4,1879.8,,1821.3,1598.1,1618.1,,1850.6,1739.0,1748.9,,2023 Miami R32,25.8,1953.3,1857.0
Nicolas Jarry,21,28.0,1875.9,,1692.4,1800.3,1555.1,,1784.1,1838.1,1715.5,,2023 Basel R32,28.0,1893.0,1913.5
Gael Monfils,22,37.1,1874.8,,1827.7,1527.1,1419.8,,1851.2,1700.9,1647.3,,2015 Monte Carlo QF,28.6,2068.0,1881.5
Tallon Griekspoor,23,27.3,1874.2,,1769.6,1707.1,1703.0,,1821.9,1790.6,1788.6,,2022 Australian Open R128,25.5,1924.9,1891.1
Sebastian Korda,24,23.3,1871.3,,1783.5,1541.8,1590.4,,1827.4,1706.5,1730.8,,2023 Australian Open R16,22.5,2005.7,1885.5
Francisco Cerundolo,25,25.2,1864.7,,1693.4,1824.7,1593.2,,1779.0,1844.7,1728.9,,2023 Wimbledon R128,24.8,1938.5,1858.6
Frances Tiafoe,26,25.7,1863.1,,1756.7,1747.7,1667.7,,1809.9,1805.4,1765.4,,2023 Queen's Club R32,25.4,1960.6,1781.3
Matteo Arnaldi,27,22.6,1858.1,,1675.4,1784.3,1482.1,,1766.8,1821.2,1670.1,,2023 Shanghai R64,22.6,1880.7,1876.1
Roman Safiullin,28,26.2,1857.8,,1707.5,1631.6,1642.7,,1782.6,1744.7,1750.2,,2023 Paris R32,26.2,1870.9,1897.4
Alejandro Davidovich Fokina,29,24.4,1856.2,,1755.3,1753.5,1502.0,,1805.8,1804.9,1679.1,,2021 Roland Garros R16,21.9,1928.4,1850.0
Andy Murray,30,36.4,1855.0,,1719.7,1752.5,1740.6,,1787.3,1803.7,1797.8,,2017 Doha SF,29.6,2347.2,1805.0
Borna Coric,31,26.7,1832.4,,1766.1,1789.5,1520.2,,1799.2,1811.0,1676.3,,2019 Australian Open R32,22.1,1999.2,1757.0
Denis Shapovalov,32,24.2,1827.8,,1752.6,1731.8,1581.8,,1790.2,1779.8,1704.8,,2020 Auckland R16,20.7,1970.2,1780.1
Adrian Mannarino,33,35.3,1825.9,,1744.3,1401.4,1709.7,,1785.1,1613.7,1767.8,,2018 Australian Open R64,29.5,1884.7,1868.8
Laslo Djere,34,28.4,1820.5,,1671.0,1744.2,1449.9,,1745.7,1782.3,1635.2,,2023 Davis Cup Finals RR,28.2,1836.7,1839.5
Yoshihito Nishioka,35,28.0,1819.7,,1748.3,1608.8,1348.1,,1784.0,1714.2,1583.9,,2023 Australian Open R32,27.3,1892.0,1817.2
Alexander Bublik,36,26.3,1819.1,,1676.2,1538.0,1755.7,,1747.7,1678.5,1787.4,,2022 Basel R16,25.3,1852.6,1855.6
Tomas Machac,37,23.0,1818.4,,1753.2,1572.8,1491.1,,1785.8,1695.6,1654.7,,2023 Vienna R32,23.0,1827.5,1859.6
Jan Lennard Struff,38,33.5,1818.1,,1667.4,1761.3,1576.5,,1742.7,1789.7,1697.3,,2019 Wimbledon R64,29.1,1898.5,1805.1
Lorenzo Musetti,39,21.6,1818.1,,1649.2,1846.0,1479.4,,1733.7,1832.0,1648.7,,2022 Paris R16,20.6,1925.4,1778.3
Cameron Norrie,40,28.1,1816.4,,1722.8,1851.6,1658.2,,1769.6,1834.0,1737.3,,2022 Cincinnati QF,26.9,2018.4,1707.7
Botic Van De Zandschulp,41,28.0,1815.8,,1762.2,1669.7,1502.4,,1789.0,1742.8,1659.1,,2022 Tel Aviv R32,26.9,1929.1,1829.5
Sebastian Baez,42,22.8,1814.3,,1607.0,1782.2,1413.5,,1710.6,1798.2,1613.9,,2022 Bastad SF,21.5,1934.6,1830.1
Jiri Lehecka,43,21.9,1809.3,,1680.8,1661.6,1622.1,,1745.0,1735.4,1715.7,,2023 Doha QF,21.2,1901.1,1783.5
Marton Fucsovics,44,31.7,1803.7,,1666.7,1657.9,1693.3,,1735.2,1730.8,1748.5,,2021 Miami R64,29.1,1924.6,1802.3
Emil Ruusuvuori,45,24.5,1802.0,,1723.9,1600.6,1499.5,,1763.0,1701.3,1650.8,,2023 s Hertogenbosch QF,24.1,1881.1,1780.3
Stan Wawrinka,46,38.5,1801.4,,1709.4,1683.8,1500.6,,1755.4,1742.6,1651.0,,2016 Australian Open R32,30.8,2144.3,1752.0
Jordan Thompson,47,29.5,1800.4,,1705.7,1385.5,1670.1,,1753.1,1592.9,1735.3,,2023 Tokyo R32,29.4,1821.4,1829.7
Marcos Giron,48,30.2,1800.2,,1715.0,1593.3,1501.7,,1757.6,1696.8,1651.0,,2021 Paris R32,28.2,1843.2,1822.6
Mackenzie Mcdonald,49,28.5,1799.3,,1736.6,1453.6,1579.6,,1767.9,1626.5,1689.5,,2023 Miami R64,27.9,1832.9,1810.6
Arthur Fils,50,19.3,1797.8,,1655.1,1693.9,1522.7,,1726.4,1745.9,1660.2,,2023 Antwerp SF,19.3,1852.4,1799.6
Aslan Karatsev,51,30.1,1795.8,,1660.7,1751.2,1394.0,,1728.2,1773.5,1594.9,,2021 Rome R32,27.6,1958.8,1832.8
