Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,23.2,2245.5,,2128.8,2137.3,1690.1,,2187.1,2191.4,1967.8,,2024 Wimbledon R64,23.0,2290.6,2209.9
Aryna Sabalenka,2,26.2,2140.7,,2023.0,1967.0,1757.0,,2081.9,2053.9,1948.9,,2024 Australian Open F,25.6,2141.6,2160.6
Elena Rybakina,3,25.1,2107.5,,2012.5,1891.5,1796.5,,2060.0,1999.5,1952.0,,2024 Madrid QF,24.8,2152.1,2091.3
Qinwen Zheng,4,21.8,2020.2,,1879.2,1947.9,1337.4,,1949.7,1984.1,1678.8,,2024 Australian Open SF,21.2,2050.9,2025.4
Danielle Collins,5,30.6,2017.7,,1906.8,1851.3,1534.3,,1962.3,1934.5,1776.0,,2024 Strasbourg SF,30.4,2069.4,2027.9
Coco Gauff,6,20.4,2017.7,,1947.2,1880.6,1652.4,,1982.5,1949.2,1835.1,,2024 Australian Open QF,19.8,2155.1,1935.0
Jessica Pegula,7,30.4,1998.9,,1924.6,1651.2,1604.4,,1961.8,1825.0,1801.7,,2024 United Cup RR,29.8,2092.9,2057.3
Paula Badosa,8,26.7,1975.1,,1836.7,1778.0,1613.7,,1905.9,1876.5,1794.4,,2022 Australian Open R32,24.1,2084.4,2017.8
Mirra Andreeva,9,17.2,1960.8,,1808.6,1835.7,1441.6,,1884.7,1898.3,1701.2,,2024 Roland Garros QF,17.0,1994.9,1963.6
Jasmine Paolini,10,28.6,1955.0,,1806.1,1782.2,1579.5,,1880.5,1868.6,1767.2,,2024 Wimbledon SF,28.4,1980.1,1988.3
Diana Shnaider,11,20.3,1948.3,,1798.2,1710.0,1662.5,,1873.2,1829.1,1805.4,,2024 Toronto QF,20.3,1971.8,1981.0
Madison Keys,12,29.3,1947.2,,1729.7,1790.1,1644.6,,1838.5,1868.7,1795.9,,2016 Olympics QF,21.4,2091.6,2044.7
Victoria Azarenka,13,35.0,1943.8,,1875.7,1675.9,1528.5,,1909.8,1809.8,1736.2,,2013 Indian Wells R16,23.5,2331.4,1987.2
Emma Navarro,14,23.2,1937.6,,1857.5,1731.1,1610.8,,1897.6,1834.4,1774.2,,2024 Toronto QF,23.2,1974.8,1938.7
Ons Jabeur,15,29.9,1937.0,,1768.0,1832.7,1779.2,,1852.5,1884.9,1858.1,,2022 Wimbledon SF,27.8,2106.9,1866.8
Barbora Krejcikova,16,28.6,1932.1,,1835.2,1590.7,1781.8,,1883.6,1761.4,1856.9,,2021 Us Open R16,25.7,2049.0,1965.7
Anna Kalinskaya,17,25.6,1928.4,,1871.3,1565.7,1589.3,,1899.8,1747.1,1758.9,,2024 Dubai SF,25.2,1959.6,1946.7
Marta Kostyuk,18,22.1,1926.1,,1874.0,1671.9,1475.0,,1900.1,1799.0,1700.6,,2024 Stuttgart SF,21.7,1990.6,1937.3
Liudmila Samsonova,19,25.7,1925.9,,1813.3,1624.0,1642.9,,1869.6,1774.9,1784.4,,2023 Zhengzhou R32,24.9,1989.0,1942.0
Marketa Vondrousova,20,25.0,1917.1,,1779.6,1736.3,1605.5,,1848.4,1826.7,1761.3,,2019 Roland Garros SF,19.9,2060.3,1878.9
Jelena Ostapenko,21,27.1,1911.2,,1832.7,1709.2,1756.1,,1872.0,1810.2,1833.7,,2022 Doha QF,24.7,2035.3,1840.7
Daria Kasatkina,22,27.2,1910.4,,1762.6,1768.3,1692.5,,1836.5,1839.3,1801.4,,2018 Indian Wells SF,20.8,2047.4,1878.6
Maria Sakkari,23,29.0,1906.8,,1880.8,1765.0,1514.0,,1893.8,1835.9,1710.4,,2022 Indian Wells SF,26.6,2070.6,1847.9
Yulia Putintseva,24,29.5,1905.6,,1745.3,1734.8,1641.0,,1825.5,1820.2,1773.3,,2024 Cincinnati R32,29.5,1913.4,2010.4
Emma Raducanu,25,21.7,1900.7,,1742.4,1560.7,1617.5,,1821.6,1730.7,1759.1,,2021 Us Open F,18.7,2005.1,1900.9
Elina Svitolina,26,29.9,1896.2,,1788.0,1721.5,1601.2,,1842.1,1808.9,1748.7,,2018 Roland Garros R64,23.7,2114.0,1921.0
Donna Vekic,27,28.1,1884.9,,1726.0,1698.8,1670.9,,1805.5,1791.9,1777.9,,2019 Us Open R16,23.1,1950.9,1941.2
Leylah Fernandez,28,21.9,1880.7,,1805.0,1609.3,1606.7,,1842.9,1745.0,1743.7,,2022 Indian Wells R32,19.4,1974.5,1868.7
Linda Noskova,29,19.7,1868.1,,1882.7,1560.3,1412.6,,1875.4,1714.2,1640.4,,2024 Stuttgart R32,19.4,1933.4,1865.9
Amanda Anisimova,30,22.9,1853.3,,1815.8,1584.2,1486.3,,1834.5,1718.8,1669.8,,2022 San Jose R16,20.9,2010.1,1896.8
Karolina Muchova,31,27.9,1851.8,,1769.3,1676.9,1489.3,,1810.6,1764.3,1670.5,,2023 Us Open QF,27.0,2025.5,1727.7
Anastasia Pavlyuchenkova,32,33.1,1851.1,,1808.8,1667.3,1442.5,,1829.9,1759.2,1646.8,,2011 Roland Garros R16,19.8,2063.5,1823.8
Beatriz Haddad Maia,33,28.2,1848.2,,1770.2,1713.0,1619.0,,1809.2,1780.6,1733.6,,2023 Montreal R64,27.1,1932.0,1826.7
Anastasia Potapova,34,23.3,1844.8,,1737.6,1712.2,1583.2,,1791.2,1778.5,1714.0,,2023 Birmingham QF,22.2,1915.9,1824.6
Elina Avanesyan,35,21.9,1841.7,,1663.9,1699.9,1541.9,,1752.8,1770.8,1691.8,,2024 Monterrey R32,21.9,1855.9,1885.2
Katerina Siniakova,36,28.2,1839.7,,1740.2,1645.6,1633.3,,1790.0,1742.6,1736.5,,2017 Shenzhen F,20.6,1935.4,1824.9
Elise Mertens,37,28.7,1839.4,,1742.7,1743.8,1539.6,,1791.0,1791.6,1689.5,,2021 Madrid R16,25.4,2045.8,1814.6
Katie Boulter,38,28.0,1832.5,,1757.5,1390.9,1707.3,,1795.0,1611.7,1769.9,,2024 San Diego F,27.5,1887.3,1818.4
Caroline Garcia,39,30.7,1831.3,,1763.1,1713.0,1655.8,,1797.2,1772.2,1743.6,,2017 Singapore RR,24.0,2044.3,1747.0
Ekaterina Alexandrova,40,29.7,1829.3,,1790.2,1536.3,1681.4,,1809.8,1682.8,1755.4,,2020 St. Petersburg R16,25.2,1975.0,1762.3
Bianca Andreescu,41,24.1,1825.7,,1772.3,1660.7,1524.2,,1799.0,1743.2,1675.0,,2019 Beijing R16,19.2,2158.7,1737.8
Taylor Townsend,42,28.3,1824.3,,1757.7,1667.5,1288.9,,1791.0,1745.9,1556.6,,2024 Charleston R32,27.9,1832.1,1845.9
Caroline Wozniacki,43,34.0,1822.5,,1720.3,1583.0,1596.6,,1771.4,1702.8,1709.5,,2011 Stuttgart SF,20.7,2252.4,1830.7
Mccartney Kessler,44,25.1,1821.9,,1815.8,1237.2,1467.5,,1818.9,1529.5,1644.7,,2024 Charleston 125 R16,24.6,1851.5,1845.2
Camila Osorio,45,22.6,1819.9,,1640.4,1716.4,1542.1,,1730.1,1768.2,1681.0,,2023 Roland Garros Qual,21.4,1867.7,1840.1
Camila Giorgi,46,32.2,1819.4,,1736.8,1657.0,1573.3,,1778.1,1738.2,1696.4,,2021 Montreal SF,29.6,1948.2,1639.1
Karolina Pliskova,47,32.3,1817.7,,1777.9,1679.3,1630.1,,1797.8,1748.5,1723.9,,2019 Wimbledon R32,27.2,2088.2,1742.9
Magda Linette,48,32.4,1816.3,,1641.4,1706.1,1477.1,,1728.9,1761.2,1646.7,,2023 Merida R32,31.0,1859.4,1874.1
Marie Bouzkova,49,26.0,1815.3,,1723.0,1656.6,1493.7,,1769.2,1735.9,1654.5,,2022 Guadalajara 2 R16,24.2,1941.4,1786.6
Naomi Osaka,50,26.8,1814.8,,1729.4,1580.9,1478.5,,1772.1,1697.8,1646.6,,2021 Miami R16,23.4,2200.2,1807.6
Sorana Cirstea,51,34.2,1813.0,,1790.5,1609.0,1471.2,,1801.7,1711.0,1642.1,,2013 US Open R128,23.3,1908.4,1679.5
Lesia Tsurenko,52,35.2,1808.4,,1720.6,1691.8,1588.5,,1764.5,1750.1,1698.4,,2018 Brisbane SF,29.5,1944.5,1630.4
Sloane Stephens,53,31.3,1807.3,,1670.4,1741.2,1501.0,,1738.9,1774.3,1654.2,,2017 US Open F,24.4,2022.8,1733.2
Irina Camelia Begu,54,33.9,1806.9,,1646.8,1733.7,1422.3,,1726.9,1770.3,1614.6,,2016 Roland Garros R32,25.7,1942.9,1769.8
Lulu Sun,55,23.3,1802.9,,1716.7,1409.0,1586.1,,1759.8,1605.9,1694.5,,2024 Monterrey SF,23.3,1819.3,1842.1
Ashlyn Krueger,56,20.2,1794.7,,1710.2,1509.9,1495.5,,1752.5,1652.3,1645.1,,2024 Cincinnati R64,20.2,1804.1,1822.9
Elisabetta Cocciaretto,57,23.5,1793.1,,1630.0,1689.2,1564.1,,1711.6,1741.2,1678.6,,2023 Lausanne F,22.4,1848.6,1794.0
Brenda Fruhvirtova,58,17.2,1792.6,,1641.9,1627.0,1427.6,,1717.3,1709.8,1610.1,,2024 Wimbledon R128,17.2,1809.1,1801.7
Xin Yu Wang,59,22.8,1792.5,,1681.4,1557.7,1601.3,,1737.0,1675.1,1696.9,,2023 Beijing R32,22.0,1827.7,1786.5
Anastasija Sevastova,60,33.8,1791.6,,1660.4,1706.8,1593.9,,1726.0,1749.2,1692.7,,2018 Moscow QF,28.5,1992.8,1674.8
Laura Siegemund,61,36.3,1782.6,,1718.8,1615.3,1448.4,,1750.7,1698.9,1615.5,,2016 Madrid R32,28.1,1919.5,1725.1
Veronika Kudermetova,62,27.3,1780.8,,1686.9,1695.3,1600.4,,1733.8,1738.0,1690.6,,2023 Rome QF,26.0,1973.9,1654.6
Bernarda Pera,63,29.6,1778.3,,1630.8,1725.6,1490.1,,1704.5,1751.9,1634.2,,2022 Cleveland QF,27.7,1843.2,1780.8
Anhelina Kalinina,64,27.5,1778.2,,1679.4,1711.3,1434.5,,1728.8,1744.7,1606.3,,2022 Eastbourne R16,25.3,1871.8,1729.0
Dayana Yastremska,65,24.2,1773.1,,1692.6,1623.6,1482.6,,1732.9,1698.3,1627.8,,2019 Fed Cup G1 PM,18.7,1991.7,1772.8
Ajla Tomljanovic,66,31.2,1772.3,,1629.9,1641.2,1647.3,,1701.1,1706.8,1709.8,,2022 Us Open R16,29.3,1905.2,1650.5
Ana Bogdan,67,31.7,1768.9,,1666.1,1657.3,1524.8,,1717.5,1713.1,1646.8,,2023 Lausanne R16,30.6,1820.6,1756.7
Olga Danilovic,68,23.5,1766.8,,1478.4,1730.9,1409.9,,1622.6,1748.8,1588.4,,2018 US Open Qual,17.5,1800.1,1785.1
Eva Lys,69,22.5,1764.7,,1640.1,1620.0,1460.8,,1702.4,1692.3,1612.7,,2023 Cluj Napoca QF,21.7,1782.8,1784.7
Storm Hunter,70,29.6,1761.9,,1677.3,1535.9,1467.0,,1719.6,1648.9,1614.5,,2024 Miami Qual,29.6,1769.5,1784.9
Magdalena Frech,71,26.6,1756.7,,1686.8,1589.0,1477.3,,1721.8,1672.9,1617.0,,2024 Dubai R32,26.1,1792.7,1770.9
Mayar Sherif,72,28.2,1756.3,,1402.6,1697.4,1362.1,,1579.4,1726.9,1559.2,,2023 Bad Homburg R32,27.1,1847.4,1732.4
Yue Yuan,73,25.9,1753.7,,1762.1,1466.0,1353.3,,1757.9,1609.8,1553.5,,2024 Rouen R16,25.5,1854.6,1738.6
Alina Korneeva,74,16.6,1752.1,,1693.4,1235.6,-,,1722.7,1493.8,1551.0,,2024 Hua Hin Qual,16.6,1762.6,1743.8
Katie Volynets,75,22.6,1751.5,,1619.8,1719.2,1434.7,,1685.7,1735.3,1593.1,,2024 Birmingham Qual,22.4,1819.9,1748.6
Shelby Rogers,76,31.8,1749.8,,1681.0,1573.9,1465.4,,1715.4,1661.9,1607.6,,2021 Charleston 2 R16,28.4,1874.6,1565.0
Kaja Juvan,77,23.1,1746.2,,1665.0,1590.9,1626.0,,1705.6,1668.5,1686.1,,2022 Strasbourg SF,21.4,1832.5,
Angelique Kerber,78,36.5,1745.3,,1622.6,1594.6,1516.7,,1684.0,1669.9,1631.0,,2016 Singapore SF,28.7,2145.2,1782.0
Robin Montgomery,79,19.9,1745.1,,1574.1,1560.8,1613.3,,1659.6,1653.0,1679.2,,2024 Washington R32,19.8,1772.1,1766.7
Jessica Bouzas Maneiro,80,21.9,1743.9,,1641.3,1610.6,1513.4,,1692.6,1677.2,1628.7,,2024 Madrid R128,21.5,1794.2,1752.5
Peyton Stearns,81,22.8,1736.0,,1615.3,1687.3,1294.3,,1675.6,1711.6,1515.2,,2023 Roland Garros R64,21.6,1818.3,1749.2
Diane Parry,82,21.9,1735.8,,1606.8,1617.9,1485.2,,1671.3,1676.8,1610.5,,2024 Miami R128,21.5,1756.1,1744.1
Clara Tauson,83,21.6,1731.5,,1638.8,1662.8,1324.0,,1685.2,1697.2,1527.7,,2022 Australian Open R64,19.0,1964.7,1700.6
Clara Burel,84,23.4,1730.2,,1703.1,1600.5,1353.6,,1716.7,1665.4,1541.9,,2024 Dubai Qual,22.9,1834.0,1688.6
Jaqueline Cristian,85,26.2,1727.5,,1545.5,1641.6,1211.0,,1636.5,1684.6,1469.3,,2024 Rome Qual,25.9,1785.7,1720.3
Varvara Gracheva,86,24.0,1727.1,,1589.3,1592.4,1395.8,,1658.2,1659.8,1561.4,,2023 Charleston R64,22.6,1816.5,1754.7
Sara Sorribes Tormo,87,27.8,1725.4,,1633.2,1634.1,1406.0,,1679.3,1679.8,1565.7,,2021 Us Open R64,24.8,1909.3,1634.5
Erika Andreeva,88,20.1,1724.1,,1695.7,1519.4,1447.9,,1709.9,1621.7,1586.0,,2024 Charleston 125 R16,19.7,1784.4,1726.0
Elena Gabriela Ruse,89,26.7,1723.2,,1607.5,1622.1,1505.7,,1665.3,1672.7,1614.5,,2022 Dubai R32,24.2,1849.4,1720.0
Sara Bejlek,90,18.4,1722.2,,1576.8,1635.8,1252.0,,1649.5,1679.0,1487.1,,2024 Madrid R32,18.2,1759.3,1725.2
Petra Martic,91,33.5,1722.1,,1631.8,1658.7,1521.7,,1676.9,1690.4,1621.9,,2019 Wuhan R16,28.6,1978.5,1639.9
Xiyu Wang,92,23.3,1718.1,,1642.1,1615.5,1379.9,,1680.1,1666.8,1549.0,,2024 Austin SF,22.9,1776.6,1698.2
Anna Karolina Schmiedlova,93,29.9,1717.4,,1582.2,1639.9,1257.0,,1649.8,1678.6,1487.2,,2015 Wuhan R16,21.0,1932.6,1765.8
Moyuka Uchijima,94,23.0,1712.6,,1549.4,1705.5,1311.8,,1631.0,1709.0,1512.2,,2024 Birmingham Qual,22.8,1774.4,1738.3
Anca Alexia Todoni,95,19.7,1710.9,,1321.5,1604.8,1500.0,,1516.2,1657.9,1605.5,,2024 Wimbledon Qual,19.7,1767.3,1714.6
Arantxa Rus,96,33.6,1708.8,,1571.5,1667.7,1345.4,,1640.2,1688.2,1527.1,,2011 Cuneo 100K SF,20.5,1769.7,1749.2
Greet Minnen,97,27.0,1708.1,,1621.1,1461.9,1548.7,,1664.6,1585.0,1628.4,,2020 Doha Qual,22.5,1785.8,1717.9
Nuria Parrizas Diaz,98,33.0,1706.7,,1690.2,1551.4,1279.2,,1698.5,1629.1,1493.0,,2022 Monterrey QF,30.6,1755.7,1758.5
Viktoriya Tomova,99,29.4,1706.7,,1567.9,1603.2,1464.6,,1637.3,1655.0,1585.7,,2024 Bad Homburg QF,29.3,1747.7,1697.3
Vera Zvonareva,100,39.6,1705.2,,1650.3,1529.2,1578.7,,1677.8,1617.2,1641.9,,2009 Miami R64,24.5,2191.3,
Aliaksandra Sasnovich,101,30.3,1702.7,,1581.8,1598.5,1463.2,,1642.3,1650.6,1583.0,,2019 Australian Open R64,24.8,1944.0,1704.7
Lois Boisson,102,20.9,1702.7,,1299.5,1640.7,-,,1501.1,1671.7,1526.3,,2024 Saint Malo 125 F,20.9,1702.7,1785.6
Viktorija Golubic,103,31.8,1700.2,,1682.6,1419.2,1519.1,,1691.4,1559.7,1609.6,,2021 Tokyo Olympics R64,28.7,1828.9,1636.7
Yafan Wang,104,30.3,1694.7,,1680.4,1358.4,1370.3,,1687.6,1526.6,1532.5,,2019 Miami R32,24.8,1810.3,1707.0
Qiang Wang,105,32.4,1693.0,,1657.4,1542.0,1406.3,,1675.2,1617.5,1549.6,,2018 Hong Kong SF,26.7,1984.9,1583.6
Francesca Jones,106,23.8,1692.8,,1485.5,1661.6,1247.7,,1589.2,1677.2,1470.3,,2024 Nottingham R16,23.7,1731.4,1689.9
Lin Zhu,107,30.4,1688.4,,1675.3,1234.9,1397.5,,1681.8,1461.6,1543.0,,2023 Osaka SF,29.6,1804.2,1594.7
Alison Van Uytvanck,108,30.3,1688.2,,1646.9,1433.0,1654.0,,1667.5,1560.6,1671.1,,2018 Montreal R64,24.3,1855.3,1541.4
Harriet Dart,109,28.0,1688.0,,1579.7,1295.8,1573.8,,1633.8,1491.9,1630.9,,2022 Eastbourne R16,25.8,1707.8,1735.9
Daria Snigur,110,22.2,1686.5,,1615.5,1309.8,1535.2,,1651.0,1498.1,1610.9,,2024 W50 Corroios-Seixal R32,22.2,1712.2,1710.1
Daria Saville,111,30.3,1684.8,,1642.6,1525.6,1406.0,,1663.7,1605.2,1545.4,,2017 Australian Open R32,22.8,1958.3,1672.0
Sofia Kenin,112,25.7,1683.5,,1598.2,1566.9,1505.9,,1640.8,1625.2,1594.7,,2020 Fed Cup QLS R1,21.2,2049.8,1583.1
Sara Errani,113,37.2,1679.3,,1512.5,1612.6,1369.8,,1595.9,1645.9,1524.5,,2013 Roland Garros QF,26.0,2080.0,1725.7
Maja Chwalinska,114,22.7,1676.9,,1597.5,1555.6,1418.4,,1637.2,1616.3,1547.7,,2024 Warsaw 125 QF,22.7,1697.6,1722.7
Caroline Dolehide,115,25.9,1669.8,,1600.6,1550.0,1221.5,,1635.2,1609.9,1445.7,,2018 Roland Garros Qual,19.7,1734.3,1685.4
Sonay Kartal,116,22.6,1669.1,,1399.2,1116.8,1532.8,,1534.1,1393.0,1601.0,,2024 Wimbledon Qual,22.6,1673.4,1728.2
Claire Liu,117,24.0,1668.3,,1626.6,1558.0,1386.0,,1647.4,1613.2,1527.1,,2022 Rabat QF,21.9,1807.6,1633.5
Lauren Davis,118,30.8,1666.9,,1627.1,1511.1,1450.5,,1647.0,1589.0,1558.7,,2017 Indian Wells R32,23.4,1902.3,
Zarina Diyas,119,30.7,1664.7,,1661.4,1493.2,1471.1,,1663.1,1579.0,1567.9,,2015 Dubai R32,21.3,1861.1,1492.9
Lucia Bronzetti,120,25.6,1660.3,,1569.5,1562.3,1368.8,,1614.9,1611.3,1514.6,,2022 Vancouver 125 SF,23.6,1753.7,1639.1
Tereza Valentova,121,17.3,1659.3,,1440.9,1575.2,-,,1550.1,1617.2,1504.7,,2024 W75 Doksy - Stare Splavy F,17.3,1659.3,1737.8
Hailey Baptiste,122,22.7,1653.9,,1626.7,1504.9,1428.0,,1640.3,1579.4,1540.9,,2024 Indian Wells R128,22.3,1696.3,1654.6
Jule Niemeier,123,24.9,1651.1,,1518.9,1588.1,1535.5,,1585.0,1619.6,1593.3,,2022 Wimbledon R16,22.8,1844.6,1643.7
Nadia Podoroska,124,27.5,1650.7,,1602.6,1516.9,1353.1,,1626.7,1583.8,1501.9,,2021 Yarra Valley Classic R16,23.9,1864.5,1620.2
Anna Blinkova,125,25.9,1650.1,,1603.1,1512.2,1512.6,,1626.6,1581.2,1581.4,,2020 Shenzhen R32,21.3,1804.7,1550.4
Alize Cornet,126,34.3,1649.8,,1533.5,1559.4,1576.2,,1591.6,1604.6,1613.0,,2008 New Haven QF,18.5,2027.2,1554.6
Dalma Galfi,127,25.9,1648.0,,1472.6,1420.3,1616.8,,1560.3,1534.1,1632.4,,2022 Contrexeville 125 SF,23.8,1710.7,1726.9
Cristina Bucsa,128,26.6,1647.2,,1588.5,1521.8,1365.9,,1617.8,1584.5,1506.5,,2023 Stuttgart R32,25.2,1740.4,1610.1
Sachia Vickery,129,29.2,1646.9,,1571.1,1523.2,1355.6,,1609.0,1585.0,1501.2,,2018 Monterrey QF,22.8,1743.1,1682.2
Maria Lourdes Carle,130,24.5,1646.6,,1483.4,1586.6,1281.0,,1565.0,1616.6,1463.8,,2024 Rome Qual,24.2,1750.1,1634.5
Anna Bondar,131,27.2,1646.0,,1429.1,1652.4,1229.3,,1537.5,1649.2,1437.6,,2022 Karlsruhe 125 QF,24.9,1743.2,1681.7
Oksana Selekhmeteva,132,21.5,1645.9,,1490.7,1594.7,1338.9,,1568.3,1620.3,1492.4,,2024 Prague R16,21.5,1694.1,1649.8
Rebeka Masarova,133,25.0,1645.6,,1576.9,1549.2,1404.5,,1611.2,1597.4,1525.0,,2023 Madrid R64,23.7,1800.2,1618.0
Martina Trevisan,134,30.7,1640.1,,1542.4,1598.2,1148.8,,1591.2,1619.1,1394.5,,2023 BJK Cup Finals SF,30.0,1798.6,1585.0
