Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Carlos Alcaraz,1,20.2,2212.8,,2039.6,2039.0,1909.3,,2126.2,2125.9,2061.0,,2023 Canada R16,20.2,2239.7,2239.3
Novak Djokovic,2,36.2,2197.0,,2095.8,1960.2,1898.1,,2146.4,2078.6,2047.6,,2016 Miami F,28.8,2470.3,2249.1
Daniil Medvedev,3,27.5,2086.7,,2032.9,1850.1,1751.2,,2059.8,1968.4,1919.0,,2022 Australian Open SF,25.9,2191.9,2064.6
Jannik Sinner,4,21.9,2073.9,,2001.9,1913.6,1733.0,,2037.9,1993.7,1903.4,,2023 Miami SF,21.5,2110.1,2066.7
Holger Rune,5,20.2,2032.4,,1875.7,1897.3,1631.9,,1954.1,1964.8,1832.1,,2023 Roland Garros R16,20.0,2070.2,2020.0
Stefanos Tsitsipas,6,25.0,2006.4,,1920.6,2005.2,1650.8,,1963.5,2005.8,1828.6,,2021 Roland Garros SF,22.8,2133.4,1954.3
Andrey Rublev,7,25.8,2005.2,,1879.4,1919.0,1757.6,,1942.3,1962.1,1881.4,,2021 Monte Carlo SF,23.4,2106.2,1977.5
Alexander Zverev,8,26.3,1989.5,,1838.0,1917.9,1619.4,,1913.7,1953.7,1804.4,,2022 Atp Cup RR,24.7,2161.8,2037.0
Taylor Fritz,9,25.7,1965.8,,1940.3,1757.6,1598.7,,1953.1,1861.7,1782.2,,2023 Monte Carlo QF,25.4,2041.3,1945.2
Alex De Minaur,10,24.4,1950.7,,1892.2,1622.5,1679.5,,1921.4,1786.6,1815.1,,2020 Atp Cup RR,20.8,1993.5,1966.3
Hubert Hurkacz,11,26.5,1948.5,,1881.4,1717.6,1723.7,,1914.9,1833.0,1836.1,,2022 Canada SF,25.4,1998.1,1960.8
Grigor Dimitrov,12,32.2,1939.6,,1793.4,1802.8,1611.6,,1866.5,1871.2,1775.6,,2014 Canada QF,23.2,2090.7,1954.7
Casper Ruud,13,24.6,1932.9,,1759.9,1940.6,1412.8,,1846.4,1936.8,1672.9,,2022 Roland Garros SF,23.4,2064.0,1894.6
Tommy Paul,14,26.2,1922.4,,1893.4,1598.2,1618.1,,1907.9,1760.3,1770.2,,2023 Miami R32,25.8,1953.3,1945.6
Frances Tiafoe,15,25.5,1921.4,,1825.3,1747.7,1667.7,,1873.3,1834.6,1794.6,,2023 Queen's Club R32,25.4,1960.6,1887.3
Rafael Nadal,16,36.6,1898.9,,1731.1,1828.3,1500.0,,1815.0,1863.6,1699.4,,2009 Madrid SF,22.9,2370.5,
Lorenzo Musetti,17,21.4,1895.4,,1730.0,1846.0,1479.4,,1812.7,1870.7,1687.4,,2022 Paris R16,20.6,1925.5,1912.0
Andy Murray,18,36.2,1890.1,,1759.7,1752.6,1740.6,,1824.9,1821.4,1815.4,,2017 Doha SF,29.6,2347.2,1924.0
Francisco Cerundolo,19,25.0,1887.8,,1661.0,1821.9,1593.2,,1774.4,1854.8,1740.5,,2023 Wimbledon R128,24.8,1938.6,1898.4
Matteo Berrettini,20,27.3,1886.2,,1669.7,1802.0,1822.2,,1777.9,1844.1,1854.2,,2022 Gstaad SF,26.2,2072.7,1844.3
Alejandro Davidovich Fokina,21,24.1,1883.9,,1791.9,1753.6,1502.0,,1837.9,1818.7,1692.9,,2021 Roland Garros R16,21.9,1928.4,1913.0
Felix Auger Aliassime,22,23.0,1881.3,,1840.5,1729.1,1639.1,,1860.9,1805.2,1760.2,,2022 Paris QF,22.2,2053.1,1679.4
Cameron Norrie,23,27.9,1880.5,,1805.6,1851.7,1658.2,,1843.0,1866.1,1769.3,,2022 Cincinnati QF,26.9,2018.4,1778.4
Pablo Carreno Busta,24,31.5,1875.6,,1763.2,1821.8,1480.5,,1819.4,1848.7,1678.1,,2021 Winston-Salem R16,30.1,2002.1,
Jiri Lehecka,25,21.7,1863.7,,1757.3,1661.6,1622.1,,1810.5,1762.7,1742.9,,2023 Doha QF,21.2,1901.2,1869.5
Gael Monfils,26,36.9,1858.8,,1829.8,1527.1,1419.8,,1844.3,1693.0,1639.3,,2015 Monte Carlo QF,28.6,2068.0,1825.8
Tallon Griekspoor,27,27.1,1856.4,,1744.0,1707.1,1703.0,,1800.2,1781.7,1779.7,,2022 Australian Open R128,25.5,1925.0,1855.8
Jan Lennard Struff,28,33.1,1854.7,,1707.2,1761.3,1576.5,,1781.0,1808.0,1715.6,,2019 Wimbledon R64,29.1,1898.6,1916.5
Sebastian Baez,29,22.6,1854.2,,1612.5,1776.4,1413.5,,1733.3,1815.3,1633.8,,2022 Bastad SF,21.5,1934.6,1918.8
Nicolas Jarry,30,27.8,1848.8,,1554.8,1800.4,1555.1,,1701.8,1824.6,1702.0,,2023 Halle R16,27.6,1863.9,1915.6
Karen Khachanov,31,27.0,1844.8,,1718.3,1710.6,1574.1,,1781.5,1777.7,1709.4,,2018 Paris F,22.4,2015.3,1979.2
Sebastian Korda,32,23.1,1843.2,,1778.9,1541.9,1590.4,,1811.1,1692.5,1716.8,,2023 Australian Open R16,22.5,2005.8,1854.3
Borna Coric,33,26.7,1843.1,,1785.5,1789.5,1520.2,,1814.3,1816.3,1681.6,,2019 Australian Open R32,22.1,1999.3,1778.4
Ugo Humbert,34,25.1,1832.9,,1742.4,1656.7,1582.4,,1787.6,1744.8,1707.7,,2021 Tokyo Olympics R16,23.0,1915.7,1865.6
Stan Wawrinka,35,38.3,1832.5,,1752.3,1683.9,1500.6,,1792.4,1758.2,1666.6,,2016 Australian Open R32,30.8,2144.3,1867.7
Denis Shapovalov,36,24.2,1827.8,,1752.6,1731.9,1581.8,,1790.2,1779.9,1704.8,,2020 Auckland R16,20.7,1970.3,1780.1
Roberto Bautista Agut,37,35.2,1826.9,,1749.3,1662.3,1699.9,,1788.1,1744.6,1763.4,,2016 Rotterdam R16,27.8,2014.6,1741.2
Jenson Brooksby,38,22.2,1824.0,,1777.0,1607.9,1542.4,,1800.5,1716.0,1683.2,,2022 Miami R32,21.3,1995.8,1770.3
Emil Ruusuvuori,39,24.3,1820.4,,1749.7,1600.6,1499.5,,1785.1,1710.5,1660.0,,2023 s Hertogenbosch QF,24.1,1881.1,1812.6
Matteo Arnaldi,40,22.4,1811.0,,1534.0,1784.4,1482.1,,1672.5,1797.7,1646.6,,2023 Umag QF,22.4,1842.6,1832.6
Mackenzie Mcdonald,41,28.3,1809.0,,1764.4,1453.7,1579.6,,1786.7,1631.3,1694.3,,2023 Miami R64,27.9,1832.9,1849.7
Laslo Djere,42,28.2,1807.7,,1607.7,1744.3,1449.9,,1707.7,1776.0,1628.8,,2023 Kitzbuhel QF,28.1,1825.5,1835.7
Marton Fucsovics,43,31.5,1806.9,,1659.9,1657.9,1693.3,,1733.4,1732.4,1750.1,,2021 Miami R64,29.1,1924.7,1806.9
Arthur Fils,44,19.1,1805.8,,1659.7,1694.0,1522.7,,1732.7,1749.9,1664.2,,2023 Cincinnati Qual,19.1,1851.7,1815.8
Lorenzo Sonego,45,28.2,1805.1,,1712.0,1696.6,1558.6,,1758.6,1750.8,1681.8,,2021 Rome QF,25.9,1888.0,1771.1
Cristian Garin,46,27.1,1804.2,,1647.1,1726.8,1641.2,,1725.6,1765.5,1722.7,,2021 Bastad R16,25.1,1888.4,1801.7
Jordan Thompson,47,29.3,1802.7,,1715.5,1385.5,1670.1,,1759.1,1594.1,1736.4,,2023 Cincinnati R64,29.3,1804.5,1863.9
Thanasi Kokkinakis,48,27.3,1801.7,,1751.7,1683.3,1341.2,,1776.7,1742.5,1571.5,,2015 Queen's Club R32,19.1,1867.8,1808.8
Alexander Bublik,49,26.1,1798.3,,1648.0,1492.5,1755.7,,1723.1,1645.4,1777.0,,2022 Basel R16,25.3,1852.6,1821.3
Adrian Mannarino,50,35.1,1794.1,,1714.6,1401.5,1709.7,,1754.4,1597.8,1751.9,,2018 Australian Open R64,29.5,1884.7,1843.5
Christopher Eubanks,51,27.2,1793.8,,1646.9,1378.6,1706.6,,1720.4,1586.2,1750.2,,2023 Atlanta R16,27.2,1848.0,1814.4
John Isner,52,38.2,1791.5,,1695.5,1699.5,1669.8,,1743.5,1745.5,1730.6,,2012 US Open R64,27.3,2040.0,1609.7
Yoshihito Nishioka,53,27.8,1788.5,,1729.7,1608.9,1348.1,,1759.1,1698.7,1568.3,,2023 Australian Open R32,27.3,1892.1,1682.7
Soon Woo Kwon,54,25.2,1786.0,,1719.1,1529.8,1465.6,,1752.6,1657.9,1625.8,,2023 Adelaide 2 F,25.1,1822.2,1790.2
Dusan Lajovic,55,33.1,1784.2,,1636.3,1696.7,1276.2,,1710.3,1740.4,1530.2,,2018 Beijing R16,28.2,1845.7,1862.8
Jack Draper,56,21.6,1782.4,,1723.3,1500.0,1500.0,,1752.8,1641.2,1641.2,,2023 Lyon R16,21.4,1924.1,1850.1
Roman Safiullin,57,26.0,1780.6,,1584.5,1631.6,1642.7,,1682.6,1706.1,1711.6,,2023 Wimbledon R16,25.9,1820.5,1793.9
Mikael Ymer,58,24.8,1778.0,,1700.2,1558.7,1526.2,,1739.1,1668.3,1652.1,,2019 Stockholm R32,21.0,1875.5,1746.7
Alexei Popyrin,59,24.0,1777.8,,1618.7,1788.9,1439.5,,1698.3,1783.3,1608.7,,2021 Madrid R32,21.7,1809.9,1832.1
Max Purcell,60,25.3,1773.5,,1732.4,1360.5,1496.3,,1752.9,1567.0,1634.9,,2023 Winston-Salem R16,25.3,1783.0,1833.9
Daniel Evans,61,33.2,1773.2,,1729.5,1602.9,1607.0,,1751.3,1688.0,1690.1,,2021 Monte Carlo QF,30.8,1887.6,1736.0
Marin Cilic,62,34.8,1772.1,,1654.3,1640.2,1659.9,,1713.2,1706.1,1716.0,,2010 Dubai R16,21.4,2094.7,
Yibing Wu,63,23.7,1771.1,,1761.7,1490.2,1371.0,,1766.4,1630.6,1571.1,,2023 Indian Wells R128,23.3,1874.5,1741.8
J J Wolf,64,24.6,1770.9,,1710.9,1557.3,1469.2,,1740.9,1664.1,1620.0,,2023 Dallas QF,24.1,1845.0,1751.3
Tomas Martin Etcheverry,65,24.0,1762.5,,1482.6,1720.5,1332.2,,1622.6,1741.5,1547.4,,2023 Roland Garros R16,23.8,1845.5,1751.3
Botic Van De Zandschulp,66,27.8,1761.7,,1724.2,1669.8,1502.4,,1742.9,1715.7,1632.0,,2022 Tel Aviv R32,26.9,1929.1,1648.5
Brandon Nakashima,67,22.0,1757.6,,1704.0,1551.3,1541.2,,1730.8,1654.4,1649.4,,2021 NextGen Finals RR,20.2,1897.7,1688.5
Sebastian Ofner,68,27.2,1756.6,,1484.0,1732.9,1571.4,,1620.3,1744.7,1664.0,,2023 Bastad R16,27.1,1805.9,1773.8
Marcos Giron,69,30.0,1755.1,,1672.0,1593.4,1501.7,,1713.6,1674.3,1628.4,,2021 Paris R32,28.2,1843.2,1726.6
Kamil Majchrzak,70,26.7,1752.7,,1669.0,1628.6,1573.5,,1710.9,1690.6,1663.1,,2022 Pune QF,26.0,1784.1,
Gregoire Barrere,71,29.4,1751.3,,1654.3,1487.2,1559.5,,1702.8,1619.3,1655.4,,2023 Marseille R32,29.0,1796.0,1737.9
David Goffin,72,32.6,1748.8,,1643.7,1701.2,1669.9,,1696.3,1725.0,1709.4,,2017 Rome R32,26.4,2038.8,1677.1
Diego Schwartzman,73,30.9,1748.5,,1675.2,1724.1,1503.0,,1711.8,1736.3,1625.7,,2020 Paris R16,28.2,1973.3,1690.2
Dominic Thiem,74,29.9,1747.6,,1711.3,1675.5,1453.8,,1729.5,1711.6,1600.7,,2016 Halle R16,22.7,2123.6,1723.2
Quentin Halys,75,26.8,1746.3,,1627.5,1584.0,1543.4,,1686.9,1665.2,1644.8,,2023 Estoril QF,26.4,1796.6,1722.0
Yosuke Watanuki,76,25.3,1746.1,,1709.4,1532.7,1531.3,,1727.8,1639.4,1638.7,,2023 Madrid R128,25.0,1788.5,1751.9
Dominik Koepfer,77,29.3,1745.3,,1628.1,1741.7,1476.2,,1686.7,1743.5,1610.8,,2020 Hamburg R32,26.3,1788.7,1776.6
Miomir Kecmanovic,78,23.9,1745.2,,1710.1,1651.5,1471.2,,1727.7,1698.3,1608.2,,2022 Munich QF,22.6,1895.3,1688.1
