Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,34.5,2185.2,,2068.0,2016.3,1942.4,,2126.6,2100.8,2063.8,,2016 Miami F,28.8,2470.0,
Daniil Medvedev,2,25.9,2166.2,,2095.3,1714.1,1723.4,,2130.7,1940.1,1944.8,,2022 Atp Cup RR,25.9,2175.1,1761.5
Alexander Zverev,3,24.7,2141.3,,2056.7,1999.1,1671.4,,2099.0,2070.2,1906.4,,2022 Atp Cup RR,24.7,2157.9,
Roger Federer,4,39.9,2043.0,,1936.7,1749.6,1813.4,,1989.8,1896.3,1928.2,,2007 Dubai F,25.6,2382.0,
Carlos Alcaraz,5,18.5,2029.5,,1906.3,1834.4,1441.4,,1967.9,1932.0,1735.5,,2021 NextGen Finals F,18.5,2029.5,
Stefanos Tsitsipas,6,23.4,2023.0,,1882.0,2005.5,1543.4,,1952.5,2014.3,1783.2,,2021 Roland Garros SF,22.8,2132.6,
Casper Ruud,7,23.0,2010.2,,1846.0,1951.2,1465.9,,1928.1,1980.7,1738.0,,2021 Tour Finals RR,22.9,2032.0,
Rafael Nadal,8,35.6,2007.5,,1820.0,1951.2,1500.0,,1913.7,1979.3,1753.7,,2009 Madrid SF,22.9,2370.0,1752.3
Jannik Sinner,9,20.4,2006.1,,1931.2,1807.0,1312.8,,1968.7,1906.6,1659.5,,2021 Barcelona QF,19.7,2025.3,1704.0
Dominic Thiem,10,27.7,2002.1,,1934.8,1936.2,1618.3,,1968.4,1969.1,1810.2,,2016 Halle R16,22.8,2123.2,
Matteo Berrettini,11,25.7,1991.1,,1769.8,1910.5,1853.0,,1880.4,1950.8,1922.1,,2021 Wimbledon SF,25.2,2044.4,
Jenson Brooksby,12,21.0,1961.2,,1863.1,1661.7,1655.9,,1912.1,1811.4,1808.5,,2021 Antwerp QF,21.0,1968.3,
Andrey Rublev,13,24.1,1955.0,,1864.5,1827.4,1652.8,,1909.7,1891.2,1803.9,,2021 Monte Carlo SF,23.5,2105.3,
Felix Auger Aliassime,14,21.4,1936.0,,1830.4,1681.9,1784.0,,1883.2,1808.9,1860.0,,2019 Queen's Club QF,18.9,1937.9,1766.7
Diego Schwartzman,15,29.4,1933.9,,1845.6,1854.7,1526.0,,1889.7,1894.3,1729.9,,2020 Paris R16,28.2,1972.9,
Pablo Carreno Busta,16,30.5,1933.1,,1811.9,1868.0,1439.8,,1872.5,1900.5,1686.4,,2021 Winston-Salem R16,30.1,2001.3,1674.2
Sebastian Korda,17,21.3,1916.0,,1797.3,1652.9,1670.2,,1856.6,1784.4,1793.1,,2021 NextGen Finals SF,21.3,1929.2,
Tallon Griekspoor,18,25.5,1915.0,,1750.8,1800.8,1513.3,,1832.9,1857.9,1714.1,,2022 Melbourne R16,25.5,1915.0,
Taylor Fritz,19,24.2,1914.2,,1827.8,1654.0,1600.7,,1871.0,1784.1,1757.5,,2022 Atp Cup RR,24.2,1919.0,
Cameron Norrie,20,26.4,1910.5,,1773.6,1810.7,1575.1,,1842.0,1860.6,1742.8,,2021 Vienna R32,26.2,1987.1,
Hubert Hurkacz,21,24.9,1905.5,,1825.9,1572.7,1689.8,,1865.7,1739.1,1797.7,,2021 Indian Wells R16,24.6,1937.1,1641.1
Grigor Dimitrov,22,30.6,1903.5,,1819.2,1723.3,1521.5,,1861.4,1813.4,1712.5,,2014 Canada QF,23.2,2090.3,
Kei Nishikori,23,31.8,1900.1,,1810.8,1805.2,1628.4,,1855.4,1852.7,1764.3,,2016 US Open QF,26.7,2210.4,
Ilya Ivashka,24,27.7,1898.3,,1785.2,1677.6,1604.8,,1841.8,1788.0,1751.5,,2021 Nur-Sultan QF,27.6,1911.4,
Karen Khachanov,25,25.6,1892.5,,1807.1,1747.8,1705.0,,1849.8,1820.1,1798.8,,2018 Paris F,22.4,2015.2,1712.6
Milos Raonic,26,30.6,1888.7,,1802.8,1671.5,1640.2,,1845.7,1780.1,1764.4,,2016 Wimbledon SF,25.5,2155.9,
Tommy Paul,27,24.6,1882.5,,1781.5,1676.4,1506.5,,1832.0,1779.5,1694.5,,2022 Adelaide 1 R16,24.6,1898.1,
Marin Cilic,28,33.3,1879.6,,1755.4,1740.0,1796.0,,1817.5,1809.8,1837.8,,2010 Dubai R16,21.4,2094.4,
Frances Tiafoe,29,24.0,1875.3,,1797.0,1653.5,1616.9,,1836.1,1764.4,1746.1,,2021 Stockholm QF,23.8,1904.8,
Denis Shapovalov,30,22.7,1873.5,,1761.7,1713.0,1667.6,,1817.6,1793.2,1770.5,,2020 Auckland R16,20.7,1973.2,1724.2
Aslan Karatsev,31,28.2,1872.8,,1775.2,1726.6,1322.6,,1824.0,1799.7,1597.7,,2021 Rome R32,27.7,1958.3,
Lloyd Harris,32,24.7,1870.3,,1796.5,1576.4,1431.7,,1833.4,1723.4,1651.0,,2021 Antwerp QF,24.6,1889.3,
