Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Polina Kudermetova,68,21.6,1756.0,,63,1726.1,96,1647.6,96,1582.2,,1759.5,2024-12,,58,0.16,1879.1
Bernarda Pera,69,30.1,1754.6,,76,1688.2,43,1739.0,72,1622.1,,1841.1,2022-08,,77,-0.11,
Viktorija Golubic,70,32.2,1754.1,,58,1733.2,127,1584.2,56,1637.3,,1827.3,2021-07,,110,-0.45,1640.0
Xin Yu Wang,71,23.2,1752.4,,73,1698.7,87,1655.1,41,1677.8,,1824.5,2023-10,,35,0.71,
Sofia Kenin,72,26.1,1748.1,,68,1709.7,72,1677.0,54,1645.8,,2044.6,2020-02,,74,-0.03,1639.4
Sijia Wei,73,21.1,1746.9,,65,1717.8,182,1504.5,112,1556.5,,1746.9,2025-01,,116,-0.46,1778.8
Aoi Ito,74,20.6,1746.5,,66,1714.3,194,1488.3,152,1508.7,,1781.8,2024-12,,112,-0.41,1724.4
Jessica Bouzas Maneiro,75,22.3,1745.9,,74,1697.6,71,1679.2,60,1632.8,,1794.8,2024-04,,57,0.27,
Shelby Rogers,76,31.8,1742.9,,69,1707.8,85,1657.1,88,1597.8,,1869.4,2021-04,,356,-1.54,
Angelique Kerber,77,36.5,1741.7,,81,1679.5,82,1666.4,66,1626.2,,2142.1,2016-10,,,,
Sloane Stephens,78,31.8,1741.7,,87,1671.3,41,1740.1,75,1618.0,,2018.6,2017-08,,104,-0.29,
Elena Gabriela Ruse,79,27.1,1739.2,,75,1690.4,70,1682.0,70,1622.5,,1836.7,2022-02,,113,-0.36,1693.8
Tereza Valentova,80,17.9,1733.6,,79,1682.7,86,1655.2,121,1541.8,,1733.6,2025-01,,191,-0.87,1637.0
Ana Bogdan,81,32.1,1732.7,,78,1682.9,62,1694.3,59,1633.2,,1819.4,2023-07,,119,-0.38,
Renata Zarazua,82,27.2,1730.8,,84,1676.4,89,1654.5,122,1541.0,,1736.1,2025-01,,65,0.23,1675.5
Diane Parry,83,22.3,1726.0,,90,1665.7,77,1671.8,85,1603.9,,1755.2,2024-03,,86,-0.04,
Brenda Fruhvirtova,84,17.7,1723.1,,80,1682.2,69,1682.7,79,1609.6,,1813.9,2024-07,,261,-1.13,
Dayana Yastremska,85,24.6,1722.4,,86,1672.1,76,1672.3,87,1601.4,,1989.6,2019-02,,72,0.17,1717.1
Lulu Sun,86,23.7,1721.0,,89,1670.0,143,1565.5,51,1654.4,,1819.1,2024-08,,45,0.65,
Elisabetta Cocciaretto,87,23.9,1715.3,,113,1640.6,59,1701.7,55,1639.4,,1847.4,2023-07,,59,0.39,
Sonay Kartal,88,23.2,1714.6,,102,1651.2,257,1415.3,64,1628.4,,1773.2,2024-10,,90,-0.02,
Katie Volynets,89,23.0,1711.9,,103,1650.1,53,1715.9,97,1577.7,,1819.9,2024-06,,62,0.36,
Aliaksandra Sasnovich,90,30.8,1710.4,,98,1655.3,88,1654.6,95,1584.9,,1939.9,2019-01,,149,-0.50,
Caroline Dolehide,91,26.3,1707.0,,92,1664.1,106,1627.2,190,1462.7,,1728.1,2018-04,,81,0.12,
Sara Sorribes Tormo,92,28.2,1706.3,,95,1660.8,78,1669.1,111,1558.6,,1904.2,2021-08,,99,-0.07,
Hailey Baptiste,93,23.1,1705.0,,82,1678.4,116,1606.0,103,1567.5,,1742.5,2024-10,,93,0,
Lois Boisson,94,20.9,1703.6,,202,1502.9,75,1673.0,134,1526.8,,1703.6,2024-04,,215,-0.83,
Yafan Wang,95,30.7,1703.3,,77,1686.9,158,1530.0,125,1538.0,,1809.1,2019-03,,71,0.29,
Anna Blinkova,96,26.3,1703.0,,88,1671.2,115,1607.3,82,1606.0,,1804.3,2020-01,,83,0.15,1646.1
Mayar Sherif,97,28.6,1702.5,,191,1520.4,55,1709.6,127,1531.3,,1846.4,2023-06,,63,0.43,
Yuliia Starodubtseva,98,24.9,1701.9,,97,1655.7,133,1576.6,77,1612.4,,1829.0,2024-10,,111,-0.12,
Sara Bejlek,99,18.9,1699.8,,123,1623.6,67,1684.3,170,1482.9,,1758.9,2024-04,,143,-0.37,1606.6
Suzan Lamens,100,25.5,1699.4,,83,1676.8,140,1569.1,193,1461.1,,1731.7,2024-11,,67,0.40,1623.5
Alina Korneeva,101,17.5,1699.1,,91,1664.6,207,1467.6,138,1524.6,,1771.7,2024-10,,241,-0.87,
Maja Chwalinska,102,23.2,1698.8,,107,1645.7,91,1653.9,110,1560.2,,1699.9,2024-07,,126,-0.21,1661.4
Greet Minnen,103,27.4,1697.7,,101,1653.6,132,1579.9,69,1623.5,,1789.4,2020-02,,87,0.17,1598.6
Olivia Gadecki,104,22.7,1697.0,,99,1655.1,148,1554.1,86,1602.1,,1757.1,2024-10,,107,-0.03,
Lucia Bronzetti,105,26.0,1696.5,,105,1647.9,104,1630.2,128,1531.2,,1747.1,2022-08,,66,0.46,
Alycia Parks,106,24.0,1695.8,,93,1663.3,181,1504.6,63,1628.5,,1807.5,2023-01,,89,0.17,1643.0
Jaqueline Cristian,107,26.6,1695.4,,131,1619.4,79,1668.9,201,1453.0,,1785.0,2024-05,,61,0.56,
Varvara Gracheva,108,24.4,1695.3,,111,1642.5,99,1643.8,120,1544.7,,1812.5,2023-04,,69,0.45,
Kimberly Birrell,109,26.7,1690.6,,110,1644.2,171,1515.6,104,1567.5,,1704.2,2023-02,,95,0.14,1771.3
Viktoriya Tomova,110,29.8,1687.6,,125,1623.4,98,1645.7,101,1571.6,,1746.4,2024-06,,64,0.54,
Zeynep Sonmez,111,22.7,1686.2,,114,1639.5,126,1585.4,92,1591.0,,1759.9,2024-12,,94,0.17,
Alison Van Uytvanck,112,30.3,1685.3,,94,1662.4,144,1558.8,45,1667.7,,1853.7,2018-07,,,,
Ann Li,113,24.5,1685.2,,122,1625.3,74,1673.9,166,1487.1,,1884.8,2021-03,,85,0.28,1671.2
Erika Andreeva,114,20.5,1685.1,,108,1645.7,117,1603.1,102,1570.7,,1785.6,2024-03,,75,0.42,
Arantxa Rus,115,34.0,1683.9,,121,1627.5,80,1668.7,144,1515.5,,1770.2,2011-06,,88,0.27,
Xiyu Wang,116,23.7,1682.9,,104,1648.3,93,1648.8,126,1531.9,,1775.9,2024-02,,96,0.19,1589.0
Clara Burel,117,23.6,1681.4,,100,1655.0,100,1641.7,143,1515.7,,1834.6,2024-02,,117,0,
Nuria Parrizas Diaz,118,33.5,1681.3,,109,1644.9,92,1649.4,176,1478.7,,1755.0,2022-02,,100,0.17,1636.2
Rebecca Marino,119,34.0,1679.6,,112,1642.2,157,1532.2,89,1595.9,,1835.2,2011-03,,102,0.15,
Francesca Jones,120,24.3,1677.8,,156,1581.7,81,1668.3,192,1461.4,,1730.4,2024-06,,154,-0.25,
Mananchaya Sawangkaew,121,22.5,1672.4,,115,1639.1,134,1575.3,117,1550.5,,1732.0,2024-11,,132,-0.09,
Lauren Davis,122,31.1,1671.9,,116,1638.7,113,1611.5,106,1563.8,,1900.7,2017-03,,255,-0.74,
Sara Errani,123,37.7,1671.0,,144,1598.7,101,1640.8,142,1520.2,,2078.0,2013-05,,105,0.16,
Harriet Dart,124,28.4,1670.7,,129,1620.1,197,1487.0,73,1621.7,,1710.0,2022-06,,98,0.24,1557.4
Caty Mcnally,125,23.1,1669.9,,142,1604.7,102,1639.9,100,1572.7,,1796.0,2019-07,,509,-1.40,
Lin Zhu,126,30.9,1668.3,,96,1659.7,225,1449.7,132,1528.1,,1801.3,2023-09,,152,-0.19,
Nina Stojanovic,127,28.4,1668.2,,137,1613.9,107,1625.1,118,1548.9,,1744.8,2019-10,,211,-0.51,1659.4
Maya Joint,128,18.7,1663.0,,119,1631.6,131,1581.2,150,1511.8,,1715.3,2024-08,,109,0.16,1717.4
Petra Martic,129,33.9,1661.6,,136,1614.1,94,1648.3,94,1588.1,,1974.6,2019-09,,125,0.03,
Moyuka Uchijima,130,23.4,1661.6,,148,1594.6,66,1685.2,167,1487.0,,1776.1,2024-06,,60,0.77,
Nao Hibino,131,30.1,1661.3,,120,1630.5,155,1535.8,147,1512.7,,1737.5,2015-09,,129,0.02,1704.4
Claire Liu,132,24.6,1660.9,,117,1638.4,114,1609.8,139,1522.5,,1807.4,2022-05,,273,-0.73,1537.0
Zarina Diyas,133,31.2,1658.8,,106,1647.1,136,1574.2,109,1560.9,,1860.6,2015-02,,361,-1.00,
Kamilla Rakhimova,134,23.3,1658.7,,134,1615.9,121,1593.8,168,1484.2,,1698.6,2023-02,,68,0.68,
Maria Lourdes Carle,135,24.9,1657.8,,153,1587.1,105,1629.2,184,1469.2,,1751.2,2024-05,,97,0.33,1626.1
Robin Montgomery,136,20.3,1655.7,,141,1610.4,137,1573.9,57,1635.4,,1772.3,2024-07,,103,0.28,1654.9
Anna Karolina Schmiedlova,137,30.3,1653.1,,155,1582.4,97,1646.9,199,1453.7,,1931.8,2015-09,,115,0.18,
Cristina Bucsa,138,27.0,1652.0,,138,1612.4,124,1589.1,148,1512.7,,1734.9,2023-04,,101,0.31,
Jule Niemeier,139,25.4,1651.6,,146,1595.0,110,1620.7,91,1591.6,,1848.5,2022-06,,79,0.57,
Celine Naef,140,19.5,1649.7,,118,1631.8,164,1520.7,116,1551.8,,1702.6,2023-09,,162,-0.15,
Oksana Selekhmeteva,141,22.0,1649.1,,143,1601.6,108,1623.6,161,1494.7,,1697.0,2024-07,,151,-0.07,1702.9
Alize Cornet,142,34.3,1647.9,,152,1589.0,118,1602.8,81,1607.3,,2027.2,2008-08,,411,-1.06,
Qiang Wang,143,32.7,1647.7,,127,1623.1,122,1593.7,136,1525.3,,1980.9,2018-10,,375,-0.96,
Iva Jovic,144,17.1,1647.5,,124,1623.5,161,1524.8,157,1498.7,,1692.2,2024-10,,172,-0.18,
Shuai Zhang,145,35.9,1647.2,,126,1623.3,147,1554.3,93,1589.8,,1867.3,2016-11,,177,-0.20,
Jodie Burrage,146,25.6,1647.2,,135,1615.5,219,1458.3,98,1575.7,,1702.3,2023-07,,150,-0.03,1569.5
Tatjana Maria,147,37.4,1647.1,,139,1611.2,146,1557.2,78,1609.7,,1781.4,2009-08,,73,0.70,1651.5
Daria Saville,148,30.8,1646.3,,130,1619.6,125,1585.7,133,1527.6,,1955.6,2017-01,,122,0.19,
Nadia Podoroska,149,27.9,1646.3,,133,1616.3,130,1581.9,156,1499.6,,1862.4,2021-01,,106,0.34,
Antonia Ruzic,150,21.9,1644.0,,128,1621.6,190,1494.5,158,1498.2,,1692.5,2024-11,,168,-0.11,
Rebeka Masarova,151,25.4,1638.7,,150,1593.9,120,1594.8,141,1521.6,,1806.0,2023-04,,156,-0.03,
Leolia Jeanjean,152,29.4,1635.6,,145,1598.5,129,1582.2,159,1497.8,,1679.9,2022-10,,131,0.15,1628.2
Marina Stakusic,153,20.1,1632.4,,140,1610.6,201,1479.6,113,1555.7,,1753.9,2024-02,,118,0.26,
Jil Teichmann,154,27.4,1630.3,,167,1558.5,95,1648.3,211,1441.7,,1930.7,2022-05,,128,0.18,
Martina Trevisan,155,30.9,1630.0,,157,1580.4,112,1614.0,288,1388.3,,1795.2,2023-11,,130,0.18,
Ena Shibahara,156,26.9,1629.6,,147,1595.0,221,1453.8,140,1522.3,,1693.3,2024-11,,138,0.12,
Oceane Dodin,157,28.1,1626.7,,132,1616.8,163,1521.4,151,1509.1,,1802.4,2016-11,,175,-0.11,
Alexandra Eala,158,19.6,1622.2,,154,1584.8,228,1444.5,131,1528.3,,1658.8,2024-12,,134,0.16,1594.7
Heather Watson,159,32.6,1614.0,,149,1594.0,204,1471.0,123,1540.4,,1922.2,2014-06,,158,0.01,
Daria Snigur,160,22.8,1612.3,,161,1569.7,212,1462.0,99,1574.5,,1715.1,2024-07,,136,0.16,
Solana Sierra,161,20.5,1610.8,,164,1563.7,139,1569.2,212,1441.7,,1673.5,2024-12,,142,0.13,1543.8
Sachia Vickery,162,29.6,1607.6,,160,1570.2,142,1566.2,172,1480.3,,1741.8,2018-04,,195,-0.19,1590.6
Anna Bondar,163,27.6,1607.5,,183,1528.8,103,1630.8,239,1418.8,,1742.0,2022-05,,92,0.57,1577.0
Varvara Lepchenko,164,38.6,1607.1,,151,1590.1,154,1536.3,155,1501.5,,1884.6,2015-01,,123,0.29,
Sara Saito,165,18.2,1603.1,,168,1557.1,135,1574.9,177,1476.6,,1651.8,2024-07,,164,0.01,1617.2
Anastasia Zakharova,166,22.9,1602.8,,158,1580.4,243,1431.7,232,1424.5,,1685.9,2024-10,,139,0.18,
Hanne Vandewinkel,167,20.6,1601.7,,162,1564.6,165,1520.1,179,1475.9,,1615.6,2025-01,,189,-0.12,1649.3
Lucrezia Stefanini,168,26.6,1598.8,,163,1564.4,206,1469.3,145,1515.2,,1649.3,2024-12,,141,0.18,1479.3
Saisai Zheng,169,30.9,1597.4,,169,1556.5,156,1535.1,162,1490.8,,1830.8,2020-03,,632,-1.32,
Victoria Jimenez Kasintseva,170,19.4,1597.1,,205,1495.1,123,1593.7,188,1464.6,,1628.3,2024-12,,153,0.11,
Tatiana Prozorova,171,21.2,1595.5,,159,1574.3,214,1459.8,181,1472.7,,1641.4,2023-09,,222,-0.26,1685.2
Dalma Galfi,172,26.4,1595.3,,186,1524.7,175,1508.7,83,1605.4,,1712.0,2022-07,,137,0.23,
Polona Hercog,173,33.9,1581.6,,175,1537.9,141,1566.8,149,1512.3,,1888.8,2009-07,,349,-0.70,
Tamara Zidansek,174,27.0,1581.6,,181,1532.0,119,1596.2,185,1469.2,,1852.1,2019-06,,174,0,1549.3
Aleksandra Krunic,175,31.5,1579.4,,196,1516.4,128,1584.0,130,1529.5,,1811.1,2017-09,,300,-0.54,
Xinyu Gao,176,27.1,1578.6,,170,1551.6,200,1480.0,214,1440.0,,1593.6,2025-01,,140,0.23,1662.4
Simona Waltert,177,24.0,1577.8,,165,1560.8,188,1496.9,173,1480.1,,1697.9,2022-08,,179,-0.01,1598.0
Jana Fett,178,28.1,1576.9,,192,1520.1,145,1557.5,163,1490.1,,1740.0,2017-10,,124,0.36,1601.6
Destanee Aiava,179,24.6,1576.8,,166,1559.5,213,1461.1,229,1426.6,,1594.4,2018-03,,171,0.05,1761.5
Petra Marcinko,180,19.0,1571.9,,176,1537.6,149,1553.5,240,1418.4,,1644.4,2023-10,,252,-0.34,
Veronika Erjavec,181,25.0,1569.9,,229,1463.3,150,1544.1,217,1439.6,,1624.4,2024-05,,160,0.12,1578.9
Anna Lena Friedsam,182,30.9,1568.2,,188,1524.2,160,1528.2,210,1443.1,,1831.3,2016-05,,445,-0.89,1577.4
Jessika Ponchet,183,28.2,1564.9,,187,1524.5,176,1508.2,174,1480.0,,1615.9,2024-06,,133,0.32,
Elsa Jacquemot,184,21.7,1562.9,,180,1532.7,177,1506.9,169,1483.2,,1646.6,2024-01,,166,0.10,1561.5
Panna Udvardy,185,26.2,1562.6,,211,1487.2,152,1540.3,160,1497.0,,1693.4,2023-01,,146,0.24,1558.1
Mary Stoiana,186,21.5,1561.3,,178,1536.8,279,1395.7,198,1455.7,,1635.8,2024-10,,299,-0.47,
Emina Bektas,187,31.7,1560.9,,200,1509.4,369,1323.6,146,1515.1,,1687.8,2023-10,,187,0,1579.1
Ana Konjuh,188,27.0,1559.8,,171,1542.4,174,1509.0,114,1552.4,,1895.9,2017-02,,588,-1.14,
Dominika Salkova,189,20.5,1558.2,,185,1526.0,191,1492.6,230,1426.2,,1634.2,2024-12,,163,0.15,
Mirjam Bjorklund,190,26.4,1558.1,,193,1519.1,168,1518.5,137,1524.8,,1716.7,2023-06,,636,-1.21,
Talia Gibson,191,20.5,1556.7,,182,1530.9,309,1374.3,175,1478.8,,1648.8,2024-10,,135,0.35,
Maddison Inglis,192,26.9,1555.1,,174,1540.4,250,1427.3,206,1445.4,,1572.8,2021-02,,148,0.26,1609.0
Priscilla Hon,193,26.6,1552.3,,172,1541.8,241,1432.2,223,1433.2,,1665.0,2019-10,,169,0.13,1557.9
Patricia Maria Tig,194,30.3,1552.0,,213,1485.4,138,1573.4,339,1365.1,,1737.4,2020-09,,242,-0.22,
Fiona Ferro,195,27.3,1551.0,,173,1541.0,178,1505.7,226,1428.3,,1840.6,2021-03,,362,-0.62,
Linda Klimovicova,196,20.5,1546.3,,184,1528.1,329,1352.0,204,1448.2,,1572.1,2025-01,,212,-0.08,1584.5
Tereza Martincova,197,29.7,1544.2,,177,1537.2,209,1463.4,153,1508.2,,1825.2,2021-09,,358,-0.60,
Maria Timofeeva,198,21.1,1541.1,,194,1517.5,210,1463.4,316,1376.6,,1635.0,2024-03,,254,-0.25,
Barbora Palicova,199,20.8,1539.5,,179,1533.6,215,1459.7,197,1457.0,,1663.2,2022-11,,181,0.09,1551.5
Julia Riera,200,22.6,1537.5,,214,1484.9,180,1505.4,238,1419.4,,1702.7,2024-04,,144,0.33,1633.5
Kateryna Baindl,201,30.5,1536.6,,190,1520.5,166,1519.2,273,1394.8,,1811.4,2016-02,,441,-0.79,
Kristina Dmitruk,202,21.2,1536.0,,197,1513.4,183,1504.5,231,1425.2,,1578.6,2024-10,,266,-0.28,
Mariam Bolkvadze,203,27.0,1535.4,,199,1511.7,341,1344.0,333,1367.0,,1617.4,2021-09,,201,0.01,
Ipek Oz,204,25.4,1532.8,,216,1478.6,186,1498.1,247,1412.0,,1552.4,2024-12,,230,-0.12,1633.5
Xinxin Yao,205,21.2,1531.2,,198,1513.2,339,1344.8,213,1440.6,,1531.2,2025-01,,206,0,1646.0
Sayaka Ishii,206,19.3,1529.9,,203,1502.5,291,1385.5,215,1440.0,,1551.0,2024-12,,214,-0.04,1525.3
Marina Bassols Ribera,207,25.0,1529.8,,204,1502.0,172,1514.7,196,1457.1,,1666.9,2024-01,,240,-0.15,
Taylah Preston,208,19.2,1529.5,,195,1516.7,260,1412.8,244,1416.1,,1736.2,2024-03,,167,0.22,1591.7
Sinja Kraus,209,22.7,1529.1,,256,1436.4,198,1483.7,154,1502.2,,1572.0,2024-08,,220,-0.05,1553.3
Mona Barthel,210,34.5,1528.9,,189,1521.0,208,1464.5,277,1394.0,,1994.8,2012-05,,176,0.18,
Emerson Jones,211,16.5,1527.1,,201,1504.4,302,1378.6,218,1438.6,,1555.2,2024-11,,288,-0.31,
Nuria Brancaccio,212,24.5,1526.3,,348,1343.9,170,1516.0,245,1412.4,,1592.9,2024-11,,188,0.12,
Katarzyna Kawa,213,32.0,1524.4,,273,1422.5,151,1541.7,207,1443.9,,1644.2,2020-11,,247,-0.15,
Whitney Osuigwe,214,22.6,1523.4,,220,1473.0,211,1462.7,372,1344.2,,1783.9,2019-05,,213,0,
Arina Rodionova,215,35.0,1521.2,,206,1494.8,331,1350.7,186,1469.1,,1628.4,2017-07,,183,0.16,
Zhuoxuan Bai,216,21.7,1518.4,,207,1494.0,268,1405.8,129,1529.6,,1733.7,2024-01,,340,-0.45,
