Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Jannik Sinner,1,22.4,2247.2,,2178.3,1913.5,1733.0,,2212.7,2080.3,1990.1,,2024 Rotterdam F,22.4,2247.2,2130.1
Novak Djokovic,2,36.6,2196.1,,2099.2,1940.1,1878.1,,2147.6,2068.1,2037.1,,2016 Miami F,28.8,2470.3,1911.0
Carlos Alcaraz,3,20.7,2120.0,,1976.8,2018.9,1909.3,,2048.4,2069.4,2014.7,,2023 Canada R16,20.2,2239.7,1771.9
Daniil Medvedev,4,28.0,2116.7,,2037.8,1850.0,1751.2,,2077.3,1983.3,1934.0,,2022 Australian Open SF,25.9,2191.9,1951.1
Alexander Zverev,5,26.8,2030.4,,1912.2,1917.9,1619.4,,1971.3,1974.1,1824.9,,2022 Atp Cup RR,24.7,2161.7,1909.8
Grigor Dimitrov,6,32.7,2027.1,,1911.2,1802.7,1611.6,,1969.1,1914.9,1819.3,,2014 Canada QF,23.2,2090.6,1958.0
Andrey Rublev,7,26.3,2024.4,,1919.8,1918.9,1757.6,,1972.1,1971.7,1891.0,,2021 Monte Carlo SF,23.4,2106.2,1916.0
Alex De Minaur,8,25.0,2018.6,,1940.8,1622.5,1679.5,,1979.7,1820.5,1849.0,,2024 Acapulco F,25.0,2018.6,2044.4
Ugo Humbert,9,25.6,2006.3,,1925.9,1656.7,1582.4,,1966.1,1831.5,1794.4,,2024 Dubai F,25.6,2006.3,2062.9
Hubert Hurkacz,10,27.0,1977.4,,1888.1,1717.5,1723.7,,1932.8,1847.5,1850.6,,2024 Marseille QF,26.9,1999.4,1898.1
Taylor Fritz,11,26.3,1971.7,,1914.8,1757.6,1598.7,,1943.2,1864.6,1785.2,,2023 Monte Carlo QF,25.4,2041.3,1913.7
Stefanos Tsitsipas,12,25.5,1966.3,,1870.8,2005.1,1650.8,,1918.6,1985.7,1808.6,,2021 Roland Garros SF,22.8,2133.4,1837.8
Casper Ruud,13,25.1,1953.0,,1832.5,1940.5,1412.8,,1892.7,1946.8,1682.9,,2022 Roland Garros SF,23.4,2064.0,1969.4
Holger Rune,14,20.8,1945.2,,1820.8,1897.3,1631.9,,1883.0,1921.2,1788.6,,2023 Roland Garros R16,20.0,2070.1,1874.2
Jack Draper,15,22.1,1918.2,,1839.4,1500.0,1500.0,,1878.8,1709.1,1709.1,,2024 Adelaide SF,22.0,1929.0,1878.5
