Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Ashleigh Barty,1,25.7,2134.2,,2006.0,1891.2,1773.1,,2070.1,2012.7,1953.7,,2021 Us Open R64,25.3,2219.6,1870.1
Paula Badosa,2,24.2,2069.8,,1933.9,1844.5,1505.5,,2001.9,1957.2,1787.7,,2022 Sydney F,24.2,2069.8,1911.7
Anett Kontaveit,3,26.0,2064.4,,1989.0,1720.2,1517.7,,2026.7,1892.3,1791.0,,2022 Sydney R16,26.0,2079.0,
Garbine Muguruza,4,28.3,2033.8,,1958.3,1860.9,1671.4,,1996.0,1947.3,1852.6,,2017 US Open R32,23.9,2109.5,
Simona Halep,5,30.3,2026.6,,1921.6,1868.2,1702.5,,1974.1,1947.4,1864.6,,2015 Stuttgart QF,23.6,2177.5,1823.0
Ons Jabeur,6,27.4,2023.9,,1906.4,1709.7,1745.5,,1965.1,1866.8,1884.7,,2021 Indian Wells QF,27.1,2040.9,
Victoria Azarenka,7,32.4,2018.8,,1930.6,1677.8,1563.2,,1974.7,1848.3,1791.0,,2013 Indian Wells R16,23.6,2325.4,
Iga Swiatek,8,20.6,2017.3,,1876.6,1960.0,1583.6,,1947.0,1988.7,1800.5,,2021 Roland Garros R16,20.0,2093.5,1778.8
Naomi Osaka,9,24.2,2012.8,,1973.1,1569.9,1500.0,,1993.0,1791.4,1756.4,,2021 Miami R16,23.4,2199.4,1741.5
Karolina Pliskova,10,29.6,2009.7,,1896.2,1851.5,1772.0,,1952.9,1930.6,1890.8,,2019 Wimbledon R32,27.3,2087.3,
Maria Sakkari,11,26.4,2004.2,,1905.5,1787.3,1500.7,,1954.8,1895.8,1752.5,,2022 Adelaide 1 R32,26.4,2022.1,
Aryna Sabalenka,12,23.7,1993.7,,1879.9,1806.7,1699.8,,1936.8,1900.2,1846.7,,2021 Rome R32,23.0,2127.7,
Danielle Rose Collins,13,27.9,1991.7,,1892.8,1714.9,1476.5,,1942.3,1853.3,1734.1,,2021 Linz QF,27.9,1991.7,
Barbora Krejcikova,14,26.1,1981.1,,1835.3,1849.5,1448.1,,1908.2,1915.3,1714.6,,2021 Us Open R16,25.7,2048.3,1760.7
Petra Kvitova,15,31.8,1972.8,,1878.3,1858.0,1699.3,,1925.5,1915.4,1836.0,,2012 Sydney QF,21.8,2174.4,
Elena Rybakina,16,22.6,1965.7,,1864.8,1694.3,1666.8,,1915.2,1830.0,1816.2,,2020 Dubai SF,20.7,2031.8,1840.2
Serena Williams,17,39.7,1964.5,,1888.0,1627.0,1595.1,,1926.2,1795.7,1779.8,,2003 Charleston SF,21.5,2507.6,
Jennifer Brady,18,26.3,1964.4,,1878.8,1600.6,1498.3,,1921.6,1782.5,1731.4,,2021 Australian Open SF,25.8,1995.3,
Angelique Kerber,19,33.8,1955.8,,1827.8,1725.9,1839.1,,1891.8,1840.9,1897.5,,2016 Singapore SF,28.8,2144.3,
Belinda Bencic,20,24.8,1954.2,,1886.7,1636.3,1659.2,,1920.4,1795.2,1806.7,,2016 St. Petersburg SF,18.9,2121.0,
