Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Mccartney Kessler,29,26.1,1863.2,,25,1835.0,108,1625.4,21,1744.0,,1933.3,2025-03,,39,-0.30,1862.5
Dayana Yastremska,30,25.2,1861.8,,41,1792.5,32,1773.0,29,1723.4,,1978.4,2019-02,,33,-0.10,1907.2
Diana Shnaider,31,21.3,1860.2,,34,1808.2,20,1804.8,27,1723.9,,1976.1,2024-08,,19,0.49,1837.2
Marie Bouzkova,32,27.0,1854.0,,31,1812.2,36,1768.2,49,1675.0,,1958.3,2022-10,,48,-0.41,1876.4
Jelena Ostapenko,33,28.2,1853.3,,40,1794.2,15,1818.4,14,1766.0,,2029.5,2017-10,,24,0.32,1787.7
Emma Navarro,34,24.2,1852.9,,35,1802.8,35,1769.0,17,1759.6,,2002.7,2024-08,,18,0.64,1803.7
Danielle Collins,35,31.6,1844.4,,46,1772.3,19,1808.7,46,1680.3,,2061.1,2024-05,,67,-0.65,1767.1
Sorana Cirstea,36,35.3,1841.6,,27,1825.3,53,1730.6,79,1626.0,,1928.2,2009-08,,66,-0.61,1896.3
Anastasia Pavlyuchenkova,37,34.1,1840.1,,36,1799.2,47,1743.7,35,1711.4,,2058.1,2011-05,,52,-0.34,1770.6
Katerina Siniakova,38,29.2,1839.0,,39,1794.3,61,1712.0,25,1731.0,,1950.5,2017-01,,78,-0.72,1861.5
Taylor Townsend,39,29.3,1838.7,,32,1811.4,55,1725.5,75,1628.8,,1849.6,2025-08,,112,-1.05,1893.6
Daria Kasatkina,40,28.3,1837.7,,37,1798.7,29,1785.1,26,1724.9,,2036.5,2018-03,,16,0.92,1764.8
Leylah Fernandez,41,22.9,1837.6,,30,1817.1,74,1691.7,42,1690.5,,1977.3,2022-03,,28,0.38,1835.7
Xin Yu Wang,42,23.9,1837.2,,47,1770.7,76,1689.3,19,1753.6,,1853.9,2025-08,,35,0.18,1870.3
Maria Sakkari,43,30.0,1834.0,,38,1796.1,28,1786.9,56,1665.4,,2067.5,2022-03,,55,-0.25,1806.9
Anastasia Potapova,44,24.4,1833.5,,45,1772.8,27,1792.4,57,1663.5,,1920.5,2023-06,,57,-0.26,1790.5
Olga Danilovic,45,24.5,1826.3,,64,1726.0,23,1799.7,66,1643.5,,1883.7,2025-05,,41,0.09,1788.9
Maya Joint,46,19.3,1823.2,,58,1744.0,38,1760.3,36,1705.2,,1867.5,2025-06,,45,0.02,1832.2
Ons Jabeur,47,30.8,1817.9,,42,1781.0,46,1744.9,41,1692.0,,2110.5,2022-06,,79,-0.52,1724.6
Jessica Bouzas Maneiro,48,22.9,1817.7,,57,1744.1,45,1745.2,45,1681.9,,1857.3,2025-08,,50,-0.04,1840.9
Magda Linette,49,33.5,1816.7,,50,1766.8,39,1758.5,71,1634.6,,1866.6,2023-02,,37,0.28,1782.0
Sofia Kenin,50,26.7,1814.8,,52,1758.7,42,1754.2,62,1651.7,,2057.0,2020-02,,31,0.48,1766.5
Paula Badosa,51,27.6,1812.9,,43,1777.6,56,1722.8,61,1656.5,,2078.1,2022-01,,20,0.94,1868.4
Eva Lys,52,23.6,1811.0,,49,1767.5,58,1718.4,77,1627.1,,1823.6,2025-08,,56,-0.07,1833.2
Donna Vekic,53,29.1,1809.2,,51,1761.2,48,1742.6,38,1703.2,,1947.0,2019-08,,68,-0.25,1726.5
Janice Tjen,54,23.3,1801.1,,48,1770.3,93,1650.5,64,1650.5,,1801.1,2025-08,,130,-0.88,1815.8
Iva Jovic,55,17.7,1800.7,,76,1701.9,82,1683.0,34,1713.9,,1825.1,2025-08,,73,-0.28,1811.1
Lois Boisson,56,22.2,1798.2,,190,1534.4,22,1800.4,116,1551.0,,1855.3,2025-07,,47,0.18,1815.0
Alexandra Eala,57,20.2,1796.3,,60,1736.8,146,1564.1,39,1699.1,,1802.7,2025-06,,61,-0.07,1842.9
Katie Boulter,58,29.0,1794.8,,54,1749.1,69,1702.3,30,1723.2,,1894.3,2024-03,,54,0.07,1709.1
Beatriz Haddad Maia,59,29.2,1792.8,,62,1733.6,44,1745.4,43,1689.8,,1945.0,2022-08,,27,0.78,1759.7
Ashlyn Krueger,60,21.3,1791.3,,44,1777.2,84,1681.7,84,1616.1,,1896.7,2025-02,,42,0.36,1750.2
Caty Mcnally,61,23.7,1791.2,,68,1720.1,60,1713.1,40,1694.9,,1805.5,2019-07,,94,-0.43,1833.5
Ann Li,62,25.1,1789.1,,61,1736.0,62,1711.5,108,1564.1,,1894.4,2021-03,,46,0.30,1842.0
Jaqueline Cristian,63,27.2,1789.0,,55,1747.9,52,1736.7,179,1477.4,,1816.5,2025-05,,43,0.38,1804.8
Bianca Andreescu,64,25.1,1783.4,,53,1756.0,72,1694.4,67,1643.3,,2157.5,2019-09,,183,-1.05,1703.1
Peyton Stearns,65,23.8,1783.1,,70,1716.7,33,1771.0,123,1543.5,,1925.1,2025-05,,59,0.10,1733.3
Yulia Putintseva,66,30.6,1782.7,,59,1739.3,49,1740.4,65,1648.6,,1933.4,2025-01,,60,0.10,1612.6
Caroline Garcia,67,31.8,1781.5,,56,1745.2,50,1739.0,37,1704.1,,2044.8,2017-10,,177,-0.97,1622.1
Varvara Gracheva,68,25.0,1778.6,,66,1723.2,79,1685.7,80,1625.6,,1819.8,2019-10,,81,-0.17,1814.2
Francesca Jones,69,24.9,1775.2,,92,1674.1,41,1755.8,126,1537.8,,1798.0,2025-09,,85,-0.21,1800.7
Irina Camelia Begu,70,34.8,1774.7,,83,1688.9,40,1756.1,86,1612.4,,1931.2,2016-05,,109,-0.44,1769.0
Laura Siegemund,71,37.4,1770.6,,67,1723.1,88,1672.3,54,1666.8,,1917.6,2016-08,,44,0.48,1816.2
Hailey Baptiste,72,23.8,1768.8,,75,1703.0,64,1706.1,91,1594.1,,1800.9,2025-06,,49,0.38,1772.0
Magdalena Frech,73,27.6,1768.2,,65,1724.6,70,1695.9,94,1588.9,,1846.4,2024-10,,30,0.89,1737.3
Anastasija Sevastova,74,35.3,1764.2,,71,1716.4,59,1717.9,69,1642.4,,1998.3,2018-10,,221,-1.09,1702.3
Ajla Tomljanovic,75,32.3,1758.0,,77,1699.7,75,1689.8,48,1676.4,,1907.7,2022-08,,91,-0.19,1737.5
Viktorija Golubic,76,32.8,1755.2,,63,1726.6,126,1603.4,76,1628.1,,1836.2,2021-07,,70,0.08,1764.7
Rebecca Sramkova,77,28.8,1755.2,,73,1707.0,92,1656.6,87,1602.3,,1821.7,2024-11,,38,0.71,1710.4
Rebeka Masarova,78,26.0,1754.1,,86,1684.3,63,1706.1,72,1634.5,,1817.5,2023-04,,108,-0.33,1754.1
Elena Gabriela Ruse,79,27.8,1751.8,,84,1686.4,71,1695.0,51,1669.1,,1845.7,2022-02,,96,-0.19,1714.0
Sara Bejlek,80,19.5,1748.1,,113,1641.2,51,1738.5,170,1484.6,,1815.5,2025-07,,113,-0.35,1758.6
Elisabetta Cocciaretto,81,24.5,1747.1,,100,1664.4,65,1704.9,55,1665.6,,1853.5,2023-07,,92,-0.13,1750.1
Lesia Tsurenko,82,35.4,1744.4,,74,1706.8,73,1693.0,53,1667.1,,1916.2,2019-01,,370,-1.51,
Camila Osorio,83,23.6,1738.9,,80,1696.1,66,1704.3,92,1593.6,,1852.0,2023-06,,69,0.18,1658.8
Antonia Ruzic,84,22.5,1738.6,,69,1717.9,116,1614.9,100,1578.3,,1785.8,2025-03,,72,0.15,1743.2
Sonay Kartal,85,23.8,1734.7,,98,1668.0,173,1532.7,58,1662.0,,1828.1,2024-10,,53,0.47,1705.2
Greet Minnen,86,28.0,1733.2,,95,1672.4,124,1606.3,50,1673.5,,1795.8,2020-02,,115,-0.29,1726.7
Anna Blinkova,87,26.9,1730.2,,79,1696.4,104,1633.4,85,1613.7,,1830.2,2019-10,,71,0.20,1708.9
Petra Marcinko,88,19.7,1728.7,,125,1627.3,67,1704.1,189,1464.9,,1753.5,2025-08,,127,-0.37,1788.1
Kamilla Rakhimova,89,24.0,1728.4,,101,1657.4,99,1644.2,74,1632.8,,1753.6,2025-08,,76,0.16,1753.2
Kaja Juvan,90,24.7,1727.3,,116,1638.7,68,1703.3,47,1679.4,,1825.6,2022-05,,154,-0.54,1696.5
Ella Seidel,91,20.5,1723.0,,81,1696.1,120,1611.5,99,1583.5,,1753.5,2024-01,,101,-0.10,1759.2
Lucia Bronzetti,92,26.7,1722.2,,72,1707.3,112,1618.9,130,1535.5,,1777.9,2025-03,,64,0.36,1710.9
Suzan Lamens,93,26.1,1722.0,,90,1677.7,127,1603.0,112,1560.1,,1795.2,2025-04,,63,0.39,1705.9
Elsa Jacquemot,94,22.3,1721.0,,102,1651.8,100,1640.6,82,1619.3,,1730.3,2025-08,,83,0.12,1764.7
Anna Bondar,95,28.2,1717.5,,137,1609.7,57,1721.5,167,1489.4,,1786.6,2022-05,,97,-0.02,1740.6
Anhelina Kalinina,96,28.3,1715.7,,91,1674.8,77,1687.7,93,1591.1,,1890.8,2022-06,,152,-0.46,1601.8
Elina Avanesyan,97,22.9,1715.6,,82,1694.8,91,1659.5,89,1598.7,,1835.3,2024-08,,104,-0.07,1618.1
Shuai Zhang,98,36.5,1715.4,,78,1697.4,134,1589.7,78,1626.9,,1873.3,2018-01,,111,-0.12,1804.0
Caroline Dolehide,99,26.9,1714.6,,96,1670.1,96,1647.7,153,1506.3,,1757.6,2025-07,,90,0.10,1681.9
Yafan Wang,100,31.3,1711.2,,85,1685.2,168,1542.4,122,1543.7,,1853.2,2019-03,,337,-1.21,1634.4
Dalma Galfi,101,27.0,1708.7,,146,1593.4,85,1680.2,73,1633.0,,1714.7,2022-07,,99,0.02,1756.9
Oksana Selekhmeteva,102,22.6,1708.4,,107,1646.4,89,1669.6,125,1539.7,,1728.9,2025-09,,149,-0.38,1725.2
Diane Parry,103,22.9,1706.7,,106,1647.0,106,1630.1,63,1651.1,,1763.9,2024-03,,100,0.03,1708.8
Darja Semenistaja,104,22.9,1705.0,,151,1581.3,83,1682.6,101,1573.2,,1722.6,2025-09,,110,-0.06,1745.0
Kimberly Birrell,105,27.3,1702.1,,88,1681.0,198,1502.1,96,1586.6,,1804.5,2025-03,,88,0.18,1667.9
Clara Burel,106,23.9,1701.7,,99,1667.9,87,1673.3,137,1522.4,,1845.7,2024-01,,379,-1.27,1624.6
Lulu Sun,107,24.3,1699.9,,94,1673.6,160,1551.9,88,1602.0,,1831.6,2024-08,,145,-0.30,1680.4
Xiyu Wang,108,24.4,1698.2,,89,1678.6,102,1634.2,121,1546.2,,1803.0,2024-02,,139,-0.25,1725.2
Aliaksandra Sasnovich,109,31.4,1697.2,,117,1636.1,97,1647.1,81,1620.5,,1944.3,2019-01,,126,-0.14,1643.6
Mayar Sherif,110,29.3,1690.7,,193,1533.2,78,1687.3,158,1500.5,,1863.6,2023-06,,103,0.07,1662.4
Robin Montgomery,111,20.8,1690.1,,127,1625.1,123,1607.8,68,1642.6,,1779.9,2024-07,,186,-0.52,1707.5
Viktoriya Tomova,112,30.4,1690.0,,111,1642.4,109,1623.0,104,1569.3,,1752.1,2024-06,,98,0.13,1671.5
Sara Sorribes Tormo,113,28.5,1687.7,,103,1648.7,95,1649.7,118,1548.9,,1900.8,2021-08,,170,-0.41,1579.2
Aoi Ito,114,21.2,1686.9,,87,1682.7,307,1374.1,186,1467.6,,1786.2,2024-12,,87,0.27,1697.4
Alina Korneeva,115,18.1,1682.9,,97,1669.3,233,1456.7,157,1501.5,,1802.5,2024-10,,163,-0.35,1679.6
Veronika Erjavec,116,25.6,1682.1,,172,1552.8,107,1627.5,97,1585.3,,1682.1,2025-09,,119,-0.03,1718.7
Maja Chwalinska,117,23.8,1681.4,,139,1606.2,86,1675.1,136,1524.1,,1717.6,2024-07,,134,-0.14,1705.5
Renata Zarazua,118,27.9,1681.1,,115,1639.0,117,1614.4,111,1560.4,,1761.2,2025-01,,84,0.34,1664.9
Zeynep Sonmez,119,23.3,1677.0,,108,1645.9,138,1584.8,95,1588.4,,1769.8,2024-12,,74,0.48,1644.8
Cristina Bucsa,120,27.6,1676.0,,112,1642.4,142,1568.0,102,1570.8,,1736.6,2023-04,,62,0.66,1685.2
Bernarda Pera,121,30.7,1675.9,,122,1627.9,90,1662.9,114,1556.1,,1843.1,2022-08,,116,0.04,1584.9
Yue Yuan,122,26.9,1675.8,,104,1648.4,135,1588.1,132,1532.3,,1869.7,2024-04,,102,0.18,1626.0
Alycia Parks,123,24.6,1674.2,,93,1673.9,187,1510.5,115,1552.5,,1824.7,2023-01,,58,0.75,1647.7
Petra Martic,124,34.5,1672.7,,119,1632.5,103,1633.8,83,1617.9,,1979.2,2019-09,,187,-0.41,1646.6
Clervie Ngounoue,125,19.1,1672.1,,105,1647.9,195,1505.6,171,1484.4,,1690.6,2025-08,,176,-0.34,1703.2
Moyuka Uchijima,126,24.0,1669.0,,124,1627.6,105,1630.6,185,1471.0,,1822.8,2025-04,,93,0.30,1613.4
Lin Zhu,127,31.5,1665.9,,110,1644.3,237,1451.0,133,1531.2,,1808.9,2023-09,,280,-0.79,1590.6
Priscilla Hon,128,27.2,1665.8,,114,1641.0,172,1533.0,135,1526.8,,1674.1,2025-08,,106,0.19,1713.0
Anastasia Zakharova,129,23.6,1664.7,,130,1621.0,176,1526.6,90,1597.3,,1706.7,2024-10,,80,0.48,1682.0
Solana Sierra,130,21.1,1663.9,,158,1571.9,113,1618.1,110,1562.6,,1719.7,2025-06,,82,0.46,1660.1
Ana Bogdan,131,32.6,1662.3,,109,1645.3,118,1613.4,98,1583.8,,1826.3,2023-07,,297,-0.82,1475.7
Katie Volynets,132,23.6,1662.0,,128,1624.0,98,1644.6,129,1536.5,,1828.5,2024-06,,105,0.23,1607.9
Tatjana Maria,133,38.0,1658.7,,132,1613.3,164,1546.4,70,1641.1,,1804.5,2009-08,,51,0.96,1660.5
Dominika Salkova,134,21.1,1657.6,,121,1628.0,143,1567.5,177,1478.0,,1685.2,2025-07,,147,-0.09,1664.4
Panna Udvardy,135,26.9,1657.3,,148,1590.3,140,1575.1,113,1558.6,,1704.6,2023-01,,118,0.13,1702.1
Nadia Podoroska,136,27.9,1656.8,,126,1626.0,133,1591.7,154,1505.6,,1866.8,2021-01,,364,-0.98,
Sinja Kraus,137,23.3,1651.2,,170,1553.5,101,1634.9,141,1518.9,,1711.3,2025-03,,128,0.07,1670.7
Jil Teichmann,138,28.1,1650.6,,135,1612.4,114,1615.9,223,1439.1,,1922.9,2022-05,,89,0.44,1647.0
Kaitlin Quevedo,139,19.5,1649.1,,175,1547.8,111,1620.2,160,1499.6,,1674.1,2025-09,,191,-0.32,1672.1
Daria Saville,140,31.4,1648.0,,129,1621.4,137,1586.2,142,1517.6,,1971.3,2017-01,,157,-0.11,1595.6
Yuliia Starodubtseva,141,25.5,1646.6,,145,1596.2,115,1615.6,128,1537.2,,1834.9,2024-10,,75,0.63,1633.0
Talia Gibson,142,21.1,1646.4,,136,1610.4,238,1450.0,107,1565.1,,1674.7,2025-07,,107,0.28,1659.9
Leolia Jeanjean,143,30.0,1644.2,,133,1613.0,130,1595.5,163,1496.2,,1684.9,2022-09,,95,0.41,1638.4
Sara Errani,144,38.0,1642.6,,155,1577.9,121,1611.4,152,1507.3,,2085.5,2013-05,,463,-1.17,1489.3
Anna Karolina Schmiedlova,145,30.4,1642.6,,159,1571.1,94,1650.2,212,1450.9,,1942.1,2015-09,,517,-1.27,1460.1
Victoria Jimenez Kasintseva,146,20.0,1642.2,,161,1569.0,128,1597.1,161,1497.7,,1669.5,2025-09,,123,0.17,1664.1
Linda Fruhvirtova,147,20.3,1639.6,,143,1600.6,189,1509.4,105,1566.9,,1764.1,2023-03,,137,0.07,1673.7
Claire Liu,148,25.2,1639.4,,120,1630.6,144,1565.2,148,1512.7,,1814.6,2022-05,,322,-0.78,1604.3
Linda Klimovicova,149,21.1,1636.7,,118,1635.3,222,1465.8,184,1471.1,,1658.3,2025-08,,171,-0.14,1653.1
Simona Waltert,150,24.7,1635.0,,144,1600.1,125,1604.8,193,1463.2,,1706.0,2025-05,,124,0.19,1620.6
Anca Alexia Todoni,151,20.8,1634.9,,177,1546.3,80,1685.5,149,1510.1,,1785.1,2025-01,,114,0.28,1601.2
Mananchaya Sawangkaew,152,22.8,1633.7,,134,1612.9,179,1519.6,134,1527.5,,1775.4,2025-02,,131,0.15,1585.3
Emerson Jones,153,17.1,1633.0,,149,1590.1,254,1431.5,119,1547.1,,1660.9,2025-08,,180,-0.16,1642.7
Ena Shibahara,154,27.5,1632.3,,131,1616.0,163,1547.5,155,1505.0,,1713.2,2024-11,,140,0.10,1613.8
Oleksandra Oliynykova,155,24.6,1628.6,,316,1372.9,110,1623.0,182,1473.6,,1670.7,2025-07,,175,-0.12,1644.3
Nina Stojanovic,156,28.9,1627.2,,156,1575.9,129,1595.8,109,1562.7,,1752.9,2019-10,,156,0,1597.4
Rebecca Marino,157,34.7,1625.8,,147,1592.1,204,1493.5,103,1570.7,,1833.6,2010-11,,121,0.26,1594.6
Polina Kudermetova,158,22.2,1624.7,,140,1604.5,145,1564.6,159,1500.4,,1770.3,2024-12,,65,0.89,1565.8
Tatiana Prozorova,159,21.8,1622.9,,123,1627.7,153,1559.3,168,1486.4,,1730.1,2025-02,,190,-0.18,1616.7
Julia Grabher,160,29.1,1621.9,,224,1483.7,122,1610.2,266,1408.6,,1691.9,2022-09,,117,0.31,1624.4
Darja Vidmanova,161,22.6,1619.8,,138,1608.3,223,1465.8,190,1464.7,,1681.1,2025-07,,161,0,1641.6
Teodora Kostovic,162,,1616.2,,210,1506.7,132,1592.4,172,1483.1,,1669.0,2025-05,,245,-0.41,1635.0
Oceane Dodin,163,28.1,1615.6,,141,1604.1,188,1510.4,165,1492.6,,1827.7,2016-11,,369,-0.82,
Maria Timofeeva,164,21.7,1611.1,,157,1575.6,149,1562.1,275,1402.9,,1641.7,2024-03,,160,0.02,1642.2
Xinyu Gao,165,27.7,1610.4,,171,1553.0,147,1563.1,231,1434.5,,1610.4,2025-09,,162,0.02,1637.5
Tamara Zidansek,166,27.6,1609.0,,199,1521.1,119,1611.9,200,1457.7,,1857.1,2019-06,,150,0.10,1631.2
Emiliana Arango,167,24.7,1607.6,,142,1601.8,158,1554.0,225,1438.7,,1698.2,2025-02,,86,0.66,1594.6
Maddison Inglis,168,27.6,1607.2,,152,1579.5,225,1464.7,169,1485.1,,1636.2,2025-08,,138,0.20,1617.3
Jana Fett,169,28.8,1606.9,,187,1538.5,141,1569.8,150,1510.0,,1755.5,2017-10,,146,0.15,1620.3
Arantxa Rus,170,34.7,1605.8,,154,1578.7,131,1592.7,201,1457.1,,1774.5,2012-07,,135,0.23,1562.8
Carol Young Suh Lee,171,23.6,1600.4,,150,1587.4,162,1550.2,117,1550.2,,1709.1,2025-06,,273,-0.47,1584.5
Varvara Lepchenko,172,39.2,1599.3,,160,1569.7,152,1560.1,181,1475.2,,1891.7,2015-01,,142,0.19,1567.1
Heather Watson,173,33.2,1595.8,,165,1564.0,236,1453.1,131,1534.5,,1912.2,2014-06,,165,0.05,1527.6
Saisai Zheng,174,31.5,1593.1,,173,1550.9,170,1535.3,166,1491.5,,1827.5,2020-03,,651,-1.32,
Mia Pohankova,175,16.6,1588.7,,153,1579.4,279,1409.4,199,1457.8,,1685.9,2024-11,,460,-0.97,
Martina Trevisan,176,31.8,1587.4,,188,1535.3,136,1587.9,337,1366.3,,1803.7,2022-05,,299,-0.53,1458.5
Anna Lena Friedsam,177,31.5,1587.0,,176,1547.7,169,1538.5,204,1455.5,,1842.9,2016-05,,194,-0.09,1557.4
Lanlana Tararudee,178,21.1,1585.1,,163,1564.9,196,1504.8,143,1517.1,,1620.0,2025-07,,158,0.12,1590.1
Sachia Vickery,179,30.2,1585.1,,179,1544.9,165,1545.6,192,1463.4,,1736.9,2018-04,,516,-1.06,1596.2
Carson Branstine,180,24.9,1584.6,,202,1514.2,208,1482.8,106,1566.8,,1639.4,2025-06,,192,-0.06,1614.6
Iryna Shymanovich,181,28.1,1584.0,,212,1505.7,155,1557.8,240,1426.1,,1649.2,2023-08,,172,0.05,1597.8
Maria Lourdes Carle,182,25.5,1583.7,,189,1534.7,154,1558.2,255,1416.1,,1768.7,2024-05,,122,0.40,1539.3
Lucrezia Stefanini,183,27.2,1583.0,,181,1542.3,183,1515.9,138,1522.0,,1650.2,2024-12,,148,0.21,1566.3
Celine Naef,184,20.1,1579.4,,167,1556.5,229,1459.9,120,1546.9,,1713.2,2023-09,,174,0.06,1532.9
Alina Charaeva,185,23.2,1578.6,,219,1494.1,157,1555.5,183,1471.7,,1623.2,2024-10,,159,0.15,1592.7
Nikola Bartunkova,186,19.5,1578.1,,213,1505.6,156,1557.5,191,1464.0,,1630.6,2023-05,,228,-0.20,1613.1
Katarzyna Kawa,187,32.7,1578.0,,252,1446.3,139,1581.1,156,1501.7,,1650.2,2025-07,,120,0.44,1566.9
Hanne Vandewinkel,188,21.2,1575.2,,162,1566.3,177,1524.7,211,1451.5,,1647.0,2025-04,,169,0.11,1575.0
Lauren Davis,189,31.8,1571.6,,164,1564.8,186,1511.0,151,1509.8,,1924.3,2017-03,,207,-0.09,1341.4
Nao Hibino,190,30.7,1570.3,,178,1546.2,191,1508.5,209,1453.6,,1751.2,2015-09,,202,-0.06,1532.8
Zarina Diyas,191,31.8,1568.8,,168,1555.0,190,1509.0,162,1496.4,,1856.6,2015-02,,236,-0.21,1484.2
Jessika Ponchet,192,28.9,1568.6,,192,1533.3,175,1528.4,178,1478.0,,1622.0,2024-06,,167,0.14,1575.3
Fiona Crawley,193,23.5,1567.9,,186,1538.6,312,1370.2,196,1459.0,,1590.4,2025-08,,278,-0.36,1598.0
Julieta Pareja,194,16.5,1567.6,,237,1470.7,171,1533.2,197,1458.8,,1619.7,2025-03,,355,-0.60,1615.9
Destanee Aiava,195,25.2,1567.3,,166,1561.2,245,1441.5,247,1421.6,,1640.5,2025-02,,164,0.17,1584.7
Daria Snigur,196,23.4,1566.9,,191,1534.2,247,1439.9,144,1514.8,,1708.0,2024-07,,185,0.06,1563.9
Louisa Chirico,197,29.2,1565.4,,220,1491.4,150,1560.8,248,1421.5,,1812.7,2016-10,,151,0.27,1572.7
Nuria Brancaccio,198,25.1,1562.6,,333,1358.9,159,1552.2,267,1407.8,,1601.8,2025-07,,178,0.11,1578.1
Polina Iatcenko,199,21.6,1561.7,,174,1547.9,290,1395.9,203,1455.9,,1561.7,2025-08,,292,-0.38,1616.8
Lilli Tagger,200,17.5,1561.1,,270,1420.0,167,1544.1,205,1455.5,,1597.1,2025-09,,347,-0.55,1614.0
Nuria Parrizas Diaz,201,34.1,1560.1,,194,1532.9,166,1544.5,232,1432.8,,1765.0,2022-02,,144,0.33,1487.7
Joanna Garland,202,24.1,1559.7,,247,1452.3,182,1516.5,176,1478.4,,1603.3,2025-06,,132,0.43,1626.8
Aleksandra Krunic,203,32.4,1559.6,,211,1506.2,148,1562.7,140,1520.5,,1838.0,2018-01,,394,-0.66,1505.5
Harriet Dart,204,29.0,1558.7,,180,1543.5,273,1413.5,139,1521.1,,1727.2,2022-06,,261,-0.25,1448.9
Fiona Ferro,205,28.2,1558.5,,183,1542.2,184,1515.8,236,1431.1,,1864.6,2021-03,,403,-0.68,1494.4
Tyra Caterina Grant,206,17.4,1558.3,,214,1505.5,205,1491.2,208,1454.2,,1624.6,2025-06,,208,-0.01,1558.7
Astra Sharma,207,29.9,1556.5,,198,1522.6,181,1518.5,187,1466.5,,1708.0,2019-04,,143,0.37,1554.4
Leyre Romero Gormaz,208,23.4,1555.1,,225,1482.8,178,1523.8,244,1423.0,,1656.1,2024-06,,125,0.51,1552.2
Elena Pridankina,209,20.0,1552.5,,215,1504.7,161,1550.4,259,1415.3,,1658.2,2025-04,,209,0,1544.1
