Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Danielle Collins,23,31.5,1886.1,,29,1812.4,16,1829.6,39,1701.1,,2061.1,2024-05,,66,-1.05,1863.3
Jelena Ostapenko,24,28.0,1878.6,,28,1816.9,14,1831.1,16,1778.6,,2029.5,2017-10,,25,-0.04,1846.6
Anastasia Pavlyuchenkova,25,33.9,1874.2,,25,1835.3,37,1760.8,25,1728.4,,2058.1,2011-05,,30,-0.18,1881.5
Victoria Azarenka,26,35.9,1872.3,,24,1835.8,35,1767.8,32,1718.4,,2312.3,2013-03,,91,-1.25,1743.9
Mccartney Kessler,27,25.9,1871.5,,20,1856.0,103,1629.5,22,1748.1,,1933.3,2025-03,,31,-0.14,1877.9
Anastasia Potapova,28,24.2,1871.1,,31,1810.8,19,1811.1,50,1682.3,,1920.5,2023-06,,42,-0.41,1868.8
Naomi Osaka,29,27.7,1866.9,,27,1823.5,34,1770.7,47,1688.3,,2193.3,2021-03,,49,-0.52,1852.3
Marta Kostyuk,30,23.0,1862.4,,23,1835.8,23,1799.6,67,1640.2,,1986.1,2024-04,,27,0.11,1789.2
Diana Shnaider,31,21.2,1859.7,,33,1804.3,20,1804.5,28,1723.7,,1976.1,2024-08,,15,0.73,1816.7
Olga Danilovic,32,24.4,1857.2,,52,1753.3,18,1815.1,59,1658.9,,1883.7,2025-05,,32,0,1854.3
Sofia Kenin,33,26.6,1856.6,,34,1801.9,31,1775.1,53,1672.6,,2057.0,2020-02,,26,0.24,1864.9
Katie Boulter,34,28.9,1852.4,,30,1812.0,50,1731.1,19,1752.0,,1894.3,2024-03,,41,-0.19,1823.6
Maya Joint,35,19.2,1851.6,,50,1755.7,32,1774.5,31,1719.4,,1867.5,2025-06,,37,-0.06,1883.2
Dayana Yastremska,36,25.1,1849.8,,41,1776.7,41,1752.9,33,1717.4,,1978.4,2019-02,,39,-0.08,1916.6
Peyton Stearns,37,23.7,1845.7,,40,1778.1,21,1802.3,100,1574.8,,1925.1,2025-05,,34,0.08,1826.6
Daria Kasatkina,38,28.1,1845.5,,32,1807.9,26,1789.0,24,1728.8,,2036.5,2018-03,,18,0.75,1746.3
Maria Sakkari,39,29.9,1830.3,,35,1801.0,27,1785.1,57,1663.5,,2067.5,2022-03,,88,-0.81,1779.5
Anna Kalinskaya,40,26.5,1829.7,,37,1788.6,59,1722.1,42,1695.9,,1948.6,2024-04,,47,-0.16,1726.6
Veronika Kudermetova,41,28.1,1821.2,,44,1771.5,39,1757.0,38,1701.9,,1981.1,2023-05,,38,0.08,1813.1
Magda Linette,42,33.3,1820.5,,46,1769.9,38,1760.4,69,1636.5,,1866.6,2023-02,,28,0.41,1777.0
Katerina Siniakova,43,29.1,1820.3,,43,1774.1,65,1702.6,29,1721.6,,1950.5,2017-01,,84,-0.67,1820.1
Xin Yu Wang,44,23.7,1818.2,,57,1738.5,80,1679.8,23,1744.1,,1835.9,2025-06,,40,0.10,1863.5
Ons Jabeur,45,30.8,1817.9,,39,1781.0,44,1744.9,44,1692.0,,2110.5,2022-06,,71,-0.46,1724.6
Tereza Valentova,46,18.3,1815.3,,47,1767.5,33,1771.8,72,1626.5,,1849.7,2025-06,,129,-1.03,1823.0
Yulia Putintseva,47,30.4,1815.1,,42,1775.8,40,1756.6,56,1664.8,,1933.4,2025-01,,43,0.09,1658.4
Elena Gabriela Ruse,48,27.6,1811.8,,53,1750.8,54,1725.0,41,1699.1,,1845.7,2022-02,,57,-0.17,1853.4
Donna Vekic,49,29.0,1807.6,,49,1759.5,47,1741.7,36,1702.4,,1947.0,2019-08,,52,-0.06,1681.1
Victoria Mboko,50,18.8,1807.4,,60,1732.3,52,1730.4,77,1617.6,,1845.4,2025-06,,86,-0.54,1853.4
Marie Bouzkova,51,26.9,1806.3,,48,1764.7,45,1744.4,62,1651.2,,1958.3,2022-10,,46,0.10,1777.6
Iva Jovic,52,17.5,1800.9,,98,1661.6,79,1683.1,34,1714.0,,1800.9,2025-06,,87,-0.51,1821.6
Barbora Krejcikova,53,29.5,1800.4,,54,1747.4,93,1651.4,26,1727.7,,2054.4,2021-08,,78,-0.39,1719.5
Ashlyn Krueger,54,21.1,1798.4,,36,1797.8,78,1685.3,75,1619.6,,1896.7,2025-02,,29,0.62,1746.7
Hailey Baptiste,55,23.6,1795.9,,64,1725.3,62,1719.6,83,1607.6,,1800.9,2025-06,,48,0.14,1835.1
Sonay Kartal,56,23.6,1795.7,,58,1738.3,145,1563.2,43,1692.5,,1828.1,2024-10,,44,0.24,1795.8
Beatriz Haddad Maia,57,29.0,1793.9,,61,1731.4,43,1746.0,45,1690.3,,1945.0,2022-08,,21,1.00,1726.4
Sara Bejlek,58,19.3,1792.9,,102,1651.5,29,1777.2,153,1507.0,,1792.9,2025-06,,118,-0.71,1851.8
Sorana Cirstea,59,35.2,1792.2,,38,1783.2,68,1697.2,87,1601.3,,1928.2,2009-08,,166,-1.03,1683.9
Jessica Bouzas Maneiro,60,22.7,1789.6,,87,1676.0,51,1731.1,54,1667.9,,1799.4,2025-06,,50,0.18,1820.5
Caroline Garcia,61,31.6,1788.4,,51,1753.9,46,1742.5,35,1707.6,,2044.8,2017-10,,193,-1.15,1604.9
Rebecca Sramkova,62,28.6,1785.0,,56,1740.0,85,1671.5,78,1617.2,,1821.7,2024-11,,33,0.63,1762.4
Elisabetta Cocciaretto,63,24.4,1781.5,,82,1686.9,60,1722.1,49,1682.9,,1853.5,2023-07,,76,-0.19,1835.8
Rebeka Masarova,64,25.9,1780.2,,73,1705.6,63,1719.2,64,1647.5,,1817.5,2023-04,,97,-0.42,1807.0
Lois Boisson,65,22.1,1778.3,,181,1532.8,42,1751.7,121,1541.1,,1846.4,2025-05,,63,0.03,1801.5
Leylah Fernandez,66,22.8,1776.2,,45,1770.2,89,1661.0,58,1659.8,,1977.3,2022-03,,35,0.63,1684.4
Alexandra Eala,67,20.1,1773.6,,72,1706.4,155,1552.7,48,1687.7,,1802.7,2025-06,,56,0.18,1822.6
Kaja Juvan,68,24.6,1773.1,,83,1683.6,53,1728.1,37,1702.3,,1825.6,2022-05,,207,-1.11,1792.1
Bianca Andreescu,69,25.0,1768.7,,55,1741.1,77,1687.0,70,1636.0,,2157.5,2019-09,,185,-0.99,1652.2
Ajla Tomljanovic,70,32.1,1765.1,,70,1708.6,69,1693.4,51,1680.0,,1907.7,2022-08,,81,-0.15,1751.3
Taylor Townsend,71,29.2,1764.5,,59,1736.7,74,1688.3,93,1591.6,,1840.9,2024-04,,96,-0.30,1694.6
Greet Minnen,72,27.8,1764.0,,74,1705.6,107,1621.7,46,1688.9,,1795.8,2020-02,,83,-0.14,1803.7
Jaqueline Cristian,73,27.0,1762.8,,65,1722.4,61,1720.6,187,1464.3,,1816.5,2025-05,,51,0.36,1752.8
Magdalena Frech,74,27.5,1761.6,,67,1717.2,71,1692.6,96,1585.6,,1846.4,2024-10,,24,1.13,1685.9
Francesca Jones,75,24.7,1760.5,,101,1652.6,49,1735.2,131,1530.5,,1760.5,2025-07,,104,-0.33,1802.3
Anastasija Sevastova,76,35.2,1757.6,,77,1699.2,56,1723.6,68,1639.0,,1998.3,2018-10,,384,-1.62,1611.4
Camila Osorio,77,23.5,1754.4,,68,1714.8,64,1712.1,86,1601.4,,1852.0,2023-06,,62,0.22,1657.5
Elina Avanesyan,78,22.7,1752.4,,63,1727.5,75,1687.7,79,1617.1,,1835.3,2024-08,,53,0.39,1681.3
Laura Siegemund,79,37.3,1751.4,,78,1698.8,88,1662.7,60,1657.2,,1917.6,2016-08,,54,0.38,1782.6
Eva Lys,80,23.4,1750.9,,75,1705.2,73,1688.4,89,1597.0,,1799.5,2025-03,,55,0.37,1730.8
Anna Blinkova,81,26.8,1749.7,,66,1720.3,97,1643.2,74,1623.5,,1830.2,2019-10,,79,0.03,1754.1
Caty Mcnally,82,23.6,1746.9,,112,1634.7,72,1691.0,52,1672.8,,1805.5,2019-07,,135,-0.50,1786.9
Irina Camelia Begu,83,34.8,1744.6,,89,1673.9,58,1722.6,88,1597.4,,1931.2,2016-05,,110,-0.28,1628.4
Lesia Tsurenko,84,35.4,1744.4,,71,1706.8,70,1693.0,55,1667.1,,1916.2,2019-01,,294,-1.25,
Ann Li,85,25.0,1743.8,,91,1670.4,67,1697.9,120,1541.4,,1894.4,2021-03,,65,0.27,1763.1
Kimberly Birrell,86,27.1,1741.4,,62,1729.0,179,1521.7,84,1606.2,,1804.5,2025-03,,75,0.14,1739.1
Aliaksandra Sasnovich,87,31.2,1739.1,,84,1680.8,86,1668.0,66,1641.5,,1944.3,2019-01,,92,-0.06,1757.0
Varvara Gracheva,88,24.9,1734.9,,95,1666.8,87,1664.2,85,1603.7,,1819.8,2019-10,,106,-0.19,1736.7
Suzan Lamens,89,25.9,1732.1,,80,1689.8,113,1608.1,110,1565.2,,1795.2,2025-04,,61,0.38,1721.1
Viktorija Golubic,90,32.7,1730.7,,69,1713.0,128,1591.1,80,1615.8,,1836.2,2021-07,,85,0.06,1687.1
Mayar Sherif,91,29.1,1725.8,,173,1551.7,55,1724.0,144,1518.1,,1863.6,2023-06,,99,-0.08,1737.9
Caroline Dolehide,92,26.8,1719.9,,85,1677.8,94,1650.4,150,1509.0,,1747.7,2025-05,,58,0.46,1690.7
Kamilla Rakhimova,93,23.8,1719.1,,117,1626.4,98,1639.6,71,1628.2,,1737.3,2024-09,,69,0.30,1777.7
Antonia Ruzic,94,22.4,1717.0,,76,1703.8,117,1604.1,107,1567.5,,1785.8,2025-03,,90,0.04,1713.8
Yafan Wang,95,30.7,1716.1,,79,1698.3,159,1544.9,115,1546.2,,1853.2,2019-03,,143,-0.41,
Moyuka Uchijima,96,23.9,1716.1,,90,1672.1,84,1672.4,160,1494.5,,1822.8,2025-04,,73,0.27,1685.6
Anhelina Kalinina,97,28.3,1715.7,,88,1674.8,76,1687.7,94,1591.1,,1890.8,2022-06,,123,-0.24,1601.8
Diane Parry,98,22.8,1714.0,,107,1644.6,101,1633.1,61,1654.8,,1763.9,2024-03,,98,0,1726.2
Bernarda Pera,99,30.5,1708.0,,97,1663.3,81,1678.9,103,1572.1,,1843.1,2022-08,,107,-0.08,1650.9
Anna Bondar,100,28.0,1703.2,,142,1597.6,66,1699.5,170,1482.2,,1786.6,2022-05,,77,0.26,1741.8
Clara Burel,101,23.9,1701.7,,94,1667.9,82,1673.3,139,1522.4,,1845.7,2024-01,,260,-0.95,1624.6
Elsa Jacquemot,102,22.1,1701.5,,125,1615.1,102,1630.9,82,1609.5,,1713.4,2025-07,,95,0.07,1758.1
Lucia Bronzetti,103,26.5,1696.7,,81,1687.4,115,1606.2,138,1522.8,,1777.9,2025-03,,64,0.48,1646.6
Dalma Galfi,104,26.8,1695.4,,167,1558.0,83,1672.6,73,1626.4,,1714.7,2022-07,,111,-0.07,1754.6
Solana Sierra,105,21.0,1694.6,,140,1598.0,100,1633.4,98,1577.9,,1719.7,2025-06,,67,0.45,1706.6
Anca Alexia Todoni,106,20.7,1694.2,,149,1579.5,57,1723.6,122,1539.8,,1785.1,2025-01,,114,-0.07,1670.4
Zeynep Sonmez,107,23.1,1691.8,,96,1664.4,125,1592.2,91,1595.8,,1769.8,2024-12,,74,0.37,1660.2
Shuai Zhang,108,36.4,1691.6,,92,1670.4,137,1577.9,81,1615.1,,1873.3,2018-01,,120,-0.11,1751.2
Robin Montgomery,109,20.8,1690.1,,119,1625.1,114,1607.8,65,1642.6,,1779.9,2024-07,,136,-0.22,1707.5
Sara Sorribes Tormo,110,28.5,1687.7,,104,1648.7,96,1649.7,113,1548.9,,1900.8,2021-08,,132,-0.18,1579.2
Viktoriya Tomova,111,30.3,1685.0,,105,1647.4,110,1612.8,108,1566.8,,1752.1,2024-06,,105,0.06,1637.1
Oksana Selekhmeteva,112,22.4,1685.0,,128,1613.6,92,1653.5,133,1528.0,,1718.0,2024-07,,168,-0.41,1705.4
Yue Yuan,113,26.7,1683.9,,99,1659.9,126,1592.1,128,1536.3,,1869.7,2024-04,,89,0.24,1603.8
Katie Volynets,114,23.4,1680.0,,109,1641.8,91,1653.6,116,1545.5,,1828.5,2024-06,,108,0.05,1617.4
Cristina Bucsa,115,27.4,1679.1,,108,1642.8,141,1569.6,102,1572.3,,1736.6,2023-04,,93,0.21,1678.8
Tatjana Maria,116,37.9,1675.8,,116,1628.5,148,1559.7,63,1649.7,,1804.5,2009-08,,36,1.17,1725.7
Petra Martic,117,34.4,1673.4,,113,1632.7,99,1634.2,76,1618.2,,1979.2,2019-09,,144,-0.21,1646.0
Ana Bogdan,118,32.5,1670.9,,103,1649.7,106,1625.3,95,1588.1,,1826.3,2023-07,,239,-0.71,1490.5
Oleksandra Oliynykova,119,24.5,1670.7,,285,1404.2,90,1654.7,159,1494.6,,1670.7,2025-07,,170,-0.36,1701.8
Polina Kudermetova,120,22.0,1665.9,,100,1654.3,134,1585.3,141,1521.0,,1770.3,2024-12,,60,0.69,1618.5
Anastasia Zakharova,121,23.4,1663.9,,131,1608.5,174,1526.2,90,1597.0,,1706.7,2024-10,,82,0.39,1689.7
Daria Saville,122,31.3,1660.9,,111,1635.2,123,1592.6,137,1524.0,,1971.3,2017-01,,160,-0.27,1631.6
Nina Stojanovic,123,28.9,1659.0,,130,1609.1,111,1611.7,97,1578.6,,1752.9,2019-10,,159,-0.26,1669.1
Renata Zarazua,124,27.7,1657.5,,127,1614.3,118,1602.6,114,1548.6,,1761.2,2025-01,,70,0.57,1599.2
Nadia Podoroska,125,27.9,1656.8,,118,1626.0,127,1591.7,155,1505.6,,1866.8,2021-01,,234,-0.63,
Simona Waltert,126,24.5,1656.2,,120,1621.4,104,1625.6,180,1473.8,,1706.0,2025-05,,127,-0.01,1657.8
Yuliia Starodubtseva,127,25.3,1655.5,,141,1598.0,109,1620.0,119,1541.6,,1834.9,2024-10,,72,0.57,1647.1
Dominika Salkova,128,21.0,1653.6,,126,1615.1,144,1565.7,178,1476.0,,1685.2,2025-07,,180,-0.34,1668.4
Claire Liu,129,24.9,1652.7,,110,1640.4,129,1590.0,142,1519.3,,1814.6,2022-05,,427,-1.20,1581.4
Darja Vidmanova,130,22.4,1651.9,,86,1677.3,211,1481.9,173,1480.8,,1681.1,2025-06,,181,-0.33,1713.3
Veronika Erjavec,131,25.5,1651.7,,208,1502.0,121,1595.3,106,1570.1,,1651.7,2025-06,,137,-0.04,1692.7
Linda Fruhvirtova,132,20.1,1649.2,,132,1607.4,190,1514.2,104,1571.7,,1764.1,2023-03,,140,-0.06,1705.9
Alycia Parks,133,24.4,1647.9,,93,1669.0,200,1497.4,123,1539.4,,1824.7,2023-01,,59,0.81,1554.6
Lulu Sun,134,24.2,1643.1,,121,1620.8,177,1523.5,101,1573.6,,1831.6,2024-08,,94,0.35,1549.7
Sara Errani,135,38.0,1642.6,,153,1577.9,112,1611.4,152,1507.3,,2085.5,2013-05,,290,-0.76,1489.3
Anna Karolina Schmiedlova,136,30.4,1642.6,,159,1571.1,95,1650.2,209,1450.9,,1942.1,2015-09,,279,-0.72,1460.1
Katarzyna Kawa,137,32.6,1641.9,,214,1490.0,105,1625.4,129,1533.7,,1650.2,2025-07,,115,0.18,1704.5
Ella Seidel,138,20.3,1640.8,,137,1602.5,140,1570.4,117,1542.4,,1753.5,2024-01,,113,0.20,1655.9
Carson Branstine,139,24.8,1639.4,,163,1563.2,202,1493.4,92,1594.2,,1639.4,2025-06,,178,-0.25,1702.2
Celine Naef,140,20.0,1638.1,,115,1629.9,204,1489.3,99,1576.3,,1713.2,2023-09,,167,-0.18,1630.4
Darja Semenistaja,141,22.8,1636.8,,200,1509.4,108,1620.7,125,1539.2,,1710.3,2023-07,,121,0.15,1667.0
Mananchaya Sawangkaew,142,22.8,1633.7,,129,1612.9,181,1519.6,135,1527.5,,1775.4,2025-02,,109,0.26,1585.3
Priscilla Hon,143,27.1,1633.4,,123,1618.8,185,1516.8,148,1510.6,,1673.8,2019-10,,128,0.11,1658.5
Heather Watson,144,33.1,1633.3,,135,1605.8,217,1471.8,112,1553.2,,1912.2,2014-06,,141,0.02,1649.5
Clervie Ngounoue,145,18.9,1631.3,,124,1617.6,208,1485.1,188,1464.0,,1656.8,2025-03,,191,-0.28,1667.2
Xiyu Wang,146,24.2,1629.9,,122,1619.6,120,1600.0,146,1512.1,,1803.0,2024-02,,161,-0.10,1503.4
Tatiana Prozorova,147,21.6,1626.4,,106,1647.1,168,1534.1,166,1488.2,,1730.1,2025-02,,162,-0.10,1617.5
Jil Teichmann,148,27.9,1625.9,,133,1607.2,133,1586.3,240,1426.7,,1922.9,2022-05,,102,0.37,1588.3
Talia Gibson,149,21.0,1623.3,,152,1578.7,243,1438.4,111,1553.5,,1656.9,2024-10,,122,0.20,1642.9
Martina Trevisan,150,31.6,1621.0,,160,1570.6,116,1606.0,305,1383.0,,1803.7,2022-05,,283,-0.63,
Leolia Jeanjean,151,29.8,1620.0,,139,1598.1,135,1583.4,167,1484.1,,1684.9,2022-09,,100,0.41,1588.4
Nuria Parrizas Diaz,152,33.9,1619.0,,144,1588.2,132,1586.3,192,1462.2,,1765.0,2022-02,,101,0.41,1596.6
Rebecca Marino,153,34.5,1616.4,,146,1585.4,205,1488.8,109,1566.0,,1833.6,2010-11,,117,0.27,1524.7
Oceane Dodin,154,28.1,1615.6,,136,1604.1,195,1510.4,163,1492.6,,1827.7,2016-11,,359,-0.85,
Emiliana Arango,155,24.5,1615.4,,114,1631.0,152,1558.0,214,1442.7,,1698.2,2025-02,,80,0.66,1606.2
Emerson Jones,156,16.9,1615.1,,154,1574.6,256,1422.6,126,1538.2,,1636.7,2025-06,,190,-0.20,1624.1
Ena Shibahara,157,27.3,1612.9,,138,1601.0,166,1537.8,158,1495.3,,1713.2,2024-11,,116,0.30,1571.9
Petra Marcinko,158,19.5,1608.0,,204,1506.6,119,1602.4,271,1404.6,,1674.0,2022-11,,169,-0.07,1637.3
Victoria Jimenez Kasintseva,159,19.9,1608.0,,215,1488.4,122,1595.1,174,1480.6,,1631.3,2025-06,,130,0.20,1615.1
Varvara Lepchenko,160,39.1,1607.5,,148,1581.1,149,1559.6,176,1479.2,,1891.7,2015-01,,125,0.25,1574.4
Anna Lena Friedsam,161,31.3,1606.5,,170,1556.6,151,1558.0,185,1465.3,,1842.9,2016-05,,221,-0.32,1614.4
Julia Grabher,162,29.0,1603.9,,223,1479.0,124,1592.6,278,1399.6,,1691.9,2022-09,,138,0.16,1601.0
Iryna Shymanovich,163,28.0,1603.1,,199,1510.6,138,1576.8,224,1435.6,,1649.2,2023-08,,165,-0.01,1648.8
Lucrezia Stefanini,164,27.1,1601.4,,168,1557.2,176,1525.1,130,1531.1,,1650.2,2024-12,,147,0.11,1597.8
Saisai Zheng,165,31.0,1601.0,,165,1560.8,165,1539.3,157,1495.5,,1827.5,2020-03,,596,-1.28,
Zarina Diyas,166,31.7,1600.2,,151,1578.9,164,1540.7,147,1512.1,,1856.6,2015-02,,262,-0.46,1539.2
Maja Chwalinska,167,23.7,1600.1,,156,1571.9,131,1586.9,168,1483.4,,1717.6,2024-07,,145,0.14,1533.9
Teodora Kostovic,168,,1600.0,,209,1498.6,156,1552.6,179,1475.0,,1669.0,2025-05,,371,-0.79,1653.2
Maria Lourdes Carle,169,25.4,1599.8,,166,1558.5,139,1570.8,244,1424.1,,1768.7,2024-05,,124,0.31,1550.4
Marina Stakusic,170,20.4,1599.7,,164,1561.1,198,1505.3,124,1539.4,,1794.3,2024-02,,142,0.18,1562.6
Panna Udvardy,171,26.7,1598.1,,185,1528.5,183,1518.0,132,1529.0,,1704.6,2023-01,,150,0.13,1613.0
Maddison Inglis,172,27.4,1597.9,,157,1571.2,226,1460.0,175,1480.4,,1627.3,2025-04,,152,0.12,1610.0
Arantxa Rus,173,34.5,1594.7,,155,1572.3,136,1580.8,208,1451.5,,1774.5,2012-07,,119,0.37,1444.2
Jana Fett,174,28.6,1591.0,,191,1523.3,150,1558.0,156,1502.1,,1755.5,2017-10,,151,0.14,1584.9
Valentina Ryser,175,24.2,1590.7,,197,1513.7,329,1356.8,105,1571.7,,1638.5,2025-06,,228,-0.26,1614.6
Tamara Zidansek,176,27.5,1590.1,,192,1520.9,130,1588.8,211,1448.3,,1857.1,2019-06,,188,-0.07,1611.6
Lauren Davis,177,31.7,1589.6,,145,1586.8,180,1520.0,143,1518.8,,1924.3,2017-03,,208,-0.16,1376.2
Mia Pohankova,178,,1588.7,,150,1579.4,273,1409.4,200,1457.8,,1685.9,2024-11,,466,-0.96,
Alina Korneeva,179,18.0,1585.7,,134,1606.0,275,1408.1,206,1452.8,,1802.5,2024-10,,275,-0.43,
Sachia Vickery,180,29.7,1583.6,,174,1544.2,160,1544.8,191,1462.7,,1736.9,2018-04,,464,-0.95,1593.7
Joanna Garland,181,23.9,1583.1,,231,1474.0,173,1526.3,165,1490.1,,1603.3,2025-06,,134,0.30,1695.6
Louisa Chirico,182,29.1,1580.7,,198,1512.7,146,1562.1,236,1429.1,,1812.7,2016-10,,155,0.16,1627.8
Nao Hibino,183,30.6,1579.3,,172,1554.7,186,1516.7,199,1458.2,,1751.2,2015-09,,175,0.04,1547.6
Jule Niemeier,184,25.9,1578.6,,171,1555.3,157,1551.3,149,1509.3,,1867.6,2022-06,,184,0,1514.2
Amarissa Kiara Toth,185,22.3,1577.9,,237,1464.8,161,1542.2,189,1464.0,,1605.7,2025-06,,272,-0.39,1663.9
Sinja Kraus,186,23.1,1575.5,,184,1529.4,170,1533.1,172,1481.1,,1711.3,2025-03,,153,0.20,1543.8
Alina Charaeva,187,23.1,1575.2,,245,1456.1,147,1559.8,182,1470.0,,1623.2,2024-10,,176,0.06,1599.2
Leyre Romero Gormaz,188,23.2,1574.4,,227,1476.9,163,1540.8,228,1432.7,,1656.1,2024-06,,133,0.35,1591.4
Aleksandra Krunic,189,32.1,1574.1,,193,1520.1,142,1569.3,134,1527.7,,1838.0,2018-01,,363,-0.65,1541.9
Julieta Pareja,190,16.1,1572.7,,230,1474.9,167,1535.8,194,1461.3,,1619.7,2025-03,,338,-0.58,1623.5
Julia Riera,191,23.1,1570.3,,213,1490.7,171,1531.1,207,1451.9,,1731.2,2024-05,,186,0.03,1579.8
Lola Radivojevic,192,20.5,1569.1,,261,1437.3,143,1565.7,145,1513.8,,1611.2,2024-09,,158,0.19,1587.0
Tiantsoa Sarah Rakotomanga Rajaonah,193,19.5,1568.5,,248,1452.7,172,1528.8,198,1459.2,,1621.0,2025-06,,183,0.05,1584.8
Harriet Dart,194,28.9,1567.5,,162,1563.3,261,1417.9,136,1525.5,,1727.2,2022-06,,195,-0.01,1441.4
Elena Pridankina,195,19.8,1567.1,,196,1513.7,153,1557.7,245,1422.6,,1658.2,2025-04,,179,0.09,1558.9
Linda Klimovicova,196,21.0,1562.0,,158,1571.2,252,1428.5,227,1433.8,,1651.9,2025-05,,212,-0.08,1562.4
Tamara Korpatsch,197,30.1,1562.0,,210,1496.2,154,1552.8,268,1405.8,,1717.5,2022-10,,163,0.19,1567.0
Aoi Ito,198,21.1,1561.6,,143,1596.4,384,1311.4,269,1404.9,,1786.2,2024-12,,103,0.65,1499.8
Mirjam Bjorklund,199,26.7,1561.6,,183,1529.6,196,1509.8,118,1542.0,,1740.8,2023-06,,610,-1.12,
Jodie Burrage,200,26.0,1561.3,,169,1556.8,294,1387.0,161,1492.9,,1712.3,2023-07,,148,0.30,1485.4
Nuria Brancaccio,201,25.0,1559.9,,333,1361.8,162,1541.1,267,1406.4,,1574.8,2024-11,,174,0.14,1592.3
Tyra Caterina Grant,202,17.3,1559.6,,206,1506.1,213,1477.8,204,1454.8,,1624.6,2025-06,,276,-0.31,1561.6
Olivia Gadecki,203,23.1,1559.3,,177,1538.5,209,1485.0,184,1466.1,,1767.5,2024-10,,112,0.59,1435.8
Fiona Ferro,204,28.2,1558.5,,175,1542.2,188,1515.8,232,1431.1,,1864.6,2021-03,,385,-0.64,1494.4
Laura Samson,205,17.3,1558.5,,250,1450.9,158,1550.1,205,1454.3,,1586.3,2025-07,,261,-0.24,1597.1
Mona Barthel,206,34.9,1558.1,,180,1534.0,178,1521.8,263,1408.4,,2000.1,2012-05,,196,0.05,1576.4
Astra Sharma,207,29.8,1553.0,,189,1525.8,184,1517.6,186,1464.7,,1708.0,2019-04,,139,0.40,1548.1
Daria Snigur,208,23.2,1552.9,,195,1513.9,247,1432.9,151,1507.8,,1708.0,2024-07,,201,0.03,1533.7
Hanne Vandewinkel,209,21.1,1552.8,,179,1534.7,191,1514.2,215,1440.3,,1647.0,2025-04,,172,0.19,1546.3
