Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,34.1,2175.8,,2043.5,2036.0,1962.4,,2109.7,2105.9,2069.1,,2016 Miami F,28.8,2470.0,2240.9
Rafael Nadal,2,35.0,2137.2,,1933.9,2075.9,1588.0,,2035.5,2106.5,1862.6,,2009 Madrid SF,22.9,2370.0,2172.6
Daniil Medvedev,3,25.4,2095.1,,2060.1,1713.9,1723.4,,2077.6,1904.5,1909.2,,2021 Australian Open SF,25.0,2159.1,2039.6
Stefanos Tsitsipas,4,22.9,2083.7,,1937.3,2005.2,1543.4,,2010.5,2044.4,1813.5,,2021 Roland Garros SF,22.8,2132.6,2079.6
Roger Federer,5,39.9,2042.8,,1935.8,1749.3,1813.4,,1989.3,1896.1,1928.1,,2007 Dubai F,25.6,2382.0,1853.4
Andrey Rublev,6,23.7,2037.7,,1979.7,1827.2,1652.8,,2008.7,1932.5,1845.2,,2021 Monte Carlo SF,23.5,2105.9,1979.8
Alexander Zverev,7,24.2,2037.4,,1938.9,1998.9,1671.4,,1988.1,2018.2,1854.4,,2017 Canada F,20.3,2148.1,2006.8
Matteo Berrettini,8,25.2,2035.9,,1737.5,1910.3,1853.0,,1886.7,1973.1,1944.5,,2021 Wimbledon SF,25.2,2044.6,2117.9
Dominic Thiem,9,27.7,2002.1,,1934.1,1935.9,1618.3,,1968.1,1969.0,1810.2,,2016 Halle R16,22.8,2123.2,1756.8
Casper Ruud,10,22.6,1957.9,,1636.0,1929.2,1465.9,,1797.0,1943.5,1711.9,,2021 Gstaad F,22.6,1957.9,2008.1
Pablo Carreno Busta,11,30.0,1956.8,,1820.7,1867.8,1439.8,,1888.8,1912.3,1698.3,,2021 Barcelona QF,29.8,1961.1,1964.5
Cameron Norrie,12,25.9,1945.6,,1765.4,1810.4,1575.1,,1855.5,1878.0,1760.4,,2021 Los Cabos F,25.9,1945.6,2024.1
Milos Raonic,13,30.2,1928.2,,1841.3,1696.2,1665.2,,1884.8,1812.2,1796.7,,2016 Wimbledon SF,25.5,2155.9,1804.2
Jannik Sinner,14,19.9,1921.0,,1875.1,1806.7,1312.8,,1898.0,1863.9,1616.9,,2021 Barcelona QF,19.7,2022.9,1870.4
Carlos Alcaraz Garfia,15,18.2,1918.9,,1427.8,1878.4,1441.4,,1673.3,1898.6,1680.1,,2021 Umag F,18.2,1918.9,1945.7
Stan Wawrinka,16,35.9,1908.3,,1826.8,1848.6,1537.0,,1867.5,1878.4,1722.6,,2016 Australian Open R32,30.8,2145.8,
Alejandro Davidovich Fokina,17,22.1,1904.7,,1703.3,1799.1,1463.3,,1804.0,1851.9,1684.0,,2021 Roland Garros R16,22.0,1931.8,1931.0
Diego Schwartzman,18,28.9,1903.4,,1753.5,1872.6,1526.0,,1828.4,1888.0,1714.7,,2020 Paris R16,28.2,1973.9,1850.4
Felix Auger Aliassime,19,20.9,1896.6,,1765.8,1681.7,1784.0,,1831.2,1789.1,1840.3,,2019 Queen's Club QF,18.9,1937.8,1934.6
Denis Shapovalov,20,22.3,1894.4,,1790.1,1712.8,1667.6,,1842.2,1803.6,1781.0,,2020 Auckland R16,20.7,1973.1,1900.3
Hubert Hurkacz,21,24.4,1893.4,,1821.1,1572.4,1689.8,,1857.2,1732.9,1791.6,,2021 Monte Carlo R64,24.2,1907.6,1950.3
Sebastian Korda,22,21.0,1890.4,,1784.3,1652.4,1670.2,,1837.4,1771.4,1780.3,,2021 Wimbledon R32,21.0,1912.1,1903.7
Aslan Karatsev,23,27.8,1890.4,,1790.2,1726.3,1322.6,,1840.3,1808.4,1606.5,,2021 Rome R32,27.7,1958.2,1888.7
Marton Fucsovics,24,29.4,1887.1,,1835.8,1650.5,1610.6,,1861.5,1768.8,1748.9,,2021 Miami R64,29.1,1922.8,1898.8
Ugo Humbert,25,23.0,1875.6,,1752.7,1405.9,1747.3,,1814.2,1640.7,1811.5,,2020 Paris R16,22.4,1916.7,1888.6
Borna Coric,26,24.3,1870.6,,1794.8,1742.2,1620.4,,1832.7,1806.4,1745.5,,2019 Australian Open R32,22.2,1996.3,1791.9
Alex De Minaur,27,22.4,1867.7,,1773.3,1453.2,1650.0,,1820.5,1660.5,1758.9,,2020 Atp Cup RR,20.9,1985.4,1856.6
Roberto Bautista Agut,28,33.3,1864.4,,1805.1,1689.4,1678.3,,1834.8,1776.9,1771.4,,2016 Rotterdam R16,27.8,2014.5,1830.6
Jenson Brooksby,29,20.7,1861.2,,1713.1,1661.4,1655.9,,1787.1,1761.3,1758.5,,2021 Newport SF,20.7,1890.5,1876.6
Marin Cilic,30,32.7,1857.8,,1724.9,1739.9,1796.0,,1791.3,1798.8,1826.9,,2010 Dubai R16,21.4,2094.4,1879.2
Lorenzo Sonego,31,26.1,1856.7,,1614.5,1788.6,1638.2,,1735.6,1822.7,1747.5,,2021 Rome QF,26.0,1887.3,1887.5
Kei Nishikori,32,31.5,1855.2,,1757.1,1805.0,1628.4,,1806.1,1830.1,1741.8,,2016 US Open QF,26.7,2210.4,1850.4
Cristian Garin,33,25.1,1854.0,,1566.9,1786.2,1611.4,,1710.5,1820.1,1732.7,,2021 Bastad R16,25.1,1887.4,1832.1
Daniel Evans,34,31.1,1853.5,,1771.9,1599.9,1687.3,,1812.7,1726.7,1770.4,,2021 Monte Carlo QF,30.9,1886.0,1834.3
Kevin Anderson,35,35.2,1852.3,,1765.1,1671.4,1658.0,,1808.7,1761.8,1755.1,,2019 Australian Open R128,32.7,2026.5,1797.6
Karen Khachanov,36,25.1,1852.0,,1763.0,1747.6,1705.0,,1807.5,1799.8,1778.5,,2018 Paris F,22.4,2017.4,1848.6
Grigor Dimitrov,37,30.1,1850.3,,1771.0,1723.1,1521.5,,1810.7,1786.7,1685.9,,2014 Canada QF,23.2,2090.3,1745.9
John Isner,38,36.2,1848.2,,1729.0,1728.2,1688.6,,1788.6,1788.2,1768.4,,2012 US Open R64,27.3,2039.7,1833.6
Andy Murray,39,34.1,1845.8,,1762.3,1776.8,1637.9,,1804.0,1811.3,1741.8,,2017 Doha SF,29.6,2347.0,1744.5
David Goffin,40,30.5,1836.1,,1734.5,1736.0,1724.3,,1785.3,1786.1,1780.2,,2017 Rome R32,26.4,2038.3,1762.4
Filip Krajinovic,41,29.4,1836.0,,1779.3,1786.3,1346.9,,1807.6,1811.1,1591.4,,2020 Rome R32,28.5,1938.4,1770.9
Alexander Bublik,42,24.1,1818.4,,1736.5,1536.5,1587.6,,1777.5,1677.5,1703.0,,2021 Madrid R16,23.9,1845.2,1821.6
Taylor Fritz,43,23.7,1817.9,,1744.2,1653.8,1600.7,,1781.0,1735.8,1709.3,,2019 Los Cabos SF,21.7,1898.7,1825.8
Lloyd Harris,44,24.3,1817.3,,1776.3,1576.3,1431.7,,1796.8,1696.8,1624.5,,2021 Dubai SF,24.1,1862.2,1796.4
Ilya Ivashka,45,27.3,1817.1,,1676.1,1677.4,1604.8,,1746.6,1747.3,1710.9,,2021 Geneva R32,27.2,1838.8,1838.4
Fabio Fognini,46,34.1,1814.2,,1732.3,1756.5,1629.1,,1773.2,1785.3,1721.6,,2014 Munich SF,26.9,2007.7,1776.9
Lorenzo Musetti,47,19.4,1813.7,,1694.4,1717.0,1353.8,,1754.1,1765.3,1583.8,,2021 Roland Garros R32,19.2,1861.1,1819.8
Frances Tiafoe,48,23.4,1808.1,,1732.3,1653.3,1616.8,,1770.2,1730.7,1712.5,,2018 Estoril SF,20.3,1867.5,1821.5
Jeremy Chardy,49,34.4,1807.2,,1766.9,1669.0,1543.8,,1787.1,1738.1,1675.5,,2009 Cincinnati R64,22.5,1897.6,1731.8
Vasek Pospisil,50,31.1,1805.6,,1780.0,1279.2,1467.8,,1792.8,1542.4,1636.7,,2020 Sofia SF,30.4,1885.1,
Richard Gasquet,51,35.1,1800.0,,1687.9,1682.5,1610.3,,1743.9,1741.2,1705.1,,2013 Monte Carlo R16,26.8,2051.8,1780.9
Tommy Paul,52,24.0,1798.0,,1665.2,1675.6,1506.5,,1731.6,1736.8,1652.2,,2020 Australian Open R64,22.7,1837.8,1809.9
Federico Delbonis,53,30.8,1797.9,,1455.9,1786.5,1176.1,,1626.9,1792.2,1487.0,,2017 Hamburg QF,26.8,1863.1,1853.8
Jan Lennard Struff,54,31.2,1797.0,,1686.7,1734.4,1518.1,,1741.9,1765.7,1657.6,,2019 Wimbledon R64,29.2,1898.0,1763.2
Tallon Griekspoor,55,25.0,1789.1,,1589.0,1721.4,1513.3,,1689.1,1755.3,1651.2,,2021 Gstaad R32,25.0,1789.1,1832.8
Laslo Djere,56,26.1,1789.1,,1411.0,1776.5,1313.7,,1600.0,1782.8,1551.4,,2021 Gstaad QF,26.1,1805.0,1809.4
Reilly Opelka,57,23.8,1778.4,,1693.3,1686.1,1391.6,,1735.8,1732.2,1585.0,,2020 Cincinnati R16,23.0,1898.7,1690.3
Aljaz Bedene,58,32.0,1776.5,,1708.2,1676.4,1544.4,,1742.3,1726.4,1660.4,,2017 Wimbledon R64,28.0,1904.0,1721.0
Yoshihito Nishioka,59,25.8,1769.7,,1691.4,1611.7,1394.3,,1730.5,1690.7,1582.0,,2020 Delray Beach SF,24.4,1883.4,1713.2
Marcos Giron,60,27.9,1768.8,,1687.3,1470.8,1594.4,,1728.1,1619.8,1681.6,,2021 Murray River Open R32,27.5,1789.8,1765.7
Arthur Rinderknech,61,26.0,1767.6,,1617.4,1637.9,1567.3,,1692.5,1702.8,1667.5,,2021 Gstaad R16,26.0,1785.3,1788.6
Sam Querrey,62,33.8,1764.5,,1634.2,1635.1,1702.2,,1699.3,1699.8,1733.3,,2012 Paris R16,25.1,1971.5,1659.3
