Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,36.4,2226.7,,2139.5,1960.1,1898.1,,2183.1,2093.4,2062.4,,2016 Miami F,28.8,2470.3,2295.9
Jannik Sinner,2,22.2,2196.7,,2098.9,1913.5,1733.0,,2147.8,2055.1,1964.9,,2023 Davis Cup Finals F,22.2,2196.7,2254.8
Carlos Alcaraz,3,20.5,2148.8,,1983.0,2039.0,1909.3,,2065.9,2093.9,2029.0,,2023 Canada R16,20.2,2239.7,2131.9
Daniil Medvedev,4,27.7,2104.4,,2026.2,1850.0,1751.2,,2065.3,1977.2,1927.8,,2022 Australian Open SF,25.9,2191.9,2098.3
Alexander Zverev,5,26.5,2024.0,,1894.4,1917.9,1619.4,,1959.2,1971.0,1821.7,,2022 Atp Cup RR,24.7,2161.7,2060.4
Andrey Rublev,6,26.0,2020.5,,1910.5,1918.9,1757.6,,1965.5,1969.7,1889.0,,2021 Monte Carlo SF,23.4,2106.2,2011.6
Grigor Dimitrov,7,32.4,2010.9,,1887.2,1802.7,1611.6,,1949.1,1906.8,1811.3,,2014 Canada QF,23.2,2090.6,2093.0
Hubert Hurkacz,8,26.7,1983.1,,1903.9,1717.5,1723.7,,1943.5,1850.3,1853.4,,2023 Paris R16,26.7,1998.8,2011.1
Stefanos Tsitsipas,9,25.2,1973.9,,1879.1,2005.1,1650.8,,1926.5,1989.5,1812.4,,2021 Roland Garros SF,22.8,2133.4,1941.6
Taylor Fritz,10,26.0,1946.6,,1901.8,1757.6,1598.7,,1924.2,1852.1,1772.6,,2023 Monte Carlo QF,25.4,2041.3,1912.9
Alex De Minaur,11,24.7,1945.1,,1856.6,1622.5,1679.5,,1900.9,1783.8,1812.3,,2020 Atp Cup RR,20.8,1993.5,1947.8
Holger Rune,12,20.5,1936.0,,1778.5,1897.3,1631.9,,1857.2,1916.6,1784.0,,2023 Roland Garros R16,20.0,2070.1,1891.0
Ugo Humbert,13,25.3,1930.4,,1845.9,1656.7,1582.4,,1888.1,1793.5,1756.4,,2023 Metz F,25.3,1930.4,1992.1
Matteo Berrettini,14,27.3,1899.7,,1693.2,1801.9,1822.2,,1796.4,1850.8,1860.9,,2022 Gstaad SF,26.2,2072.6,1876.1
Felix Auger Aliassime,15,23.2,1898.1,,1835.9,1729.0,1639.1,,1867.0,1813.6,1768.6,,2022 Paris QF,22.2,2053.1,1853.7
Casper Ruud,16,24.8,1895.1,,1724.1,1940.5,1412.8,,1809.6,1917.8,1653.9,,2022 Roland Garros SF,23.4,2064.0,1835.3
Ben Shelton,17,21.0,1892.4,,1821.7,1393.9,1375.9,,1857.0,1643.1,1634.2,,2023 Tokyo F,21.0,1924.3,1918.3
Tommy Paul,18,26.4,1879.8,,1821.3,1598.1,1618.1,,1850.6,1739.0,1748.9,,2023 Miami R32,25.8,1953.3,1857.0
Jack Draper,19,21.9,1876.2,,1827.2,1500.0,1500.0,,1851.7,1688.1,1688.1,,2023 Lyon R16,21.4,1924.1,1899.0
Nicolas Jarry,20,28.0,1875.9,,1692.4,1800.3,1555.1,,1784.1,1838.1,1715.5,,2023 Basel R32,28.0,1893.0,1913.5
Gael Monfils,21,37.1,1874.8,,1827.7,1527.1,1419.8,,1851.2,1700.9,1647.3,,2015 Monte Carlo QF,28.6,2068.0,1881.5
Sebastian Korda,22,23.3,1871.3,,1783.5,1541.8,1590.4,,1827.4,1706.5,1730.8,,2023 Australian Open R16,22.5,2005.7,1885.5
Karen Khachanov,23,27.4,1870.5,,1758.9,1715.5,1579.1,,1814.7,1793.0,1724.8,,2018 Paris F,22.4,2015.3,1914.4
Tallon Griekspoor,24,27.3,1870.5,,1769.6,1707.1,1703.0,,1820.0,1788.8,1786.7,,2022 Australian Open R128,25.5,1924.9,1883.2
Francisco Cerundolo,25,25.2,1864.7,,1693.4,1824.7,1593.2,,1779.0,1844.7,1728.9,,2023 Wimbledon R128,24.8,1938.5,1858.6
Frances Tiafoe,26,25.7,1863.5,,1757.3,1747.7,1667.7,,1810.4,1805.6,1765.6,,2023 Queen's Club R32,25.4,1960.6,1782.1
Roman Safiullin,27,26.2,1857.7,,1707.5,1631.6,1642.7,,1782.6,1744.7,1750.2,,2023 Paris R32,26.2,1870.9,1897.3
Alejandro Davidovich Fokina,28,24.4,1856.2,,1755.4,1753.5,1502.0,,1805.8,1804.9,1679.1,,2021 Roland Garros R16,21.9,1928.4,1850.1
Andy Murray,29,36.4,1855.0,,1719.7,1752.5,1740.6,,1787.3,1803.7,1797.8,,2017 Doha SF,29.6,2347.2,1805.0
Adrian Mannarino,30,35.3,1852.9,,1772.0,1401.4,1709.7,,1812.4,1627.2,1781.3,,2018 Australian Open R64,29.5,1884.7,1931.3
Matteo Arnaldi,31,22.7,1851.0,,1675.4,1784.3,1482.1,,1763.2,1817.7,1666.6,,2023 Shanghai R64,22.6,1880.7,1865.0
Borna Coric,32,26.7,1832.4,,1766.1,1789.5,1520.2,,1799.2,1811.0,1676.3,,2019 Australian Open R32,22.1,1999.2,1757.0
Tomas Machac,33,23.1,1831.7,,1753.2,1572.8,1491.1,,1792.4,1702.2,1661.4,,2023 Davis Cup Finals QF,23.1,1831.7,1877.8
Denis Shapovalov,34,24.2,1827.8,,1752.6,1731.8,1581.8,,1790.2,1779.8,1704.8,,2020 Auckland R16,20.7,1970.2,1780.1
Jan Lennard Struff,35,33.5,1823.4,,1679.6,1761.3,1576.5,,1751.5,1792.3,1699.9,,2019 Wimbledon R64,29.1,1898.5,1819.3
Laslo Djere,36,28.4,1820.4,,1671.0,1744.2,1449.9,,1745.7,1782.3,1635.2,,2023 Davis Cup Finals RR,28.2,1836.7,1839.5
Yoshihito Nishioka,37,28.0,1819.7,,1748.3,1608.8,1348.1,,1784.0,1714.2,1583.9,,2023 Australian Open R32,27.3,1892.0,1817.2
Arthur Fils,38,19.4,1819.2,,1689.9,1693.9,1522.7,,1754.6,1756.6,1670.9,,2023 Antwerp SF,19.3,1852.4,1823.9
Cameron Norrie,39,28.2,1814.6,,1722.8,1851.6,1658.2,,1768.7,1833.1,1736.4,,2022 Cincinnati QF,26.9,2018.4,1705.5
Sebastian Baez,40,22.8,1814.3,,1607.0,1782.2,1413.5,,1710.6,1798.2,1613.9,,2022 Bastad SF,21.5,1934.6,1830.1
Botic Van De Zandschulp,41,28.1,1813.2,,1737.5,1669.7,1502.4,,1775.4,1741.5,1657.8,,2022 Tel Aviv R32,26.9,1929.1,1823.7
Emil Ruusuvuori,42,24.6,1809.2,,1742.3,1600.6,1499.5,,1775.7,1704.9,1654.4,,2023 s Hertogenbosch QF,24.1,1881.1,1796.1
Stan Wawrinka,43,38.6,1807.0,,1712.8,1683.8,1500.6,,1759.9,1745.4,1653.8,,2016 Australian Open R32,30.8,2144.3,1773.1
Alexander Bublik,44,26.3,1804.2,,1659.8,1536.7,1755.7,,1732.0,1670.4,1779.9,,2022 Basel R16,25.3,1852.6,1820.9
Marton Fucsovics,45,31.7,1802.2,,1670.1,1657.9,1693.3,,1736.2,1730.0,1747.7,,2021 Miami R64,29.1,1924.6,1797.8
Jiri Lehecka,46,22.0,1799.8,,1680.8,1661.6,1622.1,,1740.3,1730.7,1710.9,,2023 Doha QF,21.2,1901.1,1770.1
Mackenzie Mcdonald,47,28.5,1799.6,,1737.0,1453.6,1579.6,,1768.3,1626.6,1689.6,,2023 Miami R64,27.9,1832.9,1811.3
Roberto Bautista Agut,48,35.6,1796.4,,1707.0,1681.0,1699.9,,1751.7,1738.7,1748.1,,2016 Rotterdam R16,27.8,2014.5,1721.1
Aslan Karatsev,49,30.1,1795.8,,1660.7,1751.2,1394.0,,1728.2,1773.5,1594.9,,2021 Rome R32,27.6,1958.8,1832.8
Lorenzo Musetti,50,21.7,1791.6,,1639.7,1846.0,1479.4,,1715.6,1818.8,1635.5,,2022 Paris R16,20.6,1925.4,1736.7
Jordan Thompson,51,29.5,1791.0,,1705.7,1385.5,1670.1,,1748.4,1588.3,1730.6,,2023 Tokyo R32,29.4,1821.4,1806.4
Marcos Giron,52,30.2,1788.1,,1700.8,1593.3,1501.7,,1744.4,1690.7,1644.9,,2021 Paris R32,28.2,1843.2,1796.7
John Isner,53,38.3,1788.0,,1686.2,1699.5,1669.8,,1737.1,1743.7,1728.9,,2012 US Open R64,27.3,2039.9,1626.6
Lorenzo Sonego,54,28.4,1786.4,,1675.2,1696.5,1558.6,,1730.8,1741.5,1672.5,,2021 Rome QF,25.9,1888.0,1758.8
Daniel Evans,55,33.3,1782.6,,1723.3,1602.8,1607.0,,1753.0,1692.7,1694.8,,2021 Monte Carlo QF,30.8,1887.5,1764.5
Borna Gojo,56,25.6,1781.8,,1735.5,1562.4,1298.1,,1758.6,1672.1,1539.9,,2023 Vienna R16,25.6,1789.1,1826.2
J J Wolf,57,24.8,1780.1,,1682.6,1557.2,1469.2,,1731.4,1668.7,1624.6,,2023 Dallas QF,24.1,1845.0,1773.6
Yibing Wu,58,23.8,1780.0,,1761.4,1490.1,1371.0,,1770.7,1635.1,1575.5,,2023 Indian Wells R128,23.3,1874.5,1759.4
Mikael Ymer,59,24.8,1778.0,,1700.2,1558.6,1526.2,,1739.1,1668.3,1652.1,,2019 Stockholm R32,21.0,1875.5,1746.7
Sebastian Ofner,60,27.4,1774.2,,1607.3,1732.7,1571.4,,1690.7,1753.5,1672.8,,2023 Bastad R16,27.1,1805.9,1785.6
Thanasi Kokkinakis,61,27.5,1773.2,,1717.0,1683.3,1341.2,,1745.1,1728.3,1557.2,,2015 Queen's Club R32,19.1,1867.8,1756.8
Dominic Thiem,62,30.1,1769.2,,1702.6,1675.4,1453.8,,1735.9,1722.3,1611.5,,2016 Halle R16,22.7,2123.5,1778.9
Alexander Shevchenko,63,22.9,1769.1,,1698.0,1593.2,1377.7,,1733.5,1681.1,1573.4,,2023 Metz SF,22.9,1779.3,1792.7
Diego Schwartzman,64,31.1,1766.1,,1689.8,1724.0,1503.0,,1727.9,1745.1,1634.5,,2020 Paris R16,28.2,1973.3,1762.0
Tomas Martin Etcheverry,65,24.2,1765.5,,1590.8,1724.7,1332.2,,1678.1,1745.1,1548.9,,2023 Roland Garros R16,23.8,1845.4,1764.3
Hamad Medjedovic,66,20.3,1758.4,,1621.9,1676.6,1503.9,,1690.2,1717.5,1631.2,,2023 Astana QF,20.1,1793.8,1770.1
Christopher Eubanks,67,27.4,1757.3,,1612.6,1378.6,1706.6,,1685.0,1567.9,1731.9,,2023 Atlanta R16,27.2,1848.0,1739.4
Cristian Garin,68,27.4,1755.0,,1588.9,1726.7,1641.2,,1672.0,1740.9,1698.1,,2021 Bastad R16,25.1,1888.4,1712.0
Zhizhen Zhang,69,26.9,1752.1,,1586.9,1693.8,1432.8,,1669.5,1722.9,1592.5,,2022 Astana R32,25.9,1770.4,1798.9
Brandon Nakashima,70,22.2,1750.4,,1672.7,1551.2,1541.2,,1711.6,1650.8,1645.8,,2021 NextGen Finals RR,20.2,1897.7,1736.4
Miomir Kecmanovic,71,24.2,1749.2,,1637.3,1651.4,1471.2,,1693.2,1700.3,1610.2,,2022 Munich QF,22.6,1895.3,1731.5
Dusan Lajovic,72,33.3,1748.7,,1603.9,1696.6,1276.2,,1676.3,1722.7,1512.5,,2018 Beijing R16,28.2,1845.7,1741.2
Fabio Fognini,73,36.5,1744.4,,1595.9,1741.9,1600.5,,1670.2,1743.2,1672.5,,2014 Munich SF,26.9,2007.9,1793.5
Fabian Marozsan,74,24.0,1739.5,,1595.3,1624.7,1442.9,,1667.4,1682.1,1591.2,,2023 Sofia R16,24.0,1754.4,1754.4
Alexei Popyrin,75,24.2,1738.7,,1580.1,1788.8,1439.5,,1659.4,1763.8,1589.1,,2021 Madrid R32,21.7,1809.8,1743.1
Yannick Hanfmann,76,31.9,1738.3,,1538.4,1716.8,1487.2,,1638.3,1727.6,1612.8,,2023 Roland Garros Qual,31.5,1829.9,1715.0
Jason Kubler,77,30.2,1734.1,,1577.5,1548.1,1664.0,,1655.8,1641.1,1699.0,,2022 Newport QF,29.1,1791.4,1720.8
Yosuke Watanuki,78,25.6,1732.6,,1680.7,1532.6,1531.3,,1706.7,1632.6,1632.0,,2023 Madrid R128,25.0,1788.4,1727.8
