Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Carlos Alcaraz,1,19.3,2141.9,,2025.9,2017.0,1572.5,,2083.9,2079.5,1857.2,,2022 Roland Garros R16,19.0,2223.6,2137.2
Alexander Zverev,2,25.0,2133.9,,2015.4,2044.4,1671.4,,2074.7,2089.1,1902.6,,2022 Atp Cup RR,24.7,2162.2,2122.7
Rafael Nadal,3,36.2,2097.4,,1922.0,1978.7,1630.2,,2009.7,2038.0,1863.8,,2009 Madrid SF,22.9,2370.1,2154.9
Novak Djokovic,4,35.3,2079.4,,1949.1,1918.5,1871.6,,2014.2,1998.9,1975.5,,2016 Miami F,28.8,2470.0,2149.5
Jannik Sinner,5,21.0,2052.1,,1924.2,1958.0,1543.4,,1988.2,2005.0,1797.8,,2022 Canada R32,20.9,2104.4,2037.0
Casper Ruud,6,23.7,2047.5,,1926.7,1966.7,1426.7,,1987.1,2007.1,1737.1,,2022 Roland Garros SF,23.4,2064.4,2062.7
Matteo Berrettini,7,26.4,2046.1,,1849.5,1885.6,1954.0,,1947.8,1965.9,2000.1,,2022 Gstaad SF,26.2,2073.1,2052.6
Nick Kyrgios,8,27.3,2032.8,,1886.0,1534.2,1758.1,,1959.4,1783.5,1895.5,,2017 Cincinnati SF,22.2,2088.8,2090.8
Stefanos Tsitsipas,9,24.1,2016.3,,1881.0,2040.6,1672.8,,1948.7,2028.5,1844.6,,2021 Roland Garros SF,22.8,2135.0,1969.2
Daniil Medvedev,10,26.6,2016.3,,1948.2,1694.2,1735.2,,1982.3,1855.2,1875.7,,2022 Australian Open SF,25.9,2192.4,1981.1
Andrey Rublev,11,24.8,1974.4,,1912.5,1843.4,1612.0,,1943.5,1908.9,1793.2,,2021 Monte Carlo SF,23.4,2106.7,1943.7
Cameron Norrie,12,27.0,1963.6,,1861.4,1834.7,1660.8,,1912.5,1899.2,1812.2,,2022 Cincinnati QF,26.9,2018.8,1940.7
Hubert Hurkacz,13,25.6,1952.6,,1852.8,1743.4,1753.4,,1902.7,1848.0,1853.0,,2022 Canada SF,25.4,1998.6,1940.8
