Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,36.0,2170.6,,2075.4,1960.3,1871.6,,2123.0,2065.4,2021.1,,2016 Miami F,28.8,2470.1,2155.4
Carlos Alcaraz,2,20.0,2168.9,,2037.0,2039.1,1500.0,,2102.9,2104.0,1834.5,,2022 Roland Garros R16,19.0,2224.5,2182.9
Daniil Medvedev,3,27.2,2128.5,,2060.8,1850.1,1731.8,,2094.6,1989.3,1930.1,,2022 Australian Open SF,25.9,2191.8,2171.0
Jannik Sinner,4,21.7,2064.9,,1996.4,1913.6,1543.3,,2030.7,1989.3,1804.1,,2023 Miami SF,21.5,2110.0,2038.3
Stefanos Tsitsipas,5,24.7,2055.7,,1922.4,2005.3,1711.0,,1989.0,2030.5,1883.3,,2021 Roland Garros SF,22.8,2133.3,2040.4
Holger Rune,6,20.0,2050.4,,1906.6,1897.4,1351.8,,1978.5,1973.9,1701.1,,2023 Roland Garros R16,20.0,2070.0,2054.7
Andrey Rublev,7,25.6,2011.4,,1912.7,1880.6,1611.8,,1962.0,1946.0,1811.6,,2021 Monte Carlo SF,23.4,2106.1,1997.3
Taylor Fritz,8,25.5,1985.2,,1930.7,1757.7,1663.6,,1957.9,1871.4,1824.4,,2023 Monte Carlo QF,25.4,2041.2,1939.4
Casper Ruud,9,24.4,1966.7,,1780.4,1947.2,1426.5,,1873.5,1956.9,1696.6,,2022 Roland Garros SF,23.4,2063.9,1976.8
Karen Khachanov,10,27.0,1959.7,,1833.3,1825.6,1689.1,,1896.5,1892.6,1824.4,,2018 Paris F,22.4,2015.2,1979.1
Alexander Zverev,11,26.1,1946.0,,1796.2,1888.3,1546.2,,1871.1,1917.1,1746.1,,2022 Atp Cup RR,24.7,2161.6,1943.5
Felix Auger Aliassime,12,22.8,1939.8,,1896.0,1729.1,1687.8,,1917.9,1834.5,1813.8,,2022 Paris QF,22.2,2053.0,1760.9
Cameron Norrie,13,27.7,1936.5,,1851.4,1851.7,1660.7,,1893.9,1894.1,1798.6,,2022 Cincinnati QF,26.9,2018.3,1881.1
Grigor Dimitrov,14,32.0,1922.1,,1798.9,1802.8,1517.5,,1860.5,1862.5,1719.8,,2014 Canada QF,23.2,2090.5,1931.0
Frances Tiafoe,15,25.3,1921.4,,1854.1,1747.8,1604.0,,1887.8,1834.6,1762.7,,2023 Houston F,25.1,1955.1,1877.1
Hubert Hurkacz,16,26.2,1917.1,,1859.6,1717.6,1753.3,,1888.3,1817.3,1835.2,,2022 Canada SF,25.4,1998.0,1846.1
Nick Kyrgios,17,27.4,1907.9,,1762.1,1500.0,1631.0,,1835.0,1703.9,1769.4,,2017 Cincinnati SF,22.2,2089.3,
Jack Draper,18,21.4,1901.3,,1833.4,1528.0,1527.4,,1867.3,1714.7,1714.4,,2023 Lyon R16,21.4,1924.0,1877.2
Rafael Nadal,19,36.6,1898.7,,1731.2,1828.4,1500.0,,1815.0,1863.6,1699.4,,2009 Madrid SF,22.9,2370.1,
Francisco Cerundolo,20,24.7,1897.5,,1698.1,1819.5,1368.5,,1797.8,1858.5,1633.0,,2023 Roland Garros R32,24.7,1905.7,1958.2
Borna Coric,21,26.5,1897.2,,1809.0,1789.6,1620.3,,1853.1,1843.4,1758.7,,2019 Australian Open R32,22.1,1999.1,1853.8
Alex De Minaur,22,24.2,1889.2,,1843.9,1622.6,1651.9,,1866.5,1755.9,1770.5,,2020 Atp Cup RR,20.8,1993.4,1769.7
Tommy Paul,23,26.0,1882.6,,1867.1,1598.2,1629.1,,1874.8,1740.4,1755.8,,2023 Miami R32,25.8,1953.2,1816.9
Alejandro Davidovich Fokina,24,23.9,1879.2,,1726.0,1792.6,1531.8,,1802.6,1835.9,1705.5,,2021 Roland Garros R16,21.9,1928.3,1913.9
