Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,34.2,2161.5,,2026.9,2036.0,1962.4,,2094.2,2098.7,2062.0,,2016 Miami F,28.8,2470.0,2174.6
Rafael Nadal,2,35.2,2094.8,,1891.6,2050.9,1563.0,,1993.2,2072.9,1828.9,,2009 Madrid SF,22.9,2370.0,2121.8
Daniil Medvedev,3,25.4,2088.1,,2047.3,1713.9,1723.4,,2067.7,1901.0,1905.8,,2021 Australian Open SF,25.0,2159.1,2031.9
Stefanos Tsitsipas,4,22.9,2073.1,,1930.2,2005.2,1543.4,,2001.6,2039.1,1808.3,,2021 Roland Garros SF,22.8,2132.6,2057.7
Alexander Zverev,5,24.2,2071.2,,1980.7,1998.9,1671.4,,2026.0,2035.1,1871.3,,2017 Canada F,20.3,2148.1,2095.7
Roger Federer,6,39.9,2042.8,,1935.8,1749.3,1813.4,,1989.3,1896.1,1928.1,,2007 Dubai F,25.6,2382.0,1853.4
Matteo Berrettini,7,25.2,2035.9,,1737.5,1910.3,1853.0,,1886.7,1973.1,1944.5,,2021 Wimbledon SF,25.2,2044.6,2117.9
Andrey Rublev,8,23.7,2021.0,,1958.8,1827.2,1652.8,,1989.9,1924.1,1836.9,,2021 Monte Carlo SF,23.5,2105.9,1945.2
Dominic Thiem,9,27.7,2002.1,,1934.1,1935.9,1618.3,,1968.1,1969.0,1810.2,,2016 Halle R16,22.8,2123.2,1756.8
Pablo Carreno Busta,10,30.0,1988.4,,1869.6,1867.8,1439.8,,1929.0,1928.1,1714.1,,2021 Tokyo Olympics BR,30.0,1988.4,2043.6
Casper Ruud,11,22.6,1981.8,,1636.0,1951.0,1465.9,,1808.9,1966.4,1723.8,,2021 Kitzbuhel F,22.6,1981.8,2047.3
Jannik Sinner,12,20.0,1955.8,,1909.0,1806.7,1312.8,,1932.4,1881.3,1634.3,,2021 Barcelona QF,19.7,2022.9,1942.8
Cameron Norrie,13,25.9,1928.3,,1763.0,1810.4,1575.1,,1845.7,1869.4,1751.7,,2021 Atlanta R16,25.9,1956.7,1976.2
Alejandro Davidovich Fokina,14,22.1,1911.3,,1719.2,1799.1,1463.3,,1815.3,1855.2,1687.3,,2021 Roland Garros R16,22.0,1931.8,1938.9
Stan Wawrinka,15,35.9,1908.3,,1826.8,1848.6,1537.0,,1867.5,1878.4,1722.6,,2016 Australian Open R32,30.8,2145.8,
Diego Schwartzman,16,28.9,1900.3,,1753.8,1872.6,1526.0,,1827.0,1886.4,1713.1,,2020 Paris R16,28.2,1973.9,1849.7
Karen Khachanov,17,25.2,1899.6,,1815.0,1747.6,1705.0,,1857.3,1823.6,1802.3,,2018 Paris F,22.4,2017.4,1952.4
Ugo Humbert,18,23.1,1899.5,,1778.1,1405.9,1747.3,,1838.8,1652.7,1823.4,,2020 Paris R16,22.4,1916.7,1928.5
Kei Nishikori,19,31.6,1898.4,,1806.6,1805.0,1628.4,,1852.5,1851.7,1763.4,,2016 US Open QF,26.7,2210.4,1960.7
