Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.1,2210.1,,2110.9,2039.2,1587.6,,2160.5,2124.6,1898.8,,2022 Wimbledon R64,21.0,2264.2,2261.9
Ashleigh Barty,2,25.7,2180.6,,2071.5,1891.5,1773.1,,2126.0,2036.0,1976.9,,2021 Us Open R64,25.3,2219.8,2114.7
Ons Jabeur,3,27.8,2091.5,,1898.0,1858.6,1820.1,,1994.8,1975.1,1955.8,,2022 Wimbledon SF,27.8,2106.4,2132.6
Simona Halep,4,30.7,2044.9,,1919.8,1843.6,1778.8,,1982.4,1944.2,1911.8,,2015 Stuttgart QF,23.5,2177.7,2061.5
Paula Badosa,5,24.6,2021.9,,1949.4,1837.7,1540.0,,1985.7,1929.8,1780.9,,2022 Australian Open R32,24.1,2083.9,1974.3
Victoria Azarenka,6,32.8,2005.0,,1917.6,1720.2,1563.2,,1961.3,1862.6,1784.1,,2013 Indian Wells R16,23.5,2325.6,1917.4
Naomi Osaka,7,24.5,2004.5,,1978.0,1579.6,1500.0,,1991.3,1792.1,1752.3,,2021 Miami R16,23.4,2199.5,1923.5
Cori Gauff,8,18.2,2001.5,,1814.2,1867.1,1704.6,,1907.8,1934.3,1853.0,,2021 Roland Garros R16,17.2,2043.9,2008.1
Amanda Anisimova,9,20.8,1995.3,,1810.7,1787.5,1626.7,,1903.0,1891.4,1811.0,,2022 Wimbledon R16,20.8,2008.6,2027.6
Anett Kontaveit,10,26.5,1992.9,,1969.4,1713.3,1506.0,,1981.2,1853.1,1749.4,,2022 Indian Wells R64,26.2,2105.8,1849.2
Maria Sakkari,11,26.9,1982.7,,1948.8,1776.9,1554.8,,1965.8,1879.8,1768.7,,2022 Indian Wells SF,26.6,2070.1,1901.4
Elena Rybakina,12,23.0,1981.9,,1868.8,1708.7,1796.8,,1925.3,1845.3,1889.3,,2020 Dubai SF,20.6,2032.0,2008.6
Marketa Vondrousova,13,22.8,1980.2,,1912.2,1713.2,1314.1,,1946.2,1846.7,1647.1,,2019 Roland Garros SF,19.9,2059.6,1946.9
Belinda Bencic,14,25.3,1979.2,,1874.4,1740.2,1677.5,,1926.8,1859.7,1828.3,,2016 St. Petersburg SF,18.9,2121.2,1967.7
Jessica Pegula,15,28.3,1973.6,,1853.3,1719.8,1468.1,,1913.4,1846.7,1720.8,,2022 Wimbledon R64,28.3,1990.8,1976.4
Aryna Sabalenka,16,24.1,1970.8,,1843.8,1804.8,1681.7,,1907.3,1887.8,1826.3,,2021 Rome R32,23.0,2127.9,1917.6
Petra Kvitova,17,32.3,1961.4,,1876.5,1798.9,1744.6,,1919.0,1880.1,1853.0,,2012 Sydney QF,21.8,2174.7,1935.9
Daria Kasatkina,18,25.1,1956.5,,1812.4,1771.1,1620.7,,1884.4,1863.8,1788.6,,2018 Indian Wells SF,20.8,2046.6,1961.7
Danielle Collins,19,28.5,1944.5,,1935.7,1657.3,1432.3,,1940.1,1800.9,1688.4,,2022 Australian Open SF,28.0,2048.0,1790.1
Jelena Ostapenko,20,25.0,1939.5,,1880.9,1623.9,1740.6,,1910.2,1781.7,1840.1,,2022 Doha QF,24.7,2034.8,1890.3
Leylah Fernandez,21,19.7,1939.2,,1871.1,1656.7,1397.5,,1905.1,1797.9,1668.3,,2022 Indian Wells R32,19.4,1974.0,1917.7
Ekaterina Alexandrova,22,27.5,1931.8,,1724.8,1707.1,1645.5,,1828.3,1819.5,1788.7,,2020 St. Petersburg R16,25.2,1974.5,1989.5
Veronika Kudermetova,23,25.1,1917.2,,1821.6,1752.2,1604.1,,1869.4,1834.7,1760.7,,2021 Roland Garros R128,24.1,1971.7,1926.1
Karolina Pliskova,24,30.2,1915.5,,1860.9,1747.4,1721.0,,1888.2,1831.4,1818.2,,2019 Wimbledon R32,27.2,2087.5,1724.8
