Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Jannik Sinner,1,22.8,2254.1,,2190.9,1975.5,1842.4,,2222.5,2114.8,2048.2,,2024 Monte Carlo QF,22.6,2271.1,2226.5
Carlos Alcaraz,2,21.2,2217.5,,2046.2,2067.9,1980.2,,2131.8,2142.7,2098.8,,2023 Canada R16,20.2,2239.6,2233.7
Novak Djokovic,3,37.1,2200.3,,2103.3,2002.3,1911.9,,2151.8,2101.3,2056.1,,2016 Miami F,28.8,2470.3,2142.6
Daniil Medvedev,4,28.4,2106.7,,2053.5,1835.7,1762.4,,2080.1,1971.2,1934.5,,2022 Australian Open SF,25.9,2191.9,2052.7
Alexander Zverev,5,27.2,2059.4,,1938.2,1967.9,1689.6,,1998.8,2013.6,1874.5,,2022 Atp Cup RR,24.7,2161.7,2057.2
Grigor Dimitrov,6,33.1,2044.3,,1949.7,1808.0,1659.4,,1997.0,1926.1,1851.8,,2014 Canada QF,23.2,2090.6,2046.7
Alex De Minaur,7,25.3,2033.2,,1926.2,1795.3,1758.6,,1979.7,1914.3,1895.9,,2024 s Hertogenbosch F,25.3,2038.4,2059.4
Hubert Hurkacz,8,27.3,2013.8,,1877.4,1824.6,1769.5,,1945.6,1919.2,1891.6,,2024 Halle SF,27.3,2016.0,2038.3
Tommy Paul,9,27.2,2005.4,,1877.1,1766.7,1771.9,,1941.3,1886.0,1888.7,,2024 Paris Olympics R16,27.2,2010.3,2073.3
Taylor Fritz,10,26.7,1992.3,,1889.8,1827.8,1729.0,,1941.0,1910.1,1860.6,,2023 Monte Carlo QF,25.4,2041.3,2013.4
Casper Ruud,11,25.6,1991.8,,1843.8,1952.2,1437.5,,1917.8,1972.0,1714.6,,2022 Roland Garros SF,23.4,2064.0,1993.0
Stefanos Tsitsipas,12,25.9,1989.9,,1850.5,2000.7,1602.5,,1920.2,1995.3,1796.2,,2021 Roland Garros SF,22.8,2133.4,1978.5
