Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,34.5,2185.2,,2068.0,2016.3,1942.4,,2126.6,2100.8,2063.8,,2016 Miami F,28.8,2470.0,
Daniil Medvedev,2,25.9,2173.2,,2097.2,1714.1,1723.4,,2135.2,1943.6,1948.3,,2022 Australian Open SF,25.9,2188.7,1995.2
Alexander Zverev,3,24.7,2129.4,,2041.5,1999.1,1671.4,,2085.4,2064.3,1900.4,,2022 Atp Cup RR,24.7,2157.9,1783.2
Rafael Nadal,4,35.6,2054.2,,1896.1,1951.2,1500.0,,1975.1,2002.7,1777.1,,2009 Madrid SF,22.9,2370.0,2079.9
Stefanos Tsitsipas,5,23.4,2046.9,,1917.9,2005.5,1543.4,,1982.4,2026.2,1795.2,,2021 Roland Garros SF,22.8,2132.6,1862.3
Roger Federer,6,39.9,2043.0,,1936.7,1749.6,1813.4,,1989.8,1896.3,1928.2,,2007 Dubai F,25.6,2382.0,
Matteo Berrettini,7,25.8,2022.8,,1835.9,1910.5,1853.0,,1929.3,1966.7,1937.9,,2021 Wimbledon SF,25.2,2044.4,1882.1
Carlos Alcaraz,8,18.7,2017.6,,1883.8,1834.4,1441.4,,1950.7,1926.0,1729.5,,2022 Australian Open R64,18.7,2038.3,
Jannik Sinner,9,20.4,2011.5,,1934.0,1807.0,1312.8,,1972.8,1909.2,1662.2,,2022 Australian Open R16,20.4,2026.2,1846.3
Casper Ruud,10,23.0,2010.2,,1846.0,1951.2,1465.9,,1928.1,1980.7,1738.0,,2021 Tour Finals RR,22.9,2032.0,
Dominic Thiem,11,27.7,2002.1,,1934.8,1936.2,1618.3,,1968.4,1969.1,1810.2,,2016 Halle R16,22.8,2123.2,
Felix Auger Aliassime,12,21.4,1966.9,,1868.1,1681.9,1784.0,,1917.5,1824.4,1875.5,,2022 Australian Open R16,21.4,1973.1,1932.7
