Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,22.8,2247.6,,2138.7,2103.1,1697.1,,2193.1,2175.3,1972.3,,2022 Wimbledon R64,21.0,2264.7,2189.8
Elena Rybakina,2,24.8,2138.4,,2035.0,1887.8,1773.9,,2086.7,2013.1,1956.1,,2024 Madrid QF,24.8,2152.1,2170.7
Aryna Sabalenka,3,25.9,2109.4,,1999.4,1940.0,1739.6,,2054.4,2024.7,1924.5,,2024 Australian Open F,25.6,2141.6,2063.0
Coco Gauff,4,20.1,2052.8,,1992.8,1803.4,1643.4,,2022.8,1928.1,1848.1,,2024 Australian Open QF,19.8,2155.1,1910.7
Danielle Collins,5,30.3,2044.3,,1929.3,1808.2,1428.9,,1986.8,1926.3,1736.6,,2024 Madrid R32,30.3,2055.6,2132.5
Jessica Pegula,6,30.1,2039.9,,1951.0,1760.7,1587.1,,1995.4,1900.3,1813.5,,2024 United Cup RR,29.8,2092.9,1892.1
Qinwen Zheng,7,21.5,1972.5,,1894.5,1794.8,1336.6,,1933.5,1883.6,1654.5,,2024 Australian Open SF,21.2,2050.9,1857.2
Marketa Vondrousova,8,24.8,1962.4,,1804.6,1723.1,1669.5,,1883.5,1842.8,1816.0,,2019 Roland Garros SF,19.9,2060.3,1878.8
Marta Kostyuk,9,21.8,1960.7,,1859.8,1684.5,1496.2,,1910.3,1822.6,1728.5,,2024 Stuttgart SF,21.7,1990.6,2021.0
Maria Sakkari,10,28.7,1956.4,,1880.8,1802.2,1551.3,,1918.6,1879.3,1753.9,,2022 Indian Wells SF,26.6,2070.6,1964.9
Jelena Ostapenko,11,26.8,1951.6,,1859.0,1697.7,1786.3,,1905.3,1824.7,1869.0,,2022 Doha QF,24.7,2035.3,1890.1
Ons Jabeur,12,29.6,1943.7,,1782.1,1841.6,1808.3,,1862.9,1892.6,1876.0,,2022 Wimbledon SF,27.8,2106.9,1755.7
Mirra Andreeva,13,16.9,1935.6,,1701.4,1807.0,1561.1,,1818.5,1871.3,1748.4,,2024 Australian Open R32,16.7,1953.1,1913.7
Emma Navarro,14,22.9,1933.4,,1876.3,1672.4,1528.3,,1904.9,1802.9,1730.9,,2024 Miami R32,22.8,1960.2,1951.8
Daria Kasatkina,15,26.9,1924.6,,1793.9,1802.2,1617.9,,1859.3,1863.4,1771.2,,2018 Indian Wells SF,20.8,2047.4,1901.7
Victoria Azarenka,16,34.7,1921.9,,1860.6,1624.7,1509.3,,1891.3,1773.3,1715.6,,2013 Indian Wells R16,23.5,2331.4,1949.5
Anna Kalinskaya,17,25.3,1916.3,,1868.8,1572.5,1474.2,,1892.6,1744.4,1695.3,,2024 Dubai SF,25.2,1959.6,1917.6
Jasmine Paolini,18,28.2,1906.8,,1811.0,1712.2,1311.0,,1858.9,1809.5,1608.9,,2024 Madrid R32,28.2,1917.8,1934.7
Madison Keys,19,29.1,1895.5,,1749.7,1691.4,1654.1,,1822.6,1793.5,1774.8,,2016 Olympics QF,21.4,2091.6,1901.0
Linda Noskova,20,19.4,1893.1,,1848.2,1574.7,1338.2,,1870.7,1733.9,1615.7,,2024 Stuttgart R32,19.4,1933.4,1872.0
Karolina Muchova,21,27.0,1889.2,,1791.4,1697.4,1500.0,,1840.3,1793.3,1694.6,,2023 Us Open QF,27.0,2025.5,
Anastasia Pavlyuchenkova,22,32.8,1883.1,,1802.9,1702.7,1481.3,,1843.0,1792.9,1682.2,,2011 Roland Garros R16,19.8,2063.5,1870.2
Ekaterina Alexandrova,23,29.4,1882.5,,1805.2,1597.7,1702.6,,1843.8,1740.1,1792.6,,2020 St. Petersburg R16,25.2,1975.0,1819.1
Sloane Stephens,24,31.0,1881.8,,1694.2,1799.2,1522.8,,1788.0,1840.5,1702.3,,2017 US Open F,24.4,2022.8,1958.8
Beatriz Haddad Maia,25,27.8,1875.2,,1733.9,1772.1,1698.6,,1804.5,1823.6,1786.9,,2023 Montreal R64,27.1,1932.0,1834.2
Leylah Fernandez,26,21.6,1869.3,,1800.1,1550.9,1418.7,,1834.7,1710.1,1644.0,,2022 Indian Wells R32,19.4,1974.5,1751.2
Barbora Krejcikova,27,28.3,1866.1,,1835.2,1598.4,1593.3,,1850.7,1732.3,1729.7,,2021 Us Open R16,25.7,2049.0,1673.9
Paula Badosa,28,26.4,1863.7,,1746.1,1723.4,1542.0,,1804.9,1793.6,1702.9,,2022 Australian Open R32,24.1,2084.4,1734.0
Anastasia Potapova,29,23.0,1862.8,,1747.7,1720.1,1588.9,,1805.2,1791.5,1725.9,,2023 Birmingham QF,22.2,1915.9,1845.1
Sorana Cirstea,30,34.0,1861.6,,1790.5,1616.2,1558.3,,1826.1,1738.9,1710.0,,2013 US Open R128,23.3,1908.4,1841.3
Karolina Pliskova,31,32.0,1858.5,,1802.5,1718.8,1645.3,,1830.5,1788.7,1751.9,,2019 Wimbledon R32,27.2,2088.2,1836.3
Liudmila Samsonova,32,25.4,1857.7,,1786.5,1540.3,1541.2,,1822.1,1699.0,1699.5,,2023 Zhengzhou R32,24.9,1989.0,1661.9
Emma Raducanu,33,21.4,1856.9,,1727.9,1560.7,1505.2,,1792.4,1708.8,1681.0,,2021 Us Open F,18.7,2005.1,1809.8
