Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,35.7,2176.3,,2075.4,1917.8,1871.7,,2125.8,2047.1,2024.0,,2016 Miami F,28.8,2470.1,2125.7
Carlos Alcaraz,2,19.8,2124.5,,2028.9,1969.9,1500.0,,2076.7,2047.2,1812.2,,2022 Roland Garros R16,19.0,2224.6,2093.7
Daniil Medvedev,3,27.0,2118.5,,2039.3,1693.9,1731.9,,2078.9,1906.2,1925.2,,2022 Australian Open SF,25.9,2191.8,2193.8
Jannik Sinner,4,21.5,2067.2,,1958.8,1957.6,1543.4,,2013.0,2012.4,1805.3,,2022 Canada R32,20.9,2104.0,2045.0
Stefanos Tsitsipas,5,24.5,2052.6,,1934.9,2038.2,1711.1,,1993.8,2045.4,1881.8,,2021 Roland Garros SF,22.8,2133.3,1945.6
Taylor Fritz,6,25.3,2008.5,,1919.0,1686.7,1663.7,,1963.8,1847.6,1836.1,,2023 Indian Wells R16,25.3,2017.6,1998.2
Felix Auger Aliassime,7,22.5,2006.7,,1916.2,1785.0,1687.9,,1961.4,1895.8,1847.3,,2022 Paris QF,22.2,2053.0,1898.6
Cameron Norrie,8,27.5,2001.0,,1870.5,1930.6,1660.8,,1935.7,1965.8,1830.9,,2022 Cincinnati QF,26.9,2018.3,2015.0
Andrey Rublev,9,25.3,1995.2,,1911.3,1843.1,1611.9,,1953.3,1919.2,1803.6,,2021 Monte Carlo SF,23.4,2106.1,1944.0
Holger Rune,10,19.8,1980.7,,1909.0,1758.3,1351.8,,1944.8,1869.5,1666.3,,2022 Paris F,19.5,2020.5,1852.2
Hubert Hurkacz,11,26.0,1964.1,,1869.9,1743.0,1753.4,,1917.0,1853.5,1858.8,,2022 Canada SF,25.4,1998.0,1922.7
Matteo Berrettini,12,26.8,1963.3,,1781.6,1885.1,1954.0,,1872.5,1924.2,1958.7,,2022 Gstaad SF,26.2,2072.6,1687.2
Alex De Minaur,13,24.0,1957.4,,1865.4,1600.2,1652.0,,1911.4,1778.8,1804.7,,2020 Atp Cup RR,20.8,1993.4,1879.7
Frances Tiafoe,14,25.1,1947.6,,1865.2,1696.3,1604.1,,1906.4,1822.0,1775.9,,2023 Indian Wells QF,25.1,1953.5,1931.1
Tommy Paul,15,25.8,1939.0,,1861.4,1590.6,1629.2,,1900.2,1764.8,1784.1,,2023 Indian Wells R32,25.8,1948.8,1938.4
Alexander Zverev,16,25.8,1937.9,,1815.7,1918.8,1546.4,,1876.8,1928.4,1742.1,,2022 Atp Cup RR,24.7,2161.7,1811.2
Casper Ruud,17,24.2,1934.9,,1787.2,1966.4,1426.6,,1861.0,1950.6,1680.7,,2022 Roland Garros SF,23.4,2063.9,1637.4
Nick Kyrgios,18,27.4,1932.9,,1787.1,1500.0,1656.1,,1860.0,1716.4,1794.5,,2017 Cincinnati SF,22.2,2089.3,
Rafael Nadal,19,36.6,1923.8,,1756.1,1853.1,1505.2,,1840.0,1888.5,1714.5,,2009 Madrid SF,22.9,2370.2,
Karen Khachanov,20,26.7,1915.5,,1798.7,1802.3,1689.2,,1857.1,1858.9,1802.4,,2018 Paris F,22.4,2015.2,1822.0
