Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Jannik Sinner,1,22.8,2254.1,,2190.9,1975.5,1842.4,,2222.5,2114.8,2048.2,,2024 Monte Carlo QF,22.6,2271.1,2226.5
Carlos Alcaraz,2,21.1,2217.1,,2046.2,2071.4,1980.2,,2131.6,2144.2,2098.6,,2023 Canada R16,20.2,2239.6,2238.6
Novak Djokovic,3,37.1,2182.4,,2103.3,1954.0,1911.9,,2142.9,2068.2,2047.1,,2016 Miami F,28.8,2470.3,2032.3
Daniil Medvedev,4,28.3,2119.2,,2053.5,1850.6,1762.4,,2086.4,1984.9,1940.8,,2022 Australian Open SF,25.9,2191.9,2084.5
Alexander Zverev,5,27.1,2067.2,,1938.2,1979.6,1689.6,,2002.7,2023.4,1878.4,,2022 Atp Cup RR,24.7,2161.7,2082.5
Grigor Dimitrov,6,33.1,2044.3,,1949.7,1808.0,1659.4,,1997.0,1926.1,1851.8,,2014 Canada QF,23.2,2090.6,2046.7
Alex De Minaur,7,25.3,2033.2,,1926.2,1795.3,1758.6,,1979.7,1914.3,1895.9,,2024 s Hertogenbosch F,25.3,2038.4,2059.4
Hubert Hurkacz,8,27.3,2013.8,,1877.4,1824.6,1769.5,,1945.6,1919.2,1891.6,,2024 Halle SF,27.3,2016.0,2038.3
Casper Ruud,9,25.5,2011.0,,1843.8,1980.0,1437.5,,1927.4,1995.5,1724.3,,2022 Roland Garros SF,23.4,2064.0,2042.5
Tommy Paul,10,27.1,1996.1,,1877.1,1716.6,1771.9,,1936.6,1856.3,1884.0,,2024 Wimbledon R16,27.1,2001.6,2064.8
Taylor Fritz,11,26.6,1991.0,,1889.8,1833.2,1729.0,,1940.4,1912.1,1860.0,,2023 Monte Carlo QF,25.4,2041.3,2016.2
Stefanos Tsitsipas,12,25.8,1986.1,,1850.5,2017.2,1602.5,,1918.3,2001.7,1794.3,,2021 Roland Garros SF,22.8,2133.4,1962.5
Andrey Rublev,13,26.6,1963.7,,1892.6,1902.0,1665.7,,1928.2,1932.8,1814.7,,2021 Monte Carlo SF,23.4,2106.2,1843.6
Holger Rune,14,21.1,1931.6,,1817.4,1863.5,1665.9,,1874.5,1897.5,1798.8,,2023 Roland Garros R16,20.0,2070.1,1905.4
Jan Lennard Struff,15,34.1,1914.5,,1674.9,1833.7,1629.9,,1794.7,1874.1,1772.2,,2024 Wimbledon R64,34.1,1918.9,2019.5
Sebastian Korda,16,23.9,1910.7,,1781.7,1609.1,1671.4,,1846.2,1759.9,1791.0,,2023 Australian Open R16,22.5,2005.3,1922.7
Ugo Humbert,17,26.0,1910.0,,1899.3,1651.1,1612.3,,1904.6,1780.6,1761.2,,2024 Indian Wells R64,25.6,2009.8,1850.5
Lorenzo Musetti,18,22.3,1906.4,,1648.1,1800.0,1756.4,,1777.3,1853.2,1831.4,,2022 Paris R16,20.6,1925.4,1987.4
Jack Draper,19,22.5,1904.7,,1794.5,1538.5,1682.7,,1849.6,1721.6,1793.7,,2024 Queen's Club R16,22.4,1938.4,1908.8
Tomas Machac,20,23.7,1903.0,,1795.0,1714.2,1489.8,,1849.0,1808.6,1696.4,,2024 Roland Garros R64,23.6,1940.4,1917.3
Matteo Berrettini,21,28.2,1902.8,,1689.7,1817.1,1759.6,,1796.2,1859.9,1831.2,,2022 Gstaad SF,26.2,2072.6,1883.4
Felix Auger Aliassime,22,23.8,1882.6,,1778.9,1774.9,1591.6,,1830.8,1828.7,1737.1,,2022 Paris QF,22.2,2053.1,1872.0
Tallon Griekspoor,23,27.9,1881.8,,1794.0,1717.2,1659.1,,1837.9,1799.5,1770.4,,2022 Australian Open R128,25.5,1924.9,1862.7
Alejandro Tabilo,24,27.0,1873.0,,1718.9,1716.7,1603.4,,1795.9,1794.8,1738.2,,2024 Wimbledon R64,27.0,1881.8,1958.3
Karen Khachanov,25,28.1,1867.4,,1781.5,1769.5,1506.7,,1824.5,1818.5,1687.0,,2018 Paris F,22.4,2015.3,1787.8
Gael Monfils,26,37.8,1866.5,,1820.6,1541.1,1517.7,,1843.5,1703.8,1692.1,,2015 Monte Carlo QF,28.6,2068.0,1850.2
Rafael Nadal,27,37.9,1854.2,,1687.2,1760.2,1500.0,,1770.7,1807.2,1677.1,,2009 Madrid SF,22.9,2370.4,1767.3
Milos Raonic,28,33.4,1853.3,,1764.5,1666.8,1656.7,,1808.9,1760.1,1755.0,,2016 Wimbledon SF,25.5,2156.0,1822.9
Matteo Arnaldi,29,23.3,1843.4,,1729.7,1802.1,1475.8,,1786.5,1822.8,1659.6,,2024 Queen's Club R32,23.3,1886.9,1824.5
Alexander Bublik,30,27.0,1841.0,,1749.4,1599.7,1703.6,,1795.2,1720.4,1772.3,,2024 Indian Wells R64,26.7,1881.1,1821.1
Ben Shelton,31,21.7,1839.6,,1799.8,1599.8,1538.2,,1819.7,1719.7,1688.9,,2024 Madrid R64,21.5,1951.8,1802.2
Arthur Fils,32,20.0,1836.7,,1714.7,1692.8,1613.9,,1775.7,1764.8,1725.3,,2024 Auckland R16,19.5,1856.9,1856.5
Marton Fucsovics,33,32.3,1833.5,,1685.9,1718.4,1673.3,,1759.7,1776.0,1753.4,,2021 Miami R64,29.1,1924.6,1834.7
Nicolas Jarry,34,28.7,1828.4,,1688.7,1768.9,1522.7,,1758.6,1798.6,1675.6,,2023 Basel R32,28.0,1893.0,1771.5
Thanasi Kokkinakis,35,28.2,1814.0,,1724.9,1652.8,1435.6,,1769.4,1733.4,1624.8,,2015 Queen's Club R32,19.1,1867.8,1842.2
Luciano Darderi,36,22.3,1809.0,,1271.9,1777.5,1358.1,,1540.4,1793.2,1583.6,,2024 Perugia CH F,22.3,1841.8,1828.9
Frances Tiafoe,37,26.4,1807.7,,1726.7,1664.6,1669.1,,1767.2,1736.2,1738.4,,2023 Queen's Club R32,25.4,1960.4,1757.6
Sebastian Baez,38,23.5,1799.5,,1584.8,1821.7,1342.5,,1692.1,1810.6,1571.0,,2022 Bastad SF,21.5,1934.6,1753.6
Giovanni Mpetshi Perricard,39,20.9,1798.0,,1635.0,1593.5,1620.9,,1716.5,1695.7,1709.4,,2024 Wimbledon R64,20.9,1827.3,1828.4
Andy Murray,40,37.0,1797.0,,1698.2,1689.1,1722.9,,1747.6,1743.1,1760.0,,2017 Doha SF,29.6,2347.2,1635.8
Cameron Norrie,41,28.8,1796.9,,1760.2,1768.0,1602.2,,1778.5,1782.4,1699.6,,2022 Cincinnati QF,26.9,2018.4,1742.5
Jordan Thompson,42,30.1,1796.4,,1725.1,1416.9,1650.3,,1760.7,1606.6,1723.3,,2024 Los Cabos F,29.8,1851.1,1761.7
Roberto Bautista Agut,43,36.2,1795.1,,1675.8,1683.1,1683.4,,1735.5,1739.1,1739.3,,2016 Rotterdam R16,27.8,2014.5,1810.6
Jiri Lehecka,44,22.4,1793.7,,1665.9,1609.1,1507.1,,1729.8,1701.4,1650.4,,2024 Madrid R16,22.4,1908.7,1969.7
Brandon Nakashima,45,22.9,1792.9,,1669.4,1651.4,1604.4,,1731.1,1722.1,1698.6,,2021 NextGen Finals RR,20.2,1897.7,1803.5
Alejandro Davidovich Fokina,46,25.0,1792.1,,1730.7,1696.4,1457.0,,1761.4,1744.2,1624.5,,2021 Roland Garros R16,21.9,1928.4,1683.3
Miomir Kecmanovic,47,24.8,1791.7,,1667.7,1700.5,1533.8,,1729.7,1746.1,1662.8,,2022 Munich QF,22.6,1895.3,1827.6
John Isner,48,38.3,1787.9,,1686.1,1699.5,1669.8,,1737.0,1743.7,1728.8,,2012 US Open R64,27.3,2039.9,
Francisco Cerundolo,49,25.8,1784.9,,1625.0,1769.1,1514.1,,1704.9,1777.0,1649.5,,2023 Wimbledon R128,24.8,1938.5,1752.9
Alexei Popyrin,50,24.9,1782.5,,1645.2,1699.9,1535.6,,1713.9,1741.2,1659.1,,2024 Monte Carlo R32,24.6,1812.7,1793.8
