Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,35.6,2159.6,,2054.2,1918.5,1871.7,,2106.9,2039.0,2015.6,,2016 Miami F,28.8,2470.0,1912.1
Carlos Alcaraz,2,19.4,2125.6,,2012.7,2017.0,1572.5,,2069.1,2071.3,1849.1,,2022 Roland Garros R16,19.0,2223.6,
Stefanos Tsitsipas,3,24.3,2058.5,,1939.2,2040.6,1711.1,,1998.9,2049.6,1884.8,,2021 Roland Garros SF,22.8,2135.0,1867.8
Daniil Medvedev,4,26.8,2024.3,,1945.5,1694.2,1731.9,,1984.9,1859.2,1878.1,,2022 Australian Open SF,25.9,2192.4,
Felix Auger Aliassime,5,22.4,2020.1,,1944.1,1785.2,1687.9,,1982.1,1902.7,1854.0,,2022 Paris QF,22.2,2053.3,
Jannik Sinner,6,21.3,2019.2,,1892.3,1958.0,1543.4,,1955.7,1988.6,1781.3,,2022 Canada R32,20.9,2104.4,
Matteo Berrettini,7,26.7,2017.9,,1837.4,1885.6,1954.0,,1927.7,1951.7,1986.0,,2022 Gstaad SF,26.2,2073.1,1740.1
Taylor Fritz,8,25.1,1998.3,,1911.7,1686.7,1663.7,,1955.0,1842.5,1831.0,,2023 United Cup F,25.1,1998.3,1849.9
Holger Rune,9,19.6,1997.5,,1948.5,1758.4,1351.8,,1973.0,1878.0,1674.7,,2022 Paris F,19.5,2020.7,
Casper Ruud,10,24.0,1993.2,,1856.9,1966.7,1426.7,,1925.0,1979.9,1709.9,,2022 Roland Garros SF,23.4,2064.4,
Andrey Rublev,11,25.2,1986.7,,1908.7,1843.6,1612.0,,1947.7,1915.1,1799.3,,2021 Monte Carlo SF,23.4,2106.7,
Alexander Zverev,12,25.7,1976.6,,1853.5,1919.4,1546.4,,1915.1,1948.0,1761.5,,2022 Atp Cup RR,24.7,2162.2,
Cameron Norrie,13,27.3,1970.1,,1866.3,1834.7,1660.8,,1918.2,1902.4,1815.4,,2022 Cincinnati QF,26.9,2018.7,1805.6
Sebastian Korda,14,22.4,1961.2,,1871.4,1718.3,1580.6,,1916.3,1839.7,1770.9,,2023 Adelaide 1 QF,22.4,1968.8,1787.1
Rafael Nadal,15,36.5,1956.3,,1785.3,1878.7,1530.2,,1870.8,1917.5,1743.2,,2009 Madrid SF,22.9,2370.1,
Alex De Minaur,16,23.8,1945.7,,1850.1,1600.4,1652.0,,1897.9,1773.1,1798.9,,2020 Atp Cup RR,20.8,1993.3,
Hubert Hurkacz,17,25.8,1942.8,,1844.3,1743.4,1753.4,,1893.5,1843.1,1848.1,,2022 Canada SF,25.4,1998.6,
