Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.6,2171.4,,2057.9,2039.2,1587.2,,2114.6,2105.3,1879.3,,2022 Wimbledon R64,21.0,2264.3,1828.8
Aryna Sabalenka,2,24.7,2067.3,,1979.3,1805.0,1681.7,,2023.3,1936.1,1874.5,,2021 Rome R32,23.0,2128.0,2095.1
Ons Jabeur,3,28.3,2035.7,,1879.3,1858.7,1820.1,,1957.5,1947.2,1927.9,,2022 Wimbledon SF,27.8,2106.5,1683.0
Simona Halep,4,30.9,2028.3,,1908.6,1808.7,1743.9,,1968.4,1918.5,1886.1,,2015 Stuttgart QF,23.5,2177.8,
Jessica Pegula,5,28.8,2019.4,,1921.5,1719.9,1468.1,,1970.4,1869.6,1743.8,,2022 Guadalajara 2 F,28.6,2035.2,1904.2
Belinda Bencic,6,25.8,2017.4,,1927.6,1740.1,1677.5,,1972.5,1878.8,1847.5,,2016 St. Petersburg SF,18.9,2121.2,1943.1
Elena Rybakina,7,23.5,1989.9,,1899.4,1708.8,1796.8,,1944.7,1849.3,1893.4,,2020 Dubai SF,20.6,2032.1,1941.1
Cori Gauff,8,18.8,1987.6,,1861.1,1867.1,1704.6,,1924.3,1927.4,1846.1,,2022 Us Open R16,18.4,2055.1,1888.6
Paula Badosa,9,25.1,1977.1,,1884.3,1837.7,1540.6,,1930.7,1907.4,1758.8,,2022 Australian Open R32,24.1,2084.0,1837.5
Petra Kvitova,10,32.8,1975.0,,1881.5,1799.0,1744.6,,1928.3,1887.0,1859.8,,2012 Sydney QF,21.8,2174.7,1761.7
Caroline Garcia,11,29.2,1974.9,,1853.7,1775.2,1666.5,,1914.3,1875.1,1820.7,,2017 Singapore RR,24.0,2043.7,1872.5
Maria Sakkari,12,27.4,1949.2,,1874.8,1797.9,1554.8,,1912.0,1873.6,1752.0,,2022 Indian Wells SF,26.6,2070.2,1721.0
Danielle Collins,13,29.0,1943.7,,1892.1,1657.3,1432.3,,1917.9,1800.5,1688.0,,2022 Australian Open SF,28.0,2048.1,1766.0
