Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,22.0,2229.4,,2072.7,2098.5,1665.1,,2151.1,2163.9,1947.3,,2022 Wimbledon R64,21.0,2264.3,2220.5
Aryna Sabalenka,2,25.1,2092.4,,1991.0,1921.3,1671.9,,2041.7,2006.8,1882.1,,2021 Rome R32,23.0,2128.0,2102.5
Elena Rybakina,3,24.0,2074.5,,2005.5,1778.1,1758.0,,2040.0,1926.3,1916.3,,2023 Miami SF,23.7,2098.9,2116.3
Petra Kvitova,4,33.2,2014.3,,1929.1,1755.9,1811.7,,1971.7,1885.1,1913.0,,2012 Sydney QF,21.8,2174.8,2060.0
Jessica Pegula,5,29.3,2013.3,,1946.4,1740.4,1514.2,,1979.8,1876.8,1763.7,,2023 Madrid R16,29.1,2054.3,1972.9
Ons Jabeur,6,28.8,1999.9,,1850.6,1891.3,1753.9,,1925.2,1945.6,1876.9,,2022 Wimbledon SF,27.8,2106.5,1862.8
Karolina Muchova,7,26.7,1978.5,,1830.6,1822.5,1541.4,,1904.5,1900.5,1759.9,,2021 Australian Open QF,24.4,1997.1,2052.7
Cori Gauff,8,19.2,1977.8,,1881.3,1846.1,1693.0,,1929.6,1912.0,1835.4,,2022 Us Open R16,18.4,2055.1,1961.2
Jelena Ostapenko,9,26.0,1971.2,,1812.5,1695.1,1820.0,,1891.9,1833.2,1895.6,,2022 Doha QF,24.7,2034.9,2042.5
Veronika Kudermetova,10,26.1,1957.9,,1826.6,1782.0,1666.6,,1892.3,1870.0,1812.3,,2023 Rome QF,26.0,1973.4,1970.5
Maria Sakkari,11,27.9,1954.7,,1892.8,1781.4,1586.4,,1923.8,1868.0,1770.5,,2022 Indian Wells SF,26.6,2070.2,1923.9
Madison Keys,12,28.3,1951.4,,1850.4,1692.2,1745.5,,1900.9,1821.8,1848.4,,2016 Olympics QF,21.4,2091.1,1974.0
Marketa Vondrousova,13,23.9,1944.3,,1850.9,1681.4,1351.8,,1897.6,1812.8,1648.0,,2019 Roland Garros SF,19.9,2059.8,1943.5
Barbora Krejcikova,14,27.5,1934.1,,1909.8,1646.5,1579.6,,1921.9,1790.3,1756.9,,2021 Us Open R16,25.7,2048.6,1926.1
Caroline Garcia,15,29.6,1926.9,,1835.7,1745.6,1696.3,,1881.3,1836.2,1811.6,,2017 Singapore RR,24.0,2043.8,1864.6
Belinda Bencic,16,26.2,1910.2,,1820.8,1648.1,1577.5,,1865.5,1779.1,1743.9,,2016 St. Petersburg SF,18.9,2121.3,1956.8
Beatriz Haddad Maia,17,27.0,1903.7,,1776.2,1738.7,1662.7,,1839.9,1821.2,1783.2,,2022 Toronto SF,26.1,1926.6,1918.5
Daria Kasatkina,18,26.1,1903.1,,1754.9,1790.4,1632.9,,1829.0,1846.8,1768.0,,2018 Indian Wells SF,20.8,2046.9,1884.6
Anastasia Potapova,19,22.2,1901.6,,1763.9,1755.2,1567.6,,1832.8,1828.4,1734.6,,2023 Birmingham QF,22.2,1914.0,1944.6
Ekaterina Alexandrova,20,28.5,1900.3,,1727.0,1644.5,1690.3,,1813.6,1772.4,1795.3,,2020 St. Petersburg R16,25.2,1974.6,1948.2
Lesia Tsurenko,21,34.0,1898.6,,1776.4,1734.0,1595.9,,1837.5,1816.3,1747.2,,2018 Brisbane SF,29.5,1944.0,1940.2
Karolina Pliskova,22,31.2,1896.5,,1848.6,1729.3,1676.8,,1872.5,1812.9,1786.6,,2019 Wimbledon R32,27.2,2087.8,1840.3
Donna Vekic,23,26.9,1895.5,,1806.9,1623.3,1633.6,,1851.2,1759.4,1764.6,,2019 Us Open R16,23.1,1950.5,1937.6
Mirra Andreeva,24,16.0,1886.7,,1521.9,1752.0,-,,1704.3,1819.3,1618.3,,2023 Roland Garros Qual,16.0,1911.9,1905.9
Paula Badosa,25,25.4,1882.6,,1734.5,1765.4,1500.0,,1808.5,1824.0,1691.3,,2022 Australian Open R32,24.1,2084.0,1998.3
Liudmila Samsonova,26,24.6,1878.2,,1829.7,1550.2,1573.1,,1853.9,1714.2,1725.7,,2022 Guadalajara 2 R32,23.9,1973.6,1810.2
Anna Kalinskaya,27,24.4,1870.5,,1741.7,1614.3,1474.3,,1806.1,1742.4,1672.4,,2023 Rome R64,24.4,1870.5,1905.5
Victoria Azarenka,28,33.8,1869.2,,1825.3,1593.2,1464.5,,1847.3,1731.2,1666.9,,2013 Indian Wells R16,23.5,2327.7,1726.5
Danielle Collins,29,29.4,1867.3,,1824.7,1610.2,1432.3,,1846.0,1738.7,1649.8,,2022 Australian Open SF,28.0,2048.1,1726.5
Qinwen Zheng,30,20.7,1866.8,,1832.3,1715.9,1352.2,,1849.5,1791.3,1609.5,,2023 Miami R32,20.4,1939.2,1825.1
Elina Svitolina,31,28.7,1861.4,,1783.5,1787.4,1488.6,,1822.4,1824.4,1675.0,,2018 Roland Garros R64,23.7,2113.5,1827.3
Ajla Tomljanovic,32,29.5,1859.2,,1739.4,1617.5,1660.5,,1799.3,1738.3,1759.8,,2022 Us Open R16,29.3,1904.9,
Camila Osorio,33,21.5,1857.6,,1694.2,1689.9,1525.6,,1775.9,1773.8,1691.6,,2023 Roland Garros Qual,21.4,1867.3,1883.2
Elise Mertens,34,27.5,1854.4,,1784.0,1734.2,1549.2,,1819.2,1794.3,1701.8,,2021 Madrid R16,25.4,2045.3,1851.7
Bianca Andreescu,35,23.0,1853.1,,1859.2,1633.3,1427.6,,1856.2,1743.2,1640.3,,2019 Beijing R16,19.2,2158.2,1760.4
Garbine Muguruza,36,29.3,1844.7,,1816.8,1767.3,1584.4,,1830.8,1806.0,1714.6,,2017 US Open R32,23.8,2109.9,
Anastasia Pavlyuchenkova,37,31.9,1843.1,,1730.2,1726.0,1481.4,,1786.7,1784.6,1662.3,,2011 Roland Garros R16,19.8,2062.7,1797.7
Emma Raducanu,38,20.4,1842.9,,1760.7,1511.0,1505.3,,1801.8,1676.9,1674.1,,2021 Us Open F,18.7,2004.8,1755.5
Camila Giorgi,39,31.4,1840.0,,1754.5,1657.2,1607.8,,1797.3,1748.6,1723.9,,2021 Montreal SF,29.6,1947.8,1812.6
Irina Camelia Begu,40,32.7,1839.6,,1677.5,1733.5,1459.0,,1758.5,1786.6,1649.3,,2016 Roland Garros R32,25.7,1942.4,1810.8
Katerina Siniakova,41,27.1,1836.6,,1700.2,1667.3,1622.7,,1768.4,1751.9,1729.6,,2017 Shenzhen F,20.6,1934.9,1839.1
Sorana Cirstea,42,33.2,1829.4,,1784.6,1621.3,1506.3,,1807.0,1725.3,1667.8,,2013 US Open R128,23.3,1907.7,1820.5
Marta Kostyuk,43,20.9,1828.1,,1772.4,1605.0,1464.2,,1800.3,1716.6,1646.2,,2023 Austin F,20.6,1880.9,1797.9
Mayar Sherif,44,27.1,1824.6,,1414.6,1830.3,1438.1,,1619.6,1827.4,1631.3,,2023 Bad Homburg R32,27.1,1847.1,1842.4
Sloane Stephens,45,30.1,1813.3,,1663.6,1736.9,1528.7,,1738.5,1775.1,1671.0,,2017 US Open F,24.4,2022.3,1852.8
Petra Martic,46,32.4,1813.1,,1675.2,1746.1,1541.3,,1744.2,1779.6,1677.2,,2019 Wuhan R16,28.6,1978.0,1796.7
Shelby Rogers,47,30.6,1812.4,,1758.8,1564.4,1474.6,,1785.6,1688.4,1643.5,,2021 Charleston 2 R16,28.4,1874.2,1747.7
Anhelina Kalinina,48,26.3,1808.0,,1721.9,1728.9,1413.2,,1765.0,1768.5,1610.6,,2022 Eastbourne R16,25.3,1871.5,1760.2
Yulia Putintseva,49,28.3,1795.7,,1668.0,1718.8,1434.6,,1731.9,1757.3,1615.2,,2020 Roland Garros R128,25.7,1912.9,1787.8
Magda Linette,50,31.3,1794.2,,1754.8,1540.2,1465.2,,1774.5,1667.2,1629.7,,2023 Merida R32,31.0,1859.0,1732.0
Sara Sorribes Tormo,51,26.6,1792.6,,1685.9,1686.2,1492.5,,1739.3,1739.4,1642.6,,2021 Us Open R64,24.8,1908.9,1723.5
