Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Andrey Rublev,26,27.5,1892.1,,26,1858.9,19,1856.1,16,1784.8,,2122.1,2021-04,,15,0.55,1823.4
Alejandro Davidovich Fokina,27,25.9,1890.9,,31,1834.7,22,1820.1,57,1657.8,,1931.2,2021-05,,29,-0.07,1905.1
Karen Khachanov,28,28.9,1890.5,,29,1840.9,20,1839.6,40,1708.3,,2029.5,2018-10,,24,0.15,1831.9
Jiri Lehecka,29,23.5,1882.8,,28,1847.2,35,1765.0,44,1691.4,,1966.5,2025-02,,34,-0.16,1833.6
Jordan Thompson,30,31.0,1873.9,,33,1832.6,97,1660.1,19,1775.8,,1891.2,2024-12,,40,-0.29,1801.1
Thanasi Kokkinakis,31,28.7,1872.6,,34,1822.4,33,1771.4,65,1643.4,,1890.3,2015-06,,111,-1.28,1739.8
Sebastian Korda,32,24.8,1871.8,,30,1836.7,48,1739.7,20,1768.1,,2020.7,2023-01,,23,0.33,1764.5
Denis Shapovalov,33,26.0,1867.0,,27,1848.0,40,1747.2,34,1717.9,,1983.2,2020-01,,31,0.06,1796.4
Felix Auger Aliassime,34,24.7,1864.4,,32,1833.5,23,1811.8,35,1715.7,,2062.7,2022-10,,27,0.23,1786.1
Matteo Arnaldi,35,24.2,1859.4,,35,1805.0,24,1807.1,53,1671.4,,1902.9,2024-06,,36,-0.03,1867.8
Flavio Cobolli,36,23.0,1839.0,,54,1744.4,26,1802.9,73,1625.8,,1889.7,2024-12,,26,0.33,1859.9
Marcos Giron,37,31.8,1838.0,,36,1799.7,78,1697.1,22,1757.9,,1874.1,2025-03,,43,-0.15,1798.0
Frances Tiafoe,38,27.3,1834.6,,37,1797.0,38,1753.4,26,1738.6,,1974.0,2023-06,,16,0.86,1761.3
Alexei Popyrin,39,25.7,1833.8,,40,1776.5,32,1774.3,46,1686.8,,1902.2,2024-10,,25,0.44,1742.8
Jacob Fearnley,40,23.8,1830.1,,41,1775.8,51,1733.1,39,1710.1,,1910.0,2024-10,,55,-0.32,1818.9
Alex Michelsen,41,20.7,1828.2,,38,1794.2,88,1674.3,42,1703.8,,1904.8,2025-01,,33,0.22,1775.8
Colton Smith,42,22.0,1817.5,,48,1757.4,118,1621.0,85,1608.7,,1835.1,2025-03,,162,-1.35,1846.7
Fabian Marozsan,43,25.6,1817.2,,53,1745.5,43,1743.2,86,1608.2,,1867.2,2024-04,,56,-0.26,1830.1
Alexander Bublik,44,27.9,1815.4,,56,1742.6,36,1762.7,23,1754.0,,1904.1,2024-02,,62,-0.34,1873.3
Laslo Djere,45,29.9,1813.5,,71,1706.2,25,1805.7,78,1617.3,,1854.6,2023-09,,59,-0.27,1904.9
Brandon Nakashima,46,23.7,1810.3,,39,1784.2,56,1727.8,38,1711.3,,1909.5,2024-09,,32,0.36,1762.1
Cameron Norrie,47,29.7,1809.7,,49,1750.3,29,1790.1,41,1707.9,,2028.6,2022-08,,81,-0.54,1852.2
Giovanni Mpetshi Perricard,48,21.8,1807.2,,45,1761.6,68,1709.0,37,1714.2,,1862.8,2024-12,,37,0.26,1776.7
Jenson Brooksby,49,24.5,1806.4,,43,1768.4,49,1734.2,52,1672.6,,2005.3,2022-03,,161,-1.19,1722.8
Borna Coric,50,28.4,1805.8,,50,1749.7,34,1769.8,55,1666.0,,2011.6,2019-01,,85,-0.53,1895.6
Nuno Borges,51,28.2,1802.6,,44,1764.4,39,1749.1,106,1585.3,,1843.6,2025-03,,41,0.22,1773.0
Zizou Bergs,52,25.9,1799.0,,42,1772.0,74,1700.1,48,1681.2,,1859.2,2025-03,,50,0.04,1747.0
Alexandre Muller,53,28.2,1792.6,,74,1703.8,37,1759.4,92,1602.5,,1801.7,2025-05,,39,0.31,1844.7
Gabriel Diallo,54,23.6,1790.7,,61,1736.0,66,1710.9,109,1578.1,,1812.3,2025-04,,54,0,1802.6
Yoshihito Nishioka,55,29.6,1790.3,,47,1758.3,86,1674.7,67,1636.8,,1884.7,2023-01,,77,-0.34,1755.5
Roberto Bautista Agut,56,37.0,1789.8,,67,1722.2,44,1742.9,25,1740.9,,2033.8,2016-02,,49,0.13,1727.4
Hamad Medjedovic,57,21.7,1788.7,,46,1761.3,61,1719.4,66,1642.3,,1844.3,2025-04,,74,-0.26,1762.5
Marin Cilic,58,36.5,1786.5,,57,1740.4,54,1731.3,24,1742.7,,2100.4,2010-02,,104,-0.58,1691.1
David Goffin,59,34.3,1782.6,,58,1740.2,58,1725.9,30,1723.4,,2048.7,2017-04,,47,0.23,1702.9
Kei Nishikori,60,35.3,1782.1,,51,1746.5,102,1655.0,75,1625.2,,2194.2,2016-08,,58,0.03,1771.2
Juncheng Shang,61,19.9,1781.5,,63,1733.3,100,1658.1,54,1668.6,,1895.7,2024-09,,71,-0.15,1648.0
Roman Safiullin,62,27.7,1780.4,,52,1746.0,72,1703.2,43,1692.9,,1911.3,2024-01,,72,-0.15,1676.4
Miomir Kecmanovic,63,25.7,1778.9,,60,1737.2,67,1709.5,58,1654.5,,1900.6,2022-04,,46,0.31,1731.0
Marton Fucsovics,64,33.2,1776.0,,64,1727.7,57,1727.5,33,1718.7,,1924.2,2021-03,,124,-0.66,1733.8
Kamil Majchrzak,65,29.3,1769.3,,70,1710.5,45,1742.7,49,1677.5,,1810.1,2025-04,,96,-0.39,1768.2
Reilly Opelka,66,27.7,1767.1,,55,1744.0,79,1695.3,74,1625.4,,1927.5,2022-04,,93,-0.34,1719.9
Corentin Moutet,67,26.0,1766.2,,72,1704.4,69,1708.5,68,1636.6,,1830.6,2022-09,,73,-0.09,1791.9
Tomas Martin Etcheverry,68,25.8,1765.8,,79,1694.1,47,1741.8,136,1545.5,,1871.7,2023-05,,53,0.25,1751.4
Sebastian Ofner,69,29.0,1760.8,,88,1677.7,50,1733.7,61,1645.8,,1812.7,2024-01,,108,-0.45,1861.2
Lucas Pouille,70,30.9,1758.9,,69,1711.4,85,1680.8,47,1683.7,,1987.7,2017-06,,135,-0.66,1651.6
Camilo Ugo Carabelli,71,25.9,1756.9,,111,1630.6,53,1732.2,166,1516.7,,1771.9,2025-05,,51,0.33,1784.2
Luciano Darderi,72,23.2,1756.6,,189,1524.9,46,1742.5,121,1564.6,,1857.0,2024-06,,45,0.47,1786.0
Lorenzo Sonego,73,29.9,1756.2,,65,1726.6,83,1685.9,59,1649.1,,1895.3,2021-05,,44,0.51,1675.4
Jason Kubler,74,31.9,1755.8,,75,1702.8,98,1659.7,36,1715.0,,1790.0,2022-07,,209,-1.04,1797.9
Vit Kopriva,75,27.8,1753.1,,95,1651.0,63,1713.4,69,1635.6,,1756.3,2025-05,,86,-0.14,1828.5
Jaume Munar,76,28.0,1751.1,,86,1682.1,70,1706.2,132,1546.6,,1819.0,2021-04,,57,0.29,1752.7
Alejandro Tabilo,77,27.8,1750.5,,82,1689.6,62,1714.5,51,1673.7,,1895.7,2024-07,,61,0.23,1635.2
Learner Tien,78,19.4,1749.1,,59,1739.7,186,1527.9,110,1574.5,,1888.2,2025-02,,67,0.15,1700.5
Christopher Oconnell,79,30.9,1748.0,,66,1726.2,101,1657.4,63,1644.4,,1814.1,2025-03,,82,-0.04,1662.8
Quentin Halys,80,28.5,1746.7,,68,1713.4,95,1663.9,45,1688.3,,1811.4,2023-04,,52,0.43,1697.6
Pablo Carreno Busta,81,33.8,1744.5,,62,1735.7,60,1721.4,114,1570.0,,2005.1,2021-08,,99,-0.20,1641.1
Mariano Navone,82,24.1,1740.4,,156,1571.6,59,1725.8,179,1506.5,,1875.9,2024-04,,97,-0.17,1749.8
Ethan Quinn,83,21.1,1738.4,,81,1690.7,143,1585.5,97,1597.2,,1802.5,2025-04,,106,-0.24,1756.3
Benjamin Bonzi,84,28.8,1732.7,,76,1697.4,123,1613.9,64,1644.4,,1835.8,2022-06,,60,0.34,1622.0
Roberto Carballes Baena,85,32.1,1730.2,,91,1667.9,71,1704.0,124,1561.2,,1788.1,2024-07,,63,0.30,1628.7
Bu Yunchaokete,86,23.3,1729.8,,83,1688.0,107,1644.2,135,1545.6,,1834.9,2024-09,,70,0.21,1709.6
Borna Gojo,87,27.2,1728.9,,85,1686.7,90,1673.4,170,1512.1,,1800.2,2023-10,,224,-0.95,1715.2
Cristian Garin,88,28.9,1727.9,,100,1649.3,65,1711.4,56,1663.0,,1889.6,2019-04,,123,-0.33,1822.5
Stan Wawrinka,89,40.1,1727.5,,84,1687.9,84,1685.1,81,1614.6,,2145.5,2016-01,,138,-0.44,1667.5
Zhizhen Zhang,90,28.3,1727.2,,96,1650.9,55,1728.4,82,1614.6,,1830.9,2024-09,,79,0.13,1598.0
Nicolas Jarry,91,29.6,1725.4,,87,1681.3,76,1699.0,72,1628.6,,1903.0,2023-10,,149,-0.49,1613.8
Daniel Altmaier,92,26.6,1724.5,,98,1650.4,81,1691.1,130,1550.5,,1789.1,2021-08,,66,0.33,1756.8
Jan Lennard Struff,93,35.0,1724.1,,94,1651.6,73,1702.8,71,1629.6,,1935.1,2024-07,,87,0.07,1501.4
Sebastian Baez,94,24.3,1724.1,,141,1589.6,52,1732.4,149,1532.6,,1941.4,2022-07,,38,0.91,1656.8
Francisco Comesana,95,24.6,1720.1,,130,1605.3,75,1699.2,84,1609.0,,1741.0,2025-05,,64,0.39,1754.7
Dominik Koepfer,96,30.7,1719.9,,90,1669.9,64,1712.3,83,1613.0,,1822.7,2024-03,,298,-1.13,1561.7
Botic Van De Zandschulp,97,29.5,1719.7,,78,1695.2,103,1650.9,95,1599.0,,1938.0,2022-09,,89,0.09,1625.1
Raphael Collignon,98,23.3,1718.8,,89,1676.6,93,1667.0,122,1563.9,,1777.6,2025-04,,84,0.15,1707.9
Yibing Wu,99,25.5,1714.6,,77,1696.3,127,1611.1,139,1543.9,,1882.9,2023-03,,401,-1.40,
Francesco Passaro,100,24.3,1709.3,,137,1598.6,82,1686.7,164,1520.0,,1779.0,2022-08,,139,-0.33,1740.8
Elmer Moller,101,21.7,1708.4,,176,1539.7,80,1693.1,89,1604.2,,1741.1,2025-04,,112,-0.10,1742.7
Dusan Lajovic,102,34.8,1705.7,,132,1605.1,77,1697.4,178,1508.3,,1854.6,2018-10,,125,-0.20,1730.6
Mackenzie Mcdonald,103,30.0,1705.2,,80,1692.9,169,1549.5,80,1616.6,,1847.6,2023-03,,98,0.05,1632.5
Max Purcell,104,26.3,1702.6,,104,1638.9,176,1539.3,62,1645.3,,1789.1,2023-08,,154,-0.39,
Jesper De Jong,105,24.9,1696.9,,123,1614.9,91,1672.8,140,1542.9,,1721.9,2024-10,,88,0.18,1719.5
Vilius Gaubas,106,20.3,1695.2,,196,1519.1,89,1673.4,96,1597.6,,1699.4,2025-05,,136,-0.25,1771.3
Terence Atmane,107,23.3,1692.1,,99,1649.9,121,1618.9,144,1539.0,,1707.1,2023-10,,121,-0.12,1753.3
Valentin Vacherot,108,26.4,1689.1,,129,1606.5,92,1667.2,160,1523.8,,1740.8,2024-03,,237,-0.79,1693.2
Pedro Martinez,109,28.0,1686.4,,126,1611.3,87,1674.6,215,1479.1,,1844.3,2022-04,,48,0.82,1626.0
Arthur Cazaux,110,22.7,1685.3,,97,1650.8,181,1534.7,113,1571.1,,1806.5,2024-02,,113,-0.03,1590.0
Damir Dzumhur,111,32.9,1685.2,,113,1626.5,96,1661.6,100,1590.9,,1895.8,2017-09,,69,0.48,1693.6
Zsombor Piros,112,25.5,1683.8,,145,1585.1,94,1664.9,101,1590.8,,1731.0,2023-04,,160,-0.36,1805.7
Soon Woo Kwon,113,27.3,1683.5,,101,1646.6,134,1594.9,119,1565.8,,1830.7,2023-01,,501,-1.49,
Nishesh Basavareddy,114,20.0,1682.8,,73,1704.0,220,1485.3,142,1541.4,,1856.6,2025-01,,100,0.13,1610.9
Rinky Hijikata,115,24.1,1681.3,,93,1653.3,209,1503.2,103,1586.6,,1744.9,2025-01,,78,0.39,1653.1
Arthur Rinderknech,116,29.8,1679.7,,107,1636.4,106,1644.7,134,1546.0,,1869.2,2022-10,,75,0.44,1597.2
Adam Walton,117,26.0,1675.5,,108,1633.8,258,1449.2,133,1546.4,,1747.1,2025-04,,91,0.25,1662.3
Filip Misolic,118,23.7,1675.5,,144,1588.5,105,1645.0,189,1498.3,,1720.3,2023-11,,153,-0.26,1732.6
Aleksandar Kovacevic,119,26.7,1673.8,,92,1663.3,184,1529.1,161,1523.5,,1758.8,2024-04,,76,0.45,1671.9
Luca Nardi,120,21.7,1673.3,,115,1625.7,122,1617.8,203,1486.5,,1724.6,2024-04,,95,0.23,1677.2
Yosuke Watanuki,121,27.0,1672.7,,110,1631.7,124,1613.2,91,1603.0,,1798.2,2023-05,,183,-0.41,1622.3
Andrea Vavassori,122,29.9,1669.5,,105,1637.7,114,1631.5,153,1528.8,,1734.8,2023-04,,313,-0.94,1641.2
Diego Schwartzman,123,32.4,1668.6,,102,1643.9,99,1659.4,123,1561.5,,1979.6,2020-11,,516,-1.43,
Brandon Holt,124,27.0,1668.6,,106,1637.2,265,1445.5,154,1528.8,,1725.5,2025-02,,101,0.21,1672.6
Emil Ruusuvuori,125,26.0,1667.3,,103,1641.8,132,1604.4,87,1607.1,,1893.2,2023-06,,279,-0.80,1460.1
Dino Prizmic,126,19.7,1665.2,,135,1602.2,113,1634.5,156,1528.7,,1719.0,2023-09,,248,-0.68,1692.0
Alexander Blockx,127,20.0,1662.8,,117,1622.1,135,1593.8,150,1531.4,,1743.2,2025-01,,143,-0.12,1642.2
Aleksandar Vukic,128,29.1,1659.5,,114,1626.1,161,1560.8,77,1617.9,,1773.3,2025-01,,80,0.47,1544.1
Nikoloz Basilashvili,129,33.1,1659.3,,121,1617.9,125,1612.1,90,1603.9,,1889.8,2019-01,,133,-0.03,1697.4
Juan Manuel Cerundolo,130,23.4,1658.0,,201,1516.2,112,1634.6,224,1472.0,,1774.8,2021-10,,109,0.18,1688.9
Aslan Karatsev,131,31.6,1657.3,,119,1618.5,108,1643.8,174,1509.4,,1964.6,2021-05,,211,-0.48,1544.4
Valentin Royer,132,23.9,1655.7,,165,1556.4,110,1636.2,173,1509.5,,1715.0,2025-04,,120,0.10,1658.1
Hugo Gaston,133,24.6,1655.4,,120,1618.0,115,1628.3,112,1571.2,,1795.1,2021-11,,83,0.47,1602.0
Roman Andres Burruchaga,134,23.2,1654.1,,200,1516.5,116,1627.8,126,1560.2,,1669.3,2024-05,,118,0.13,1697.9
Richard Gasquet,135,38.8,1651.6,,124,1613.6,130,1609.4,98,1596.7,,2059.5,2016-05,,166,-0.21,1606.1
Fabio Fognini,136,37.9,1651.3,,147,1582.9,109,1640.4,76,1624.7,,2003.8,2014-04,,107,0.24,1461.9
Marc Andrea Huesler,137,28.8,1649.7,,112,1630.5,149,1579.3,118,1566.8,,1817.0,2023-02,,158,-0.14,1613.6
Dalibor Svrcina,138,22.5,1649.3,,109,1633.1,144,1585.5,199,1489.0,,1712.9,2025-04,,127,0.08,1660.5
Lloyd Harris,139,28.1,1649.3,,122,1617.2,198,1516.7,60,1647.0,,1896.0,2021-10,,227,-0.49,
Facundo Bagnis,140,35.1,1641.9,,186,1529.3,111,1634.8,347,1396.5,,1737.0,2021-07,,717,-1.63,
Nicolas Moreno De Alboran,141,27.8,1640.9,,118,1621.0,152,1574.7,169,1512.9,,1687.7,2024-11,,159,-0.12,
Mattia Bellucci,142,23.9,1640.5,,128,1608.0,180,1535.9,93,1601.5,,1814.3,2024-10,,68,0.74,1556.5
Tomas Barrios Vera,143,27.4,1639.1,,217,1503.2,117,1622.3,125,1561.0,,1710.3,2023-07,,110,0.26,1683.4
Hugo Dellien,144,31.9,1637.5,,214,1505.1,126,1611.3,210,1484.0,,1779.8,2022-05,,90,0.47,1625.1
Leandro Riedi,145,23.2,1633.7,,134,1602.5,177,1539.3,102,1590.7,,1823.3,2023-01,,370,-0.94,
Alexander Shevchenko,146,24.4,1633.0,,142,1589.6,142,1588.7,211,1483.5,,1792.0,2024-02,,103,0.35,1626.9
Facundo Diaz Acosta,147,24.1,1632.7,,181,1533.7,104,1646.1,237,1459.5,,1791.9,2024-02,,201,-0.31,1545.4
Yannick Hanfmann,148,33.4,1632.4,,146,1583.9,129,1610.7,146,1534.9,,1843.4,2023-06,,142,0.04,1532.7
Emilio Nava,149,23.4,1631.5,,197,1519.1,120,1619.7,191,1496.7,,1713.5,2025-04,,137,0.08,1664.1
Carlos Taberner,150,27.7,1629.9,,247,1463.9,128,1610.9,233,1463.6,,1725.0,2021-10,,129,0.15,1707.7
Matteo Gigante,151,23.3,1629.7,,153,1576.7,148,1580.0,147,1534.9,,1644.9,2025-04,,167,-0.10,1665.4
Pierre Hugues Herbert,152,34.1,1629.1,,125,1613.3,166,1551.6,120,1565.1,,1867.9,2019-06,,147,0.03,1618.2
Kyrian Jacquet,153,23.9,1627.8,,116,1622.9,165,1554.5,200,1488.8,,1735.1,2025-02,,150,0.02,1604.0
Harold Mayot,154,23.2,1624.1,,157,1570.0,145,1582.5,105,1585.9,,1701.9,2024-06,,151,0.02,1606.3
Michael Mmoh,155,27.2,1623.7,,133,1602.8,208,1505.9,157,1528.7,,1762.3,2017-02,,343,-0.79,1528.9
Liam Draxl,156,23.3,1622.9,,143,1588.9,164,1556.8,172,1511.5,,1653.0,2025-03,,146,0.07,1630.9
Felipe Meligeni Alves,157,27.2,1622.3,,222,1494.4,119,1619.9,111,1573.3,,1695.3,2023-10,,134,0.16,1646.8
Thiago Seyboth Wild,158,25.1,1622.1,,136,1599.3,138,1592.0,143,1540.1,,1793.4,2024-05,,117,0.30,1513.6
Luca Van Assche,159,20.9,1620.3,,140,1589.9,139,1591.2,162,1523.4,,1801.5,2023-04,,178,-0.11,1626.4
Jaime Faria,160,21.7,1619.9,,184,1532.8,131,1606.8,218,1476.5,,1692.5,2024-05,,115,0.33,1596.7
Christopher Eubanks,161,28.9,1619.7,,155,1574.5,229,1475.9,79,1617.3,,1864.8,2023-07,,105,0.43,1526.3
Tristan Schoolkate,162,24.2,1619.0,,138,1597.6,342,1374.3,158,1526.7,,1680.4,2025-04,,128,0.24,1627.1
Jerome Kym,163,22.2,1618.3,,160,1564.1,146,1580.7,175,1509.2,,1738.0,2024-10,,126,0.26,1554.3
James Duckworth,164,33.3,1618.1,,154,1576.7,194,1519.3,99,1594.0,,1785.9,2021-11,,92,0.58,1543.9
Otto Virtanen,165,23.8,1617.8,,151,1579.8,202,1513.7,117,1567.6,,1768.8,2024-03,,114,0.37,1564.1
Alibek Kachmazov,166,22.7,1612.4,,148,1582.3,236,1467.0,127,1556.2,,1637.6,2025-04,,169,-0.02,1625.2
Daniel Elahi Galan,167,28.8,1609.9,,174,1542.4,150,1577.0,115,1570.0,,1757.5,2022-09,,122,0.31,1587.0
Federico Coria,168,33.1,1609.0,,229,1485.2,136,1593.8,327,1406.2,,1754.4,2021-07,,141,0.18,1584.7
Arthur Bouquier,169,24.3,1608.6,,127,1609.3,324,1389.2,183,1504.3,,1732.0,2025-03,,208,-0.21,1660.2
Thiago Monteiro,170,30.9,1605.8,,162,1560.9,137,1593.1,184,1502.7,,1748.2,2024-05,,131,0.26,1469.2
Hady Habib,171,26.7,1601.9,,170,1550.0,175,1540.7,129,1550.9,,1625.0,2025-05,,165,0.04,1617.6
Daniel Evans,172,34.9,1601.2,,139,1596.2,185,1528.5,107,1583.0,,1902.5,2021-04,,213,-0.21,1428.3
Giulio Zeppieri,173,23.4,1599.8,,150,1579.8,170,1549.2,188,1498.4,,1691.2,2022-07,,310,-0.58,1552.6
Titouan Droguet,174,23.8,1599.8,,185,1530.1,140,1589.8,145,1538.8,,1666.7,2024-09,,234,-0.30,1631.1
Chris Rodesch,175,23.7,1598.4,,218,1502.7,153,1574.3,186,1499.2,,1626.4,2025-05,,172,0.02,1626.3
Eliot Spizzirri,176,23.3,1596.9,,131,1605.3,219,1486.3,181,1506.4,,1714.6,2025-04,,116,0.42,1570.2
Pavel Kotov,177,26.4,1596.8,,163,1559.0,158,1566.6,167,1516.0,,1797.1,2024-05,,157,0.12,1481.8
Lukas Klein,178,27.1,1594.9,,152,1578.0,172,1543.5,137,1545.2,,1777.5,2024-03,,190,-0.07,1491.2
Mikhail Kukushkin,179,37.3,1593.6,,172,1544.7,163,1557.9,116,1567.9,,1864.2,2010-10,,163,0.09,1578.5
Maximilian Marterer,180,29.6,1590.7,,182,1533.7,147,1580.4,128,1551.5,,1815.1,2018-06,,239,-0.28,
Andrea Pellegrino,181,28.1,1590.7,,305,1403.1,159,1564.8,293,1428.1,,1637.7,2023-10,,173,0.05,1701.1
Adrian Mannarino,182,36.8,1590.3,,149,1581.4,233,1468.9,94,1600.2,,1896.3,2018-01,,130,0.34,1350.6
Mark Lajal,183,21.9,1589.7,,166,1556.3,205,1509.6,88,1605.6,,1668.0,2023-06,,199,-0.08,1575.6
Chun Hsin Tseng,184,23.7,1589.6,,204,1510.4,151,1576.8,276,1435.9,,1715.6,2022-04,,94,0.67,1625.7
J J Wolf,185,26.1,1586.4,,169,1551.2,171,1546.3,155,1528.8,,1847.7,2023-02,,355,-0.65,1546.8
Tristan Boyer,186,24.0,1583.7,,158,1569.4,174,1540.9,225,1471.9,,1753.1,2025-01,,119,0.45,1496.8
Constant Lestienne,187,32.9,1583.7,,171,1544.8,261,1446.3,213,1480.8,,1781.3,2023-01,,184,0.02,1512.3
Thiago Agustin Tirante,188,24.0,1583.3,,168,1554.7,173,1543.5,187,1498.5,,1672.2,2021-09,,132,0.35,1574.5
Guy Den Ouden,189,23.0,1582.9,,385,1334.9,141,1588.9,194,1491.4,,1605.9,2025-05,,187,0.01,1678.0
Kyle Edmund,190,29.8,1582.6,,161,1563.7,155,1572.0,177,1508.4,,1952.7,2019-03,,466,-0.90,
Elias Ymer,191,29.1,1582.4,,193,1521.0,160,1561.9,148,1534.1,,1751.8,2015-06,,260,-0.31,1649.3
Gustavo Heide,192,22.9,1581.7,,263,1454.0,156,1571.6,235,1460.3,,1661.1,2024-07,,194,-0.01,1584.2
Luka Pavlovic,193,25.0,1581.4,,358,1360.0,157,1568.8,196,1490.7,,1621.4,2025-04,,216,-0.11,1609.8
Martin Landaluce,194,19.3,1578.5,,159,1566.4,197,1517.0,198,1489.2,,1741.8,2024-10,,145,0.29,1516.9
Alex Bolt,195,32.3,1577.4,,187,1528.5,361,1355.8,108,1580.2,,1688.9,2019-03,,197,-0.01,1582.4
Billy Harris,196,30.2,1573.5,,164,1557.0,268,1443.9,104,1586.6,,1711.4,2024-06,,102,0.65,1552.5
Ignacio Buse,197,21.1,1573.3,,340,1375.6,154,1574.2,202,1486.7,,1632.4,2024-09,,192,0.03,1593.1
Seong Chan Hong,198,27.2,1573.0,,173,1543.3,266,1444.7,344,1397.6,,1613.7,2024-04,,346,-0.56,
Gregoire Barrere,199,31.2,1571.5,,175,1541.5,179,1536.8,138,1545.1,,1804.5,2020-02,,296,-0.40,1438.8
Taro Daniel,200,32.2,1568.3,,167,1555.3,200,1515.9,219,1475.5,,1766.8,2023-04,,148,0.30,1309.6
Benjamin Hassan,201,30.2,1567.1,,199,1517.8,178,1537.9,220,1475.4,,1680.2,2023-10,,220,-0.09,1553.9
Liam Broady,202,30.6,1566.1,,179,1535.1,245,1458.7,192,1496.4,,1757.4,2022-03,,601,-1.09,
Albert Ramos,203,37.2,1566.1,,183,1533.4,190,1526.0,291,1428.3,,1889.0,2017-04,,251,-0.21,1501.2
Marco Trungelliti,204,35.2,1564.7,,223,1491.4,162,1558.1,254,1446.4,,1693.1,2018-07,,177,0.14,1579.3
Mitchell Krueger,205,31.3,1564.0,,213,1505.3,196,1517.3,182,1505.7,,1653.6,2022-04,,140,0.38,1598.4
Alexis Galarneau,206,26.1,1562.5,,177,1538.9,253,1451.6,204,1485.9,,1631.5,2024-04,,202,0.02,1538.4
Dominic Stricker,207,22.7,1558.4,,191,1522.5,189,1526.2,152,1529.6,,1798.6,2021-06,,235,-0.13,1458.8
Alexander Ritschard,208,31.0,1556.4,,243,1467.8,133,1601.1,212,1483.5,,1695.9,2024-07,,156,0.29,1414.9
Norbert Gombos,209,34.7,1553.5,,195,1520.1,182,1532.5,241,1458.2,,1753.2,2020-11,,332,-0.46,1557.9
