Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,34.2,2161.5,,2026.9,2036.0,1962.4,,2094.2,2098.7,2062.0,,2016 Miami F,28.8,2470.0,2174.6
Daniil Medvedev,2,25.5,2110.2,,2063.7,1713.9,1723.4,,2086.9,1912.0,1916.8,,2021 Australian Open SF,25.0,2159.1,2094.5
Alexander Zverev,3,24.3,2105.5,,2018.4,1998.9,1671.4,,2061.9,2052.2,1888.5,,2017 Canada F,20.3,2148.1,2168.5
Rafael Nadal,4,35.2,2094.8,,1891.6,2050.9,1563.0,,1993.2,2072.9,1828.9,,2009 Madrid SF,22.9,2370.0,2121.8
Stefanos Tsitsipas,5,23.0,2081.4,,1940.9,2005.2,1543.4,,2011.2,2043.3,1812.4,,2021 Roland Garros SF,22.8,2132.6,2076.4
Roger Federer,6,39.9,2042.8,,1935.8,1749.3,1813.4,,1989.3,1896.1,1928.1,,2007 Dubai F,25.6,2382.0,1853.4
Andrey Rublev,7,23.8,2030.3,,1968.0,1827.2,1652.8,,1999.2,1928.8,1841.6,,2021 Monte Carlo SF,23.5,2105.9,1990.6
Matteo Berrettini,8,25.3,2021.1,,1730.5,1910.3,1853.0,,1875.8,1965.7,1937.0,,2021 Wimbledon SF,25.2,2044.6,2080.2
Dominic Thiem,9,27.7,2002.1,,1934.1,1935.9,1618.3,,1968.1,1969.0,1810.2,,2016 Halle R16,22.8,2123.2,1756.8
Casper Ruud,10,22.7,1993.4,,1715.9,1951.0,1465.9,,1854.7,1972.2,1729.6,,2021 Cincinnati R16,22.7,2003.5,2046.5
Pablo Carreno Busta,11,30.1,1987.1,,1869.8,1867.8,1439.8,,1928.5,1927.4,1713.4,,2021 Winston-Salem R16,30.1,2001.0,2020.7
Jannik Sinner,12,20.0,1920.1,,1853.6,1806.7,1312.8,,1886.9,1863.4,1616.5,,2021 Barcelona QF,19.7,2022.9,1891.4
John Isner,13,36.3,1912.4,,1809.3,1728.2,1688.6,,1860.8,1820.3,1800.5,,2012 US Open R64,27.3,2039.7,2005.1
Karen Khachanov,14,25.2,1911.5,,1822.0,1747.6,1705.0,,1866.8,1829.6,1808.3,,2018 Paris F,22.4,2017.4,1958.4
Stan Wawrinka,15,35.9,1908.3,,1826.8,1848.6,1537.0,,1867.5,1878.4,1722.6,,2016 Australian Open R32,30.8,2145.8,
Kei Nishikori,16,31.6,1903.3,,1812.4,1805.0,1628.4,,1857.9,1854.2,1765.9,,2016 US Open QF,26.7,2210.4,1972.3
Diego Schwartzman,17,29.0,1901.5,,1761.3,1872.6,1526.0,,1831.4,1887.1,1713.8,,2020 Paris R16,28.2,1973.9,1868.9
Cameron Norrie,18,26.0,1901.1,,1737.8,1810.4,1575.1,,1819.5,1855.8,1738.1,,2021 Atlanta R16,25.9,1956.7,1920.5
Carlos Alcaraz Garfia,19,18.3,1895.8,,1641.3,1834.2,1441.4,,1768.6,1865.0,1668.6,,2021 Winston-Salem QF,18.3,1923.1,1908.2
Hubert Hurkacz,20,24.5,1893.4,,1813.3,1572.4,1689.8,,1853.3,1732.9,1791.6,,2021 Monte Carlo R64,24.2,1907.6,1931.6
Felix Auger Aliassime,21,21.0,1890.8,,1762.3,1681.7,1784.0,,1826.5,1786.2,1837.4,,2019 Queen's Club QF,18.9,1937.8,1915.2
Sebastian Korda,22,21.1,1889.2,,1778.8,1652.4,1670.2,,1834.0,1770.8,1779.7,,2021 Wimbledon R32,21.0,1912.1,1897.9
Ilya Ivashka,23,27.5,1889.1,,1780.4,1677.4,1604.8,,1834.7,1783.2,1746.9,,2021 Winston-Salem F,27.5,1889.1,1957.5
Milos Raonic,24,30.6,1888.8,,1802.1,1671.2,1640.2,,1845.4,1780.0,1764.5,,2016 Wimbledon SF,25.5,2155.9,1754.8
Ugo Humbert,25,23.1,1884.9,,1759.0,1405.9,1747.3,,1821.9,1645.4,1816.1,,2020 Paris R16,22.4,1916.7,1893.7
