Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.9,2205.8,,2072.7,2072.3,1587.2,,2139.2,2139.0,1896.5,,2022 Wimbledon R64,21.0,2264.3,2164.9
Aryna Sabalenka,2,25.0,2106.5,,1991.0,1912.0,1681.7,,2048.8,2009.3,1894.1,,2021 Rome R32,23.0,2128.0,2150.7
Elena Rybakina,3,23.8,2088.5,,2005.5,1762.9,1796.8,,2047.0,1925.7,1942.6,,2023 Miami SF,23.7,2098.9,2153.7
Ons Jabeur,4,28.6,2033.4,,1850.6,1890.5,1820.1,,1942.0,1961.9,1926.7,,2022 Wimbledon SF,27.8,2106.5,1919.9
Simona Halep,5,30.9,2028.3,,1908.6,1808.6,1743.9,,1968.4,1918.4,1886.1,,2015 Stuttgart QF,23.5,2177.8,
Jessica Pegula,6,29.1,2021.7,,1946.4,1748.1,1468.1,,1984.0,1884.9,1744.9,,2023 Madrid R16,29.1,2054.3,1981.7
Petra Kvitova,7,33.1,1999.6,,1929.1,1776.1,1744.6,,1964.3,1887.8,1872.1,,2012 Sydney QF,21.8,2174.8,2008.4
Paula Badosa,8,25.4,1987.6,,1839.5,1870.4,1540.6,,1913.5,1929.0,1764.1,,2022 Australian Open R32,24.1,2084.0,1998.3
Maria Sakkari,9,27.7,1971.5,,1892.8,1803.4,1554.8,,1932.2,1887.5,1763.2,,2022 Indian Wells SF,26.6,2070.2,1955.1
Marketa Vondrousova,10,23.8,1958.7,,1850.9,1689.8,1314.1,,1904.8,1824.2,1636.4,,2019 Roland Garros SF,19.9,2059.8,1980.1
Veronika Kudermetova,11,26.0,1957.1,,1826.6,1815.9,1604.1,,1891.9,1886.5,1780.6,,2023 Rome QF,26.0,1973.4,1965.7
Cori Gauff,12,19.1,1954.0,,1881.3,1802.6,1704.6,,1917.7,1878.3,1829.3,,2022 Us Open R16,18.4,2055.1,1892.3
Barbora Krejcikova,13,27.3,1938.1,,1909.8,1662.1,1478.6,,1924.0,1800.1,1708.3,,2021 Us Open R16,25.7,2048.6,1933.7
Jelena Ostapenko,14,25.9,1936.0,,1812.5,1712.4,1740.6,,1874.2,1824.2,1838.3,,2022 Doha QF,24.7,2034.9,1973.1
Caroline Garcia,15,29.5,1930.0,,1835.7,1758.4,1666.4,,1882.9,1844.2,1798.2,,2017 Singapore RR,24.0,2043.8,1838.9
Karolina Pliskova,16,31.1,1924.6,,1848.6,1747.7,1721.0,,1886.6,1836.1,1822.8,,2019 Wimbledon R32,27.2,2087.8,1934.1
Madison Keys,17,28.2,1924.5,,1850.4,1707.6,1655.4,,1887.5,1816.1,1789.9,,2016 Olympics QF,21.4,2091.1,1873.1
