Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,35.6,2179.2,,2078.4,1917.8,1871.7,,2128.8,2048.5,2025.5,,2016 Miami F,28.8,2470.1,2131.9
Stefanos Tsitsipas,2,24.5,2071.2,,1956.6,2038.2,1711.1,,2013.9,2054.7,1891.1,,2021 Roland Garros SF,22.8,2133.3,2009.8
Carlos Alcaraz,3,19.7,2061.6,,1912.1,1973.6,1500.0,,1986.8,2017.6,1780.8,,2022 Roland Garros R16,19.0,2224.6,1817.6
Daniil Medvedev,4,27.0,2057.5,,1977.1,1693.9,1731.9,,2017.3,1875.7,1894.7,,2022 Australian Open SF,25.9,2191.8,2028.4
Jannik Sinner,5,21.4,2054.4,,1940.6,1957.6,1543.4,,1997.5,2006.0,1798.9,,2022 Canada R32,20.9,2104.0,1999.1
Felix Auger Aliassime,6,22.5,2012.3,,1930.3,1785.0,1687.9,,1971.3,1898.6,1850.1,,2022 Paris QF,22.2,2053.0,1772.4
Sebastian Korda,7,22.5,2005.7,,1918.3,1718.3,1580.6,,1962.0,1862.0,1793.1,,2023 Australian Open R16,22.5,2005.7,1983.7
Holger Rune,8,19.7,2002.0,,1940.5,1758.3,1351.8,,1971.2,1880.1,1676.9,,2022 Paris F,19.5,2020.5,1842.2
Matteo Berrettini,9,26.7,1999.5,,1815.9,1885.1,1954.0,,1907.7,1942.3,1976.7,,2022 Gstaad SF,26.2,2072.6,1705.8
Taylor Fritz,10,25.2,1995.5,,1909.0,1686.7,1663.7,,1952.2,1841.1,1829.6,,2023 Australian Open R128,25.2,2001.0,1941.3
Andrey Rublev,11,25.3,1981.5,,1903.0,1843.1,1611.9,,1942.3,1912.3,1796.7,,2021 Monte Carlo SF,23.4,2106.1,1765.5
Cameron Norrie,12,27.4,1965.1,,1860.7,1852.9,1660.8,,1912.9,1909.0,1812.9,,2022 Cincinnati QF,26.9,2018.3,1897.0
Casper Ruud,13,24.0,1962.4,,1819.7,1966.4,1426.6,,1891.0,1964.4,1694.5,,2022 Roland Garros SF,23.4,2063.9,
Alex De Minaur,14,23.9,1960.9,,1867.2,1600.2,1652.0,,1914.1,1780.6,1806.4,,2020 Atp Cup RR,20.8,1993.4,1837.4
Rafael Nadal,15,36.6,1948.8,,1781.1,1878.1,1530.2,,1865.0,1913.5,1739.5,,2009 Madrid SF,22.9,2370.2,
Hubert Hurkacz,16,26.0,1947.1,,1848.5,1743.0,1753.4,,1897.8,1845.1,1850.3,,2022 Canada SF,25.4,1998.0,1819.3
Karen Khachanov,17,26.6,1937.9,,1826.6,1802.3,1689.2,,1882.3,1870.1,1813.6,,2018 Paris F,22.4,2015.2,1888.9
Nick Kyrgios,18,27.4,1932.9,,1787.1,1500.0,1656.1,,1860.0,1716.4,1794.5,,2017 Cincinnati SF,22.2,2089.3,
Alexander Zverev,19,25.8,1932.6,,1802.2,1918.8,1546.4,,1867.4,1925.7,1739.5,,2022 Atp Cup RR,24.7,2161.7,1619.3
Borna Coric,20,26.2,1921.7,,1850.5,1731.0,1620.4,,1886.1,1826.3,1771.0,,2019 Australian Open R32,22.1,1999.2,1760.2
Frances Tiafoe,21,25.0,1919.2,,1833.8,1696.3,1604.1,,1876.5,1807.8,1761.7,,2022 Tokyo SF,24.7,1944.1,1758.2
Grigor Dimitrov,22,31.7,1914.3,,1808.1,1786.0,1517.6,,1861.2,1850.1,1716.0,,2014 Canada QF,23.2,2090.3,1870.5
Tommy Paul,23,25.7,1913.2,,1833.7,1590.6,1629.2,,1873.4,1751.9,1771.2,,2023 Australian Open QF,25.6,1933.5,1838.0
Pablo Carreno Busta,24,31.5,1875.5,,1763.2,1821.6,1480.5,,1819.4,1848.6,1678.0,,2021 Winston-Salem R16,30.1,2002.0,
Roberto Bautista Agut,25,34.8,1875.4,,1782.0,1697.3,1715.2,,1828.7,1786.4,1795.3,,2016 Rotterdam R16,27.8,2014.4,1731.7
Yoshihito Nishioka,26,27.3,1874.0,,1818.2,1546.8,1374.6,,1846.1,1710.4,1624.3,,2023 Australian Open R32,27.3,1892.0,1802.3
John Isner,27,37.7,1866.1,,1751.1,1750.7,1691.6,,1808.6,1808.4,1778.8,,2012 US Open R64,27.3,2039.8,1683.6
Yibing Wu,28,23.3,1862.8,,1790.6,1350.7,-,,1826.7,1606.7,1631.4,,2023 Dallas F,23.3,1862.8,1874.7
Jiri Lehecka,29,21.2,1861.8,,1788.2,1714.2,1370.8,,1825.0,1788.0,1616.3,,2023 Davis Cup QLS R1,21.2,1861.8,1949.3
Jack Draper,30,21.0,1861.8,,1779.0,1347.2,1527.5,,1820.4,1604.5,1694.6,,2023 Adelaide 2 QF,21.0,1902.1,1746.9
Andy Murray,31,35.6,1854.0,,1721.8,1803.9,1694.9,,1787.9,1828.9,1774.4,,2017 Doha SF,29.6,2347.1,
