Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.6,2171.4,,2057.9,2039.2,1587.2,,2114.7,2105.3,1879.3,,2022 Wimbledon R64,21.0,2264.3,1828.8
Aryna Sabalenka,2,24.7,2067.3,,1979.3,1805.0,1681.7,,2023.3,1936.1,1874.5,,2021 Rome R32,23.0,2128.1,2095.1
Simona Halep,3,30.9,2053.3,,1933.6,1833.7,1768.9,,1993.4,1943.5,1911.1,,2015 Stuttgart QF,23.5,2177.8,
Ons Jabeur,4,28.3,2035.7,,1879.4,1858.7,1820.1,,1957.5,1947.2,1927.9,,2022 Wimbledon SF,27.8,2106.5,1683.0
Jessica Pegula,5,28.8,2019.4,,1921.5,1719.9,1468.1,,1970.5,1869.7,1743.8,,2022 Guadalajara 2 F,28.6,2035.3,1904.2
Belinda Bencic,6,25.8,2017.4,,1927.6,1740.1,1677.5,,1972.5,1878.8,1847.5,,2016 St. Petersburg SF,18.9,2121.3,1943.1
Elena Rybakina,7,23.5,1990.0,,1899.4,1708.8,1796.8,,1944.7,1849.4,1893.4,,2020 Dubai SF,20.6,2032.1,1941.1
Cori Gauff,8,18.8,1987.6,,1861.1,1867.1,1704.6,,1924.3,1927.4,1846.1,,2022 Us Open R16,18.4,2055.1,1888.7
Paula Badosa,9,25.1,1977.1,,1884.3,1837.7,1540.6,,1930.7,1907.4,1758.9,,2022 Australian Open R32,24.1,2084.0,1837.5
Petra Kvitova,10,32.8,1975.1,,1881.5,1799.0,1744.6,,1928.3,1887.0,1859.8,,2012 Sydney QF,21.8,2174.8,1761.7
Caroline Garcia,11,29.2,1971.7,,1844.2,1775.2,1666.5,,1907.9,1873.5,1819.1,,2017 Singapore RR,24.0,2043.8,1796.0
Maria Sakkari,12,27.4,1949.3,,1874.8,1797.9,1554.8,,1912.0,1873.6,1752.0,,2022 Indian Wells SF,26.6,2070.2,1721.0
Danielle Collins,13,29.0,1943.8,,1892.1,1657.3,1432.3,,1917.9,1800.5,1688.0,,2022 Australian Open SF,28.0,2048.2,1766.0
Veronika Kudermetova,14,25.7,1941.2,,1843.9,1752.3,1604.1,,1892.6,1846.7,1772.7,,2021 Roland Garros R128,24.1,1971.8,1791.7
Madison Keys,15,27.9,1933.8,,1851.6,1699.7,1655.4,,1892.7,1816.8,1794.6,,2016 Olympics QF,21.4,2091.1,1851.4
Victoria Azarenka,16,33.4,1931.2,,1844.9,1615.2,1500.0,,1888.1,1773.2,1715.6,,2013 Indian Wells R16,23.5,2327.7,1876.2
Anett Kontaveit,17,27.0,1921.8,,1867.7,1713.3,1506.0,,1894.7,1817.5,1713.9,,2022 Indian Wells R64,26.2,2105.9,
Daria Kasatkina,18,25.6,1920.8,,1800.0,1771.2,1620.8,,1860.4,1846.0,1770.8,,2018 Indian Wells SF,20.8,2046.9,
Liudmila Samsonova,19,24.1,1920.4,,1842.9,1488.3,1568.9,,1881.6,1704.4,1744.7,,2022 Guadalajara 2 R32,23.9,1973.7,
Marketa Vondrousova,20,23.5,1910.3,,1839.3,1588.3,1314.1,,1874.8,1749.3,1612.2,,2019 Roland Garros SF,19.9,2059.8,1764.8
Bianca Andreescu,21,22.5,1897.9,,1829.0,1666.5,1500.4,,1863.5,1782.2,1699.2,,2019 Beijing R16,19.2,2158.2,
Karolina Pliskova,22,30.8,1894.7,,1815.4,1747.4,1721.0,,1855.1,1821.1,1807.9,,2019 Wimbledon R32,27.2,2087.8,1795.2
Jelena Ostapenko,23,25.6,1894.0,,1805.6,1645.6,1740.6,,1849.8,1769.8,1817.3,,2022 Doha QF,24.7,2034.9,1787.0
Barbora Krejcikova,24,27.0,1883.4,,1815.9,1676.9,1478.6,,1849.7,1780.1,1681.0,,2021 Us Open R16,25.7,2048.6,1750.7
Marie Bouzkova,25,24.4,1878.1,,1769.2,1539.6,1575.4,,1823.7,1708.9,1726.8,,2022 Guadalajara 2 R16,24.2,1941.1,
Qinwen Zheng,26,20.2,1874.6,,1792.0,1716.6,1410.0,,1833.3,1795.6,1642.3,,2022 Tokyo SF,19.9,1927.3,1734.6
Beatriz Haddad Maia,27,26.6,1864.3,,1737.5,1640.4,1692.1,,1800.9,1752.3,1778.2,,2022 Toronto SF,26.1,1926.7,1698.5
Ajla Tomljanovic,28,29.5,1859.2,,1739.5,1617.5,1660.5,,1799.3,1738.4,1759.9,,2022 Us Open R16,29.3,1904.9,
Garbine Muguruza,29,29.2,1855.9,,1831.9,1767.4,1584.4,,1843.9,1811.6,1720.1,,2017 US Open R32,23.8,2109.9,
Donna Vekic,30,26.5,1854.3,,1793.2,1589.8,1579.6,,1823.7,1722.0,1716.9,,2019 Us Open R16,23.1,1950.5,1840.5
Ekaterina Alexandrova,31,28.1,1850.9,,1723.8,1607.2,1545.6,,1787.3,1729.0,1698.2,,2020 St. Petersburg R16,25.2,1974.7,1655.1
Irina Camelia Begu,32,32.3,1850.7,,1715.2,1735.1,1459.0,,1782.9,1792.9,1654.8,,2016 Roland Garros R32,25.7,1942.4,1726.2
Magda Linette,33,30.9,1850.6,,1777.8,1550.8,1504.5,,1814.2,1700.7,1677.5,,2023 Australian Open QF,30.9,1855.5,1901.4
Anhelina Kalinina,34,25.9,1848.3,,1740.0,1716.8,1437.9,,1794.1,1782.5,1643.1,,2022 Eastbourne R16,25.3,1871.5,1771.1
Camila Giorgi,35,31.0,1846.9,,1745.8,1634.8,1625.1,,1796.4,1740.8,1736.0,,2021 Montreal SF,29.6,1947.8,
Lesia Tsurenko,36,33.6,1841.1,,1703.7,1651.3,1629.8,,1772.4,1746.2,1735.5,,2018 Brisbane SF,29.5,1944.0,1757.4
Anna Kalinskaya,37,24.1,1838.6,,1802.6,1410.1,1474.3,,1820.6,1624.4,1656.4,,2023 Adelaide 2 R32,24.1,1857.3,1693.9
Marta Kostyuk,38,20.5,1835.4,,1736.4,1612.9,1502.1,,1785.9,1724.2,1668.7,,2021 Chicago 1 R16,19.1,1861.2,1784.7
Elise Mertens,39,27.1,1833.5,,1761.7,1760.7,1549.2,,1797.6,1797.1,1691.3,,2021 Madrid R16,25.4,2045.4,1647.8
Emma Raducanu,40,20.1,1830.1,,1725.4,1540.1,1505.3,,1777.7,1685.1,1667.7,,2021 Us Open F,18.7,2004.8,
Amanda Anisimova,41,21.3,1827.9,,1676.6,1687.5,1526.7,,1752.2,1757.7,1677.3,,2022 San Jose R16,20.9,2009.7,
Naomi Osaka,42,24.8,1824.3,,1778.8,1500.0,1500.0,,1801.6,1662.2,1662.2,,2021 Miami R16,23.4,2199.7,
Katerina Siniakova,43,26.6,1818.4,,1709.7,1689.2,1509.2,,1764.1,1753.8,1663.8,,2017 Shenzhen F,20.6,1934.9,1624.7
Shelby Rogers,44,30.2,1817.4,,1746.9,1555.4,1499.5,,1782.2,1686.4,1658.5,,2021 Charleston 2 R16,28.4,1874.2,1662.9
Sara Sorribes Tormo,45,25.9,1807.5,,1685.9,1709.6,1492.6,,1746.7,1758.5,1650.0,,2021 Us Open R64,24.8,1908.9,
Linda Noskova,46,18.1,1806.7,,1716.7,1620.4,-,,1761.7,1713.5,1578.3,,2023 Adelaide 1 SF,18.1,1858.9,1845.4
Petra Martic,47,31.9,1805.3,,1664.5,1763.5,1531.7,,1734.9,1784.4,1668.5,,2019 Wuhan R16,28.6,1978.1,
Kaia Kanepi,48,37.6,1801.5,,1731.8,1658.9,1437.5,,1766.7,1730.2,1619.5,,2010 Beijing R64,25.3,1993.1,1607.1
Karolina Muchova,49,26.4,1800.0,,1706.2,1651.7,1541.4,,1753.1,1725.9,1670.7,,2021 Australian Open QF,24.4,1997.1,
Vera Zvonareva,50,37.5,1792.8,,1682.6,1608.0,1592.3,,1737.7,1700.4,1692.5,,2009 Miami R64,24.5,2187.4,
Clara Tauson,51,19.9,1792.4,,1723.6,1500.0,1342.1,,1758.0,1646.2,1567.2,,2022 Australian Open R64,19.0,1964.4,
Bernarda Pera,52,28.1,1792.1,,1632.2,1783.7,1337.2,,1712.1,1787.9,1564.6,,2022 Cleveland QF,27.7,1842.9,1705.2
Yulia Putintseva,53,28.0,1790.9,,1683.0,1706.6,1434.6,,1736.9,1748.7,1612.7,,2020 Roland Garros R128,25.7,1912.9,1662.3
Jil Teichmann,54,25.5,1789.9,,1688.4,1764.2,1219.7,,1739.1,1777.0,1504.8,,2022 Roland Garros R32,24.8,1937.4,1669.1
Sorana Cirstea,55,32.7,1786.3,,1716.0,1602.4,1526.6,,1751.2,1694.3,1656.4,,2013 US Open R128,23.3,1907.7,1683.6
Aliaksandra Sasnovich,56,28.8,1785.9,,1715.6,1629.2,1434.5,,1750.7,1707.5,1610.2,,2019 Australian Open R64,24.8,1943.5,
Angelique Kerber,57,34.4,1785.1,,1685.8,1581.8,1666.6,,1735.5,1683.4,1725.8,,2016 Singapore SF,28.7,2144.7,
Lauren Davis,58,29.2,1784.4,,1702.4,1571.1,1488.4,,1743.4,1677.7,1636.4,,2017 Indian Wells R32,23.4,1901.8,1864.3
Alize Cornet,59,32.9,1780.3,,1657.8,1604.6,1605.4,,1719.0,1692.4,1692.8,,2008 New Haven QF,18.5,2026.4,
Sloane Stephens,60,29.8,1775.8,,1680.3,1710.6,1528.7,,1728.1,1743.2,1652.3,,2017 US Open F,24.4,2022.3,
Elisabetta Cocciaretto,61,21.9,1771.8,,1700.1,1582.4,1446.0,,1735.9,1677.1,1608.9,,2020 Prague SF,19.5,1802.1,1704.9
Jasmine Paolini,62,27.0,1770.6,,1678.2,1624.4,1221.9,,1724.4,1697.5,1496.2,,2022 W100 Les Franqueses del Valles F,26.8,1808.8,
Viktorija Golubic,63,30.2,1769.5,,1709.0,1490.3,1541.8,,1739.2,1629.9,1655.7,,2021 Tokyo Olympics R64,28.7,1828.6,
Claire Liu,64,22.6,1767.8,,1640.0,1685.4,1453.8,,1703.9,1726.6,1610.8,,2022 Rabat QF,21.9,1807.4,1677.4
Mayar Sherif,65,26.6,1767.2,,1411.4,1832.2,1471.0,,1589.3,1799.7,1619.1,,2023 Adelaide 1 Qual,26.6,1824.7,
Shuai Zhang,66,33.9,1766.4,,1668.1,1519.1,1642.0,,1717.2,1642.8,1704.2,,2016 Honolulu SF,27.8,1868.4,1660.4
Leylah Fernandez,67,20.3,1766.4,,1661.8,1551.7,1397.5,,1714.1,1659.1,1581.9,,2022 Indian Wells R32,19.4,1974.1,1642.1
Alison Riske Amritraj,68,32.5,1765.2,,1680.8,1458.2,1640.7,,1723.0,1611.7,1702.9,,2020 Australian Open R32,29.5,1911.8,
Ana Bogdan,69,30.1,1756.5,,1604.4,1704.7,1486.6,,1680.4,1730.6,1621.6,,2022 Parma QF,29.8,1809.8,
Eva Lys,70,21.0,1756.5,,1695.2,1512.9,1218.3,,1725.8,1634.7,1487.4,,2023 W60 Canberra R16,20.9,1781.5,1662.0
Anastasia Potapova,71,21.7,1756.0,,1627.3,1686.9,1455.8,,1691.7,1721.5,1605.9,,2022 Prague SF,21.3,1828.0,
Katie Boulter,72,26.4,1756.0,,1641.4,1390.9,1668.9,,1698.7,1573.4,1712.5,,2022 Wimbledon R64,25.9,1849.5,1700.1
Maryna Zanevska,73,29.3,1753.9,,1639.7,1666.5,1227.9,,1696.8,1710.2,1490.9,,2023 Hobart R32,29.3,1774.2,1625.3
Alison Van Uytvanck,74,28.8,1749.8,,1656.5,1493.4,1638.2,,1703.1,1621.6,1694.0,,2018 Montreal R64,24.3,1854.9,1600.2
Kaja Juvan,75,22.1,1749.7,,1592.2,1696.4,1578.3,,1670.9,1723.1,1664.0,,2022 Strasbourg SF,21.4,1832.3,
Taylor Townsend,76,26.7,1749.6,,1639.9,1662.1,1334.9,,1694.7,1705.9,1542.3,,2014 Cincinnati Qual,18.3,1811.7,
Andrea Petkovic,77,34.9,1749.5,,1646.5,1635.0,1401.8,,1698.0,1692.3,1575.6,,2011 Beijing SF,24.0,2095.0,
Anna Blinkova,78,24.3,1748.7,,1674.9,1497.8,1467.5,,1711.8,1623.3,1608.1,,2020 Shenzhen R32,21.3,1804.3,1760.1
Camila Osorio,79,21.0,1747.6,,1658.7,1616.0,1451.5,,1703.1,1681.8,1599.5,,2022 Monterrey SF,20.1,1837.6,
Daria Saville,80,28.4,1746.7,,1742.5,1544.7,1372.6,,1744.6,1645.7,1559.7,,2017 Australian Open R32,22.8,1957.7,
