Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,ATP Rank,Log diff,yElo
Filip Misolic,65,24.0,1766.0,,121,1625.4,40,1753.2,82,1620.7,,1829.4,2025-07,,94,-0.37,1786.2
Giovanni Mpetshi Perricard,66,22.1,1760.9,,62,1718.7,82,1685.9,59,1662.7,,1862.8,2024-12,,36,0.61,1729.9
Mariano Navone,67,24.4,1759.1,,136,1612.5,37,1760.9,141,1544.4,,1875.9,2024-04,,81,-0.19,1751.5
Lucas Pouille,68,30.9,1758.9,,67,1711.4,83,1680.8,46,1683.7,,1987.7,2017-06,,183,-0.99,1651.6
Yibing Wu,69,25.8,1752.1,,55,1728.7,121,1620.9,122,1562.6,,1882.9,2023-03,,195,-1.04,1745.8
Miomir Kecmanovic,70,25.9,1751.9,,70,1705.9,72,1697.0,69,1637.7,,1900.6,2022-04,,47,0.40,1711.1
Benjamin Bonzi,71,29.2,1751.8,,60,1723.4,128,1613.7,65,1645.1,,1835.8,2022-06,,45,0.46,1752.8
Lorenzo Sonego,72,30.2,1749.5,,68,1707.9,86,1676.7,56,1665.7,,1895.3,2021-05,,44,0.49,1709.2
Ethan Quinn,73,21.4,1749.4,,72,1696.4,89,1671.2,81,1622.8,,1804.0,2025-05,,80,-0.09,1748.9
Leandro Riedi,74,23.5,1746.8,,66,1712.0,138,1595.9,53,1671.2,,1823.3,2023-01,,167,-0.81,1816.8
Francisco Comesana,75,24.8,1743.5,,89,1669.5,68,1704.1,109,1584.7,,1761.9,2025-08,,61,0.21,1769.5
Borna Coric,76,28.7,1740.9,,80,1686.5,57,1726.4,73,1633.5,,2011.6,2019-01,,107,-0.34,1705.8
Arthur Cazaux,77,23.0,1740.2,,91,1669.2,87,1676.4,74,1632.4,,1806.5,2024-02,,83,-0.08,1744.4
Terence Atmane,78,23.5,1739.9,,61,1722.2,114,1632.0,126,1559.8,,1741.4,2025-08,,69,0.12,1805.1
Alexandre Muller,79,28.5,1738.7,,93,1667.9,59,1725.2,134,1553.4,,1801.7,2025-05,,38,0.73,1705.2
Jacob Fearnley,80,24.1,1732.6,,82,1679.9,67,1705.8,70,1635.3,,1910.0,2024-10,,54,0.39,1706.2
Daniel Altmaier,81,26.9,1732.5,,100,1653.2,63,1712.4,127,1558.9,,1789.1,2021-08,,50,0.48,1744.5
David Goffin,82,34.7,1732.1,,78,1690.3,73,1696.9,47,1682.8,,2048.7,2017-04,,87,-0.06,1595.7
Camilo Ugo Carabelli,83,26.1,1732.0,,128,1619.0,56,1728.2,214,1482.7,,1771.9,2025-05,,43,0.66,1724.6
Roman Safiullin,84,28.0,1731.1,,63,1718.1,91,1669.1,97,1600.8,,1911.3,2024-01,,92,-0.09,1650.1
Tomas Martin Etcheverry,85,26.1,1731.0,,71,1699.0,75,1696.2,140,1544.8,,1871.7,2023-05,,64,0.28,1709.2
Zizou Bergs,86,26.2,1728.0,,74,1695.3,98,1654.7,77,1627.4,,1859.2,2025-03,,46,0.63,1654.2
Zhizhen Zhang,87,28.3,1727.2,,103,1650.9,55,1728.4,89,1614.6,,1830.9,2024-09,,191,-0.79,1598.0
Nicolas Jarry,88,29.8,1725.1,,95,1661.1,80,1688.6,51,1673.6,,1903.0,2023-10,,102,-0.15,1680.3
Zachary Svajda,89,22.7,1725.0,,104,1650.3,196,1524.1,41,1704.7,,1769.0,2023-10,,130,-0.38,1809.0
Adrian Mannarino,90,37.1,1724.5,,76,1694.7,187,1532.5,44,1686.2,,1896.3,2018-01,,55,0.49,1869.9
Jerome Kym,91,22.5,1723.9,,77,1692.2,106,1640.3,146,1539.6,,1738.0,2024-10,,155,-0.53,1753.7
Juncheng Shang,92,20.5,1722.9,,86,1672.6,118,1628.8,68,1639.3,,1895.7,2024-09,,137,-0.40,1536.3
Jason Kubler,93,32.2,1721.2,,84,1673.4,116,1631.6,42,1697.7,,1790.0,2022-07,,186,-0.69,1697.2
Dominik Koepfer,94,30.7,1719.9,,87,1669.9,64,1712.3,90,1613.0,,1822.7,2024-03,,498,-1.67,1561.7
Pablo Carreno Busta,95,34.1,1719.0,,69,1707.1,77,1693.4,129,1557.2,,2005.1,2021-08,,123,-0.26,1654.5
Jesper De Jong,96,25.2,1717.9,,109,1641.0,65,1711.1,145,1539.9,,1727.5,2025-07,,79,0.19,1740.3
Alejandro Tabilo,97,28.2,1716.4,,106,1648.0,71,1697.7,62,1656.6,,1895.7,2024-07,,125,-0.25,1612.1
Emilio Nava,98,23.7,1713.6,,115,1632.6,101,1648.8,116,1580.5,,1720.9,2025-08,,101,-0.03,1762.7
Sebastian Ofner,99,29.2,1713.0,,119,1627.0,76,1694.9,71,1635.1,,1812.7,2024-01,,139,-0.34,1671.1
Juan Manuel Cerundolo,100,23.7,1708.8,,179,1547.3,66,1708.8,232,1471.7,,1774.8,2021-10,,86,0.15,1728.9
Lloyd Harris,101,28.4,1707.3,,98,1656.9,142,1587.0,64,1650.6,,1896.0,2021-10,,255,-0.93,1722.7
Yannick Hanfmann,102,33.7,1705.8,,138,1608.9,79,1690.6,94,1605.1,,1843.4,2023-06,,135,-0.28,1731.3
Mattia Bellucci,103,24.2,1703.0,,94,1661.3,165,1564.6,78,1625.7,,1814.3,2024-10,,65,0.46,1725.8
Adam Walton,104,26.3,1700.9,,83,1675.4,212,1502.6,176,1520.0,,1747.1,2025-04,,75,0.33,1711.0
Mackenzie Mcdonald,105,30.3,1697.0,,85,1672.9,179,1544.7,95,1604.9,,1847.6,2023-03,,99,0.06,1662.1
Roberto Carballes Baena,106,32.4,1696.6,,105,1648.5,90,1670.4,148,1538.1,,1788.1,2024-07,,109,-0.03,1591.9
Damir Dzumhur,107,33.2,1696.1,,120,1626.2,81,1687.9,123,1561.4,,1895.8,2017-09,,68,0.45,1707.2
Shintaro Mochizuki,108,22.2,1692.7,,125,1622.2,156,1572.8,50,1674.2,,1692.7,2025-08,,104,0.04,1744.8
Stan Wawrinka,109,40.3,1692.4,,90,1669.4,105,1641.1,102,1597.0,,2145.5,2016-01,,149,-0.31,1616.4
Bu Yunchaokete,110,23.5,1691.5,,97,1660.7,130,1612.4,203,1487.9,,1834.9,2024-09,,74,0.40,1675.2
Sebastian Baez,111,24.6,1689.3,,150,1587.1,78,1692.6,184,1511.1,,1941.4,2022-07,,41,1.00,1624.9
Christopher Oconnell,112,31.2,1687.9,,75,1695.1,123,1618.5,136,1548.0,,1814.1,2025-03,,89,0.23,1608.3
Raphael Collignon,113,23.6,1687.4,,88,1669.6,110,1636.5,143,1541.2,,1777.6,2025-04,,91,0.22,1676.9
Vit Kopriva,114,28.1,1685.1,,140,1605.7,93,1666.6,117,1576.1,,1760.5,2025-05,,88,0.26,1663.1
Quentin Halys,115,28.8,1684.5,,107,1647.6,100,1648.9,79,1623.7,,1811.4,2023-04,,71,0.48,1549.8
Nishesh Basavareddy,116,20.3,1683.7,,81,1686.0,241,1474.4,168,1525.3,,1856.6,2025-01,,108,0.07,1672.8
Dusan Lajovic,117,35.1,1681.9,,159,1580.3,84,1679.9,179,1518.5,,1854.6,2018-10,,127,-0.08,1666.3
Titouan Droguet,118,24.1,1680.2,,163,1571.2,85,1679.3,110,1583.3,,1722.4,2025-07,,162,-0.32,1696.5
Valentin Royer,119,24.2,1679.9,,143,1597.3,107,1640.2,88,1615.7,,1715.0,2025-04,,90,0.28,1685.7
Cristian Garin,120,29.2,1679.4,,134,1613.7,92,1667.9,80,1623.5,,1889.6,2019-04,,124,-0.03,1647.4
Yoshihito Nishioka,121,29.9,1678.4,,96,1660.8,129,1613.2,151,1534.7,,1884.7,2023-01,,153,-0.23,1486.8
Luca Nardi,122,22.0,1677.2,,101,1652.4,131,1610.8,230,1474.8,,1724.6,2024-04,,84,0.37,1689.9
Borna Gojo,123,27.4,1674.0,,102,1651.5,103,1645.9,240,1463.7,,1800.2,2023-10,,221,-0.59,1583.2
Alex Molcan,124,27.7,1673.2,,99,1653.3,113,1632.2,114,1581.3,,1872.5,2022-07,,201,-0.48,1729.0
Alexander Shevchenko,125,24.7,1670.3,,133,1614.7,108,1639.5,222,1477.9,,1792.0,2024-02,,97,0.25,1684.5
Carlos Taberner,126,28.0,1668.8,,246,1479.9,95,1659.9,241,1462.6,,1725.0,2021-10,,103,0.20,1705.0
Guy Den Ouden,127,23.3,1668.2,,343,1373.8,88,1673.6,200,1494.5,,1722.8,2025-08,,147,-0.15,1691.2
Thiago Agustin Tirante,128,24.3,1668.0,,114,1632.9,124,1617.9,172,1522.5,,1707.7,2025-08,,116,0.10,1694.9
Pablo Llamas Ruiz,129,22.8,1667.8,,165,1570.3,102,1648.5,169,1525.1,,1733.1,2023-08,,284,-0.79,1695.6
Zsombor Piros,130,25.8,1667.7,,141,1603.3,104,1643.4,131,1555.8,,1731.0,2023-04,,154,-0.17,1713.0
Otto Virtanen,131,24.1,1666.0,,155,1584.2,189,1529.0,54,1670.5,,1768.8,2024-03,,141,-0.07,1670.5
Coleman Wong,132,21.2,1663.6,,110,1639.4,247,1469.4,162,1528.2,,1666.1,2024-09,,148,-0.11,1718.5
Lukas Klein,133,27.4,1663.5,,152,1586.2,97,1655.1,106,1588.4,,1777.5,2024-03,,121,0.09,1673.2
Ugo Blanchet,134,26.6,1662.1,,92,1669.1,169,1555.7,187,1508.6,,1662.1,2025-08,,144,-0.07,1710.2
Francesco Passaro,135,24.6,1661.9,,144,1596.0,111,1635.3,205,1487.3,,1779.0,2022-08,,145,-0.07,1648.1
Alexander Blockx,136,20.3,1661.3,,111,1637.1,162,1567.1,118,1575.7,,1743.2,2025-01,,118,0.14,1660.3
Colton Smith,137,22.4,1661.0,,112,1635.1,198,1522.4,100,1599.4,,1837.6,2025-06,,133,0.03,1653.8
Emil Ruusuvuori,138,26.3,1660.7,,113,1634.0,134,1601.1,96,1603.8,,1893.2,2023-06,,677,-1.59,1452.3
Tristan Schoolkate,139,24.4,1660.6,,124,1623.5,323,1393.3,87,1616.1,,1703.1,2025-07,,96,0.37,1667.4
Nikoloz Basilashvili,140,33.5,1659.5,,130,1617.9,133,1603.8,86,1617.4,,1889.8,2019-01,,111,0.23,1655.0
Richard Gasquet,141,38.9,1659.2,,131,1617.4,125,1617.5,98,1600.5,,2059.5,2016-05,,257,-0.60,1653.2
Dalibor Svrcina,142,22.8,1656.5,,108,1645.2,153,1581.1,197,1497.2,,1712.9,2025-04,,100,0.35,1671.6
Andrea Vavassori,143,30.2,1656.0,,127,1619.2,120,1624.7,174,1522.0,,1734.8,2023-04,,315,-0.79,1606.4
Elmer Moller,144,22.1,1653.4,,204,1510.2,112,1634.4,132,1555.8,,1741.1,2025-04,,113,0.24,1648.5
Arthur Fery,145,23.1,1650.7,,132,1616.9,272,1435.3,213,1483.8,,1683.9,2025-09,,227,-0.45,1696.1
Nicolas Moreno De Alboran,146,27.8,1648.5,,122,1624.8,152,1581.2,164,1527.6,,1687.7,2024-11,,216,-0.39,1580.8
Aleksandar Vukic,147,29.3,1647.8,,139,1606.8,173,1552.4,113,1581.7,,1773.3,2025-01,,95,0.44,1597.0
Pedro Martinez,148,28.3,1647.5,,147,1591.0,117,1631.0,209,1485.1,,1844.3,2022-04,,67,0.79,1570.1
Giulio Zeppieri,149,23.7,1645.6,,129,1618.4,148,1582.1,105,1590.7,,1691.2,2022-07,,171,-0.14,1672.2
Rinky Hijikata,150,24.5,1643.1,,135,1612.6,238,1479.1,112,1581.9,,1744.9,2025-01,,110,0.31,1595.2
Michael Zheng,151,21.5,1642.1,,126,1620.1,282,1431.1,191,1501.6,,1669.9,2025-08,,311,-0.72,1671.2
Daniel Merida Aguilar,152,20.9,1639.0,,190,1529.9,143,1586.5,177,1519.5,,1655.5,2025-09,,166,-0.09,1675.6
Hugo Dellien,153,32.1,1634.7,,225,1493.5,126,1615.8,221,1478.1,,1779.8,2022-05,,122,0.23,1612.5
Liam Draxl,154,23.7,1633.8,,137,1609.9,172,1552.6,223,1477.6,,1699.6,2025-07,,117,0.27,1633.9
Aslan Karatsev,155,31.9,1633.5,,145,1593.3,115,1631.9,196,1497.5,,1964.6,2021-05,,262,-0.52,1497.5
Marco Trungelliti,156,35.5,1632.8,,193,1527.7,119,1626.9,212,1484.3,,1693.1,2018-07,,150,0.04,1694.4
Aleksandar Kovacevic,157,26.9,1632.1,,116,1631.2,214,1497.1,202,1492.0,,1758.8,2024-04,,70,0.81,1609.0
Yosuke Watanuki,158,27.3,1630.5,,146,1591.6,140,1592.1,111,1582.2,,1798.2,2023-05,,151,0.05,1569.9
Nicolai Budkov Kjaer,159,18.9,1625.9,,117,1629.6,146,1583.4,182,1512.7,,1708.4,2025-08,,159,0,1628.9
Matteo Gigante,160,23.6,1624.3,,168,1564.9,127,1614.2,231,1473.3,,1709.5,2025-05,,140,0.13,1614.7
Mark Lajal,161,22.2,1624.2,,160,1577.5,209,1507.4,99,1599.7,,1685.3,2025-07,,156,0.03,1621.8
Michael Mmoh,162,27.6,1623.9,,142,1597.8,199,1521.9,160,1528.8,,1762.3,2017-02,,319,-0.68,1548.2
Harold Mayot,163,23.5,1623.9,,148,1589.0,137,1596.0,166,1526.1,,1701.9,2024-06,,152,0.07,1633.2
Fabio Fognini,164,38.1,1622.9,,166,1568.7,122,1620.0,133,1554.3,,2003.8,2014-04,,,,1394.4
Chris Rodesch,165,24.1,1622.8,,209,1506.7,145,1583.5,115,1581.1,,1648.9,2025-06,,174,-0.05,1639.2
Daniel Evans,166,35.2,1620.1,,151,1586.7,188,1532.3,92,1607.9,,1902.5,2021-04,,157,0.06,1572.8
Andrea Pellegrino,167,28.4,1618.2,,306,1409.3,132,1610.1,290,1431.0,,1644.1,2025-06,,126,0.28,1649.2
James Duckworth,168,33.5,1618.0,,158,1580.8,203,1516.1,130,1555.9,,1785.9,2021-11,,105,0.47,1601.2
Valentin Vacherot,169,26.7,1615.2,,161,1573.7,136,1596.9,243,1461.6,,1740.8,2024-03,,205,-0.19,1595.8
Roman Andres Burruchaga,170,23.5,1612.1,,217,1499.4,147,1582.7,175,1521.7,,1669.3,2024-05,,143,0.17,1609.4
Billy Harris,171,30.5,1610.8,,156,1584.2,257,1453.7,128,1557.7,,1711.4,2024-06,,136,0.23,1626.5
Daniel Elahi Galan,172,29.1,1609.4,,181,1546.7,155,1575.5,154,1531.7,,1757.5,2022-09,,131,0.27,1603.7
Jaime Faria,173,22.0,1609.2,,175,1559.8,176,1547.4,120,1566.6,,1692.5,2024-05,,115,0.41,1601.7
Brandon Holt,174,27.3,1608.1,,149,1588.1,330,1389.3,142,1542.6,,1725.5,2025-02,,114,0.42,1577.7
Kyle Edmund,175,30.4,1602.2,,162,1573.5,150,1581.8,125,1561.1,,1952.7,2019-03,,447,-0.94,1609.3
Hyeon Chung,176,29.1,1601.0,,154,1584.9,149,1582.0,249,1456.4,,1991.8,2018-03,,379,-0.77,1440.5
Facundo Bagnis,177,35.4,1599.5,,198,1517.3,139,1594.1,408,1367.6,,1737.0,2021-07,,463,-0.96,1501.5
Facundo Diaz Acosta,178,24.6,1599.1,,200,1516.9,135,1597.8,282,1435.5,,1791.9,2024-02,,314,-0.57,1527.6
Rafael Jodar,179,18.9,1598.3,,173,1560.7,206,1509.8,193,1499.2,,1643.1,2025-08,,369,-0.72,1621.5
Yu Hsiou Hsu,180,26.3,1597.4,,164,1571.0,286,1428.7,335,1400.2,,1648.0,2023-11,,241,-0.29,1634.8
Jurij Rodionov,181,26.2,1596.9,,167,1566.4,174,1549.6,181,1515.1,,1702.1,2023-06,,158,0.14,1623.8
Hugo Gaston,182,24.9,1595.8,,172,1561.4,144,1585.0,173,1522.1,,1795.1,2021-11,,128,0.35,1511.5
Eliot Spizzirri,183,23.6,1594.0,,157,1580.9,223,1487.9,159,1529.0,,1714.6,2025-04,,129,0.35,1590.6
Tomas Barrios Vera,184,27.7,1593.5,,207,1507.1,161,1568.7,121,1564.9,,1710.3,2023-07,,134,0.32,1560.9
Luka Pavlovic,185,25.4,1593.0,,367,1363.1,154,1580.9,170,1524.4,,1635.0,2025-07,,193,-0.04,1599.4
Pierre Hugues Herbert,186,34.4,1591.2,,153,1585.0,204,1513.4,138,1545.6,,1867.9,2019-06,,142,0.27,1512.4
George Loffhagen,187,24.3,1589.5,,176,1556.7,314,1404.7,224,1477.0,,1649.0,2025-07,,254,-0.31,1618.8
J J Wolf,188,26.1,1586.4,,178,1551.2,178,1546.3,161,1528.8,,1847.7,2023-02,,604,-1.17,1546.8
Cedrik Marcel Stebe,189,34.8,1583.1,,177,1554.4,164,1565.9,225,1476.7,,1824.7,2017-09,,444,-0.85,1634.9
August Holmgren,190,27.3,1583.0,,196,1525.0,281,1431.3,76,1631.8,,1677.9,2021-09,,176,0.08,1597.4
Gustavo Heide,191,22.9,1581.7,,267,1454.0,157,1571.6,245,1460.3,,1661.1,2024-07,,327,-0.54,1584.2
Federico Coria,192,33.4,1580.0,,249,1470.7,168,1558.5,358,1391.7,,1754.4,2021-07,,161,0.18,1517.9
Vilius Gaubas,193,20.6,1577.3,,270,1451.0,167,1560.4,165,1527.4,,1718.5,2025-05,,163,0.17,1573.5
Thiago Seyboth Wild,194,25.4,1576.2,,170,1563.2,170,1555.3,192,1500.2,,1793.4,2024-05,,146,0.28,1480.7
Thiago Monteiro,195,31.2,1576.2,,185,1536.9,160,1569.8,228,1474.9,,1748.2,2024-05,,169,0.14,1509.7
Francesco Maestrelli,196,22.6,1576.2,,205,1510.1,171,1553.1,284,1433.6,,1711.4,2022-07,,160,0.20,1591.8
Jan Choinski,197,29.2,1575.9,,253,1469.0,158,1570.9,326,1403.9,,1632.0,2023-08,,218,-0.10,1584.0
Martin Landaluce,198,19.6,1575.4,,184,1539.2,216,1496.0,108,1586.0,,1741.8,2024-10,,138,0.36,1554.0
Maximilian Marterer,199,30.1,1574.4,,195,1525.5,166,1563.9,189,1507.9,,1815.1,2018-06,,531,-0.98,1452.2
Jack Pinnington Jones,200,22.4,1574.1,,280,1440.0,269,1438.6,103,1594.5,,1640.9,2025-07,,240,-0.18,1602.4
Felipe Meligeni Alves,201,27.3,1574.0,,251,1470.2,159,1569.8,139,1545.5,,1695.3,2023-10,,165,0.20,1532.1
Joel Schwaerzler,202,19.5,1569.0,,322,1395.9,177,1546.8,211,1484.5,,1621.9,2024-05,,247,-0.20,1591.4
Pavel Kotov,203,26.7,1567.8,,186,1536.6,180,1542.7,204,1487.9,,1797.1,2024-05,,318,-0.45,1433.1
Ilya Ivashka,204,31.4,1566.9,,191,1528.7,141,1591.9,156,1530.9,,1922.5,2021-09,,772,-1.33,1314.0
Chun Hsin Tseng,205,24.0,1566.6,,244,1481.9,151,1581.3,314,1411.5,,1715.6,2022-04,,120,0.54,1531.2
Juan Pablo Ficovich,206,28.5,1564.2,,203,1513.8,195,1524.5,201,1493.3,,1597.4,2020-10,,132,0.45,1584.0
Kyrian Jacquet,207,24.2,1563.9,,171,1562.7,211,1505.7,190,1504.8,,1735.1,2025-02,,181,0.13,1522.0
Constant Lestienne,208,33.1,1563.6,,188,1534.7,274,1433.6,247,1457.5,,1781.3,2023-01,,213,-0.02,1466.2
