Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Ashleigh Barty,1,25.2,2194.1,,2042.9,1991.7,1873.2,,2118.5,2092.9,2033.7,,2021 Wimbledon F,25.2,2216.5,2188.4
Naomi Osaka,2,23.8,2128.5,,2098.2,1668.3,1552.6,,2113.4,1898.4,1840.6,,2021 Miami R16,23.4,2200.6,1983.5
Aryna Sabalenka,3,23.3,2063.2,,1967.5,1806.3,1699.8,,2015.3,1934.7,1881.5,,2021 Rome R32,23.0,2128.7,2036.2
Iga Swiatek,4,20.1,2025.8,,1808.2,1960.2,1583.5,,1917.0,1993.0,1804.6,,2021 Roland Garros R16,20.0,2093.6,2010.5
Garbine Muguruza,5,27.8,2016.3,,1956.8,1861.8,1671.7,,1986.6,1939.1,1844.0,,2017 US Open R32,23.9,2110.8,1978.5
Barbora Krejcikova,6,25.6,2005.8,,1800.2,1849.8,1448.1,,1903.0,1927.8,1727.0,,2021 Prague F,25.6,2019.0,2092.9
Karolina Pliskova,7,29.4,2004.0,,1877.5,1852.3,1771.7,,1940.7,1928.2,1887.9,,2019 Wimbledon R32,27.3,2088.7,2033.6
Ons Jabeur,8,26.9,1991.8,,1845.6,1710.4,1745.5,,1918.7,1851.1,1868.7,,2021 Wimbledon R16,26.8,2006.7,2019.8
Cori Gauff,9,17.4,1989.0,,1803.0,1818.3,1682.4,,1896.0,1903.6,1835.7,,2021 Roland Garros R16,17.2,2042.6,1990.9
Viktoria Azarenka,10,32.0,1988.6,,1905.0,1678.9,1563.2,,1946.8,1833.8,1775.9,,2013 Indian Wells R16,23.6,2328.7,1984.3
Maria Sakkari,11,26.0,1988.6,,1906.2,1788.0,1500.8,,1947.4,1888.3,1744.7,,2021 Roland Garros QF,25.9,2014.9,1988.7
Simona Halep,12,29.9,1988.0,,1858.1,1868.7,1702.7,,1923.0,1928.3,1845.4,,2015 Stuttgart QF,23.6,2180.2,1920.7
Petra Kvitova,13,31.4,1982.3,,1887.4,1858.4,1699.4,,1934.9,1920.4,1840.9,,2012 Sydney QF,21.8,2177.9,1832.7
Elina Svitolina,14,26.9,1980.7,,1905.7,1842.5,1535.0,,1943.2,1911.6,1757.9,,2018 Roland Garros R64,23.7,2114.4,1948.0
Serena Williams,15,39.7,1965.6,,1887.2,1628.3,1595.5,,1926.4,1796.9,1780.5,,2003 Charleston SF,21.5,2515.7,1908.1
Jennifer Brady,16,26.3,1954.9,,1865.7,1601.3,1498.2,,1910.3,1778.1,1726.6,,2021 Australian Open SF,25.8,1995.8,1900.7
Elise Mertens,17,25.7,1953.0,,1920.7,1778.2,1534.8,,1936.8,1865.6,1743.9,,2021 Madrid R16,25.4,2046.1,1863.7
Danielle Rose Collins,18,27.7,1952.9,,1831.9,1715.2,1476.6,,1892.4,1834.1,1714.8,,2021 Montreal R32,27.7,1969.7,2024.4
Camila Giorgi,19,29.6,1947.7,,1831.5,1622.6,1643.1,,1889.6,1785.1,1795.4,,2021 Montreal SF,29.6,1947.7,2090.5
Jessica Pegula,20,27.5,1947.1,,1892.6,1519.5,1410.1,,1919.9,1733.3,1678.6,,2021 Rome R16,27.2,1982.6,1966.2
Paula Badosa,21,23.7,1930.1,,1646.4,1845.1,1505.6,,1788.3,1887.6,1717.9,,2021 Montreal R64,23.7,1956.8,1989.0
Darya Kasatkina,22,24.3,1929.7,,1863.1,1667.6,1626.2,,1896.4,1798.6,1777.9,,2018 Indian Wells SF,20.8,2047.6,1944.3
Angelique Kerber,23,33.4,1929.7,,1790.2,1727.0,1839.1,,1859.9,1828.3,1884.4,,2016 Singapore SF,28.8,2145.4,1989.5
Belinda Bencic,24,24.4,1926.6,,1882.1,1636.9,1659.4,,1904.3,1781.7,1793.0,,2016 St. Petersburg SF,18.9,2123.0,1969.3
Anett Kontaveit,25,25.6,1921.1,,1856.0,1720.6,1517.6,,1888.6,1820.9,1719.4,,2017 Wimbledon R64,21.5,1988.6,1861.5
Elena Rybakina,26,22.1,1913.4,,1777.1,1694.9,1666.8,,1845.2,1804.1,1790.1,,2020 Dubai SF,20.7,2033.1,1895.4
Anastasia Pavlyuchenkova,27,30.1,1910.7,,1794.2,1767.5,1481.6,,1852.5,1839.1,1696.2,,2011 Roland Garros R16,19.9,2066.0,1928.8
Karolina Muchova,28,25.0,1908.2,,1773.6,1644.2,1635.6,,1840.9,1776.2,1771.9,,2021 Australian Open QF,24.5,1997.9,1920.0
Sofia Kenin,29,22.6,1899.1,,1843.7,1651.9,1605.3,,1871.4,1775.5,1752.2,,2020 Fed Cup QLS R1,21.2,2050.3,1711.3
Jelena Ostapenko,30,24.2,1897.4,,1717.6,1681.9,1760.3,,1807.5,1789.7,1828.9,,2017 Wuhan QF,20.3,2022.4,1903.0
Vanessa Andreescu Bianca,31,21.1,1896.6,,1920.4,1549.3,1391.5,,1908.5,1722.9,1644.0,,2019 Beijing R16,19.3,2159.0,1811.9
Veronika Kudermetova,32,24.3,1896.4,,1799.2,1789.3,1515.3,,1847.8,1842.9,1705.9,,2021 Roland Garros R128,24.1,1972.3,1869.6
Kiki Bertens,33,29.6,1895.6,,1833.6,1835.6,1579.2,,1864.6,1865.6,1737.4,,2020 Doha R32,28.2,2047.5,
Sara Sorribes Tormo,34,24.8,1885.6,,1810.7,1653.5,1523.0,,1848.1,1769.6,1704.3,,2021 Montreal R16,24.8,1894.6,1935.6
Ekaterina Alexandrova,35,26.7,1885.2,,1798.4,1581.8,1533.1,,1841.8,1733.5,1709.2,,2020 St. Petersburg R16,25.2,1975.6,1865.4
Madison Keys,36,26.5,1883.3,,1812.2,1718.8,1639.8,,1847.8,1801.0,1761.5,,2016 Olympics QF,21.5,2092.4,1721.8
Marketa Vondrousova,37,22.1,1880.2,,1834.3,1724.1,1314.1,,1857.3,1802.2,1597.2,,2019 Roland Garros SF,19.9,2060.8,1903.9
Catherine Cartan Bellis,38,21.6,1870.1,,1825.3,1585.5,1527.1,,1847.7,1727.8,1698.6,,2017 Toronto R32,18.3,1947.7,
Johanna Konta,39,30.2,1867.5,,1750.8,1632.1,1687.1,,1809.2,1749.8,1777.3,,2017 Fed Cup WG2 R1,25.9,2088.1,1899.5
Katerina Siniakova,40,25.2,1862.3,,1656.5,1712.4,1609.7,,1759.4,1787.3,1736.0,,2017 Shenzhen F,20.6,1935.8,1930.3
Ludmilla Samsonova,41,22.7,1857.1,,1726.0,1425.1,1717.9,,1791.5,1641.1,1787.5,,2021 Wimbledon R32,22.6,1896.9,1893.2
Marta Kostyuk,42,19.0,1842.9,,1683.7,1692.9,1464.1,,1763.3,1767.9,1653.5,,2021 Wimbledon R128,19.0,1860.8,1846.7
Yulia Putintseva,43,26.6,1841.8,,1749.0,1697.6,1456.1,,1795.4,1769.7,1649.0,,2020 Roland Garros R128,25.7,1913.9,1812.1
Tamara Zidansek,44,23.5,1838.6,,1502.2,1789.0,1392.6,,1670.4,1813.8,1615.6,,2019 Eastbourne R64,21.5,1854.5,1909.3
Vera Zvonareva,45,36.9,1834.7,,1724.8,1608.8,1592.4,,1779.7,1721.7,1713.5,,2009 Miami R64,24.5,2191.3,1875.2
Sorana-Mihaela Cirstea,46,31.3,1826.4,,1706.9,1650.2,1445.1,,1766.7,1738.3,1635.8,,2013 US Open R128,23.4,1910.2,1843.1
Viktorija Golubic,47,28.8,1822.2,,1695.6,1542.0,1603.9,,1758.9,1682.1,1713.1,,2021 Tokyo Olympics R64,28.8,1830.4,1883.9
Ana Konjuh,48,23.6,1821.5,,1709.3,1656.5,1605.7,,1765.4,1739.0,1713.6,,2017 Dubai R16,19.2,1898.4,1849.0
Amanda Anisimova,49,19.9,1817.7,,1758.9,1674.8,1421.3,,1788.3,1746.2,1619.5,,2019 Mallorca R16,17.8,1929.8,1779.7
A. Stephens Sloane,50,28.4,1814.4,,1629.5,1768.7,1620.3,,1722.0,1791.6,1717.4,,2017 US Open F,24.4,2022.2,1869.2
Anastasija Sevastova,51,31.3,1812.4,,1667.1,1707.6,1594.1,,1739.7,1760.0,1703.2,,2018 Moscow QF,28.5,1993.1,1801.4
