Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.9,2225.2,,2072.7,2098.5,1587.2,,2149.0,2161.8,1906.2,,2022 Wimbledon R64,21.0,2264.3,2211.4
Aryna Sabalenka,2,25.1,2092.4,,1991.0,1921.3,1671.9,,2041.7,2006.8,1882.1,,2021 Rome R32,23.0,2128.0,2102.5
Elena Rybakina,3,24.0,2074.5,,2005.5,1778.1,1758.0,,2040.0,1926.3,1916.3,,2023 Miami SF,23.7,2098.9,2116.3
Simona Halep,4,30.9,2028.3,,1908.6,1808.6,1743.9,,1968.4,1918.4,1886.1,,2015 Stuttgart QF,23.5,2177.8,
Petra Kvitova,5,33.2,2014.3,,1929.1,1755.9,1811.7,,1971.7,1885.1,1913.0,,2012 Sydney QF,21.8,2174.8,2060.0
Jessica Pegula,6,29.2,2012.3,,1946.4,1740.4,1468.1,,1979.3,1876.4,1740.2,,2023 Madrid R16,29.1,2054.3,1962.3
Ons Jabeur,7,28.8,2011.6,,1850.6,1891.3,1784.4,,1931.1,1951.5,1898.0,,2022 Wimbledon SF,27.8,2106.5,1881.7
Karolina Muchova,8,26.7,1978.5,,1830.6,1822.5,1541.4,,1904.5,1900.5,1759.9,,2021 Australian Open QF,24.4,1997.1,2052.7
Cori Gauff,9,19.2,1965.7,,1881.3,1846.1,1684.0,,1923.5,1905.9,1824.9,,2022 Us Open R16,18.4,2055.1,1933.0
Jelena Ostapenko,10,26.0,1963.0,,1812.5,1695.1,1794.4,,1887.7,1829.1,1878.7,,2022 Doha QF,24.7,2034.9,2027.1
Veronika Kudermetova,11,26.1,1957.9,,1826.6,1782.0,1666.6,,1892.3,1870.0,1812.3,,2023 Rome QF,26.0,1973.4,1970.5
Maria Sakkari,12,27.9,1954.7,,1892.8,1781.4,1586.4,,1923.8,1868.0,1770.5,,2022 Indian Wells SF,26.6,2070.2,1923.9
Marketa Vondrousova,13,23.9,1944.3,,1850.9,1681.4,1351.8,,1897.6,1812.8,1648.0,,2019 Roland Garros SF,19.9,2059.8,1943.5
Barbora Krejcikova,14,27.5,1934.1,,1909.8,1646.5,1579.6,,1921.9,1790.3,1756.9,,2021 Us Open R16,25.7,2048.6,1926.1
Caroline Garcia,15,29.6,1917.6,,1835.7,1745.6,1673.0,,1876.6,1831.6,1795.3,,2017 Singapore RR,24.0,2043.8,1825.7
Madison Keys,16,28.2,1911.6,,1850.4,1692.2,1655.4,,1881.0,1801.9,1783.5,,2016 Olympics QF,21.4,2091.1,1837.9
