Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Katerina Siniakova,57,29.1,1794.3,,49,1761.1,76,1689.6,34,1708.4,,1950.5,2017-01,,78,-0.31,1731.3
Sara Bejlek,58,19.3,1792.9,,102,1651.5,32,1777.2,150,1507.0,,1792.9,2025-06,,116,-0.69,1851.8
Jaqueline Cristian,59,27.0,1792.3,,58,1737.1,51,1735.3,164,1492.2,,1816.5,2025-05,,50,0.17,1822.4
Caroline Garcia,60,31.6,1788.4,,52,1753.9,47,1742.5,37,1707.6,,2044.8,2017-10,,166,-1.02,1604.9
Kaja Juvan,61,24.5,1787.4,,80,1690.8,42,1746.3,42,1694.2,,1825.6,2022-05,,242,-1.38,1833.2
Leylah Fernandez,62,22.7,1786.1,,46,1775.1,85,1665.9,49,1675.9,,1977.3,2022-03,,29,0.76,1684.1
Bianca Andreescu,63,24.9,1785.4,,54,1749.5,71,1695.4,57,1655.4,,2157.5,2019-09,,147,-0.85,1683.2
Camila Osorio,64,23.4,1778.5,,62,1726.8,59,1724.1,59,1648.8,,1852.0,2023-06,,55,0.15,1701.2
Magdalena Frech,65,27.5,1778.1,,64,1725.4,69,1700.8,72,1624.8,,1846.4,2024-10,,25,0.96,1726.0
Hailey Baptiste,66,23.6,1776.7,,71,1715.6,65,1710.0,107,1549.5,,1799.0,2025-05,,54,0.20,1806.1
Beatriz Haddad Maia,67,29.0,1773.7,,65,1721.3,49,1735.9,48,1676.1,,1945.0,2022-08,,21,1.16,1636.3
Maya Joint,68,19.1,1773.4,,69,1716.6,50,1735.4,108,1548.9,,1817.8,2025-05,,51,0.29,1784.2
Jessica Bouzas Maneiro,69,22.6,1772.6,,94,1667.6,61,1722.7,68,1630.0,,1797.8,2024-04,,60,0.14,1796.3
Sonay Kartal,70,23.6,1770.3,,63,1725.6,160,1550.5,55,1659.9,,1828.1,2024-10,,49,0.36,1753.0
Barbora Krejcikova,71,29.4,1767.3,,60,1730.8,98,1634.9,45,1680.1,,2054.4,2021-08,,17,1.43,
Moyuka Uchijima,72,23.7,1765.7,,79,1696.9,63,1711.8,120,1537.1,,1822.8,2025-04,,72,0,1789.9
Anastasija Sevastova,73,35.1,1761.3,,77,1701.0,57,1725.4,58,1650.2,,1998.3,2018-10,,402,-1.71,1619.2
Ajla Tomljanovic,74,32.1,1760.1,,74,1706.1,74,1690.9,40,1697.1,,1907.7,2022-08,,80,-0.08,1734.1
Greet Minnen,75,27.8,1759.1,,76,1703.2,104,1619.3,41,1697.1,,1795.8,2020-02,,70,0.07,1803.3
Elina Avanesyan,76,22.6,1758.2,,61,1730.3,75,1690.6,69,1629.5,,1835.3,2024-08,,48,0.46,1690.5
Eva Lys,77,23.4,1757.7,,72,1708.5,73,1691.7,97,1579.8,,1799.5,2025-03,,62,0.22,1738.1
Taylor Townsend,78,29.1,1755.3,,59,1732.1,79,1683.7,126,1527.9,,1840.9,2024-04,,98,-0.23,1629.8
Anna Blinkova,79,26.7,1746.8,,66,1718.8,95,1641.7,73,1623.8,,1830.2,2019-10,,69,0.14,1752.2
Ann Li,80,24.9,1744.7,,89,1670.8,70,1698.3,127,1527.9,,1894.4,2021-03,,64,0.22,1770.4
Lesia Tsurenko,81,35.4,1744.4,,73,1706.8,72,1693.0,52,1667.1,,1916.2,2019-01,,290,-1.28,
Viktorija Golubic,82,32.6,1741.7,,67,1718.5,124,1596.6,60,1648.2,,1836.2,2021-07,,79,0.04,1713.4
Irina Camelia Begu,83,34.7,1741.0,,87,1672.1,62,1720.8,96,1584.0,,1931.2,2016-05,,117,-0.34,1592.0
Mayar Sherif,84,29.0,1737.8,,172,1557.7,54,1730.4,105,1551.0,,1863.6,2023-06,,86,-0.02,1775.1
Anca Alexia Todoni,85,20.6,1735.3,,137,1600.1,45,1744.1,89,1590.7,,1785.1,2025-01,,90,-0.06,1730.2
Caroline Dolehide,86,26.7,1733.4,,83,1684.6,88,1657.2,147,1512.8,,1747.7,2025-05,,66,0.26,1722.0
Suzan Lamens,87,25.9,1732.8,,82,1690.2,111,1608.4,128,1527.9,,1795.2,2025-04,,68,0.25,1718.9
Bernarda Pera,88,30.5,1727.9,,86,1673.3,77,1688.8,74,1611.2,,1843.1,2022-08,,84,0.05,1697.5
Sloane Stephens,89,31.9,1725.2,,96,1659.5,60,1722.8,75,1610.4,,2028.2,2017-08,,478,-1.68,
Kimberly Birrell,90,27.1,1719.7,,68,1718.1,192,1510.9,95,1584.3,,1804.5,2025-03,,77,0.16,1693.2
Anna Bondar,91,28.0,1717.1,,132,1604.6,67,1706.5,184,1476.1,,1786.6,2022-05,,75,0.19,1781.8
Antonia Ruzic,92,22.4,1716.2,,75,1703.4,141,1568.4,83,1596.4,,1785.8,2025-03,,91,0.01,1710.2
Yafan Wang,93,30.7,1716.1,,78,1698.3,163,1544.9,111,1546.2,,1853.2,2019-03,,128,-0.32,
Anhelina Kalinina,94,28.3,1715.7,,85,1674.8,78,1687.7,88,1591.1,,1890.8,2022-06,,107,-0.13,1601.8
Aliaksandra Sasnovich,95,31.2,1715.3,,91,1668.9,90,1656.1,81,1597.5,,1944.3,2019-01,,108,-0.13,1687.6
Varvara Gracheva,96,24.8,1710.3,,100,1654.5,92,1650.7,118,1538.8,,1819.8,2019-10,,111,-0.15,1684.2
Elisabetta Cocciaretto,97,24.3,1709.6,,103,1651.0,89,1656.1,62,1646.9,,1853.5,2023-07,,122,-0.23,1694.9
Francesca Jones,98,24.7,1707.3,,118,1626.0,83,1674.5,166,1490.6,,1745.9,2025-05,,125,-0.24,1730.5
Yue Yuan,99,26.7,1705.3,,90,1670.6,118,1602.8,94,1585.0,,1869.7,2024-04,,82,0.19,1644.0
Laura Siegemund,100,37.2,1705.2,,84,1675.7,96,1639.6,93,1587.6,,1917.6,2016-08,,103,-0.03,1626.6
Lucia Bronzetti,101,26.5,1703.6,,81,1690.8,112,1607.8,122,1534.6,,1777.9,2025-03,,61,0.50,1639.4
Clara Burel,102,23.9,1701.7,,93,1667.9,84,1673.3,136,1522.4,,1845.7,2024-01,,199,-0.67,1624.6
Alexandra Eala,103,20.0,1698.6,,92,1668.9,190,1515.2,82,1596.7,,1721.0,2025-04,,74,0.33,1722.8
Caty Mcnally,104,23.5,1696.1,,130,1609.2,86,1665.5,92,1588.8,,1805.5,2019-07,,213,-0.72,1683.3
Katie Volynets,105,23.4,1690.1,,107,1646.8,87,1658.6,110,1546.4,,1828.5,2024-06,,97,0.08,1623.8
Sara Sorribes Tormo,106,28.5,1687.7,,104,1648.7,94,1649.7,109,1548.9,,1900.8,2021-08,,133,-0.23,1579.2
Viktoriya Tomova,107,30.3,1683.9,,106,1646.9,106,1612.3,100,1570.1,,1752.1,2024-06,,81,0.28,1622.1
Robin Montgomery,108,20.7,1683.6,,122,1621.8,117,1604.6,61,1647.9,,1779.9,2024-07,,119,-0.10,1699.5
Tatjana Maria,109,37.8,1681.8,,113,1631.5,150,1562.7,47,1677.8,,1804.5,2009-08,,45,0.88,1777.2
Ana Bogdan,110,32.5,1681.1,,99,1654.7,100,1630.4,76,1608.2,,1826.3,2023-07,,247,-0.81,1497.8
Shuai Zhang,111,36.3,1680.5,,95,1664.9,139,1572.3,79,1599.4,,1873.3,2018-01,,127,-0.13,1719.8
Dominika Salkova,112,20.9,1680.0,,116,1628.4,126,1595.3,167,1489.2,,1680.0,2025-06,,167,-0.40,1716.4
Daria Saville,113,31.2,1673.4,,109,1641.5,123,1598.9,114,1541.4,,1971.3,2017-01,,140,-0.21,1668.6
Simona Waltert,114,24.4,1670.3,,115,1628.5,102,1628.9,153,1501.8,,1706.0,2025-05,,130,-0.13,1687.8
Polina Kudermetova,115,22.0,1667.8,,98,1655.3,132,1586.2,124,1529.9,,1770.3,2024-12,,63,0.60,1621.5
Zeynep Sonmez,116,23.1,1667.3,,101,1652.2,135,1579.9,99,1576.1,,1769.8,2024-12,,88,0.28,1599.5
Oksana Selekhmeteva,117,22.4,1666.7,,133,1604.4,99,1632.9,148,1508.3,,1718.0,2024-07,,145,-0.21,1681.2
Dalma Galfi,118,26.8,1666.6,,184,1543.6,91,1653.7,85,1593.8,,1714.7,2022-07,,112,0.05,1714.1
Petra Martic,119,34.3,1663.7,,117,1627.9,101,1629.4,78,1602.1,,1979.2,2019-09,,139,-0.16,1587.2
Lin Zhu,120,31.3,1662.4,,108,1646.8,232,1449.3,121,1536.2,,1808.9,2023-09,,307,-0.94,1518.3
Cristina Bucsa,121,27.4,1659.6,,112,1633.0,153,1559.8,112,1544.2,,1736.6,2023-04,,101,0.18,1633.3
Diane Parry,122,22.7,1658.2,,124,1616.7,116,1605.1,102,1569.3,,1763.9,2024-03,,113,0.08,1572.5
Nadia Podoroska,123,27.9,1656.8,,119,1626.0,129,1591.7,151,1505.6,,1866.8,2021-01,,226,-0.61,
Renata Zarazua,124,27.6,1656.4,,127,1613.8,119,1602.1,129,1527.8,,1761.2,2025-01,,71,0.56,1581.1
Leolia Jeanjean,125,29.8,1653.8,,126,1614.9,110,1609.8,135,1522.5,,1684.9,2022-09,,95,0.27,1649.8
Alycia Parks,126,24.4,1653.0,,88,1671.5,203,1499.9,104,1556.6,,1824.7,2023-01,,58,0.78,1561.9
Claire Liu,127,24.9,1652.7,,110,1640.4,131,1590.0,138,1519.3,,1814.6,2022-05,,432,-1.22,1581.4
Solana Sierra,128,20.9,1652.7,,155,1577.1,105,1612.5,201,1463.1,,1697.2,2024-12,,100,0.25,1651.5
Sara Errani,129,38.0,1642.6,,154,1577.9,108,1611.4,149,1507.3,,2085.5,2013-05,,285,-0.79,1489.3
Anna Karolina Schmiedlova,130,30.4,1642.6,,162,1571.1,93,1650.2,222,1450.9,,1942.1,2015-09,,266,-0.72,1460.1
Ena Shibahara,131,27.3,1642.5,,125,1615.8,157,1552.6,137,1521.9,,1713.2,2024-11,,120,0.09,1614.2
Kamilla Rakhimova,132,23.8,1641.4,,145,1587.5,121,1600.7,140,1518.8,,1737.3,2024-09,,87,0.42,1614.5
Linda Fruhvirtova,133,20.0,1641.1,,135,1603.3,194,1510.1,101,1569.6,,1764.1,2023-03,,150,-0.12,1711.7
Xiyu Wang,134,24.1,1641.0,,120,1625.2,115,1605.6,132,1525.9,,1803.0,2024-02,,165,-0.21,1513.3
Nuria Parrizas Diaz,135,33.9,1640.7,,138,1599.1,114,1607.2,198,1463.5,,1765.0,2022-02,,83,0.49,1648.4
Yuliia Starodubtseva,136,25.3,1640.0,,143,1590.2,107,1612.2,125,1529.2,,1834.9,2024-10,,67,0.71,1617.0
Maria Lourdes Carle,137,25.3,1639.9,,153,1578.5,120,1602.1,208,1460.9,,1768.7,2024-05,,123,0.11,1624.8
Lulu Sun,138,24.1,1639.3,,123,1618.8,185,1521.6,90,1589.2,,1831.6,2024-08,,46,1.10,1522.8
Julia Grabher,139,28.9,1637.7,,213,1495.9,103,1619.4,245,1431.3,,1691.9,2022-09,,141,-0.01,1675.5
Jil Teichmann,140,27.8,1635.4,,129,1612.0,130,1591.0,227,1445.1,,1922.9,2022-05,,92,0.42,1610.3
Mananchaya Sawangkaew,141,22.8,1633.7,,128,1612.9,186,1519.6,131,1527.5,,1775.4,2025-02,,104,0.30,1585.3
Emiliana Arango,142,24.5,1633.2,,111,1639.9,144,1566.9,204,1462.2,,1698.2,2025-02,,76,0.63,1642.7
Heather Watson,143,33.0,1633.1,,131,1605.8,215,1471.8,103,1567.0,,1912.2,2014-06,,148,-0.03,1656.3
Rebecca Marino,144,34.4,1632.8,,139,1593.6,206,1496.9,87,1593.4,,1833.6,2010-11,,114,0.23,1568.6
Elsa Jacquemot,145,22.1,1632.3,,151,1580.5,145,1565.3,145,1514.8,,1652.8,2024-01,,115,0.23,1657.8
Tatiana Prozorova,146,21.6,1626.4,,105,1647.1,173,1534.1,168,1488.2,,1730.1,2025-02,,156,-0.07,1617.5
Nina Stojanovic,147,28.8,1626.0,,140,1592.6,127,1595.2,156,1499.6,,1752.9,2019-10,,172,-0.16,1584.0
Maja Chwalinska,148,23.6,1624.4,,149,1584.1,122,1599.1,134,1523.3,,1717.6,2024-07,,126,0.16,1577.9
Martina Trevisan,149,30.9,1624.0,,160,1572.1,109,1610.7,309,1384.6,,1803.7,2022-05,,190,-0.24,
Celine Naef,150,19.9,1623.4,,121,1622.6,214,1481.9,98,1577.4,,1713.2,2023-09,,178,-0.17,1601.0
Victoria Jimenez Kasintseva,151,19.8,1620.0,,214,1494.4,113,1607.5,182,1477.5,,1630.3,2024-09,,136,0.10,1644.3
Oleksandra Oliynykova,152,24.4,1619.8,,327,1378.7,125,1595.5,172,1484.9,,1652.3,2025-06,,196,-0.25,1663.8
Valentina Ryser,153,24.2,1619.7,,180,1547.9,318,1371.2,77,1604.1,,1638.5,2025-06,,222,-0.37,1664.3
Varvara Lepchenko,154,39.0,1617.5,,148,1586.1,152,1561.2,160,1496.1,,1891.7,2015-01,,121,0.24,1605.5
Oceane Dodin,155,28.1,1615.6,,134,1604.1,193,1510.4,163,1492.6,,1827.7,2016-11,,345,-0.80,
Alina Korneeva,156,17.9,1614.2,,114,1631.4,259,1422.3,176,1482.1,,1802.5,2024-10,,284,-0.60,
Anna Lena Friedsam,157,31.3,1613.9,,167,1563.4,151,1561.7,192,1469.0,,1842.9,2016-05,,232,-0.39,1638.7
Zarina Diyas,158,31.6,1612.8,,144,1590.1,162,1547.0,141,1518.4,,1856.6,2015-02,,274,-0.55,1562.9
Arantxa Rus,159,34.5,1612.4,,150,1581.1,128,1594.6,180,1479.2,,1774.5,2012-07,,93,0.54,1470.2
Sinja Kraus,160,23.1,1612.3,,181,1547.8,154,1559.0,115,1541.0,,1711.3,2025-03,,155,0.03,1602.4
Iryna Shymanovich,161,27.9,1611.1,,202,1514.6,134,1580.8,263,1415.8,,1649.2,2023-08,,170,-0.05,1671.6
Ella Seidel,162,20.3,1610.2,,146,1587.2,156,1555.1,189,1470.3,,1753.5,2024-01,,110,0.39,1605.6
Maddison Inglis,163,27.4,1609.8,,156,1577.1,218,1465.9,159,1496.6,,1627.3,2025-04,,146,0.11,1637.4
Sofia Costoulas,164,20.1,1606.5,,147,1586.6,184,1523.3,181,1478.3,,1625.2,2025-05,,183,-0.11,1656.0
Nao Hibino,165,30.4,1606.5,,165,1568.2,161,1549.3,173,1484.5,,1751.2,2015-09,,174,-0.05,1627.8
Lucrezia Stefanini,166,27.0,1605.0,,173,1557.0,178,1526.9,133,1525.4,,1650.2,2024-12,,162,0.02,1607.7
Tiantsoa Sarah Rakotomanga Rajaonah,167,,1603.2,,234,1470.0,147,1564.7,183,1476.6,,1621.0,2025-06,,181,-0.08,1625.9
Priscilla Hon,168,27.1,1601.8,,136,1602.9,202,1500.9,225,1447.6,,1673.8,2019-10,,137,0.20,1585.8
Hanne Vandewinkel,169,21.0,1601.7,,171,1559.2,155,1555.9,185,1475.8,,1647.0,2025-04,,175,-0.03,1606.2
Saisai Zheng,170,31.0,1601.0,,170,1560.8,169,1539.3,161,1495.5,,1827.5,2020-03,,598,-1.26,
Teodora Kostovic,171,,1600.0,,210,1498.6,158,1552.6,186,1475.0,,1669.0,2025-05,,368,-0.77,1653.2
Marina Stakusic,172,20.4,1599.7,,169,1561.1,199,1505.3,117,1539.4,,1794.3,2024-02,,135,0.24,1562.6
Lauren Davis,173,31.6,1596.9,,142,1590.5,181,1523.7,123,1532.7,,1924.3,2017-03,,194,-0.11,1387.8
Petra Marcinko,174,19.5,1595.8,,209,1500.5,137,1576.2,248,1430.5,,1674.0,2022-11,,177,-0.02,1628.1
Darja Semenistaja,175,22.7,1594.0,,217,1488.0,133,1583.5,158,1497.0,,1710.3,2023-07,,131,0.29,1600.6
Panna Udvardy,176,26.7,1593.3,,193,1526.0,182,1523.7,144,1515.5,,1704.6,2023-01,,152,0.15,1611.1
Jana Fett,177,28.5,1590.9,,196,1523.2,149,1564.1,169,1487.6,,1755.5,2017-10,,168,0.05,1588.4
Anastasia Zakharova,178,23.4,1590.3,,161,1571.7,210,1489.4,187,1471.7,,1706.7,2024-10,,94,0.64,1551.5
Clervie Ngounoue,179,18.8,1589.8,,159,1575.1,222,1464.4,229,1443.2,,1656.8,2025-03,,224,-0.22,1614.6
Veronika Erjavec,180,25.4,1589.8,,233,1471.0,148,1564.3,221,1451.8,,1626.4,2025-03,,171,0.05,1591.6
Tyra Caterina Grant,181,17.2,1588.9,,197,1520.7,200,1504.5,191,1469.4,,1624.6,2025-06,,280,-0.44,1594.7
Mia Pohankova,182,,1588.7,,152,1579.4,280,1409.4,215,1457.8,,1685.9,2024-11,,465,-0.94,
Tamara Korpatsch,183,30.0,1588.4,,206,1509.4,138,1574.6,239,1436.0,,1717.5,2022-10,,158,0.15,1642.0
Elena Pridankina,184,19.7,1586.2,,195,1523.3,143,1567.3,193,1468.1,,1658.2,2025-04,,176,0.04,1585.3
Sachia Vickery,185,29.7,1583.6,,182,1544.2,164,1544.8,202,1462.7,,1736.9,2018-04,,415,-0.81,1593.7
Harriet Dart,186,28.8,1582.4,,164,1570.7,254,1425.4,106,1550.9,,1727.2,2022-06,,124,0.41,1465.9
Julia Riera,187,23.0,1582.2,,212,1496.6,165,1543.0,232,1442.4,,1731.2,2024-05,,192,-0.03,1608.4
Katarzyna Kawa,188,32.5,1581.7,,249,1459.9,146,1565.3,170,1486.4,,1649.3,2020-11,,134,0.34,1603.8
Lola Radivojevic,189,20.4,1579.9,,261,1442.7,136,1578.8,116,1540.0,,1611.2,2024-09,,173,0.09,1617.9
Amarissa Kiara Toth,190,22.3,1577.9,,243,1464.8,166,1542.2,196,1464.0,,1605.7,2025-06,,269,-0.35,1663.9
Alina Charaeva,191,23.0,1576.3,,251,1456.7,142,1568.1,200,1463.2,,1623.2,2024-10,,184,0.04,1611.2
Talia Gibson,192,20.9,1576.0,,175,1555.1,273,1414.8,171,1485.6,,1656.9,2024-10,,129,0.40,1573.4
Jule Niemeier,193,25.8,1575.6,,178,1553.9,159,1552.2,139,1519.2,,1867.6,2022-06,,153,0.23,1480.0
Emerson Jones,194,16.8,1575.3,,176,1554.7,285,1402.7,203,1462.7,,1618.0,2025-01,,209,-0.07,1577.3
Astra Sharma,195,29.7,1574.4,,186,1536.6,172,1534.7,174,1483.8,,1708.0,2019-04,,143,0.31,1598.5
Aleksandra Krunic,196,32.1,1574.1,,198,1520.1,140,1569.3,130,1527.7,,1838.0,2018-01,,362,-0.61,1541.9
Darja Vidmanova,197,22.3,1573.8,,163,1570.7,238,1442.8,206,1461.9,,1573.8,2025-06,,249,-0.23,1650.4
Julieta Pareja,198,16.1,1572.7,,228,1474.9,171,1535.8,207,1461.3,,1619.7,2025-03,,323,-0.49,1623.5
Olivia Gadecki,199,23.1,1570.7,,183,1544.2,209,1490.7,162,1493.0,,1767.5,2024-10,,102,0.67,1450.6
Chloe Paquet,200,30.9,1570.7,,236,1468.3,168,1540.0,255,1421.9,,1631.4,2024-08,,154,0.26,1613.4
Mary Stoiana,201,22.0,1567.8,,174,1556.5,296,1390.6,213,1458.9,,1658.4,2024-10,,262,-0.27,1519.3
Xinyu Gao,202,27.5,1566.8,,201,1519.0,195,1509.9,247,1430.7,,1609.8,2025-02,,149,0.30,1575.4
Linda Klimovicova,203,20.9,1565.6,,166,1565.5,248,1430.3,226,1445.6,,1651.9,2025-05,,186,0.09,1568.1
Jessika Ponchet,204,28.7,1565.0,,205,1511.0,179,1526.6,157,1499.1,,1622.0,2024-06,,151,0.30,1563.4
Louisa Chirico,205,29.0,1564.5,,207,1504.6,167,1541.9,233,1442.3,,1812.7,2016-10,,157,0.27,1596.0
Leyre Romero Gormaz,206,23.1,1563.5,,232,1471.5,176,1529.2,283,1400.8,,1656.1,2024-06,,142,0.37,1578.5
Mona Barthel,207,34.9,1562.9,,187,1536.4,183,1523.7,260,1420.5,,2000.1,2012-05,,195,0.06,1601.4
Mirjam Bjorklund,208,26.7,1561.6,,190,1529.6,196,1509.8,113,1542.0,,1740.8,2023-06,,609,-1.07,
Fiona Ferro,209,28.2,1558.5,,185,1542.2,189,1515.8,246,1431.1,,1864.6,2021-03,,387,-0.62,1494.4
