Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Carlos Alcaraz,1,19.0,2200.2,,2028.5,2038.1,1441.4,,2114.4,2119.2,1820.8,,2022 Roland Garros R16,19.0,2221.9,2235.7
Novak Djokovic,2,35.0,2168.6,,2054.9,2022.3,1942.4,,2111.7,2095.4,2055.5,,2016 Miami F,28.8,2469.9,2084.0
Alexander Zverev,3,25.0,2131.3,,2012.7,2043.9,1671.4,,2072.0,2087.6,1901.3,,2022 Atp Cup RR,24.7,2158.4,2121.7
Rafael Nadal,4,35.9,2095.7,,1934.9,1967.6,1500.0,,2015.3,2031.7,1797.9,,2009 Madrid SF,22.9,2370.0,2212.8
Stefanos Tsitsipas,5,23.8,2055.5,,1899.1,2040.2,1661.7,,1977.3,2047.9,1858.6,,2021 Roland Garros SF,22.8,2133.0,2038.0
Matteo Berrettini,6,26.1,2053.9,,1808.4,1869.7,1954.0,,1931.2,1961.8,2004.0,,2022 Queen's Club F,26.1,2053.9,2058.2
Jannik Sinner,7,20.8,2046.9,,1969.9,1896.4,1297.3,,2008.4,1971.7,1672.1,,2022 Madrid R32,20.7,2079.0,2026.9
Casper Ruud,8,23.4,2029.3,,1874.5,1961.4,1415.4,,1951.9,1995.4,1722.3,,2022 Roland Garros SF,23.4,2062.1,2021.9
Daniil Medvedev,9,26.3,2012.9,,1959.3,1694.3,1735.2,,1986.1,1853.6,1874.0,,2022 Australian Open SF,25.9,2189.1,1964.6
Andrey Rublev,10,24.6,1996.6,,1926.3,1855.2,1612.0,,1961.5,1925.9,1804.3,,2021 Monte Carlo SF,23.4,2105.7,1966.9
Hubert Hurkacz,11,25.3,1989.0,,1876.5,1743.5,1807.5,,1932.7,1866.2,1898.3,,2022 Halle F,25.3,1989.0,2032.6
Felix Auger Aliassime,12,21.8,1958.1,,1886.7,1784.6,1766.5,,1922.4,1871.4,1862.3,,2022 Marseille SF,21.5,2035.7,1944.2
Cameron Norrie,13,26.8,1952.4,,1867.7,1834.6,1553.7,,1910.0,1893.5,1753.0,,2022 Indian Wells R16,26.5,1999.6,1919.9
