Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,22.2,2191.5,,2062.1,2098.4,1697.2,,2126.8,2145.0,1944.4,,2022 Wimbledon R64,21.0,2264.4,2158.8
Cori Gauff,2,19.4,2123.4,,2057.3,1846.0,1643.4,,2090.4,1984.7,1883.4,,2023 Us Open F,19.4,2123.4,2190.9
Aryna Sabalenka,3,25.3,2104.6,,1999.5,1921.3,1739.6,,2052.0,2012.9,1922.1,,2021 Rome R32,23.0,2128.2,2117.2
Elena Rybakina,4,24.1,2061.1,,1989.4,1778.1,1774.0,,2025.3,1919.6,1917.5,,2023 Miami SF,23.7,2099.0,2070.7
Jessica Pegula,5,29.5,2048.3,,1972.6,1740.3,1587.1,,2010.5,1894.3,1817.7,,2023 Cincinnati R32,29.4,2065.0,2059.3
Marketa Vondrousova,6,24.1,2040.2,,1887.4,1681.3,1669.6,,1963.8,1860.8,1854.9,,2019 Roland Garros SF,19.9,2060.0,2087.7
Ons Jabeur,7,28.9,2031.4,,1863.0,1891.2,1808.3,,1947.2,1961.3,1919.8,,2022 Wimbledon SF,27.8,2106.6,2005.4
Karolina Muchova,8,27.0,2013.5,,1916.4,1822.4,1518.2,,1964.9,1917.9,1765.9,,2023 Us Open QF,27.0,2024.7,2065.3
Madison Keys,9,28.5,1994.6,,1888.6,1692.1,1759.2,,1941.6,1843.3,1876.9,,2016 Olympics QF,21.4,2091.2,2049.2
Petra Kvitova,10,33.4,1990.4,,1903.6,1755.8,1803.9,,1947.0,1873.1,1897.2,,2012 Sydney QF,21.8,2175.0,1963.1
Jelena Ostapenko,11,26.2,1969.4,,1834.3,1695.0,1786.4,,1901.9,1832.2,1877.9,,2022 Doha QF,24.7,2035.0,2013.4
Qinwen Zheng,12,20.8,1942.2,,1867.7,1821.6,1336.6,,1904.9,1881.9,1639.4,,2023 Us Open R16,20.8,1952.6,1957.1
Liudmila Samsonova,13,24.7,1935.1,,1891.4,1550.1,1541.2,,1913.2,1742.6,1738.1,,2022 Guadalajara 2 R32,23.9,1973.7,1941.6
Maria Sakkari,14,28.0,1929.7,,1871.5,1781.3,1551.4,,1900.6,1855.5,1740.5,,2022 Indian Wells SF,26.6,2070.3,1878.6
Daria Kasatkina,15,26.3,1926.3,,1812.1,1780.8,1617.9,,1869.2,1853.6,1772.1,,2018 Indian Wells SF,20.8,2047.1,1944.0
Belinda Bencic,16,26.4,1920.2,,1824.5,1648.0,1617.6,,1872.3,1784.1,1768.9,,2016 St. Petersburg SF,18.9,2121.5,1930.8
Ekaterina Alexandrova,17,28.7,1917.6,,1761.0,1644.4,1702.7,,1839.3,1781.0,1810.1,,2020 St. Petersburg R16,25.2,1974.7,1954.1
Elina Svitolina,18,28.9,1907.9,,1798.0,1787.3,1610.1,,1853.0,1847.6,1759.0,,2018 Roland Garros R64,23.7,2113.7,1946.5
Veronika Kudermetova,19,26.3,1901.4,,1769.0,1782.0,1632.0,,1835.2,1841.7,1766.7,,2023 Rome QF,26.0,1973.5,1844.0
Beatriz Haddad Maia,20,27.2,1895.6,,1745.8,1738.6,1698.7,,1820.7,1817.1,1797.1,,2023 Montreal R64,27.1,1929.9,1890.1
Paula Badosa,21,25.6,1894.6,,1739.5,1770.3,1542.0,,1817.0,1832.4,1718.3,,2022 Australian Open R32,24.1,2084.1,2008.6
Lesia Tsurenko,22,34.2,1892.9,,1753.8,1733.9,1625.6,,1823.4,1813.4,1759.2,,2018 Brisbane SF,29.5,1944.1,1902.7
Danielle Collins,23,29.7,1892.7,,1844.6,1610.1,1428.9,,1868.6,1751.4,1660.8,,2022 Australian Open SF,28.0,2048.2,1861.9
Barbora Krejcikova,24,27.6,1885.0,,1839.5,1646.5,1608.4,,1862.2,1765.7,1746.7,,2021 Us Open R16,25.7,2048.7,1817.6
Sorana Cirstea,25,33.3,1876.0,,1817.6,1621.2,1558.4,,1846.8,1748.6,1717.2,,2013 US Open R128,23.3,1907.9,1940.1
Donna Vekic,26,27.1,1869.9,,1789.5,1597.2,1633.0,,1829.7,1733.6,1751.4,,2019 Us Open R16,23.1,1950.6,1854.9
Victoria Azarenka,27,34.0,1869.8,,1813.2,1593.2,1509.3,,1841.5,1731.5,1689.5,,2013 Indian Wells R16,23.5,2327.9,1797.4
Caroline Garcia,28,29.8,1868.8,,1773.6,1745.5,1677.4,,1821.2,1807.2,1773.1,,2017 Singapore RR,24.0,2043.9,1748.8
Marie Bouzkova,29,25.1,1867.6,,1775.7,1559.4,1554.9,,1821.6,1713.5,1711.2,,2022 Guadalajara 2 R16,24.2,1941.2,1894.6
Anna Kalinskaya,30,24.7,1867.1,,1740.1,1614.3,1474.3,,1803.6,1740.7,1670.7,,2023 Us Open R128,24.7,1881.4,1890.4
Anastasia Potapova,31,22.4,1866.6,,1720.8,1755.2,1589.0,,1793.7,1810.9,1727.8,,2023 Birmingham QF,22.2,1914.1,1860.8
Ajla Tomljanovic,32,30.3,1861.9,,1741.8,1617.4,1660.5,,1801.8,1739.7,1761.2,,2022 Us Open R16,29.3,1905.0,
Mirra Andreeva,33,16.3,1855.5,,1561.7,1726.7,1561.1,,1708.6,1791.1,1708.3,,2023 Wimbledon R32,16.1,1944.9,1862.6
Karolina Pliskova,34,31.4,1855.3,,1809.7,1729.3,1645.3,,1832.5,1792.3,1750.3,,2019 Wimbledon R32,27.2,2087.9,1743.7
Elise Mertens,35,27.7,1847.8,,1775.3,1734.1,1537.2,,1811.6,1791.0,1692.5,,2021 Madrid R16,25.4,2045.5,1842.7
Emma Raducanu,36,20.4,1843.0,,1760.7,1510.9,1505.2,,1801.8,1677.0,1674.1,,2021 Us Open F,18.7,2004.9,1755.6
Camila Giorgi,37,31.6,1837.5,,1766.8,1657.1,1573.4,,1802.2,1747.3,1705.4,,2021 Montreal SF,29.6,1947.9,1815.9
Bianca Andreescu,38,23.1,1832.2,,1818.3,1633.3,1467.4,,1825.3,1732.8,1649.8,,2019 Beijing R16,19.2,2158.4,1747.7
Sloane Stephens,39,30.4,1827.0,,1682.3,1736.8,1522.9,,1754.7,1781.9,1674.9,,2017 US Open F,24.4,2022.4,1856.0
Linda Noskova,40,18.7,1825.2,,1778.4,1585.6,1338.3,,1801.8,1705.4,1581.7,,2023 Lyon R16,18.2,1863.1,1833.0
Sara Sorribes Tormo,41,26.8,1823.1,,1720.4,1685.7,1484.9,,1771.7,1754.4,1654.0,,2021 Us Open R64,24.8,1909.0,1837.2
Marta Kostyuk,42,21.1,1822.6,,1753.6,1605.0,1496.2,,1788.1,1713.8,1659.4,,2023 Austin F,20.6,1881.0,1793.3
Anastasia Pavlyuchenkova,43,32.1,1820.5,,1716.6,1715.4,1481.4,,1768.5,1768.0,1650.9,,2011 Roland Garros R16,19.8,2063.0,1735.7
Petra Martic,44,32.6,1812.5,,1676.6,1746.0,1549.9,,1744.5,1779.3,1681.2,,2019 Wuhan R16,28.6,1978.2,1800.9
Irina Camelia Begu,45,33.0,1812.3,,1646.8,1740.3,1456.9,,1729.6,1776.3,1634.6,,2016 Roland Garros R32,25.7,1942.5,1737.9
Elisabetta Cocciaretto,46,22.5,1809.6,,1597.0,1744.5,1474.6,,1703.3,1777.0,1642.1,,2023 Lausanne F,22.4,1848.1,1811.8
Shelby Rogers,47,30.7,1808.6,,1758.8,1564.3,1465.5,,1783.7,1686.4,1637.0,,2021 Charleston 2 R16,28.4,1874.3,1739.5
Jasmine Paolini,48,27.6,1801.2,,1682.8,1677.8,1311.0,,1742.0,1739.5,1556.1,,2023 Cleveland R32,27.6,1823.2,1831.5
Katerina Siniakova,49,27.2,1800.9,,1659.6,1667.2,1603.8,,1730.2,1734.0,1702.3,,2017 Shenzhen F,20.6,1935.0,1734.4
