Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Tereza Valentova,33,18.4,1856.2,,27,1821.6,26,1792.2,64,1646.9,,1880.9,2025-07,,94,-1.05,1868.0
Lois Boisson,34,22.1,1855.3,,158,1571.3,12,1828.9,98,1579.6,,1855.3,2025-07,,46,-0.30,1903.6
Jessica Bouzas Maneiro,35,22.8,1853.6,,40,1786.5,40,1763.1,38,1699.9,,1857.3,2025-08,,40,-0.13,1911.0
Katerina Siniakova,36,29.2,1850.9,,34,1808.2,58,1717.9,23,1736.9,,1950.5,2017-01,,65,-0.59,1897.5
Anastasia Pavlyuchenkova,37,34.0,1850.0,,33,1810.0,46,1748.7,31,1716.3,,2058.1,2011-05,,44,-0.17,1790.5
Anastasia Potapova,38,24.3,1846.3,,41,1785.6,22,1798.7,56,1669.9,,1920.5,2023-06,,45,-0.17,1813.2
Olga Danilovic,39,24.5,1845.5,,56,1747.1,20,1809.3,62,1653.1,,1883.7,2025-05,,41,-0.05,1830.3
Maya Joint,40,19.3,1845.4,,50,1765.5,36,1771.4,32,1716.3,,1867.5,2025-06,,42,-0.05,1864.8
Maria Sakkari,41,30.0,1844.5,,32,1811.3,25,1792.2,55,1670.6,,2067.5,2022-03,,62,-0.41,1829.7
Leylah Fernandez,42,22.9,1830.3,,31,1814.4,76,1688.0,45,1686.8,,1977.3,2022-03,,33,0.24,1817.8
Daria Kasatkina,43,28.2,1829.8,,37,1792.0,31,1781.2,29,1720.9,,2036.5,2018-03,,17,0.93,1722.4
Xin Yu Wang,44,23.8,1829.0,,53,1756.4,79,1685.2,19,1749.5,,1837.3,2025-07,,37,0.17,1871.5
Sofia Kenin,45,26.7,1826.9,,48,1770.0,43,1760.2,60,1657.8,,2057.0,2020-02,,28,0.47,1792.8
Magda Linette,46,33.4,1824.8,,46,1774.9,41,1762.6,71,1638.7,,1866.6,2023-02,,36,0.25,1804.3
Diana Shnaider,47,21.3,1824.2,,49,1766.2,28,1786.8,36,1705.9,,1976.1,2024-08,,22,0.76,1755.6
Barbora Krejcikova,48,29.6,1821.1,,47,1770.1,90,1661.8,22,1738.1,,2054.4,2021-08,,61,-0.24,1807.9
Paula Badosa,49,27.6,1817.9,,42,1782.6,53,1727.8,59,1659.0,,2078.1,2022-01,,16,1.12,1868.4
Ons Jabeur,50,30.8,1817.9,,44,1781.0,47,1744.9,43,1692.0,,2110.5,2022-06,,72,-0.36,1724.6
Peyton Stearns,51,23.8,1811.0,,57,1746.2,30,1785.0,112,1557.5,,1925.1,2025-05,,47,0.08,1772.9
Taylor Townsend,52,29.3,1810.6,,43,1781.5,65,1711.4,80,1614.7,,1840.9,2024-04,,143,-1.01,1833.4
Katie Boulter,53,29.0,1810.4,,51,1763.7,66,1710.1,26,1731.0,,1894.3,2024-03,,48,0.10,1729.1
Sorana Cirstea,54,35.3,1804.0,,38,1791.2,63,1711.8,86,1607.3,,1928.2,2009-08,,112,-0.73,1780.4
Sara Bejlek,55,19.4,1798.9,,87,1684.0,32,1780.2,149,1510.0,,1815.5,2025-07,,111,-0.70,1848.3
Donna Vekic,56,29.1,1797.5,,55,1749.7,50,1736.7,40,1697.3,,1947.0,2019-08,,55,0.02,1659.1
Iva Jovic,57,17.6,1797.5,,88,1683.7,81,1681.4,34,1712.4,,1822.4,2025-08,,76,-0.29,1811.4
Caty Mcnally,58,23.7,1793.8,,64,1720.5,59,1714.4,41,1696.2,,1805.5,2019-07,,103,-0.57,1845.5
Francesca Jones,59,24.8,1792.5,,95,1668.6,39,1764.4,119,1546.5,,1792.5,2025-07,,86,-0.38,1837.5
Caroline Garcia,60,31.8,1791.6,,52,1757.3,48,1744.0,35,1709.1,,2044.8,2017-10,,174,-1.06,1651.7
Ashlyn Krueger,61,21.2,1790.8,,45,1780.3,80,1681.5,79,1615.8,,1896.7,2025-02,,39,0.45,1743.4
Varvara Gracheva,62,25.0,1784.7,,62,1728.9,75,1688.8,74,1628.7,,1819.8,2019-10,,83,-0.29,1835.6
Bianca Andreescu,63,25.1,1783.4,,54,1756.0,72,1694.4,67,1643.3,,2157.5,2019-09,,173,-1.01,1703.1
Eva Lys,64,23.5,1783.1,,58,1741.6,70,1704.4,82,1613.1,,1799.5,2025-03,,60,0.06,1790.1
Yulia Putintseva,65,30.5,1780.1,,59,1737.6,49,1739.1,63,1647.3,,1933.4,2025-01,,54,0.19,1579.5
Jaqueline Cristian,66,27.1,1776.8,,60,1733.6,52,1730.6,184,1471.2,,1816.5,2025-05,,50,0.28,1781.5
Sonay Kartal,67,23.7,1776.7,,65,1718.2,154,1553.7,48,1683.0,,1828.1,2024-10,,51,0.27,1766.6
Irina Camelia Begu,68,34.8,1774.7,,85,1688.9,45,1756.1,83,1612.4,,1931.2,2016-05,,90,-0.28,1769.0
Elena Gabriela Ruse,69,27.7,1774.3,,70,1711.5,68,1706.3,49,1680.4,,1845.7,2022-02,,67,0.03,1761.6
Beatriz Haddad Maia,70,29.1,1773.1,,71,1707.9,51,1735.6,50,1679.9,,1945.0,2022-08,,20,1.25,1680.4
Anastasija Sevastova,71,35.3,1769.9,,63,1723.5,57,1720.7,66,1645.2,,1998.3,2018-10,,238,-1.21,1718.7
Rebeka Masarova,72,26.0,1767.3,,80,1696.1,61,1712.7,69,1641.1,,1817.5,2023-04,,109,-0.41,1779.7
Rebecca Sramkova,73,28.7,1767.2,,68,1717.7,89,1662.6,84,1608.3,,1821.7,2024-11,,38,0.65,1730.5
Hailey Baptiste,74,23.7,1764.7,,81,1695.4,71,1704.0,91,1592.0,,1800.9,2025-06,,49,0.41,1765.0
Alexandra Eala,75,20.1,1764.6,,82,1695.3,161,1548.2,47,1683.3,,1802.7,2025-06,,70,0.07,1804.1
Elisabetta Cocciaretto,76,24.5,1763.9,,92,1675.5,60,1713.3,53,1674.1,,1853.5,2023-07,,87,-0.14,1789.1
Kaja Juvan,77,24.6,1759.5,,98,1665.9,54,1727.5,42,1695.5,,1825.6,2022-05,,163,-0.75,1757.9
Ajla Tomljanovic,78,32.2,1758.7,,78,1700.5,74,1690.2,51,1676.8,,1907.7,2022-08,,84,-0.07,1736.7
Laura Siegemund,79,37.4,1755.5,,75,1705.9,88,1664.8,58,1659.2,,1917.6,2016-08,,52,0.42,1783.0
Camila Osorio,80,23.6,1754.7,,69,1713.9,62,1712.2,89,1601.5,,1852.0,2023-06,,57,0.34,1688.7
Greet Minnen,81,27.9,1754.6,,83,1694.3,112,1617.0,46,1684.2,,1795.8,2020-02,,99,-0.20,1778.4
Magdalena Frech,82,27.6,1751.4,,73,1706.8,78,1687.5,97,1580.5,,1846.4,2024-10,,30,1.01,1679.3
Lesia Tsurenko,83,35.4,1744.4,,72,1706.8,73,1693.0,57,1667.1,,1916.2,2019-01,,361,-1.47,
Lucia Bronzetti,84,26.6,1744.2,,61,1733.4,99,1629.9,120,1546.5,,1777.9,2025-03,,56,0.41,1756.7
Petra Marcinko,85,19.6,1743.8,,113,1640.9,64,1711.7,183,1472.4,,1743.8,2025-08,,115,-0.30,1819.2
Viktorija Golubic,86,32.7,1738.4,,67,1717.9,127,1595.0,77,1619.7,,1836.2,2021-07,,77,0.11,1722.3
Elina Avanesyan,87,22.8,1733.6,,66,1718.1,87,1668.5,85,1607.7,,1835.3,2024-08,,95,-0.09,1648.6
Kamilla Rakhimova,88,23.9,1732.4,,102,1658.3,95,1646.2,72,1634.8,,1741.3,2025-08,,68,0.26,1778.1
Suzan Lamens,89,26.0,1731.2,,84,1689.6,119,1607.6,106,1564.7,,1795.2,2025-04,,63,0.35,1720.2
Ella Seidel,90,20.4,1731.1,,74,1706.0,113,1615.5,95,1587.5,,1753.5,2024-01,,105,-0.15,1778.5
Anna Blinkova,91,26.9,1731.0,,79,1698.8,98,1633.8,81,1614.1,,1830.2,2019-10,,78,0.15,1706.5
Caroline Dolehide,92,26.9,1728.5,,86,1687.6,92,1654.7,147,1513.3,,1757.6,2025-07,,74,0.22,1713.6
Kimberly Birrell,93,27.2,1723.0,,76,1705.8,192,1512.6,90,1597.0,,1804.5,2025-03,,80,0.15,1706.4
Aliaksandra Sasnovich,94,31.3,1722.5,,99,1664.7,91,1659.7,73,1633.2,,1944.3,2019-01,,121,-0.25,1708.1
Anna Bondar,95,28.1,1719.8,,136,1605.1,56,1722.6,166,1490.5,,1786.6,2022-05,,96,-0.01,1750.5
Antonia Ruzic,96,22.5,1717.8,,77,1701.8,121,1604.5,104,1567.8,,1785.8,2025-03,,89,0.08,1714.3
Anhelina Kalinina,97,28.3,1715.7,,93,1674.8,77,1687.7,92,1591.1,,1890.8,2022-06,,136,-0.34,1601.8
Ann Li,98,25.1,1714.0,,106,1652.1,82,1674.0,136,1526.5,,1894.4,2021-03,,69,0.35,1690.2
Mayar Sherif,99,29.2,1713.4,,180,1545.5,67,1709.0,148,1511.9,,1863.6,2023-06,,104,-0.05,1710.3
Janice Tjen,100,23.2,1707.9,,91,1676.9,122,1603.9,87,1603.9,,1743.0,2025-08,,147,-0.39,1723.6
Shuai Zhang,101,36.4,1703.6,,89,1683.0,137,1583.9,76,1621.1,,1873.3,2018-01,,114,-0.12,1782.8
Clara Burel,102,23.9,1701.7,,96,1667.9,83,1673.3,140,1522.4,,1845.7,2024-01,,262,-0.94,1624.6
Viktoriya Tomova,103,30.4,1699.4,,104,1653.1,103,1627.7,102,1574.0,,1752.1,2024-06,,97,0.06,1697.0
Oksana Selekhmeteva,104,22.5,1697.5,,129,1619.9,86,1669.3,129,1534.3,,1726.9,2025-07,,166,-0.47,1714.6
Diane Parry,105,22.9,1696.0,,124,1625.1,106,1624.7,65,1645.7,,1763.9,2024-03,,106,-0.01,1682.4
Yafan Wang,106,31.2,1695.2,,94,1673.4,170,1534.4,128,1535.7,,1853.2,2019-03,,202,-0.64,
Dalma Galfi,107,26.9,1692.9,,164,1563.3,84,1672.3,75,1625.1,,1714.7,2022-07,,101,0.06,1732.1
Yue Yuan,108,26.8,1690.1,,97,1666.3,126,1595.2,124,1539.4,,1869.7,2024-04,,88,0.20,1652.3
Robin Montgomery,109,20.8,1690.1,,125,1625.1,118,1607.8,68,1642.6,,1779.9,2024-07,,185,-0.53,1707.5
Bernarda Pera,110,30.6,1689.4,,110,1642.7,85,1669.6,108,1562.8,,1843.1,2022-08,,110,0,1612.7
Sara Sorribes Tormo,111,28.5,1687.7,,107,1648.7,94,1649.7,118,1548.9,,1900.8,2021-08,,141,-0.24,1579.2
Elsa Jacquemot,112,22.2,1687.6,,138,1603.2,107,1623.9,88,1602.6,,1713.4,2025-07,,98,0.13,1723.8
Lin Zhu,113,31.5,1681.8,,100,1664.1,229,1459.0,125,1539.2,,1808.9,2023-09,,303,-0.99,1638.6
Clervie Ngounoue,114,19.0,1681.6,,101,1658.4,194,1510.3,169,1489.2,,1690.6,2025-08,,179,-0.45,1718.1
Renata Zarazua,115,27.8,1681.2,,112,1641.1,114,1614.5,110,1560.5,,1761.2,2025-01,,73,0.45,1662.9
Zeynep Sonmez,116,23.2,1677.0,,108,1646.7,136,1584.8,94,1588.4,,1769.8,2024-12,,79,0.38,1637.3
Aoi Ito,117,21.2,1676.3,,90,1678.9,316,1368.8,196,1462.3,,1786.2,2024-12,,82,0.36,1684.9
Lulu Sun,118,24.3,1675.1,,105,1652.8,165,1539.5,93,1589.6,,1831.6,2024-08,,102,0.15,1625.3
Yuliia Starodubtseva,119,25.4,1674.9,,120,1627.6,101,1629.7,115,1551.3,,1834.9,2024-10,,66,0.59,1677.0
Petra Martic,120,34.4,1673.4,,117,1632.7,97,1634.2,78,1618.2,,1979.2,2019-09,,165,-0.32,1646.0
Xiyu Wang,121,24.3,1672.5,,103,1657.5,108,1621.3,131,1533.4,,1803.0,2024-02,,138,-0.13,1661.4
Solana Sierra,122,21.1,1667.1,,163,1567.8,110,1619.7,107,1564.2,,1719.7,2025-06,,75,0.49,1665.0
Moyuka Uchijima,123,23.9,1664.5,,127,1624.3,102,1628.4,185,1468.8,,1822.8,2025-04,,92,0.29,1593.6
Ana Bogdan,124,32.6,1662.3,,109,1645.3,116,1613.4,96,1583.8,,1826.3,2023-07,,232,-0.63,1475.7
Jil Teichmann,125,27.9,1661.4,,126,1625.0,100,1629.9,218,1444.4,,1922.9,2022-05,,85,0.39,1678.6
Daria Saville,126,31.3,1660.9,,116,1635.2,130,1592.6,138,1524.0,,1971.3,2017-01,,157,-0.22,1631.6
Anca Alexia Todoni,127,20.8,1658.7,,157,1571.5,69,1705.8,141,1522.1,,1785.1,2025-01,,113,0.12,1626.4
Tatjana Maria,128,37.9,1657.2,,130,1613.5,163,1545.7,70,1640.4,,1804.5,2009-08,,43,1.09,1657.3
Leolia Jeanjean,129,29.9,1657.0,,115,1635.6,123,1601.9,156,1502.5,,1684.9,2022-09,,91,0.35,1662.2
Nadia Podoroska,130,27.9,1656.8,,123,1626.0,131,1591.7,152,1505.6,,1866.8,2021-01,,354,-1.00,
Dominika Salkova,131,21.0,1655.1,,121,1627.1,151,1558.7,178,1476.7,,1685.2,2025-07,,162,-0.21,1665.7
Carol Young Suh Lee,132,23.6,1652.6,,111,1641.4,140,1576.3,100,1576.3,,1709.1,2025-06,,310,-0.85,1639.6
Katie Volynets,133,23.6,1651.9,,132,1611.8,96,1639.5,132,1531.5,,1828.5,2024-06,,108,0.21,1568.4
Linda Fruhvirtova,134,20.1,1649.2,,134,1607.4,190,1514.2,103,1571.7,,1764.1,2023-03,,152,-0.13,1705.9
Kaitlin Quevedo,135,19.4,1647.9,,212,1503.2,111,1619.6,159,1498.9,,1647.9,2025-07,,180,-0.29,1676.9
Darja Semenistaja,136,22.8,1647.1,,204,1514.5,104,1626.1,122,1544.3,,1710.3,2023-07,,116,0.16,1670.1
Sara Errani,137,38.0,1642.6,,152,1577.9,117,1611.4,150,1507.3,,2085.5,2013-05,,291,-0.75,1489.3
Anna Karolina Schmiedlova,138,30.4,1642.6,,159,1571.1,93,1650.2,212,1450.9,,1942.1,2015-09,,377,-1.00,1460.1
Alina Korneeva,139,18.0,1640.0,,118,1631.8,251,1435.2,176,1480.0,,1802.5,2024-10,,195,-0.34,1601.3
Darja Vidmanova,140,22.5,1637.9,,119,1628.1,215,1474.9,181,1473.8,,1681.1,2025-07,,170,-0.19,1666.9
Simona Waltert,141,24.6,1635.6,,135,1606.2,120,1607.3,191,1463.5,,1706.0,2025-05,,127,0.10,1616.8
Talia Gibson,142,21.1,1635.5,,139,1601.5,242,1444.5,111,1559.6,,1674.7,2025-07,,107,0.28,1649.0
Cristina Bucsa,143,27.5,1634.2,,142,1593.2,162,1547.1,116,1549.8,,1736.6,2023-04,,93,0.43,1586.3
Mananchaya Sawangkaew,144,22.8,1633.7,,131,1612.9,182,1519.6,135,1527.5,,1775.4,2025-02,,123,0.16,1585.3
Alycia Parks,145,24.5,1632.2,,114,1636.4,204,1489.5,133,1531.5,,1824.7,2023-01,,71,0.71,1544.1
Panna Udvardy,146,26.8,1629.8,,182,1544.3,147,1561.3,121,1544.8,,1704.6,2023-01,,134,0.09,1665.5
Julia Grabher,147,29.0,1629.8,,220,1491.9,115,1613.9,260,1412.5,,1691.9,2022-09,,117,0.23,1641.8
Nina Stojanovic,148,28.9,1627.2,,154,1575.9,125,1595.8,109,1562.7,,1752.9,2019-10,,158,-0.07,1597.4
Victoria Jimenez Kasintseva,149,19.9,1626.7,,189,1539.8,132,1589.4,168,1489.9,,1633.8,2025-07,,132,0.12,1644.3
Anastasia Zakharova,150,23.5,1625.7,,153,1576.0,196,1507.1,99,1577.8,,1706.7,2024-10,,100,0.41,1619.1
Tamara Zidansek,151,27.5,1625.6,,191,1538.7,109,1620.3,187,1466.1,,1857.1,2019-06,,151,0,1671.7
Sinja Kraus,152,23.2,1622.6,,172,1552.9,129,1594.8,154,1504.7,,1711.3,2025-03,,131,0.15,1629.2
Maddison Inglis,153,27.5,1618.6,,143,1590.1,216,1470.3,165,1490.8,,1627.3,2025-04,,145,0.05,1647.6
Teodora Kostovic,154,,1618.3,,210,1507.7,133,1589.1,172,1484.1,,1669.0,2025-05,,265,-0.54,1642.1
Linda Klimovicova,155,21.0,1617.7,,122,1626.5,233,1456.3,197,1461.6,,1651.9,2025-05,,188,-0.19,1633.3
Rebecca Marino,156,34.6,1616.7,,147,1581.2,206,1488.9,105,1566.2,,1833.6,2010-11,,119,0.27,1554.1
Oceane Dodin,157,28.1,1615.6,,137,1604.1,193,1510.4,164,1492.6,,1827.7,2016-11,,360,-0.83,
Emerson Jones,158,16.9,1615.1,,155,1574.6,264,1422.6,126,1538.2,,1636.7,2025-06,,199,-0.23,1624.1
Polina Kudermetova,159,22.1,1614.4,,141,1594.6,150,1559.5,163,1495.3,,1770.3,2024-12,,64,0.91,1529.9
Veronika Erjavec,160,25.5,1614.2,,225,1483.2,148,1561.0,114,1551.4,,1651.7,2025-06,,140,0.13,1620.8
Claire Liu,161,25.2,1612.0,,133,1611.7,157,1551.5,158,1499.0,,1814.6,2022-05,,374,-0.84,1501.2
Tatiana Prozorova,162,21.8,1611.4,,128,1620.8,155,1553.6,174,1480.7,,1730.1,2025-02,,150,0.08,1599.0
Martina Trevisan,163,31.7,1610.0,,170,1556.4,124,1599.1,322,1377.5,,1803.7,2022-05,,283,-0.55,
Priscilla Hon,164,27.2,1608.6,,144,1586.8,197,1504.4,161,1498.2,,1673.8,2019-10,,128,0.25,1602.5
Heather Watson,165,33.2,1608.2,,151,1578.2,228,1459.3,123,1540.7,,1912.2,2014-06,,161,0.02,1566.0
Anna Lena Friedsam,166,31.4,1606.7,,167,1561.2,152,1558.1,189,1465.4,,1842.9,2016-05,,197,-0.17,1606.2
Maria Lourdes Carle,167,25.4,1606.0,,166,1561.5,141,1574.1,245,1427.2,,1768.7,2024-05,,118,0.35,1572.3
Katarzyna Kawa,168,32.7,1605.6,,242,1465.2,128,1594.9,145,1515.5,,1650.2,2025-07,,120,0.34,1624.5
Carson Branstine,169,24.9,1603.3,,193,1530.7,214,1475.3,101,1576.1,,1639.4,2025-06,,183,-0.08,1647.7
Emiliana Arango,170,24.6,1601.9,,140,1601.1,158,1551.2,227,1435.9,,1698.2,2025-02,,81,0.74,1581.4
Nuria Brancaccio,171,25.0,1601.8,,307,1382.8,138,1582.4,243,1427.4,,1601.8,2025-07,,167,0.02,1653.8
Lanlana Tararudee,172,21.0,1601.1,,145,1584.0,202,1493.3,137,1525.2,,1620.0,2025-07,,156,0.10,1614.9
Saisai Zheng,173,31.0,1601.0,,168,1560.8,166,1539.3,162,1495.5,,1827.5,2020-03,,609,-1.26,
Maja Chwalinska,174,23.7,1600.9,,156,1572.3,135,1585.6,173,1483.8,,1717.6,2024-07,,177,-0.02,1545.6
Iryna Shymanovich,175,28.0,1600.4,,199,1521.5,144,1566.0,232,1434.3,,1649.2,2023-08,,171,0.02,1633.5
Varvara Lepchenko,176,39.2,1599.8,,160,1571.0,149,1560.3,180,1475.4,,1891.7,2015-01,,125,0.34,1561.7
Jana Fett,177,28.6,1598.1,,196,1526.8,146,1565.4,153,1505.6,,1755.5,2017-10,,154,0.14,1602.5
Celine Naef,178,20.0,1597.5,,148,1581.1,217,1469.0,113,1556.0,,1713.2,2023-09,,169,0.05,1561.4
Lucrezia Stefanini,179,27.1,1596.4,,173,1551.6,180,1522.6,134,1528.6,,1650.2,2024-12,,149,0.18,1589.7
Arantxa Rus,180,34.6,1595.8,,162,1569.4,134,1585.9,211,1452.0,,1774.5,2012-07,,122,0.39,1511.9
Maria Timofeeva,181,21.6,1590.6,,146,1583.1,183,1519.4,289,1392.6,,1641.7,2024-03,,193,-0.06,1625.1
Oleksandra Oliynykova,182,24.5,1590.4,,332,1364.0,142,1572.0,207,1454.5,,1670.7,2025-07,,191,-0.05,1607.4
Xinyu Gao,183,27.6,1589.7,,174,1551.2,181,1521.3,250,1424.1,,1609.8,2025-02,,146,0.23,1606.7
Marina Stakusic,184,20.6,1589.4,,176,1549.9,199,1500.2,130,1534.3,,1794.3,2024-02,,160,0.14,1547.5
Mia Pohankova,185,16.6,1588.7,,150,1579.4,278,1409.4,203,1457.8,,1685.9,2024-11,,460,-0.91,
Lauren Davis,186,31.8,1584.8,,149,1579.6,187,1517.7,144,1516.5,,1924.3,2017-03,,207,-0.11,1369.8
Alisa Oktiabreva,187,,1584.1,,285,1401.0,139,1580.9,186,1467.1,,1584.1,2025-08,,301,-0.48,1675.2
Ena Shibahara,188,27.4,1583.8,,161,1569.9,179,1523.2,175,1480.7,,1713.2,2024-11,,130,0.37,1527.2
Sachia Vickery,189,29.7,1583.6,,183,1544.2,164,1544.8,193,1462.7,,1736.9,2018-04,,559,-1.08,1593.7
Joanna Garland,190,23.9,1583.1,,233,1474.0,177,1526.3,167,1490.1,,1603.3,2025-06,,137,0.33,1695.6
Zarina Diyas,191,31.7,1582.9,,165,1562.0,172,1532.1,155,1503.5,,1856.6,2015-02,,246,-0.25,1520.0
Nao Hibino,192,30.7,1581.3,,169,1557.4,191,1514.0,202,1459.2,,1751.2,2015-09,,186,0.03,1562.1
Daria Snigur,193,23.3,1578.3,,179,1546.4,240,1445.6,142,1520.5,,1708.0,2024-07,,172,0.12,1587.2
Louisa Chirico,194,29.2,1576.9,,214,1502.1,143,1566.5,246,1427.2,,1812.7,2016-10,,153,0.24,1603.9
Nikola Bartunkova,195,19.4,1575.4,,207,1511.6,153,1556.1,194,1462.7,,1630.6,2023-05,,254,-0.26,1616.8
Nuria Parrizas Diaz,196,34.0,1575.0,,175,1549.9,156,1552.0,221,1440.2,,1765.0,2022-02,,135,0.37,1507.2
Julieta Pareja,197,16.1,1572.7,,232,1474.9,168,1535.8,198,1461.3,,1619.7,2025-03,,338,-0.54,1623.5
Anouk Koevermans,198,21.5,1570.6,,202,1514.9,167,1536.5,238,1428.9,,1669.6,2024-08,,194,0.02,1593.2
Jessika Ponchet,199,28.8,1569.1,,192,1532.2,175,1528.7,177,1478.2,,1622.0,2024-06,,129,0.43,1578.2
Aleksandra Krunic,200,32.3,1566.0,,205,1512.4,145,1565.9,139,1523.6,,1838.0,2018-01,,349,-0.56,1522.6
Leyre Romero Gormaz,201,23.2,1565.8,,235,1472.7,171,1533.1,241,1428.4,,1656.1,2024-06,,126,0.47,1572.0
Jule Niemeier,202,25.9,1563.4,,178,1547.7,173,1531.1,157,1501.7,,1867.6,2022-06,,184,0.09,1488.4
Polina Iatcenko,203,21.6,1561.7,,177,1547.9,288,1395.9,205,1455.9,,1561.7,2025-08,,306,-0.41,1616.8
Hanne Vandewinkel,204,21.1,1561.2,,190,1539.0,176,1527.2,217,1444.6,,1647.0,2025-04,,164,0.22,1559.1
Fiona Ferro,205,28.2,1558.5,,186,1542.2,189,1515.8,237,1431.1,,1864.6,2021-03,,406,-0.68,1494.4
Fiona Crawley,206,23.4,1556.9,,184,1542.4,321,1364.7,210,1453.5,,1581.2,2025-07,,305,-0.39,1592.2
Harriet Dart,207,28.9,1556.8,,181,1544.5,272,1412.6,143,1520.1,,1727.2,2022-06,,225,-0.08,1425.7
Eva Vedder,208,25.6,1556.6,,188,1539.9,208,1486.7,190,1463.8,,1572.9,2025-01,,231,-0.10,1572.0
Alina Charaeva,209,23.1,1555.5,,249,1452.3,159,1549.9,201,1460.2,,1623.2,2024-10,,196,0.06,1568.4
