Player,Elo Rank,Age,Elo,    ,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,    ,Peak Elo,Peak Month,    ,WTA Rank,Log diff,yElo
Marketa Vondrousova,43,25.6,1832.2,,45,1776.5,46,1738.9,49,1666.1,,2062.5,2023-08,,96,-0.80,1746.9
Veronika Kudermetova,44,28.0,1825.9,,47,1773.8,36,1758.2,28,1720.0,,1981.1,2023-05,,46,-0.04,1839.9
Karolina Pliskova,45,32.4,1825.5,,39,1799.1,40,1752.7,25,1731.2,,2089.1,2020-01,,183,-1.40,
Mccartney Kessler,46,25.8,1824.8,,23,1832.7,109,1612.6,53,1650.5,,1933.3,2025-03,,44,0.04,1792.8
Maya Joint,47,19.0,1817.8,,57,1738.8,33,1769.7,91,1587.9,,1817.8,2025-05,,53,-0.12,1858.4
Bianca Andreescu,48,24.8,1812.5,,48,1763.0,52,1728.5,47,1668.5,,2157.5,2019-09,,99,-0.72,1710.3
Sorana Cirstea,49,35.0,1810.7,,42,1792.5,65,1706.5,67,1628.9,,1928.2,2009-08,,161,-1.19,1747.6
Leylah Fernandez,50,22.6,1808.1,,44,1786.1,75,1682.9,33,1708.9,,1977.3,2022-03,,27,0.62,1687.5
Caroline Garcia,51,31.4,1799.6,,50,1759.5,37,1757.7,30,1713.2,,2044.8,2017-10,,144,-1.04,1640.0
Jaqueline Cristian,52,26.9,1798.1,,56,1740.1,50,1730.3,156,1504.3,,1811.3,2025-05,,60,-0.14,1849.0
Camila Osorio,53,23.4,1798.0,,59,1736.5,44,1745.5,51,1658.5,,1852.0,2023-06,,51,0.04,1743.9
Marie Bouzkova,54,26.8,1795.1,,51,1759.1,51,1730.0,54,1649.0,,1958.3,2022-10,,47,0.14,1729.9
Beatriz Haddad Maia,55,28.9,1794.5,,62,1731.7,38,1757.3,35,1704.7,,1945.0,2022-08,,23,0.87,1651.4
Katerina Siniakova,56,29.0,1793.1,,49,1760.5,68,1694.6,29,1714.4,,1950.5,2017-01,,63,-0.12,1679.3
Barbora Krejcikova,57,29.4,1790.4,,55,1742.4,95,1641.4,26,1728.6,,2054.4,2021-08,,15,1.34,
Dayana Yastremska,58,24.9,1788.7,,54,1746.2,58,1715.4,60,1637.1,,1978.4,2019-02,,48,0.19,1833.2
Taylor Townsend,59,28.9,1788.0,,53,1748.5,55,1721.6,117,1544.2,,1840.9,2024-04,,104,-0.57,1689.8
Moyuka Uchijima,60,23.7,1787.0,,72,1707.5,45,1740.4,114,1547.8,,1822.8,2025-04,,61,-0.02,1837.8
Rebeka Masarova,61,25.7,1780.8,,75,1705.9,49,1730.9,88,1589.8,,1817.5,2023-04,,121,-0.68,1861.8
Elena Gabriela Ruse,62,27.4,1780.1,,60,1734.9,60,1712.0,57,1643.1,,1845.7,2022-02,,80,-0.25,1805.6
Elina Avanesyan,63,22.6,1775.0,,58,1738.7,64,1707.2,59,1637.9,,1835.3,2024-08,,40,0.45,1722.7
Rebecca Sramkova,64,28.5,1769.0,,61,1732.0,83,1664.9,107,1557.2,,1821.7,2024-11,,42,0.42,1701.1
Magdalena Frech,65,27.4,1769.0,,66,1720.9,69,1693.8,72,1620.8,,1846.4,2024-10,,26,0.92,1670.5
Sonay Kartal,66,23.5,1765.8,,65,1723.3,179,1525.2,52,1654.6,,1828.1,2024-10,,56,0.16,1735.4
Hailey Baptiste,67,23.5,1764.9,,69,1709.8,76,1679.6,104,1559.9,,1790.5,2025-05,,70,-0.04,1796.1
Eva Lys,68,23.3,1759.7,,70,1709.5,73,1690.7,86,1593.0,,1799.5,2025-03,,59,0.14,1739.3
Victoria Mboko,69,18.7,1759.7,,71,1708.4,93,1644.1,108,1554.9,,1787.2,2025-05,,120,-0.55,1836.0
Jessica Bouzas Maneiro,70,22.6,1755.9,,103,1659.2,62,1709.0,71,1621.6,,1797.8,2024-04,,68,0.03,1769.3
Xin Yu Wang,71,23.6,1753.2,,74,1706.0,87,1655.5,45,1676.5,,1834.8,2024-07,,43,0.50,1703.1
Irina Camelia Begu,72,34.7,1752.6,,86,1677.8,48,1735.2,89,1589.8,,1931.2,2016-05,,92,-0.25,1625.0
Suzan Lamens,73,25.8,1749.8,,79,1698.7,104,1625.5,172,1488.3,,1795.2,2025-04,,69,0.06,1751.4
Ajla Tomljanovic,74,32.0,1749.3,,78,1700.8,77,1677.8,37,1700.9,,1907.7,2022-08,,71,0.04,1680.6
Katie Volynets,75,23.3,1749.1,,88,1676.3,57,1717.4,83,1596.9,,1828.5,2024-06,,65,0.14,1746.9
Anna Blinkova,76,26.6,1747.5,,67,1719.2,91,1647.7,70,1623.2,,1830.2,2019-10,,62,0.20,1757.2
Lesia Tsurenko,77,35.4,1744.4,,73,1706.8,70,1693.0,48,1667.1,,1916.2,2019-01,,278,-1.28,
Kaja Juvan,78,24.4,1740.9,,96,1667.5,71,1692.7,46,1671.0,,1825.6,2022-05,,353,-1.51,1763.2
Kimberly Birrell,79,27.0,1738.3,,63,1727.4,182,1523.5,78,1603.5,,1804.5,2025-03,,66,0.18,1725.4
Caroline Dolehide,80,26.6,1736.9,,82,1686.3,86,1656.1,160,1499.9,,1747.5,2025-04,,67,0.18,1731.7
Ann Li,81,24.8,1735.4,,99,1666.2,67,1695.0,143,1514.8,,1894.4,2021-03,,55,0.39,1755.9
Varvara Gracheva,82,24.7,1732.1,,100,1665.4,80,1669.1,101,1566.1,,1819.8,2019-10,,72,0.13,1742.6
Francesca Jones,83,24.6,1730.7,,110,1637.7,72,1691.7,173,1486.9,,1730.7,2025-05,,122,-0.39,1787.2
Anhelina Kalinina,84,28.1,1730.6,,84,1682.3,61,1710.0,81,1598.6,,1890.8,2022-06,,113,-0.30,1621.0
Tereza Valentova,85,18.2,1729.3,,64,1724.5,101,1631.7,121,1539.7,,1797.0,2025-04,,172,-0.70,1710.8
Viktorija Golubic,86,32.5,1728.8,,68,1712.1,131,1583.1,68,1627.2,,1836.2,2021-07,,78,0.10,1637.7
Sloane Stephens,87,31.9,1725.2,,101,1659.5,54,1722.8,75,1610.4,,2028.2,2017-08,,393,-1.51,
Lucia Bronzetti,88,26.4,1724.4,,77,1701.2,106,1623.6,106,1558.7,,1777.9,2025-03,,57,0.43,1679.9
Aliaksandra Sasnovich,89,31.1,1724.4,,91,1673.4,81,1668.8,77,1604.9,,1944.3,2019-01,,105,-0.17,1703.6
Alina Korneeva,90,17.5,1721.9,,83,1685.3,199,1503.7,126,1535.9,,1802.5,2024-10,,282,-1.14,
Greet Minnen,91,27.7,1716.8,,85,1682.0,113,1606.7,63,1633.8,,1795.8,2020-02,,77,0.17,1704.5
Antonia Ruzic,92,22.3,1716.3,,76,1703.5,137,1572.5,128,1534.7,,1785.8,2025-03,,101,-0.09,1702.7
Yafan Wang,93,30.7,1716.1,,80,1698.3,161,1544.9,115,1546.2,,1853.2,2019-03,,112,-0.19,
Ana Bogdan,94,32.3,1714.9,,93,1671.6,79,1670.6,69,1625.1,,1826.3,2023-07,,173,-0.61,1560.1
Mayar Sherif,95,29.0,1713.0,,185,1545.3,59,1714.2,122,1538.6,,1863.6,2023-06,,84,0.12,1724.2
Alexandra Eala,96,19.9,1704.8,,92,1672.0,176,1528.7,96,1572.8,,1721.0,2025-04,,73,0.27,1750.3
Polina Kudermetova,97,21.9,1704.6,,90,1673.7,107,1620.9,105,1559.4,,1770.3,2024-12,,58,0.51,1691.5
Yue Yuan,98,26.6,1702.6,,94,1669.2,116,1603.8,102,1562.1,,1869.7,2024-04,,87,0.12,1604.8
Laura Siegemund,99,37.1,1702.4,,89,1674.3,94,1643.0,95,1581.7,,1917.6,2016-08,,107,-0.08,1580.8
Clara Burel,100,23.9,1701.7,,95,1667.9,78,1673.3,136,1522.4,,1845.7,2024-01,,195,-0.67,1624.6
Bernarda Pera,101,30.4,1700.3,,102,1659.5,85,1658.3,85,1595.5,,1843.1,2022-08,,83,0.20,1604.5
Lois Boisson,102,21.9,1697.9,,213,1492.6,84,1660.1,135,1523.9,,1719.5,2024-04,,361,-1.26,1684.1
Zeynep Sonmez,103,23.0,1697.4,,97,1667.2,122,1597.9,82,1597.3,,1769.8,2024-12,,76,0.30,1637.2
Anna Bondar,104,27.9,1693.7,,141,1592.9,74,1689.8,195,1464.4,,1786.6,2022-05,,82,0.24,1758.5
Alycia Parks,105,24.3,1692.5,,81,1691.2,196,1506.6,65,1630.7,,1824.7,2023-01,,52,0.70,1640.7
Anca Alexia Todoni,106,20.5,1691.2,,159,1578.0,66,1702.0,80,1600.3,,1785.1,2025-01,,88,0.19,1652.8
Dalma Galfi,107,26.7,1691.2,,179,1555.9,82,1668.5,56,1646.7,,1714.7,2022-07,,95,0.12,1805.5
Diane Parry,108,22.7,1690.7,,116,1633.0,97,1633.1,87,1591.1,,1763.9,2024-03,,93,0.15,1604.2
Sara Sorribes Tormo,109,28.5,1687.7,,105,1648.7,90,1649.7,112,1548.9,,1900.8,2021-08,,131,-0.18,1579.2
Tatiana Prozorova,110,21.5,1686.9,,87,1677.3,133,1579.9,140,1518.5,,1730.1,2025-02,,160,-0.37,1720.3
Simona Waltert,111,24.4,1686.6,,111,1636.6,96,1634.5,127,1535.3,,1702.1,2022-08,,135,-0.20,1732.9
Shuai Zhang,112,36.3,1684.9,,98,1667.1,139,1571.4,79,1602.5,,1873.3,2018-01,,134,-0.18,1762.5
Caty Mcnally,113,23.4,1683.1,,135,1602.7,92,1647.3,92,1582.2,,1805.5,2019-07,,235,-0.73,1649.4
Viktoriya Tomova,114,30.2,1683.0,,106,1646.4,112,1610.0,99,1568.3,,1752.1,2024-06,,64,0.58,1553.8
Ena Shibahara,115,27.2,1681.2,,114,1635.2,147,1566.5,116,1545.3,,1713.2,2024-11,,125,-0.08,1669.2
Petra Martic,116,34.3,1681.0,,112,1636.5,88,1651.6,74,1610.8,,1979.2,2019-09,,116,0,1639.4
Renata Zarazua,117,27.6,1676.8,,123,1624.0,105,1624.0,123,1538.0,,1761.2,2025-01,,74,0.46,1603.4
Elisabetta Cocciaretto,118,24.3,1669.8,,119,1631.1,98,1632.4,73,1616.1,,1853.5,2023-07,,89,0.28,1579.1
Aoi Ito,119,20.9,1668.4,,109,1639.8,262,1422.2,193,1470.0,,1786.2,2024-12,,103,0.14,1620.9
Lulu Sun,120,24.0,1667.0,,118,1632.7,160,1545.8,66,1629.0,,1831.6,2024-08,,45,0.98,1549.2
Iva Jovic,121,17.3,1661.1,,143,1591.7,121,1600.6,151,1505.6,,1713.7,2025-04,,129,-0.06,1646.2
Robin Montgomery,122,20.6,1659.8,,130,1609.9,130,1585.1,58,1640.6,,1779.9,2024-07,,115,0.06,1649.6
Xiyu Wang,123,24.1,1657.0,,115,1633.2,103,1626.3,129,1533.9,,1803.0,2024-02,,139,-0.12,1513.3
Nadia Podoroska,124,27.9,1656.8,,122,1626.0,125,1591.7,152,1505.6,,1866.8,2021-01,,186,-0.41,
Lin Zhu,125,31.2,1655.7,,107,1643.4,239,1445.9,133,1526.2,,1808.9,2023-09,,293,-0.85,
Emiliana Arango,126,24.4,1655.3,,104,1650.9,135,1573.5,153,1505.3,,1698.2,2025-02,,85,0.39,1698.7
Oksana Selekhmeteva,127,22.2,1653.7,,138,1598.0,102,1629.8,159,1501.8,,1718.0,2024-07,,147,-0.15,1663.4
Sinja Kraus,128,22.9,1652.8,,167,1568.0,119,1601.7,103,1561.2,,1711.3,2025-03,,158,-0.21,1674.1
Claire Liu,129,24.9,1652.7,,108,1640.4,127,1590.0,139,1519.3,,1814.6,2022-05,,430,-1.20,1581.4
Daria Saville,130,31.1,1651.0,,120,1630.2,143,1569.3,131,1530.2,,1971.3,2017-01,,137,-0.05,1588.3
Leolia Jeanjean,131,29.7,1650.8,,129,1613.4,120,1600.7,154,1505.0,,1684.9,2022-09,,100,0.27,1643.4
Cristina Bucsa,132,27.3,1650.6,,121,1628.5,152,1557.3,144,1512.9,,1736.6,2023-04,,98,0.30,1592.8
Alison Van Uytvanck,133,30.3,1649.4,,128,1617.4,159,1547.0,62,1635.3,,1860.8,2018-07,,,,
Brenda Fruhvirtova,134,17.7,1645.0,,125,1621.8,114,1606.3,98,1572.0,,1803.1,2024-05,,377,-1.03,
Mananchaya Sawangkaew,135,22.8,1644.1,,127,1618.2,157,1551.9,130,1532.8,,1775.4,2025-02,,109,0.21,1595.1
Celine Naef,136,19.8,1643.9,,117,1632.8,195,1508.4,113,1548.4,,1713.2,2023-09,,187,-0.32,1597.7
Kamilla Rakhimova,137,23.7,1643.9,,147,1588.8,117,1603.3,155,1504.6,,1737.3,2024-09,,86,0.47,1608.1
Sara Errani,138,38.0,1643.8,,158,1578.5,108,1613.8,149,1507.9,,2085.5,2013-05,,176,-0.24,
Anna Karolina Schmiedlova,139,30.4,1642.6,,164,1571.1,89,1650.2,214,1450.9,,1942.1,2015-09,,243,-0.56,1460.1
Maria Lourdes Carle,140,25.2,1640.6,,157,1578.9,118,1601.8,202,1461.2,,1768.7,2024-05,,127,0.10,1620.8
Sara Bejlek,141,19.2,1640.6,,161,1575.3,100,1631.8,238,1430.8,,1767.0,2024-04,,188,-0.29,1569.1
Julia Grabher,142,28.8,1638.5,,210,1496.3,99,1631.9,236,1431.7,,1691.9,2022-09,,159,-0.11,1717.2
Wakana Sonobe,143,17.3,1637.4,,113,1636.5,278,1410.7,166,1493.7,,1733.6,2025-04,,294,-0.72,1690.6
Yuliia Starodubtseva,144,25.2,1636.7,,149,1588.6,146,1567.5,93,1582.1,,1834.9,2024-10,,81,0.58,1604.1
Priscilla Hon,145,27.0,1635.6,,126,1619.9,180,1524.7,189,1474.7,,1673.8,2019-10,,133,0.09,1668.5
Qiang Wang,146,32.7,1634.3,,133,1606.4,126,1590.7,138,1521.2,,1979.9,2018-10,,616,-1.44,
Lauren Davis,147,31.5,1632.4,,132,1608.2,136,1573.4,111,1550.4,,1924.3,2017-03,,185,-0.23,1489.5
Arantxa Rus,148,34.4,1630.8,,144,1590.3,110,1611.0,171,1488.4,,1774.5,2012-07,,94,0.45,1508.2
Rebecca Marino,149,34.3,1630.3,,142,1592.3,194,1508.4,97,1572.3,,1833.6,2010-11,,106,0.34,1485.0
Jil Teichmann,150,27.8,1629.2,,131,1608.9,132,1583.0,222,1442.1,,1922.9,2022-05,,97,0.44,1586.7
Martina Trevisan,151,30.9,1624.0,,162,1572.1,111,1610.7,310,1384.6,,1803.7,2022-05,,166,-0.09,
Varvara Lepchenko,152,38.9,1622.9,,148,1588.8,150,1564.3,145,1511.2,,1891.7,2015-01,,118,0.25,1634.6
Ella Seidel,153,20.2,1622.7,,139,1593.5,140,1571.1,255,1418.7,,1753.5,2024-01,,111,0.32,1628.8
Jule Niemeier,154,25.7,1622.6,,160,1577.3,124,1593.5,100,1566.9,,1867.6,2022-06,,128,0.18,1576.6
Maja Chwalinska,155,23.5,1621.6,,153,1582.7,123,1596.1,137,1521.9,,1717.6,2024-07,,132,0.16,1547.7
Nina Stojanovic,156,28.7,1620.4,,146,1589.8,138,1572.2,134,1524.2,,1752.9,2019-10,,167,-0.07,1551.8
Heather Watson,157,32.9,1619.2,,137,1598.8,220,1470.0,109,1551.3,,1912.2,2014-06,,163,-0.04,1602.2
Tatjana Maria,158,37.7,1618.9,,136,1600.0,170,1537.1,84,1595.6,,1804.5,2009-08,,79,0.69,1518.5
Teodora Kostovic,159,,1617.3,,201,1507.2,151,1561.2,176,1483.6,,1669.0,2025-05,,395,-0.91,1684.3
Oceane Dodin,160,28.1,1615.6,,134,1604.1,192,1510.4,168,1492.6,,1827.7,2016-11,,351,-0.79,
Anna Lena Friedsam,161,31.2,1615.6,,170,1564.2,158,1550.4,186,1477.5,,1842.9,2016-05,,285,-0.57,1670.3
Solana Sierra,162,20.9,1615.3,,177,1558.4,134,1575.5,220,1444.4,,1697.2,2024-12,,110,0.39,1587.4
Hanne Vandewinkel,163,20.9,1613.8,,168,1565.3,155,1552.6,178,1481.9,,1647.0,2025-04,,191,-0.16,1623.8
Elsa Jacquemot,164,22.0,1613.1,,165,1570.9,165,1540.8,147,1509.0,,1652.8,2024-01,,138,0.17,1643.3
Jana Fett,165,28.5,1611.0,,190,1533.3,128,1589.4,150,1507.9,,1755.5,2017-10,,143,0.14,1661.6
Mia Pohankova,166,,1609.8,,145,1589.9,266,1419.9,181,1479.9,,1685.9,2024-11,,474,-1.05,
Harriet Dart,167,28.7,1608.7,,152,1583.8,240,1445.6,90,1588.3,,1727.2,2022-06,,117,0.36,1502.2
Anastasia Zakharova,168,23.3,1606.4,,156,1579.7,190,1512.4,246,1426.2,,1706.7,2024-10,,108,0.44,1571.1
Linda Fruhvirtova,169,19.9,1606.2,,150,1585.9,188,1513.2,182,1479.7,,1764.1,2023-03,,152,0.11,1678.2
Zarina Diyas,170,31.5,1605.7,,154,1580.3,164,1543.5,142,1514.9,,1856.6,2015-02,,276,-0.48,1489.3
Clervie Ngounoue,171,18.7,1605.5,,140,1593.3,216,1472.2,213,1451.1,,1656.8,2025-03,,238,-0.33,1646.1
Darja Semenistaja,172,22.6,1604.1,,212,1493.0,115,1606.2,158,1502.1,,1710.3,2023-07,,124,0.33,1635.0
Elena Pridankina,173,19.6,1603.6,,191,1532.0,129,1587.5,187,1476.8,,1658.2,2025-04,,171,0.01,1610.2
Linda Klimovicova,174,20.8,1602.8,,151,1584.1,287,1400.3,188,1476.4,,1636.8,2025-03,,201,-0.14,1632.3
Saisai Zheng,175,31.0,1601.0,,173,1560.8,167,1539.3,165,1495.5,,1827.5,2020-03,,586,-1.21,
Marina Stakusic,176,20.4,1600.9,,172,1561.7,202,1494.9,120,1540.0,,1794.3,2024-02,,123,0.36,1558.3
Sijia Wei,177,21.4,1597.3,,124,1621.9,307,1385.9,179,1481.5,,1762.6,2025-01,,130,0.31,1517.6
Maddison Inglis,178,27.2,1595.6,,166,1570.0,237,1446.4,183,1479.7,,1627.3,2025-04,,156,0.13,1614.2
Chloe Paquet,179,30.8,1593.9,,226,1479.9,149,1564.5,228,1437.4,,1631.4,2024-08,,119,0.41,1689.6
Olivia Gadecki,180,23.0,1591.1,,181,1554.4,200,1501.8,110,1550.7,,1767.5,2024-10,,91,0.68,1454.3
Fiona Ferro,181,28.1,1588.0,,178,1557.0,173,1533.4,219,1445.9,,1864.6,2021-03,,444,-0.90,1585.5
Iryna Shymanovich,182,27.8,1585.1,,205,1501.6,153,1554.8,278,1402.8,,1649.2,2023-08,,164,0.10,1664.1
Destanee Aiava,183,24.9,1584.2,,176,1558.8,232,1453.9,239,1430.1,,1640.5,2025-02,,155,0.17,1606.2
Talia Gibson,184,20.8,1583.9,,175,1559.0,305,1386.7,167,1492.8,,1656.9,2024-10,,126,0.38,1588.8
Sachia Vickery,185,29.7,1583.6,,186,1544.2,162,1544.8,197,1462.7,,1736.9,2018-04,,400,-0.77,1593.7
Dominika Salkova,186,20.8,1583.5,,155,1580.1,207,1486.0,224,1441.0,,1653.5,2024-05,,239,-0.25,1503.8
Katarzyna Kawa,187,32.4,1582.1,,245,1460.0,145,1569.2,190,1473.4,,1649.3,2020-11,,142,0.28,1625.8
Panna Udvardy,188,26.6,1581.3,,198,1520.1,166,1540.2,146,1509.5,,1704.6,2023-01,,141,0.29,1576.1
Victoria Jimenez Kasintseva,189,19.7,1581.3,,230,1475.0,142,1570.4,205,1458.1,,1630.3,2024-09,,146,0.26,1572.8
Oleksandra Oliynykova,190,24.3,1580.8,,347,1359.2,148,1566.4,194,1465.4,,1580.8,2025-05,,217,-0.13,1637.3
Sofia Costoulas,191,20.0,1577.6,,163,1572.1,303,1389.5,196,1463.8,,1577.6,2025-04,,210,-0.09,1677.9
Erika Andreeva,192,20.8,1577.1,,169,1564.4,203,1494.6,141,1517.3,,1795.0,2024-03,,102,0.63,1419.9
Lanlana Tararudee,193,20.8,1576.8,,182,1549.1,163,1543.8,163,1498.8,,1605.4,2025-05,,181,0.06,1592.9
Emerson Jones,194,16.8,1575.3,,180,1554.7,285,1402.7,198,1462.7,,1618.0,2025-01,,206,-0.06,1577.3
Aleksandra Krunic,195,32.1,1574.1,,197,1520.1,144,1569.3,132,1527.7,,1838.0,2018-01,,296,-0.42,1541.9
Julieta Pareja,196,16.1,1572.7,,231,1474.9,171,1535.8,201,1461.3,,1619.7,2025-03,,319,-0.49,1623.5
Lucrezia Stefanini,197,26.9,1571.7,,188,1540.4,210,1482.1,157,1504.2,,1650.2,2024-12,,153,0.25,1533.4
Mariam Bolkvadze,198,27.2,1571.1,,184,1545.8,348,1355.0,308,1385.2,,1622.4,2021-09,,189,0.05,1613.8
Nuria Parrizas Diaz,199,33.8,1568.7,,171,1563.1,177,1527.8,241,1427.5,,1765.0,2022-02,,114,0.56,1406.7
Jodie Burrage,200,25.9,1566.5,,174,1559.4,301,1390.9,118,1542.0,,1712.3,2023-07,,165,0.19,1452.1
Jessika Ponchet,201,28.6,1566.3,,200,1511.7,169,1537.4,177,1482.2,,1622.0,2024-06,,140,0.36,1570.7
Guiomar Maristany Zuleta De Reales,202,26.2,1565.0,,269,1428.3,141,1570.9,206,1457.5,,1589.2,2025-05,,184,0.09,1609.2
Tamara Korpatsch,203,30.0,1563.8,,208,1497.1,154,1554.0,247,1423.7,,1717.5,2022-10,,148,0.32,1602.7
Nao Hibino,204,30.4,1562.3,,183,1546.2,211,1480.3,199,1462.4,,1751.2,2015-09,,196,0.04,1480.1
Astra Sharma,205,29.6,1562.2,,192,1530.4,181,1523.9,185,1477.7,,1708.0,2019-04,,149,0.32,1605.0
Mirjam Bjorklund,206,26.7,1561.6,,193,1529.6,193,1509.8,119,1542.0,,1740.8,2023-06,,582,-1.04,
Tyra Caterina Grant,207,17.1,1559.2,,202,1505.9,225,1464.0,208,1454.6,,1624.1,2025-01,,326,-0.45,1565.8
Tamara Zidansek,208,27.3,1557.9,,203,1504.8,156,1552.1,209,1454.4,,1857.1,2019-06,,154,0.30,1525.1
Veronika Erjavec,209,25.3,1557.9,,251,1455.1,168,1539.3,230,1435.8,,1626.4,2025-03,,174,0.18,1523.9
Mary Stoiana,210,21.9,1553.4,,187,1542.7,313,1383.4,211,1451.7,,1658.4,2024-10,,280,-0.29,
